
Predictions were generated on 13-Jun-2022 at 18:33:23 using BeamDyn




Time	RootFxr             	RootFyr             	RootFzr             	RootMxr             	RootMyr             	RootMzr             	N1Fxl               	N1Fyl               	N1Fzl               	N1Mxl               	N1Myl               	N1Mzl               	TipTDxr             	TipTDyr             	TipTDzr             	TipRDxr             	TipRDyr             	TipRDzr             
(s)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(m)	(m)	(m)	(-)	(-)	(-)
       4.080000	 -7.72223591E+03	 -2.07488077E+05	 -4.85540485E+02	  5.16312194E+06	 -3.34317953E+05	 -2.42173107E+03	  4.02459023E+04	 -2.03693894E+05	 -4.85540485E+02	  5.10143048E+06	  8.63135979E+05	 -2.42173107E+03	 -5.62073439E-02	 -7.70914041E-01	 -6.19405783E-03	  1.99121944E-02	 -4.44475808E-03	  1.53037337E-04
       4.090000	 -8.04592316E+03	 -2.09113126E+05	 -5.31682211E+02	  5.22512388E+06	 -3.49658943E+05	 -2.28819939E+03	  4.03049700E+04	 -2.05349813E+05	 -5.31682211E+02	  5.16529874E+06	  8.62478900E+05	 -2.28819939E+03	 -6.50958924E-02	 -7.81640131E-01	 -6.38858953E-03	  2.01941147E-02	 -4.87652347E-03	  1.95297602E-04
       4.100000	 -8.34502396E+03	 -2.10736659E+05	 -5.71057390E+02	  5.28202215E+06	 -3.63839686E+05	 -2.15728313E+03	  4.03876148E+04	 -2.06998597E+05	 -5.71057390E+02	  5.22393331E+06	  8.61776119E+05	 -2.15728313E+03	 -7.34417621E-02	 -7.90471921E-01	 -6.55282296E-03	  2.04155302E-02	 -5.27298892E-03	  2.33002682E-04
       4.110000	 -8.61906415E+03	 -2.12333384E+05	 -6.03155185E+02	  5.33325004E+06	 -3.76830520E+05	 -2.03195957E+03	  4.04884766E+04	 -2.08615525E+05	 -6.03155185E+02	  5.27677587E+06	  8.60926055E+05	 -2.03195957E+03	 -8.12219646E-02	 -7.97387320E-01	 -6.68490939E-03	  2.05766227E-02	 -5.63304532E-03	  2.65069436E-04
       4.120000	 -8.86749176E+03	 -2.13868429E+05	 -6.27692843E+02	  5.37810086E+06	 -3.88601551E+05	 -1.91445340E+03	  4.06000655E+04	 -2.10166534E+05	 -6.27692843E+02	  5.32313182E+06	  8.59795127E+05	 -1.91445340E+03	 -8.84185188E-02	 -8.02384887E-01	 -6.78375013E-03	  2.06785930E-02	 -5.95620938E-03	  2.90776999E-04
       4.130000	 -9.08971369E+03	 -2.15299056E+05	 -6.44585461E+02	  5.41575770E+06	 -3.99123440E+05	 -1.80614071E+03	  4.07131207E+04	 -2.11609897E+05	 -6.44585461E+02	  5.36219944E+06	  8.58223850E+05	 -1.80614071E+03	 -9.50182313E-02	 -8.05482089E-01	 -6.84896920E-03	  2.07235445E-02	 -6.24257727E-03	  3.09797323E-04
       4.140000	 -9.28513740E+03	 -2.16576824E+05	 -6.53903422E+02	  5.44533100E+06	 -4.08368358E+05	 -1.70751144E+03	  4.08170685E+04	 -2.12898336E+05	 -6.53903422E+02	  5.39310664E+06	  8.56034535E+05	 -1.70751144E+03	 -1.01012334E-01	 -8.06712946E-01	 -6.88085001E-03	  2.07143310E-02	 -6.49275450E-03	  3.22197482E-04
       4.150000	 -9.45321410E+03	 -2.17650091E+05	 -6.55826041E+02	  5.46590158E+06	 -4.16311041E+05	 -1.61819617E+03	  4.09005559E+04	 -2.13981471E+05	 -6.55826041E+02	  5.41495313E+06	  8.53040191E+05	 -1.61819617E+03	 -1.06396006E-01	 -8.06125226E-01	 -6.88024402E-03	  2.06543761E-02	 -6.70776611E-03	  3.28414077E-04
       4.160000	 -9.59347994E+03	 -2.18466715E+05	 -6.50599841E+02	  5.47656708E+06	 -4.22929849E+05	 -1.53705840E+03	  4.09520317E+04	 -2.14808453E+05	 -6.50599841E+02	  5.42685578E+06	  8.49054163E+05	 -1.53705840E+03	 -1.11167809E-01	 -8.03777328E-01	 -6.84846099E-03	  2.05474752E-02	 -6.88895251E-03	  3.29202067E-04
       4.170000	 -9.70559193E+03	 -2.18976800E+05	 -6.38507936E+02	  5.47648913E+06	 -4.28207782E+05	 -1.46234830E+03	  4.09603445E+04	 -2.15330647E+05	 -6.38507936E+02	  5.42799483E+06	  8.43900017E+05	 -1.46234830E+03	 -1.15329072E-01	 -7.99735032E-01	 -6.78715074E-03	  2.03975903E-02	 -7.03785684E-03	  3.25562116E-04
       4.180000	 -9.78935609E+03	 -2.19135357E+05	 -6.19853954E+02	  5.46493888E+06	 -4.32133363E+05	 -1.39190745E+03	  4.09153272E+04	 -2.15504228E+05	 -6.19853954E+02	  5.41765836E+06	  8.37421151E+05	 -1.39190745E+03	 -1.18883259E-01	 -7.94068284E-01	 -6.69818614E-03	  2.02086484E-02	 -7.15611026E-03	  3.18652097E-04
       4.190000	 -9.84474600E+03	 -2.18904728E+05	 -5.94960648E+02	  5.44133844E+06	 -4.34701355E+05	 -1.32340879E+03	  4.08083372E+04	 -2.15292542E+05	 -5.94960648E+02	  5.39528278E+06	  8.29489636E+05	 -1.32340879E+03	 -1.21835351E-01	 -7.86848185E-01	 -6.58355564E-03	  1.99843542E-02	 -7.24532145E-03	  3.09689467E-04
       4.200000	 -9.87191088E+03	 -2.18256656E+05	 -5.64180190E+02	  5.40529605E+06	 -4.35913255E+05	 -1.25461104E+03	  4.06327250E+04	 -2.14668126E+05	 -5.64180190E+02	  5.36048720E+06	  8.20013838E+05	 -1.25461104E+03	 -1.24191292E-01	 -7.78144339E-01	 -6.44527197E-03	  1.97280270E-02	 -7.30697645E-03	  2.99851929E-04
       4.210000	 -9.87117333E+03	 -2.17173890E+05	 -5.27910961E+02	  5.35663322E+06	 -4.35777557E+05	 -1.18360453E+03	  4.03842056E+04	 -2.13614266E+05	 -5.27910961E+02	  5.31309990E+06	  8.08944410E+05	 -1.18360453E+03	 -1.25957508E-01	 -7.68022696E-01	 -6.28530129E-03	  1.94424694E-02	 -7.34235415E-03	  2.90183882E-04
       4.220000	 -9.84301754E+03	 -2.15651246E+05	 -4.86614575E+02	  5.29540250E+06	 -4.34309772E+05	 -1.10902482E+03	  4.00611144E+04	 -2.12126028E+05	 -4.86614575E+02	  5.25317556E+06	  7.96278349E+05	 -1.10902482E+03	 -1.27140536E-01	 -7.56543981E-01	 -6.10551531E-03	  1.91298755E-02	 -7.35246204E-03	  2.81515800E-04
       4.230000	 -9.78806953E+03	 -2.13696076E+05	 -4.40827608E+02	  5.22189479E+06	 -4.31532208E+05	 -1.03021329E+03	  3.96645350E+04	 -2.10210713E+05	 -4.40827608E+02	  5.18100241E+06	  7.82060908E+05	 -1.03021329E+03	 -1.27746787E-01	 -7.43762788E-01	 -5.90766687E-03	  1.87917810E-02	 -7.33799554E-03	  2.74402729E-04
       4.240000	 -9.70707133E+03	 -2.11328125E+05	 -3.91163960E+02	  5.13663611E+06	 -4.27473546E+05	 -9.47308289E+02	  3.91982899E+04	 -2.07887705E+05	 -3.91163960E+02	  5.09709896E+06	  7.66385261E+05	 -9.47308289E+02	 -1.27782436E-01	 -7.29727367E-01	 -5.69338752E-03	  1.84290591E-02	 -7.29932279E-03	  2.69086742E-04
       4.250000	 -9.60085111E+03	 -2.08578779E+05	 -3.38306410E+02	  5.04037387E+06	 -4.22168224E+05	 -8.61257523E+02	  3.86687978E+04	 -2.05187737E+05	 -3.38306410E+02	  5.00220046E+06	  7.49389934E+05	 -8.61257523E+02	 -1.27253461E-01	 -7.14480094E-01	 -5.46420503E-03	  1.80419600E-02	 -7.23649559E-03	  2.65486380E-04
       4.260000	 -9.47029160E+03	 -2.05489757E+05	 -2.82988742E+02	  4.93405339E+06	 -4.15655689E+05	 -7.73750045E+02	  3.80848030E+04	 -2.02151613E+05	 -2.82988742E+02	  4.89723594E+06	  7.31254141E+05	 -7.73750045E+02	 -1.26165806E-01	 -6.98058584E-01	 -5.22157693E-03	  1.76301923E-02	 -7.14928531E-03	  2.63214098E-04
       4.270000	 -9.31629871E+03	 -2.02111319E+05	 -2.25971647E+02	  4.81878601E+06	 -4.07979547E+05	 -6.87074372E+02	  3.74569927E+04	 -1.98828449E+05	 -2.25971647E+02	  4.78329693E+06	  7.12191261E+05	 -6.87074372E+02	 -1.24525673E-01	 -6.80497358E-01	 -4.96693600E-03	  1.71930405E-02	 -7.03724168E-03	  2.61620527E-04
       4.280000	 -9.13977224E+03	 -1.98500070E+05	 -1.68017631E+02	  4.69581033E+06	 -3.99186660E+05	 -6.03916422E+02	  3.67975215E+04	 -1.95273541E+05	 -1.68017631E+02	  4.66159955E+06	  6.92440797E+05	 -6.03916422E+02	 -1.22339906E-01	 -6.61829962E-01	 -4.70174263E-03	  1.67295112E-02	 -6.89977048E-03	  2.59862195E-04
       4.290000	 -8.94158027E+03	 -1.94716505E+05	 -1.09869616E+02	  4.56644865E+06	 -3.89326243E+05	 -5.27116735E+02	  3.61194690E+04	 -1.91545956E+05	 -1.09869616E+02	  4.53344193E+06	  6.72259231E+05	 -5.27116735E+02	 -1.19616452E-01	 -6.42091399E-01	 -4.42753881E-03	  1.62385012E-02	 -6.73622560E-03	  2.56987368E-04
       4.300000	 -8.72253854E+03	 -1.90822388E+05	 -5.22374211E+01	  4.43206085E+06	 -3.78449006E+05	 -4.59409906E+02	  3.54362589E+04	 -1.87705988E+05	 -5.22374211E+01	  4.40015909E+06	  6.51910240E+05	 -4.59409906E+02	 -1.16364857E-01	 -6.21320723E-01	 -4.14599804E-03	  1.57189755E-02	 -6.54600968E-03	  2.52033020E-04
       4.310000	 -8.48339577E+03	 -1.86878136E+05	  4.20625649E+00	  4.29399799E+06	 -3.66606369E+05	 -4.03170307E+02	  3.47610699E+04	 -1.83812605E+05	  4.20625649E+00	  4.26307767E+06	  6.31654780E+05	 -4.03170307E+02	 -1.12596772E-01	 -5.99563638E-01	 -3.85896559E-03	  1.51701471E-02	 -6.32867736E-03	  2.44124798E-04
       4.320000	 -8.22482570E+03	 -1.82940322E+05	  5.88205942E+01	  4.15355807E+06	 -3.53849814E+05	 -3.60186869E+02	  3.41062684E+04	 -1.79921015E+05	  5.88205942E+01	  4.12347264E+06	  6.11741531E+05	 -3.60186869E+02	 -1.08326431E-01	 -5.76874939E-01	 -3.56848402E-03	  1.45916482E-02	 -6.08403481E-03	  2.32571341E-04
       4.330000	 -7.94742591E+03	 -1.79059429E+05	  1.10985425E+02	  4.01194600E+06	 -3.40230366E+05	 -3.31486411E+02	  3.34828934E+04	 -1.76080483E+05	  1.10985425E+02	  3.98252832E+06	  5.92398191E+05	 -3.31486411E+02	 -1.03571062E-01	 -5.53320652E-01	 -3.27679954E-03	  1.39836816E-02	 -5.81222947E-03	  2.16944486E-04
       4.340000	 -7.65172352E+03	 -1.75277976E+05	  1.60088746E+02	  3.87023989E+06	 -3.25798265E+05	 -3.17220088E+02	  3.29002191E+04	 -1.72332508E+05	  1.60088746E+02	  3.84130541E+06	  5.73824033E+05	 -3.17220088E+02	 -9.83512082E-02	 -5.28979733E-01	 -2.98634626E-03	  1.33471469E-02	 -5.51382439E-03	  1.97137857E-04
       4.350000	 -7.33818729E+03	 -1.71629099E+05	  2.05518141E+02	  3.72936509E+06	 -3.10602799E+05	 -3.16621736E+02	  3.23654168E+04	 -1.68709443E+05	  2.05518141E+02	  3.70071578E+06	  5.56184100E+05	 -3.16621736E+02	 -9.26909357E-02	 -5.03945212E-01	 -2.69970724E-03	  1.26837313E-02	 -5.18985257E-03	  1.73397963E-04
       4.360000	 -7.00724519E+03	 -1.68135659E+05	  2.46661323E+02	  3.59007732E+06	 -2.94692327E+05	 -3.28040747E+02	  3.18833325E+04	 -1.65233636E+05	  2.46661323E+02	  3.56150598E+06	  5.39605283E+05	 -3.28040747E+02	 -8.66178957E-02	 -4.78324721E-01	 -2.41955317E-03	  1.19959626E-02	 -4.84184770E-03	  1.46324195E-04
       4.370000	 -6.65930657E+03	 -1.64809922E+05	  2.82918738E+02	  3.45295537E+06	 -2.78114477E+05	 -3.49046110E+02	  3.14563909E+04	 -1.61917115E+05	  2.82918738E+02	  3.42425023E+06	  5.24174464E+05	 -3.49046110E+02	 -8.01632425E-02	 -4.52240333E-01	 -2.14856198E-03	  1.12872187E-02	 -4.47184898E-03	  1.16836803E-04
       4.380000	 -6.29478771E+03	 -1.61653800E+05	  3.13728932E+02	  3.31840368E+06	 -2.60916497E+05	 -3.76592922E+02	  3.10846273E+04	 -1.58761838E+05	  3.13728932E+02	  3.28935296E+06	  5.09938757E+05	 -3.76592922E+02	 -7.33613958E-02	 -4.25827721E-01	 -1.88932486E-03	  1.05616954E-02	 -4.08237931E-03	  8.61148300E-05
       4.390000	 -5.91413919E+03	 -1.58659654E+05	  3.38604487E+02	  3.18666426E+06	 -2.43145736E+05	 -4.07238146E+02	  3.07658449E+04	 -1.55760475E+05	  3.38604487E+02	  3.15706059E+06	  4.96907796E+05	 -4.07238146E+02	 -6.62496548E-02	 -3.99234646E-01	 -1.64424568E-03	  9.82433180E-03	 -3.67639762E-03	  5.55088161E-05
       4.400000	 -5.51787465E+03	 -1.55811591E+05	  3.57173749E+02	  3.05783728E+06	 -2.24850229E+05	 -4.37389176E+02	  3.04958854E+04	 -1.52897678E+05	  3.57173749E+02	  3.02748167E+06	  4.85057891E+05	 -4.37389176E+02	 -5.88676756E-02	 -3.72618851E-01	 -1.41544224E-03	  9.08069795E-03	 -3.25722739E-03	  2.64356021E-05
       4.410000	 -5.10659799E+03	 -1.53087185E+05	  3.69222015E+02	  2.93190881E+06	 -2.06079364E+05	 -4.63565680E+02	  3.02689988E+04	 -1.50151761E+05	  3.69222015E+02	  2.90061401E+06	  4.74337774E+05	 -4.63565680E+02	 -5.12568321E-02	 -3.46145430E-01	 -1.20465772E-03	  8.33685002E-03	 -2.82846496E-03	  2.64428980E-07
       4.420000	 -4.68103080E+03	 -1.50459516E+05	  3.74725124E+02	  2.80878416E+06	 -1.86884567E+05	 -4.82655674E+02	  3.00782865E+04	 -1.47496694E+05	  3.74725124E+02	  2.77637730E+06	  4.64675607E+05	 -4.82655674E+02	 -4.34594888E-02	 -3.19983810E-01	 -1.01319021E-03	  7.59916038E-03	 -2.39387221E-03	 -2.17953905E-05
       4.430000	 -4.24203673E+03	 -1.47899425E+05	  3.73869275E+02	  2.68832485E+06	 -1.67319999E+05	 -4.92145069E+02	  2.99161961E+04	 -1.44904300E+05	  3.73869275E+02	  2.65464922E+06	  4.55986799E+05	 -4.92145069E+02	 -3.55182162E-02	 -2.94304465E-01	 -8.41846381E-04	  6.87413101E-03	 -1.95725920E-03	 -3.87948654E-05
       4.440000	 -3.79064352E+03	 -1.45377850E+05	  3.67053007E+02	  2.57038694E+06	 -1.47443218E+05	 -4.90302759E+02	  2.97750375E+04	 -1.42346532E+05	  3.67053007E+02	  2.53530298E+06	  4.48182215E+05	 -4.90302759E+02	 -2.74749854E-02	 -2.69275524E-01	 -6.90923434E-04	  6.16819945E-03	 -1.52236255E-03	 -5.01243481E-05
       4.450000	 -3.32806204E+03	 -1.42868115E+05	  3.54869812E+02	  2.45485883E+06	 -1.27315763E+05	 -4.76305663E+02	  2.96474924E+04	 -1.39797713E+05	  3.54869812E+02	  2.41824413E+06	  4.41176272E+05	 -4.76305663E+02	 -1.93703793E-02	 -2.45059426E-01	 -5.60220310E-04	  5.48754714E-03	 -1.09272608E-03	 -5.55636329E-05
       4.460000	 -2.85570164E+03	 -1.40348063E+05	  3.38073226E+02	  2.34169606E+06	 -1.07003645E+05	 -4.50292350E+02	  2.95270886E+04	 -1.37236601E+05	  3.38073226E+02	  2.30344459E+06	  4.34894503E+05	 -4.50292350E+02	 -1.12428552E-02	 -2.21809758E-01	 -4.49076645E-04	  4.83791943E-03	 -6.71589434E-04	 -5.52982588E-05
       4.470000	 -2.37518157E+03	 -1.37801895E+05	  3.17528755E+02	  2.23095146E+06	 -8.65776932E+04	 -4.13339313E+02	  2.94086140E+04	 -1.34648198E+05	  3.17528755E+02	  2.19097209E+06	  4.29280138E+05	 -4.13339313E+02	 -3.12809510E-03	 -1.99668444E-01	 -3.56435276E-04	  4.22446601E-03	 -2.61790585E-04	 -4.99003448E-05
       4.480000	 -1.88833771E+03	 -1.35221642E+05	  2.94159159E+02	  2.12279877E+06	 -6.61137438E+04	 -3.67360294E+02	  2.92884473E+04	 -1.32025168E+05	  2.94159159E+02	  2.08101314E+06	  4.24299369E+05	 -3.67360294E+02	  4.94153018E-03	 -1.78763379E-01	 -2.80922175E-04	  3.65160946E-03	  1.34313266E-04	 -4.02757030E-05
       4.490000	 -1.39722395E+03	 -1.32608170E+05	  2.68890373E+02	  2.01754849E+06	 -4.56926303E+04	 -3.14935908E+02	  2.91647895E+04	 -1.29368830E+05	  2.68890373E+02	  1.97388853E+06	  4.19945009E+05	 -3.14935908E+02	  1.29373579E-02	 -1.59206617E-01	 -2.20936515E-04	  3.12294775E-03	  5.14902425E-04	 -2.75822309E-05
       4.500000	 -9.04107274E+02	 -1.29971685E+05	  2.42604629E+02	  1.91565511E+06	 -2.53999656E+04	 -2.59087545E+02	  2.90377834E+04	 -1.26689634E+05	  2.42604629E+02	  1.87006024E+06	  4.16238359E+05	 -2.59087545E+02	  2.08346775E-02	 -1.41093184E-01	 -1.74743297E-04	  2.64119514E-03	  8.78726596E-04	 -1.31273601E-05
       4.510000	 -4.11455870E+02	 -1.27331695E+05	  2.16106102E+02	  1.81771519E+06	 -5.32569297E+03	 -2.03015405E+02	  2.89095179E+04	 -1.24007136E+05	  2.16106102E+02	  1.77012952E+06	  4.13229212E+05	 -2.03015405E+02	  2.86128135E-02	 -1.24500545E-01	 -1.40561538E-04	  2.20816347E-03	  1.22511066E-03	  1.74567987E-06
       4.520000	  7.80805591E+01	 -1.24716449E+05	  1.90101430E+02	  1.72445646E+06	  1.44365978E+04	 -1.49824864E+02	  2.87839164E+04	 -1.21349433E+05	  1.90101430E+02	  1.67482609E+06	  4.10994002E+05	 -1.49824864E+02	  3.62550496E-02	 -1.09488729E-01	 -1.16642344E-04	  1.82478401E-03	  1.55393449E-03	  1.57720161E-05
       4.530000	  5.61698660E+02	 -1.22161866E+05	  1.65195156E+02	  1.63671843E+06	  3.37905857E+04	 -1.02267401E+02	  2.86665196E+04	 -1.18752127E+05	  1.65195156E+02	  1.58498910E+06	  4.09632239E+05	 -1.02267401E+02	  4.37484013E-02	 -9.61010794E-02	 -1.01332888E-04	  1.49116776E-03	  1.86558819E-03	  2.78690297E-05
       4.540000	  1.03647747E+03	 -1.19710038E+05	  1.41897352E+02	  1.55542560E+06	  5.26383517E+04	 -6.25217612E+01	  2.85641736E+04	 -1.16256852E+05	  1.41897352E+02	  1.50154076E+06	  4.09261440E+05	 -6.25217612E+01	  5.10832555E-02	 -8.43655712E-02	 -9.31243296E-05	  1.20670023E-03	  2.16090561E-03	  3.72204645E-05
       4.550000	  1.49942218E+03	 -1.17407364E+05	  1.20638963E+02	  1.48155457E+06	  7.08817013E+04	 -3.20374721E+01	  2.84846442E+04	 -1.13909448E+05	  1.20638963E+02	  1.42545405E+06	  4.10010848E+05	 -3.20374721E+01	  5.82528980E-02	 -7.42965959E-02	 -9.06835304E-05	  9.70164874E-04	  2.44107978E-03	  4.33332938E-05
       4.560000	  1.94751451E+03	 -1.15302426E+05	  1.01789516E+02	  1.41609691E+06	  8.84236397E+04	 -1.14568299E+01	  2.84361775E+04	 -1.11757891E+05	  1.01789516E+02	  1.35771625E+06	  4.12014318E+05	 -1.14568299E+01	  6.52529579E-02	 -6.58971104E-02	 -9.28700184E-05	  7.79888088E-04	  2.70756497E-03	  4.60626712E-05
       4.570000	  2.37776826E+03	 -1.13443734E+05	  8.56723441E+01	  1.36001963E+06	  1.05169949E+05	 -6.23255140E-01	  2.84270332E+04	 -1.09850072E+05	  8.56723441E+01	  1.29929006E+06	  4.15402750E+05	 -6.23255140E-01	  7.20807999E-02	 -5.91610145E-02	 -9.87407423E-05	  6.33897526E-04	  2.96197061E-03	  4.56034658E-05
       4.580000	  2.78728801E+03	 -1.11877428E+05	  7.25734330E+01	  1.31422531E+06	  1.21030815E+05	  1.32531160E+00	  2.84650151E+04	 -1.08231561E+05	  7.25734330E+01	  1.25107452E+06	  4.20296505E+05	  1.32531160E+00	  7.87348955E-02	 -5.40756197E-02	 -1.07545772E-04	  5.30084908E-04	  3.20595265E-03	  4.24501359E-05
       4.590000	  3.17332870E+03	 -1.10645099E+05	  6.27422519E+01	  1.27951406E+06	  1.35922436E+05	 -4.21137135E+00	  2.85570247E+04	 -1.06943463E+05	  6.27422519E+01	  1.21386755E+06	  4.26798208E+05	 -4.21137135E+00	  8.52142090E-02	 -5.06240681E-02	 -1.18718212E-04	  4.66364453E-04	  3.44110785E-03	  3.73296824E-05
       4.600000	  3.53335375E+03	 -1.09781799E+05	  5.63845918E+01	  1.25654918E+06	  1.49768560E+05	 -1.55191830E+01	  2.87086628E+04	 -1.06020473E+05	  5.63845918E+01	  1.18833217E+06	  4.34986333E+05	 -1.55191830E+01	  9.15176261E-02	 -4.87875671E-02	 -1.31861326E-04	  4.40818336E-04	  3.66887638E-03	  3.11148704E-05
       4.610000	  3.86508922E+03	 -1.09314385E+05	  5.36499839E+01	  1.24582821E+06	  1.62501882E+05	 -3.08236852E+01	  2.89238980E+04	 -1.05489249E+05	  5.36499839E+01	  1.17496807E+06	  4.44909912E+05	 -3.08236852E+01	  9.76434562E-02	 -4.85473159E-02	 -1.46735341E-04	  4.51821443E-04	  3.89045734E-03	  2.47265763E-05
       4.620000	  4.16657189E+03	 -1.09260238E+05	  5.46167388E+01	  1.24766101E+06	  1.74065248E+05	 -4.85469372E+01	  2.92048211E+04	 -1.05367160E+05	  5.46167388E+01	  1.17408993E+06	  4.56584648E+05	 -4.85469372E+01	  1.03589029E-01	 -4.98860209E-02	 -1.63245747E-04	  4.98138856E-04	  4.10674131E-03	  1.90348840E-05
       4.630000	  4.43618904E+03	 -1.09626460E+05	  5.92787259E+01	  1.26215569E+06	  1.84412621E+05	 -6.75393400E+01	  2.95514972E+04	 -1.05661486E+05	  5.92787259E+01	  1.18581357E+06	  4.69990627E+05	 -6.75393400E+01	  1.09350405E-01	 -5.27889209E-02	 -1.81434237E-04	  5.78991086E-04	  4.31826269E-03	  1.47683582E-05
       4.640000	  4.67270832E+03	 -1.10409553E+05	  6.75369870E+01	  1.28921325E+06	  1.93509770E+05	 -8.72621902E+01	  2.99619219E+04	 -1.06369106E+05	  6.75369870E+01	  1.21005051E+06	  4.85071750E+05	 -8.72621902E+01	  1.14922213E-01	 -5.72442717E-02	 -2.01472874E-04	  6.94083880E-04	  4.52517391E-03	  1.24398373E-05
       4.650000	  4.87529651E+03	 -1.11595611E+05	  7.91984434E+01	  1.32853107E+06	  2.01334651E+05	 -1.07902757E+02	  3.04320834E+04	 -1.07476682E+05	  7.91984434E+01	  1.24651134E+06	  5.01736902E+05	 -1.07902757E+02	  1.20297613E-01	 -6.32432708E-02	 -2.23661517E-04	  8.43601372E-04	  4.72724206E-03	  1.22952374E-05
       4.660000	  5.04352621E+03	 -1.13161006E+05	  9.39819659E+01	  1.37961491E+06	  2.07877478E+05	 -1.30411700E+02	  3.09561271E+04	 -1.08961317E+05	  9.39819659E+01	  1.29471735E+06	  5.19862798E+05	 -1.30411700E+02	  1.25468393E-01	 -7.07794330E-02	 -2.48428162E-04	  1.02816338E-03	  4.92386755E-03	  1.42894541E-05
       4.670000	  5.17737041E+03	 -1.15073527E+05	  1.11530465E+02	  1.44179890E+06	  2.13140482E+05	 -1.56461442E+02	  3.15266119E+04	 -1.10791672E+05	  1.11530465E+02	  1.35402003E+06	  5.39298333E+05	 -1.56461442E+02	  1.30425179E-01	 -7.98474629E-02	 -2.76331450E-04	  1.24874956E-03	  5.11412316E-03	  1.80907455E-05
       4.680000	  5.27718526E+03	 -1.17293904E+05	  1.31426451E+02	  1.51427228E+06	  2.17137374E+05	 -1.88332603E+02	  3.21348452E+04	 -1.12929448E+05	  1.31426451E+02	  1.42362723E+06	  5.59870226E+05	 -1.88332603E+02	  1.35157748E-01	 -9.04416923E-02	 -3.08064260E-04	  1.50659502E-03	  5.29681091E-03	  2.31122421E-05
       4.690000	  5.34368205E+03	 -1.19777645E+05	  1.53207615E+02	  1.59611154E+06	  2.19892548E+05	 -2.28742765E+02	  3.27712778E+04	 -1.15331186E+05	  1.53207615E+02	  1.50263464E+06	  5.81389635E+05	 -2.28742765E+02	  1.39655433E-01	 -1.02554180E-01	 -3.44456893E-04	  1.80306326E-03	  5.47053323E-03	  2.85667269E-05
       4.700000	  5.37788994E+03	 -1.22477082E+05	  1.76379291E+02	  1.68631628E+06	  2.21440064E+05	 -2.80636891E+02	  3.34259386E+04	 -1.17950260E+05	  1.76379291E+02	  1.59006088E+06	  6.03659429E+05	 -2.80636891E+02	  1.43907579E-01	 -1.16172588E-01	 -3.86478053E-04	  2.13950388E-03	  5.63377448E-03	  3.35387860E-05
       4.710000	  5.38111175E+03	 -1.25343514E+05	  2.00421572E+02	  1.78384690E+06	  2.21822464E+05	 -3.46961294E+02	  3.40888854E+04	 -1.20738978E+05	  2.00421572E+02	  1.68488446E+06	  6.26481707E+05	 -3.46961294E+02	  1.47904038E-01	 -1.31277957E-01	 -4.35231483E-04	  2.51710287E-03	  5.78498802E-03	  3.70670304E-05
       4.720000	  5.35487509E+03	 -1.28329348E+05	  2.24790406E+02	  1.88766220E+06	  2.21089497E+05	 -4.30442963E+02	  3.47506492E+04	 -1.23650671E+05	  2.24790406E+02	  1.78608070E+06	  6.49665210E+05	 -4.30442963E+02	  1.51635666E-01	 -1.47842521E-01	 -4.91946002E-04	  2.93673387E-03	  5.92268440E-03	  3.82284402E-05
       4.730000	  5.30088178E+03	 -1.31390107E+05	  2.48913582E+02	  1.99675498E+06	  2.19296791E+05	 -5.33393669E+02	  3.54026486E+04	 -1.26641668E+05	  2.48913582E+02	  1.89265664E+06	  6.73032234E+05	 -5.33393669E+02	  1.55094800E-01	 -1.65827683E-01	 -5.57956774E-04	  3.39881873E-03	  6.04551584E-03	  3.62170135E-05
       4.740000	  5.22095827E+03	 -1.34486228E+05	  2.72184378E+02	  2.11018393E+06	  2.16504564E+05	 -6.57554112E+02	  3.60375538E+04	 -1.29673045E+05	  2.72184378E+02	  2.00368238E+06	  6.96424701E+05	 -6.57554112E+02	  1.58275696E-01	 -1.85182275E-01	 -6.34676009E-04	  3.90320496E-03	  6.15235272E-03	  3.04097786E-05
       4.750000	  5.11700972E+03	 -1.37584531E+05	  2.93956331E+02	  2.22710011E+06	  2.12776416E+05	 -8.03988010E+02	  3.66495815E+04	 -1.32712077E+05	  2.93956331E+02	  2.11831715E+06	  7.19709088E+05	 -8.03988010E+02	  1.61174878E-01	 -2.05841218E-01	 -7.23552076E-04	  4.44906693E-03	  6.24234811E-03	  2.04147253E-05
       4.760000	  4.99098000E+03	 -1.40659312E+05	  3.13543075E+02	  2.34676693E+06	  2.08178256E+05	 -9.73030426E+02	  3.72347063E+04	 -1.35733299E+05	  3.13543075E+02	  2.23582895E+06	  7.42779984E+05	 -9.73030426E+02	  1.63791422E-01	 -2.27724656E-01	 -8.26017070E-04	  5.03483628E-03	  6.31498742E-03	  6.09716421E-06
       4.770000	  4.84481942E+03	 -1.43692986E+05	  3.30226487E+02	  2.46857266E+06	  2.02777415E+05	 -1.16428921E+03	  3.77907788E+04	 -1.38719153E+05	  3.30226487E+02	  2.35560700E+06	  7.65562100E+05	 -1.16428921E+03	  1.66127119E-01	 -2.50737637E-01	 -9.43424167E-04	  5.65816557E-03	  6.37012061E-03	 -1.24167770E-05
