  1.750000000000E-01 -1.294028945524E+00 -4.829393144923E+00  3.487794900000E-04 -2.010675100000E-07  3.306322900000E-02 -1.832595797222E+00  8.916413730698E-04  1.836150233255E-03  3.839433400000E-03 -1.611160400000E-05 -1.098365300000E-03 -7.605744900000E-07  1.035476337949E-02 -7.874947013940E-04  1.922497200000E-02 -4.022507600000E-04 -6.043018800000E-03  5.017054300000E-06
  1.875000000000E-01 -1.294016966428E+00 -4.829370162225E+00  3.982636600000E-04 -4.338633900000E-07  3.304902500000E-02 -1.832595806351E+00  1.020583087066E-03  1.825449751905E-03  4.077117000000E-03 -2.112335300000E-05 -1.173945600000E-03 -7.009828700000E-07  1.040347124155E-02 -6.418826121156E-04  1.881456200000E-02 -4.024223900000E-04 -6.063412900000E-03  4.341594400000E-06
  2.000000000000E-01 -1.294003489131E+00 -4.829347684496E+00  4.506866100000E-04 -7.287803800000E-07  3.303387800000E-02 -1.832595814827E+00  1.147542786741E-03  1.817159375958E-03  4.309623000000E-03 -2.604265100000E-05 -1.249769900000E-03 -6.582639000000E-07  9.861114097398E-03 -3.402914855257E-04  1.839919600000E-02 -3.791771000000E-04 -6.082855200000E-03  2.107042100000E-06
  2.125000000000E-01 -1.293988277249E+00 -4.829324532744E+00  5.059831900000E-04 -1.082935800000E-06  3.301778100000E-02 -1.832595822979E+00  1.265477092681E-03  1.812354095551E-03  4.536882500000E-03 -3.059784300000E-05 -1.325798700000E-03 -6.512580100000E-07  8.806986804119E-03  1.396365114885E-06  1.795638400000E-02 -3.365606500000E-04 -6.091743700000E-03 -1.532315000000E-06
  2.250000000000E-01 -1.293971920924E+00 -4.829302308810E+00  5.640846200000E-04 -1.490424400000E-06  3.300073400000E-02 -1.832595831354E+00  1.368780650707E-03  1.811306470344E-03  4.758331500000E-03 -3.457673700000E-05 -1.401830700000E-03 -6.958518400000E-07  7.357425706028E-03  1.417283818561E-04  1.750256700000E-02 -2.812042400000E-04 -6.088352800000E-03 -6.237418300000E-06
  2.375000000000E-01 -1.293954208330E+00 -4.829279413011E+00  6.249190800000E-04 -1.943240200000E-06  3.298273300000E-02 -1.832595840671E+00  1.453033472949E-03  1.809710555877E-03  4.974152900000E-03 -3.785457400000E-05 -1.477754100000E-03 -8.029643900000E-07  5.691485779227E-03 -9.131127069341E-05  1.703614700000E-02 -2.213517000000E-04 -6.068073200000E-03 -1.151888000000E-05
  2.500000000000E-01 -1.293935622089E+00 -4.829256751306E+00  6.884145000000E-04 -2.432466500000E-06  3.296379000000E-02 -1.832595851741E+00  1.516431778268E-03  1.802492000731E-03  5.184102300000E-03 -4.040933700000E-05 -1.553320400000E-03 -9.768131100000E-07  4.007421675500E-03 -8.396967337462E-04  1.655698200000E-02 -1.656535500000E-04 -6.027604000000E-03 -1.681062900000E-05
  2.625000000000E-01 -1.293916374536E+00 -4.829234266798E+00  7.544965500000E-04 -2.949564500000E-06  3.294390400000E-02 -1.832595865385E+00  1.559520908213E-03  1.782822905083E-03  5.388035400000E-03 -4.232206600000E-05 -1.628272000000E-03 -1.214487000000E-06  2.493581381476E-03 -2.195034540266E-03  1.606607400000E-02 -1.219024300000E-04 -5.965406500000E-03 -2.155267400000E-05
  2.750000000000E-01 -1.293896765415E+00 -4.829212396810E+00  8.230892100000E-04 -3.487568400000E-06  3.292308700000E-02 -1.832595882346E+00  1.585005005951E-03  1.743005696768E-03  5.585814800000E-03 -4.376158900000E-05 -1.702338600000E-03 -1.506466200000E-06  1.297757508848E-03 -4.195861264819E-03  1.556641700000E-02 -9.588617100000E-05 -5.881516300000E-03 -2.527090000000E-05
  2.875000000000E-01 -1.293876873827E+00 -4.829191016619E+00  8.941150200000E-04 -4.042007300000E-06  3.290135000000E-02 -1.832595903216E+00  1.597146443663E-03  1.675084606422E-03  5.777360400000E-03 -4.495701800000E-05 -1.775256000000E-03 -1.838043100000E-06  5.080855216796E-04 -6.815290087897E-03  1.506262100000E-02 -9.056717000000E-05 -5.777797700000E-03 -2.764850800000E-05
  3.000000000000E-01 -1.293856881482E+00 -4.829170698703E+00  9.674959000000E-04 -4.611431900000E-06  3.287871200000E-02 -1.832595928380E+00  1.601041815303E-03  1.571851631742E-03  5.962649400000E-03 -4.616161800000E-05 -1.846796000000E-03 -2.191604200000E-06  1.393975308958E-04 -9.968917564644E-03  1.456039200000E-02 -1.056609800000E-04 -5.657530900000E-03 -2.857189400000E-05
  3.125000000000E-01 -1.293836838791E+00 -4.829151843663E+00  1.043153800000E-03 -5.197464800000E-06  3.285518700000E-02 -1.832595958002E+00  1.601627609155E-03  1.427266187596E-03  6.141729700000E-03 -4.761244100000E-05 -1.916770900000E-03 -2.549298900000E-06  1.341977819865E-04 -1.351795612708E-02  1.406646100000E-02 -1.377022300000E-04 -5.525289600000E-03 -2.814029400000E-05
  3.250000000000E-01 -1.293816779967E+00 -4.829135063499E+00  1.121012100000E-03 -5.804360200000E-06  3.283080100000E-02 -1.832595992035E+00  1.602914344478E-03  1.237306020249E-03  6.314745600000E-03 -4.949396300000E-05 -1.985059400000E-03 -2.895557800000E-06  3.724008674129E-04 -1.728614245780E-02  1.358806300000E-02 -1.805666700000E-04 -5.386418200000E-03 -2.664890600000E-05
  3.375000000000E-01 -1.293796744805E+00 -4.829121175767E+00  1.200996300000E-03 -6.438164300000E-06  3.280556900000E-02 -1.832596030263E+00  1.607225177368E-03  1.000155175517E-03  6.481922700000E-03 -5.190811500000E-05 -2.051604000000E-03 -3.219375500000E-06  6.907921490840E-04 -2.107853585675E-02  1.313257900000E-02 -2.263678300000E-04 -5.246531200000E-03 -2.454415500000E-05
  3.500000000000E-01 -1.293776575209E+00 -4.829110326358E+00  1.283035400000E-03 -7.105569200000E-06  3.277951900000E-02 -1.832596072371E+00  1.614807164100E-03  7.164509250379E-04  6.643577500000E-03 -5.485738400000E-05 -2.116418400000E-03 -3.515858200000E-06  9.086164122583E-04 -2.470202429917E-02  1.270705500000E-02 -2.665947000000E-04 -5.111001900000E-03 -2.235206200000E-05
  3.625000000000E-01 -1.293756309902E+00 -4.829103333117E+00  1.367062800000E-03 -7.812649500000E-06  3.275266700000E-02 -1.832596118024E+00  1.623704628443E-03  3.891090581786E-04  6.800108100000E-03 -5.824145800000E-05 -2.179579100000E-03 -3.786759900000E-06  8.548975890375E-04 -2.798603996490E-02  1.231756800000E-02 -2.933155900000E-04 -4.984469200000E-03 -2.059537700000E-05
  3.750000000000E-01 -1.293736008388E+00 -4.829100904792E+00  1.453017400000E-03 -8.563647500000E-06  3.272503600000E-02 -1.832596166946E+00  1.629992224985E-03  2.298125611783E-05  6.951979400000E-03 -6.186873400000E-05 -2.241214500000E-03 -4.039985500000E-06  3.936522582671E-04 -3.080056034518E-02  1.196879300000E-02 -3.002790300000E-04 -4.870416600000E-03 -1.971255600000E-05
  3.875000000000E-01 -1.293715595040E+00 -4.829102958120E+00  1.540844200000E-03 -9.359979200000E-06  3.269664200000E-02 -1.832596218992E+00  1.628282130327E-03 -3.757224967500E-04  7.099705700000E-03 -6.548021300000E-05 -2.301489700000E-03 -4.288153400000E-06 -5.572121510151E-04 -3.307037974735E-02  1.166305900000E-02 -2.837473600000E-04 -4.770835900000E-03 -1.999632000000E-05
  4.000000000000E-01 -1.293695340922E+00 -4.829110352220E+00  1.630494700000E-03 -1.019960300000E-05  3.266750300000E-02 -1.832596274195E+00  1.612434752241E-03 -8.001525912547E-04  7.243819500000E-03 -6.878235600000E-05 -2.360587000000E-03 -4.546573100000E-06 -2.014518791583E-03 -3.478061177750E-02  1.140055100000E-02 -2.429693100000E-04 -4.686127900000E-03 -2.154008500000E-05
  4.125000000000E-01 -1.293675376954E+00 -4.829123052010E+00  1.721927100000E-03 -1.107681400000E-05  3.263763000000E-02 -1.832596332776E+00  1.576378759171E-03 -1.243553171969E-03  7.384849700000E-03 -7.148421000000E-05 -2.418685700000E-03 -4.830499200000E-06 -3.917536264888E-03 -3.593396517631E-02  1.116464100000E-02 -1.802142200000E-04 -4.610715000000E-03 -2.422885500000E-05
  4.250000000000E-01 -1.293656075210E+00 -4.829141578959E+00  1.815104000000E-03 -1.198251000000E-05  3.260703800000E-02 -1.832596395138E+00  1.515159839776E-03 -1.698976130717E-03  7.522949000000E-03 -7.333317600000E-05 -2.475838200000E-03 -5.152701300000E-06 -6.173748363445E-03 -3.668331395590E-02  1.096642600000E-02 -1.003969100000E-04 -4.545980600000E-03 -2.777093100000E-05
  4.375000000000E-01 -1.293637695269E+00 -4.829165759986E+00  1.909993100000E-03 -1.290485500000E-05  3.257573800000E-02 -1.832596461815E+00  1.424804063762E-03 -2.162848399310E-03  7.658814500000E-03 -7.414522400000E-05 -2.532230500000E-03 -5.521609200000E-06 -8.638096948436E-03 -3.717943140031E-02  1.080018700000E-02 -1.034832800000E-05 -4.487799500000E-03 -3.174659300000E-05
  4.500000000000E-01 -1.293620566087E+00 -4.829195506948E+00  2.006568000000E-03 -1.383026800000E-05  3.254373400000E-02 -1.832596533413E+00  1.303456424862E-03 -2.632675178575E-03  7.792749400000E-03 -7.382447100000E-05 -2.587895800000E-03 -5.940039000000E-06 -1.114653374108E-02 -3.759813931102E-02  1.065942100000E-02  8.214644900000E-05 -4.431309600000E-03 -3.567634800000E-05
  4.625000000000E-01 -1.293605160111E+00 -4.829231210891E+00  2.104806500000E-03 -1.474457100000E-05  3.251104100000E-02 -1.832596610537E+00  1.151254504797E-03 -3.108319717608E-03  7.925045700000E-03 -7.237165800000E-05 -2.642833400000E-03 -6.404849000000E-06 -1.354089241698E-02 -3.812730972966E-02  1.053835400000E-02  1.693871900000E-04 -4.371149500000E-03 -3.908112200000E-05
  4.750000000000E-01 -1.293591934104E+00 -4.829273267062E+00  2.204689900000E-03 -1.563417400000E-05  3.247766600000E-02 -1.832596693714E+00  9.701567872433E-04 -3.592073385804E-03  8.055931000000E-03 -6.987901700000E-05 -2.696969500000E-03 -6.907184300000E-06 -1.568940567913E-02 -3.894414972671E-02  1.043098900000E-02  2.447342300000E-04 -4.302095600000E-03 -4.157370500000E-05
  4.875000000000E-01 -1.293581044000E+00 -4.829321116043E+00  2.306201000000E-03 -1.648711300000E-05  3.244362000000E-02 -1.832596783336E+00  7.636126086817E-04 -4.088216381353E-03  8.185553400000E-03 -6.651430900000E-05 -2.750173400000E-03 -7.434260200000E-06 -1.750431572953E-02 -4.020034008915E-02  1.033071000000E-02  3.034010000000E-04 -4.219439300000E-03 -4.293808900000E-05
  5.000000000000E-01 -1.293572972414E+00 -4.829375663793E+00  2.409324700000E-03 -1.729384700000E-05  3.240891500000E-02 -1.832596879624E+00  5.359308398352E-04 -4.602785935736E-03  8.313968800000E-03 -6.249576800000E-05 -2.802257400000E-03 -7.971863900000E-06 -1.894589730845E-02 -4.199094779963E-02  1.023354800000E-02  3.429132600000E-04 -4.120064000000E-03 -4.310128100000E-05
  5.125000000000E-01 -1.293567715424E+00 -4.829436290196E+00  2.514045900000E-03 -1.804769600000E-05  3.237357000000E-02 -1.832596982617E+00  2.917797694198E-04 -5.142553109264E-03  8.441211700000E-03 -5.806392100000E-05 -2.853009800000E-03 -8.505344300000E-06 -2.002553954704E-02 -4.435497406811E-02  1.013685200000E-02  3.632225600000E-04 -4.002414200000E-03 -4.212018800000E-05
  5.250000000000E-01 -1.293565738215E+00 -4.829504423523E+00  2.620350600000E-03 -1.874494800000E-05  3.233759900000E-02 -1.832597092178E+00  3.544264125609E-05 -5.714719474654E-03  8.567275500000E-03 -5.345114600000E-05 -2.902198800000E-03 -9.021275200000E-06 -2.080283117850E-02 -4.728753477317E-02  1.003887800000E-02  3.664850100000E-04 -3.866101100000E-03 -4.017362900000E-05
  5.375000000000E-01 -1.293566947275E+00 -4.829579674717E+00  2.728223100000E-03 -1.938458400000E-05  3.230102400000E-02 -1.832597208018E+00 -2.296626331329E-04 -6.326183098420E-03  8.692137900000E-03 -4.885673500000E-05 -2.949595200000E-03 -9.508968100000E-06 -2.137188668685E-02 -5.074426768769E-02  9.940198600000E-03  3.565231500000E-04 -3.711885800000E-03 -3.752618800000E-05
  5.500000000000E-01 -1.293571506483E+00 -4.829662828090E+00  2.837648800000E-03 -1.996776500000E-05  3.226386800000E-02 -1.832597329738E+00 -5.013424863453E-04 -6.983116542529E-03  8.815809200000E-03 -4.442915100000E-05 -2.994986000000E-03 -9.961243400000E-06 -2.183917307866E-02 -5.463396944328E-02  9.842108000000E-03  3.380908700000E-04 -3.542132200000E-03 -3.449950600000E-05
  5.625000000000E-01 -1.293579492571E+00 -4.829754484246E+00  2.948612900000E-03 -2.049713100000E-05  3.222615600000E-02 -1.832597456873E+00 -7.786751871390E-04 -7.690265887348E-03  8.938300400000E-03 -4.025682900000E-05 -3.038198000000E-03 -1.037509900000E-05 -2.230502007099E-02 -5.883100695480E-02  9.746911900000E-03  3.160773800000E-04 -3.360539900000E-03 -3.142561000000E-05
  5.750000000000E-01 -1.293590914455E+00 -4.829855054907E+00  3.061100800000E-03 -2.097606000000E-05  3.218792400000E-02 -1.832597588946E+00 -1.061925187626E-03 -8.450800687594E-03  9.059659200000E-03 -3.636932200000E-05 -3.079104500000E-03 -1.075154300000E-05 -2.284736088846E-02 -6.319046474431E-02  9.657723800000E-03  2.947642600000E-04 -3.171745000000E-03 -2.859401700000E-05
  5.875000000000E-01 -1.293605963044E+00 -4.829965627723E+00  3.175099100000E-03 -2.140799200000E-05  3.214919200000E-02 -1.832597725514E+00 -1.352182397347E-03 -9.265998174518E-03  9.179971200000E-03 -3.274682200000E-05 -3.117641200000E-03 -1.109477700000E-05 -2.351002675797E-02 -6.756250381552E-02  9.578295100000E-03  2.772548500000E-04 -2.980905400000E-03 -2.621117500000E-05
  6.000000000000E-01 -1.293624739793E+00 -4.830086900202E+00  3.290595500000E-03 -2.179591100000E-05  3.210999100000E-02 -1.832597866200E+00 -1.650942554363E-03 -1.013531925342E-02  9.299370500000E-03 -2.933586100000E-05 -3.153807700000E-03 -1.141102300000E-05 -2.429749738497E-02 -7.180670507063E-02  9.512399300000E-03  2.651384600000E-04 -2.793223100000E-03 -2.436998500000E-05
  6.125000000000E-01 -1.293647367506E+00 -4.830219564133E+00  3.407579400000E-03 -2.214204300000E-05  3.207035700000E-02 -1.832598010707E+00 -1.959614184279E-03 -1.105655655682E-02  9.418034900000E-03 -2.606847000000E-05 -3.187666900000E-03 -1.170699600000E-05 -2.516769300134E-02 -7.577022452246E-02  9.452476200000E-03  2.584359900000E-04 -2.608886200000E-03 -2.304166300000E-05
  6.250000000000E-01 -1.293673784270E+00 -4.830363532577E+00  3.526042000000E-03 -2.244779000000E-05  3.203031000000E-02 -1.832598158819E+00 -2.278884294914E-03 -1.202535228561E-02  9.535920800000E-03 -2.288057300000E-05 -3.219226800000E-03 -1.198843500000E-05 -2.606727423421E-02 -7.939714094706E-02  9.411662800000E-03  2.558147800000E-04 -2.436474700000E-03 -2.208783200000E-05
  6.375000000000E-01 -1.293704360707E+00 -4.830520259141E+00  3.645975800000E-03 -2.271387500000E-05  3.198988400000E-02 -1.832598310379E+00 -2.608978202844E-03 -1.303775653378E-02  9.653442500000E-03 -1.972756900000E-05 -3.248726500000E-03 -1.225888400000E-05 -2.691803683406E-02 -8.263433613451E-02  9.390870100000E-03  2.550067400000E-04 -2.278771900000E-03 -2.129024700000E-05
  6.500000000000E-01 -1.293739063408E+00 -4.830689649249E+00  3.767377500000E-03 -2.294064900000E-05  3.194909900000E-02 -1.832598465255E+00 -2.948971718746E-03 -1.408862107767E-02  9.770788300000E-03 -1.659396700000E-05 -3.276331800000E-03 -1.251891200000E-05 -2.764158312293E-02 -8.546680252682E-02  9.389828900000E-03  2.533596700000E-04 -2.137155300000E-03 -2.039387100000E-05
  6.625000000000E-01 -1.293778143825E+00 -4.830872670801E+00  3.890246200000E-03 -2.312846800000E-05  3.190798300000E-02 -1.832598623302E+00 -3.297083497874E-03 -1.517295800420E-02  9.888192600000E-03 -1.349629600000E-05 -3.302243300000E-03 -1.276591000000E-05 -2.817477948622E-02 -8.791600883440E-02  9.406527500000E-03  2.484144100000E-04 -2.011496300000E-03 -1.915459900000E-05
  6.750000000000E-01 -1.293821610586E+00 -4.831069425013E+00  4.014584200000E-03 -2.327807500000E-05  3.186655000000E-02 -1.832598784327E+00 -3.650868427959E-03 -1.628621607533E-02  1.000585900000E-02 -1.047907300000E-05 -3.326652600000E-03 -1.299449000000E-05 -2.848349398172E-02 -9.003957127909E-02  9.438016500000E-03  2.384070200000E-04 -1.900049900000E-03 -1.738442000000E-05
  6.875000000000E-01 -1.293869377329E+00 -4.831279727969E+00  4.140395700000E-03 -2.339087800000E-05  3.182482000000E-02 -1.832598948056E+00 -4.007612184904E-03 -1.742474337375E-02  1.012395400000E-02 -7.605282900000E-06 -3.349721900000E-03 -1.319738800000E-05 -2.856534144680E-02 -9.190639093352E-02  9.478470300000E-03  2.226118200000E-04 -1.800302100000E-03 -1.499350700000E-05
  7.000000000000E-01 -1.293921802632E+00 -4.831505140032E+00  4.267686500000E-03 -2.346910300000E-05  3.178281300000E-02 -1.832599114118E+00 -4.364659840467E-03 -1.858562367761E-02  1.024256000000E-02 -4.942994600000E-06 -3.371584900000E-03 -1.336690900000E-05 -2.846115156375E-02 -9.362319079632E-02  9.523648800000E-03  2.014996600000E-04 -1.707961800000E-03 -1.199207400000E-05
  7.125000000000E-01 -1.293978525836E+00 -4.831744619036E+00  4.396463300000E-03 -2.351577300000E-05  3.174053500000E-02 -1.832599282052E+00 -4.720117322637E-03 -1.976780848188E-02  1.036171600000E-02 -2.551044000000E-06 -3.392301000000E-03 -1.349595500000E-05 -2.823719896593E-02 -9.527977368702E-02  9.565962500000E-03  1.766271700000E-04 -1.619049200000E-03 -8.507739000000E-06
  7.250000000000E-01 -1.294039740495E+00 -4.831999251921E+00  4.526733000000E-03 -2.353450100000E-05  3.169800700000E-02 -1.832599451319E+00 -5.072774302136E-03 -2.097062512235E-02  1.048135500000E-02 -4.673129000000E-07 -3.411908900000E-03 -1.357969000000E-05 -2.798128383729E-02 -9.696022022343E-02  9.597198100000E-03  1.503848500000E-04 -1.529573000000E-03 -4.745161300000E-06
  7.375000000000E-01 -1.294105322387E+00 -4.832268968446E+00  4.658499700000E-03 -2.352918600000E-05  3.165524100000E-02 -1.832599621339E+00 -5.422722212196E-03 -2.219501397695E-02  1.060128300000E-02  1.301842500000E-06 -3.430372100000E-03 -1.361603800000E-05 -2.780658185858E-02 -9.880335988370E-02  9.617487900000E-03  1.255496600000E-04 -1.433415200000E-03 -9.218022100000E-07
  7.500000000000E-01 -1.294175306194E+00 -4.832554276956E+00  4.791767300000E-03 -2.350358800000E-05  3.161225500000E-02 -1.832599791517E+00 -5.771469828478E-03 -2.344396337051E-02  1.072142000000E-02  2.781520400000E-06 -3.447570400000E-03 -1.360526900000E-05 -2.779966088932E-02 -1.008629189352E-01  9.619227600000E-03  1.047569100000E-04 -1.327708800000E-03  2.673405100000E-06
  7.625000000000E-01 -1.294249636156E+00 -4.832855295919E+00  4.926535800000E-03 -2.346097200000E-05  3.156906000000E-02 -1.832599961292E+00 -6.121120693151E-03 -2.471953615628E-02  1.084147300000E-02  4.027719600000E-06 -3.463409800000E-03 -1.355208100000E-05 -2.802873383350E-02 -1.031851174916E-01  9.598210500000E-03  9.004586900000E-05 -1.210092800000E-03  5.793494900000E-06
  7.750000000000E-01 -1.294328329869E+00 -4.833172331203E+00  5.062802700000E-03 -2.340376200000E-05  3.152567500000E-02 -1.832600130174E+00 -6.474911002457E-03 -2.602581899461E-02  1.096113000000E-02  5.118234600000E-06 -3.477707000000E-03 -1.346347200000E-05 -2.853304714006E-02 -1.058084701783E-01  9.554171900000E-03  8.247653800000E-05 -1.078818500000E-03  8.274181700000E-06
  7.875000000000E-01 -1.294411508893E+00 -4.833505971401E+00  5.200561600000E-03 -2.333335200000E-05  3.148212300000E-02 -1.832600297773E+00 -6.836139958768E-03 -2.736637748391E-02  1.108013200000E-02  6.138673100000E-06 -3.490302700000E-03 -1.334785900000E-05 -2.930613070429E-02 -1.087209621870E-01  9.484982100000E-03  8.193750500000E-05 -9.344127600000E-04  1.000022300000E-05
  8.000000000000E-01 -1.294499295326E+00 -4.833856701436E+00  5.339801800000E-03 -2.325010600000E-05  3.143842500000E-02 -1.832600463810E+00 -7.207894154624E-03 -2.874450600867E-02  1.119814400000E-02  7.170168400000E-06 -3.501046700000E-03 -1.321514500000E-05 -3.030487570519E-02 -1.118951352851E-01  9.391245400000E-03  8.713820700000E-05 -7.783671600000E-04  1.102664300000E-05
  8.125000000000E-01 -1.294591782162E+00 -4.834224806974E+00  5.480509700000E-03 -2.315349200000E-05  3.139460500000E-02 -1.832600628123E+00 -7.592692374126E-03 -3.016345853584E-02  1.131486600000E-02  8.274168100000E-06 -3.509797200000E-03 -1.307296900000E-05 -3.144800402219E-02 -1.152607111214E-01  9.267482900000E-03  9.582040400000E-05 -6.085558600000E-04  1.152727700000E-05
  8.250000000000E-01 -1.294689180045E+00 -4.834610956265E+00  5.622665900000E-03 -2.304239800000E-05  3.135069100000E-02 -1.832600790626E+00 -7.991793816870E-03 -3.162482638343E-02  1.142986100000E-02  9.483161200000E-06 -3.516353000000E-03 -1.292646900000E-05 -3.263876604093E-02 -1.187503145874E-01  9.122951000000E-03  1.051378300000E-04 -4.340442800000E-04  1.173928100000E-05
  8.375000000000E-01 -1.294791600283E+00 -4.835015430067E+00  5.766247900000E-03 -2.291552800000E-05  3.130670600000E-02 -1.832600951283E+00 -8.405428486530E-03 -3.312998799130E-02  1.154298100000E-02  1.079473100000E-05 -3.520757400000E-03 -1.277778300000E-05 -3.377148998784E-02 -1.222744873314E-01  8.960803000000E-03  1.121408600000E-04 -2.592417300000E-04  1.195512400000E-05
  8.500000000000E-01 -1.294899353735E+00 -4.835439283890E+00  5.911230600000E-03 -2.277183700000E-05  3.126268100000E-02 -1.832601110058E+00 -8.832467452893E-03 -3.467880896884E-02  1.165399300000E-02  1.217218200000E-05 -3.523002400000E-03 -1.262512100000E-05 -3.474864791667E-02 -1.257320022120E-01  8.784696500000E-03  1.142962600000E-04 -8.890799700000E-05  1.244629900000E-05
