
These predictions were generated by MoorDyn (v2.2.22024-01-16) on 25-Jun-2024 at 17:32:21.

 
 
 
      Time          ROD1PX          ROD1PY          ROD1PZ          ROD1RX          ROD1RY
       (s)             (m)             (m)             (m)           (deg)           (deg)
    9.7000  -5.0000000E+00   0.0000000E+00  -6.9998297E+00  -0.0000000E+00   9.0000000E+01
    9.8000  -5.0000000E+00   0.0000000E+00  -7.0387941E+00  -0.0000000E+00   9.0000000E+01
    9.9000  -5.0000000E+00   0.0000000E+00  -7.0780658E+00  -0.0000000E+00   9.0000000E+01
   10.0000  -5.0000000E+00   0.0000000E+00  -7.1176424E+00  -0.0000000E+00   9.0000000E+01
   10.1000  -5.0000000E+00   0.0000000E+00  -7.1575217E+00  -0.0000000E+00   9.0000000E+01
   10.2000  -5.0000000E+00   0.0000000E+00  -7.1977013E+00  -0.0000000E+00   9.0000000E+01
   10.3000  -5.0000000E+00   0.0000000E+00  -7.2381791E+00  -0.0000000E+00   9.0000000E+01
   10.4000  -5.0000000E+00   0.0000000E+00  -7.2789527E+00  -0.0000000E+00   9.0000000E+01
   10.5000  -5.0000000E+00   0.0000000E+00  -7.3200198E+00  -0.0000000E+00   9.0000000E+01
   10.6000  -5.0000000E+00   0.0000000E+00  -7.3613781E+00  -0.0000000E+00   9.0000000E+01
   10.7000  -5.0000000E+00   0.0000000E+00  -7.4030255E+00  -0.0000000E+00   9.0000000E+01
   10.8000  -5.0000000E+00   0.0000000E+00  -7.4449595E+00  -0.0000000E+00   9.0000000E+01
   10.9000  -5.0000000E+00   0.0000000E+00  -7.4871779E+00  -0.0000000E+00   9.0000000E+01
   11.0000  -5.0000000E+00   0.0000000E+00  -7.5296785E+00  -0.0000000E+00   9.0000000E+01
   11.1000  -5.0000000E+00   0.0000000E+00  -7.5724589E+00  -0.0000000E+00   9.0000000E+01
   11.2000  -5.0000000E+00   0.0000000E+00  -7.6155170E+00  -0.0000000E+00   9.0000000E+01
   11.3000  -5.0000000E+00   0.0000000E+00  -7.6588503E+00  -0.0000000E+00   9.0000000E+01
   11.4000  -5.0000000E+00   0.0000000E+00  -7.7024568E+00  -0.0000000E+00   9.0000000E+01
   11.5000  -5.0000000E+00   0.0000000E+00  -7.7463341E+00  -0.0000000E+00   9.0000000E+01
   11.6000  -5.0000000E+00   0.0000000E+00  -7.7904799E+00  -0.0000000E+00   9.0000000E+01
   11.7000  -5.0000000E+00   0.0000000E+00  -7.8348921E+00  -0.0000000E+00   9.0000000E+01
   11.8000  -5.0000000E+00   0.0000000E+00  -7.8795684E+00  -0.0000000E+00   9.0000000E+01
   11.9000  -5.0000000E+00   0.0000000E+00  -7.9245065E+00  -0.0000000E+00   9.0000000E+01
   12.0000  -5.0000000E+00   0.0000000E+00  -7.9697043E+00  -0.0000000E+00   9.0000000E+01
   12.1000  -5.0000000E+00   0.0000000E+00  -8.0151595E+00  -0.0000000E+00   9.0000000E+01
   12.2000  -5.0000000E+00   0.0000000E+00  -8.0608699E+00  -0.0000000E+00   9.0000000E+01
   12.3000  -5.0000000E+00   0.0000000E+00  -8.1068332E+00  -0.0000000E+00   9.0000000E+01
   12.4000  -5.0000000E+00   0.0000000E+00  -8.1530474E+00  -0.0000000E+00   9.0000000E+01
   12.5000  -5.0000000E+00   0.0000000E+00  -8.1995101E+00  -0.0000000E+00   9.0000000E+01
   12.6000  -5.0000000E+00   0.0000000E+00  -8.2462193E+00  -0.0000000E+00   9.0000000E+01
   12.7000  -5.0000000E+00   0.0000000E+00  -8.2931726E+00  -0.0000000E+00   9.0000000E+01
   12.8000  -5.0000000E+00   0.0000000E+00  -8.3403681E+00  -0.0000000E+00   9.0000000E+01
   12.9000  -5.0000000E+00   0.0000000E+00  -8.3878034E+00  -0.0000000E+00   9.0000000E+01
   13.0000  -5.0000000E+00   0.0000000E+00  -8.4354765E+00  -0.0000000E+00   9.0000000E+01
   13.1000  -5.0000000E+00   0.0000000E+00  -8.4833852E+00  -0.0000000E+00   9.0000000E+01
   13.2000  -5.0000000E+00   0.0000000E+00  -8.5315273E+00  -0.0000000E+00   9.0000000E+01
   13.3000  -5.0000000E+00   0.0000000E+00  -8.5799008E+00  -0.0000000E+00   9.0000000E+01
   13.4000  -5.0000000E+00   0.0000000E+00  -8.6285034E+00  -0.0000000E+00   9.0000000E+01
   13.5000  -5.0000000E+00   0.0000000E+00  -8.6773332E+00  -0.0000000E+00   9.0000000E+01
   13.6000  -5.0000000E+00   0.0000000E+00  -8.7263880E+00  -0.0000000E+00   9.0000000E+01
   13.7000  -5.0000000E+00   0.0000000E+00  -8.7756658E+00  -0.0000000E+00   9.0000000E+01
   13.8000  -5.0000000E+00   0.0000000E+00  -8.8251643E+00  -0.0000000E+00   9.0000000E+01
   13.9000  -5.0000000E+00   0.0000000E+00  -8.8748817E+00  -0.0000000E+00   9.0000000E+01
   14.0000  -5.0000000E+00   0.0000000E+00  -8.9248157E+00  -0.0000000E+00   9.0000000E+01
   14.1000  -5.0000000E+00   0.0000000E+00  -8.9749645E+00  -0.0000000E+00   9.0000000E+01
   14.2000  -5.0000000E+00   0.0000000E+00  -9.0253258E+00  -0.0000000E+00   9.0000000E+01
   14.3000  -5.0000000E+00   0.0000000E+00  -9.0758978E+00  -0.0000000E+00   9.0000000E+01
   14.4000  -5.0000000E+00   0.0000000E+00  -9.1266784E+00  -0.0000000E+00   9.0000000E+01
   14.5000  -5.0000000E+00   0.0000000E+00  -9.1776655E+00  -0.0000000E+00   9.0000000E+01
   14.6000  -5.0000000E+00   0.0000000E+00  -9.2288573E+00  -0.0000000E+00   9.0000000E+01
   14.7000  -5.0000000E+00   0.0000000E+00  -9.2802516E+00  -0.0000000E+00   9.0000000E+01
   14.8000  -5.0000000E+00   0.0000000E+00  -9.3318466E+00  -0.0000000E+00   9.0000000E+01
   14.9000  -5.0000000E+00   0.0000000E+00  -9.3836403E+00  -0.0000000E+00   9.0000000E+01
   15.0000  -5.0000000E+00   0.0000000E+00  -9.4356308E+00  -0.0000000E+00   9.0000000E+01
   15.1000  -5.0000000E+00   0.0000000E+00  -9.4878160E+00  -0.0000000E+00   9.0000000E+01
   15.2000  -5.0000000E+00   0.0000000E+00  -9.5401941E+00  -0.0000000E+00   9.0000000E+01
   15.3000  -5.0000000E+00   0.0000000E+00  -9.5927632E+00  -0.0000000E+00   9.0000000E+01
   15.4000  -5.0000000E+00   0.0000000E+00  -9.6455213E+00  -0.0000000E+00   9.0000000E+01
   15.5000  -5.0000000E+00   0.0000000E+00  -9.6984667E+00  -0.0000000E+00   9.0000000E+01
   15.6000  -5.0000000E+00   0.0000000E+00  -9.7515973E+00  -0.0000000E+00   9.0000000E+01
   15.7000  -5.0000000E+00   0.0000000E+00  -9.8049114E+00  -0.0000000E+00   9.0000000E+01
   15.8000  -5.0000000E+00   0.0000000E+00  -9.8584071E+00  -0.0000000E+00   9.0000000E+01
   15.9000  -5.0000000E+00   0.0000000E+00  -9.9120826E+00  -0.0000000E+00   9.0000000E+01
   16.0000  -5.0000000E+00   0.0000000E+00  -9.9659360E+00  -0.0000000E+00   9.0000000E+01
   16.1000  -5.0000000E+00   0.0000000E+00  -1.0019965E+01  -0.0000000E+00   9.0000000E+01
   16.2000  -5.0000000E+00   0.0000000E+00  -1.0074169E+01  -0.0000000E+00   9.0000000E+01
   16.3000  -5.0000000E+00   0.0000000E+00  -1.0128546E+01  -0.0000000E+00   9.0000000E+01
   16.4000  -5.0000000E+00   0.0000000E+00  -1.0183093E+01  -0.0000000E+00   9.0000000E+01
   16.5000  -5.0000000E+00   0.0000000E+00  -1.0237809E+01  -0.0000000E+00   9.0000000E+01
   16.6000  -5.0000000E+00   0.0000000E+00  -1.0292692E+01  -0.0000000E+00   9.0000000E+01
   16.7000  -5.0000000E+00   0.0000000E+00  -1.0347741E+01  -0.0000000E+00   9.0000000E+01
   16.8000  -5.0000000E+00   0.0000000E+00  -1.0402954E+01  -0.0000000E+00   9.0000000E+01
   16.9000  -5.0000000E+00   0.0000000E+00  -1.0458329E+01  -0.0000000E+00   9.0000000E+01
   17.0000  -5.0000000E+00   0.0000000E+00  -1.0513864E+01  -0.0000000E+00   9.0000000E+01
   17.1000  -5.0000000E+00   0.0000000E+00  -1.0569558E+01  -0.0000000E+00   9.0000000E+01
   17.2000  -5.0000000E+00   0.0000000E+00  -1.0625409E+01  -0.0000000E+00   9.0000000E+01
   17.3000  -5.0000000E+00   0.0000000E+00  -1.0681415E+01  -0.0000000E+00   9.0000000E+01
   17.4000  -5.0000000E+00   0.0000000E+00  -1.0737575E+01  -0.0000000E+00   9.0000000E+01
   17.5000  -5.0000000E+00   0.0000000E+00  -1.0793887E+01  -0.0000000E+00   9.0000000E+01
   17.6000  -5.0000000E+00   0.0000000E+00  -1.0850349E+01  -0.0000000E+00   9.0000000E+01
   17.7000  -5.0000000E+00   0.0000000E+00  -1.0906961E+01  -0.0000000E+00   9.0000000E+01
   17.8000  -5.0000000E+00   0.0000000E+00  -1.0963720E+01  -0.0000000E+00   9.0000000E+01
   17.9000  -5.0000000E+00   0.0000000E+00  -1.1020624E+01  -0.0000000E+00   9.0000000E+01
   18.0000  -5.0000000E+00   0.0000000E+00  -1.1077672E+01  -0.0000000E+00   9.0000000E+01
   18.1000  -5.0000000E+00   0.0000000E+00  -1.1134864E+01  -0.0000000E+00   9.0000000E+01
   18.2000  -5.0000000E+00   0.0000000E+00  -1.1192196E+01  -0.0000000E+00   9.0000000E+01
   18.3000  -5.0000000E+00   0.0000000E+00  -1.1249667E+01  -0.0000000E+00   9.0000000E+01
   18.4000  -5.0000000E+00   0.0000000E+00  -1.1307277E+01  -0.0000000E+00   9.0000000E+01
   18.5000  -5.0000000E+00   0.0000000E+00  -1.1365023E+01  -0.0000000E+00   9.0000000E+01
   18.6000  -5.0000000E+00   0.0000000E+00  -1.1422904E+01  -0.0000000E+00   9.0000000E+01
   18.7000  -5.0000000E+00   0.0000000E+00  -1.1480919E+01  -0.0000000E+00   9.0000000E+01
   18.8000  -5.0000000E+00   0.0000000E+00  -1.1539065E+01  -0.0000000E+00   9.0000000E+01
   18.9000  -5.0000000E+00   0.0000000E+00  -1.1597342E+01  -0.0000000E+00   9.0000000E+01
   19.0000  -5.0000000E+00   0.0000000E+00  -1.1655749E+01  -0.0000000E+00   9.0000000E+01
   19.1000  -5.0000000E+00   0.0000000E+00  -1.1714283E+01  -0.0000000E+00   9.0000000E+01
   19.2000  -5.0000000E+00   0.0000000E+00  -1.1772943E+01  -0.0000000E+00   9.0000000E+01
   19.3000  -5.0000000E+00   0.0000000E+00  -1.1831729E+01  -0.0000000E+00   9.0000000E+01
   19.4000  -5.0000000E+00   0.0000000E+00  -1.1890638E+01  -0.0000000E+00   9.0000000E+01
   19.5000  -5.0000000E+00   0.0000000E+00  -1.1949669E+01  -0.0000000E+00   9.0000000E+01
   19.6000  -5.0000000E+00   0.0000000E+00  -1.2008820E+01  -0.0000000E+00   9.0000000E+01
   19.7000  -5.0000000E+00   0.0000000E+00  -1.2068092E+01  -0.0000000E+00   9.0000000E+01
   19.8000  -5.0000000E+00   0.0000000E+00  -1.2127481E+01  -0.0000000E+00   9.0000000E+01
   19.9000  -5.0000000E+00   0.0000000E+00  -1.2186987E+01  -0.0000000E+00   9.0000000E+01
   20.0000  -5.0000000E+00   0.0000000E+00  -1.2246609E+01  -0.0000000E+00   9.0000000E+01
   20.1000  -5.0000000E+00   0.0000000E+00  -1.2306345E+01  -0.0000000E+00   9.0000000E+01
   20.2000  -5.0000000E+00   0.0000000E+00  -1.2366193E+01  -0.0000000E+00   9.0000000E+01
   20.3000  -5.0000000E+00   0.0000000E+00  -1.2426154E+01  -0.0000000E+00   9.0000000E+01
   20.4000  -5.0000000E+00   0.0000000E+00  -1.2486224E+01  -0.0000000E+00   9.0000000E+01
   20.5000  -5.0000000E+00   0.0000000E+00  -1.2546404E+01  -0.0000000E+00   9.0000000E+01
   20.6000  -5.0000000E+00   0.0000000E+00  -1.2606691E+01  -0.0000000E+00   9.0000000E+01
   20.7000  -5.0000000E+00   0.0000000E+00  -1.2667085E+01  -0.0000000E+00   9.0000000E+01
   20.8000  -5.0000000E+00   0.0000000E+00  -1.2727585E+01  -0.0000000E+00   9.0000000E+01
   20.9000  -5.0000000E+00   0.0000000E+00  -1.2788189E+01  -0.0000000E+00   9.0000000E+01
   21.0000  -5.0000000E+00   0.0000000E+00  -1.2848895E+01  -0.0000000E+00   9.0000000E+01
   21.1000  -5.0000000E+00   0.0000000E+00  -1.2909704E+01  -0.0000000E+00   9.0000000E+01
   21.2000  -5.0000000E+00   0.0000000E+00  -1.2970613E+01  -0.0000000E+00   9.0000000E+01
   21.3000  -5.0000000E+00   0.0000000E+00  -1.3031622E+01  -0.0000000E+00   9.0000000E+01
   21.4000  -5.0000000E+00   0.0000000E+00  -1.3092728E+01  -0.0000000E+00   9.0000000E+01
   21.5000  -5.0000000E+00   0.0000000E+00  -1.3153933E+01  -0.0000000E+00   9.0000000E+01
   21.6000  -5.0000000E+00   0.0000000E+00  -1.3215233E+01  -0.0000000E+00   9.0000000E+01
   21.7000  -5.0000000E+00   0.0000000E+00  -1.3276628E+01  -0.0000000E+00   9.0000000E+01
   21.8000  -5.0000000E+00   0.0000000E+00  -1.3338117E+01  -0.0000000E+00   9.0000000E+01
   21.9000  -5.0000000E+00   0.0000000E+00  -1.3399699E+01  -0.0000000E+00   9.0000000E+01
