                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.273865       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00  7.09123014455295e-03
 9.88959196157667e-01  5.29562447363454e-03
 9.63831702613959e-01  2.67811112041352e-03
 9.38591418800001e-01  1.86561177183282e-03
 9.13327872037576e-01  3.16036635201401e-03
 8.88148247282680e-01  3.11526692075042e-03
 8.63149985422865e-01  1.77735813893272e-03
 8.38407715893906e-01 -6.76873019095091e-04
 8.13982045609561e-01 -4.13685206014921e-03
 7.89924818724405e-01 -8.55393541098571e-03
 7.66294170515861e-01 -1.39021600534960e-02
 7.43111543247046e-01 -2.00467147748665e-02
 7.20371986638529e-01 -2.67763316958826e-02
 6.98127202640218e-01 -3.39516545721562e-02
 6.76377880977284e-01 -4.14562255809777e-02
 6.55030724144148e-01 -4.91540135074155e-02
 6.34063117072289e-01 -5.69158271017865e-02
 6.13450054726928e-01 -6.46264368434709e-02
 5.93168524243814e-01 -7.21808198190103e-02
 5.73201019682912e-01 -7.94909114872544e-02
 5.53535547868920e-01 -8.64886757149718e-02
 5.34163257007373e-01 -9.31073115629087e-02
 5.15081428312019e-01 -9.92987636995867e-02
 4.96295026030936e-01 -1.05035211510401e-01
 4.77810430980656e-01 -1.10289580444325e-01
 4.59635136466719e-01 -1.15039687766842e-01
 4.41781943720340e-01 -1.19284270479630e-01
 4.24267135815247e-01 -1.23037119744204e-01
 4.07104489815562e-01 -1.26303042959313e-01
 3.90305967753157e-01 -1.29085569823811e-01
 3.73886629810611e-01 -1.31414583378400e-01
 3.57855288500278e-01 -1.33287363672245e-01
 3.42223749698303e-01 -1.34736150858956e-01
 3.27000482618874e-01 -1.35774402301629e-01
 3.12193528366348e-01 -1.36444491204945e-01
 2.97807851402217e-01 -1.36735943841619e-01
 2.83847962402068e-01 -1.36683035752263e-01
 2.70317201820564e-01 -1.36328808520930e-01
 2.57215952515814e-01 -1.35672206164905e-01
 2.44545158523555e-01 -1.34740216378122e-01
 2.32304029711336e-01 -1.33545389099460e-01
 2.20489825938591e-01 -1.32115031180957e-01
 2.09100173012433e-01 -1.30463298122367e-01
 1.98132081982795e-01 -1.28601786269536e-01
 1.87579242809413e-01 -1.26557977624624e-01
 1.77437889684651e-01 -1.24342061236835e-01
 1.67700522092888e-01 -1.21975712598500e-01
 1.58360497791895e-01 -1.19473608164161e-01
 1.49408531071615e-01 -1.16857138723869e-01
 1.40837147459230e-01 -1.14137648617610e-01
 1.32637561599047e-01 -1.11329604980108e-01
 1.24797413854370e-01 -1.08455986262244e-01
 1.17308943263963e-01 -1.05524122797843e-01
 1.10162517380591e-01 -1.02545101785816e-01
 1.03345545173702e-01 -9.95350223604257e-02
 9.68465192535450e-02 -9.65063805088075e-02
 9.06563579069279e-02 -9.34650274000825e-02
 8.47634210689581e-02 -9.04220907447711e-02
 7.91544362787829e-02 -8.73902547876604e-02
 7.38224700925420e-02 -8.43701478956117e-02
 6.87585950047974e-02 -8.13655731290050e-02
 6.39489708390972e-02 -7.83885119298926e-02
 5.93849512076836e-02 -7.54420715412725e-02
 5.50595694878871e-02 -7.25261739392028e-02
 5.09636254580452e-02 -6.96441878002494e-02
 4.70854490628022e-02 -6.68036743476135e-02
 4.34153322164677e-02 -6.40089839563402e-02
 3.99460616816203e-02 -6.12605541787791e-02
 3.66692721711466e-02 -5.85601953900303e-02
 3.35771443495035e-02 -5.59091793080630e-02
 3.06694228738685e-02 -5.33017907793437e-02
 2.79346659252610e-02 -5.07440702626487e-02
 2.53694967913875e-02 -4.82337797327365e-02
 2.29687378917957e-02 -4.57695606395859e-02
 2.07193706875464e-02 -4.33590658639120e-02
 1.86217441902732e-02 -4.09970898259996e-02
 1.66667720735291e-02 -3.86867786505921e-02
 1.48453151055596e-02 -3.64309269084507e-02
