                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.339032       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00  3.02290501100037e-03
 9.79409938193701e-01  3.92383069938918e-04
 9.53717595670501e-01 -1.96326590194563e-03
 9.27948398322805e-01 -2.97845773052721e-03
 9.02144880453572e-01 -3.11686752892706e-03
 8.76468047585246e-01 -4.79661699700587e-03
 8.51063202165755e-01 -8.04153266199704e-03
 8.26123365411409e-01 -1.26198028115221e-02
 8.01636842523682e-01 -1.82751638655658e-02
 7.77588766104954e-01 -2.48407266443518e-02
 7.54007413598292e-01 -3.22068682910572e-02
 7.30897549914372e-01 -4.02256625283523e-02
 7.08230582219035e-01 -4.86901181790662e-02
 6.85952997738980e-01 -5.74601479163332e-02
 6.64022887389006e-01 -6.63765903998799e-02
 6.42450987237286e-01 -7.53094479324873e-02
 6.21205885581362e-01 -8.41373801292982e-02
 6.00265069337367e-01 -9.27639680228391e-02
 5.79719557870307e-01 -1.01101425705737e-01
 5.59502544658162e-01 -1.09088921927505e-01
 5.39559863461813e-01 -1.16673081668209e-01
 5.19886651141080e-01 -1.23807844229360e-01
 5.00483940107898e-01 -1.30465525033693e-01
 4.81367280514083e-01 -1.36628500898130e-01
 4.62536043740355e-01 -1.42267772548505e-01
 4.44006255429078e-01 -1.47368334281886e-01
 4.25781535468460e-01 -1.51897363242857e-01
 4.07879616622944e-01 -1.55857914801032e-01
 3.90321716699685e-01 -1.59271388319529e-01
 3.73124964417716e-01 -1.62152605613905e-01
 3.56305792970357e-01 -1.64520312037022e-01
 3.39878139723945e-01 -1.66395708454458e-01
 3.23855237238087e-01 -1.67795978186337e-01
 3.08248699963422e-01 -1.68742545338947e-01
 2.93067601879628e-01 -1.69255471585470e-01
 2.78319824137173e-01 -1.69375563803407e-01
 2.64011586931611e-01 -1.69091354754521e-01
 2.50150794761600e-01 -1.68437641942386e-01
 2.36738119770347e-01 -1.67442133640611e-01
 2.23776461079043e-01 -1.66127897711358e-01
 2.11267415147789e-01 -1.64514336792134e-01
 1.99207265129698e-01 -1.62633847462690e-01
 1.87597660351623e-01 -1.60499055850637e-01
 1.76431707992711e-01 -1.58138633157318e-01
 1.65707159684527e-01 -1.55572281500367e-01
 1.55422251521133e-01 -1.52803621463940e-01
 1.45569603583464e-01 -1.49855986641312e-01
 1.36146961658887e-01 -1.46744787326210e-01
 1.27141791104814e-01 -1.43492799269025e-01
 1.18550527909837e-01 -1.40114242380932e-01
 1.10361401880207e-01 -1.36628769863206e-01
 1.02569709191663e-01 -1.33045164782075e-01
 9.51706543671889e-02 -1.29372997165445e-01
 8.81538890436854e-02 -1.25624456416269e-01
 8.15160890087065e-02 -1.21809065843284e-01
 7.52471496788144e-02 -1.17941440814483e-01
 6.93379316943861e-02 -1.14032389907725e-01
 6.37808181197784e-02 -1.10093178719689e-01
 5.85515145538881e-02 -1.06147003147615e-01
 5.36473956799279e-02 -1.02199929776450e-01
 4.90613798537148e-02 -9.82610003293991e-02
 4.47622992488040e-02 -9.43522998482689e-02
 4.07477122181975e-02 -9.04770181946577e-02
 3.70118101718902e-02 -8.66385794272281e-02
 3.35470851488522e-02 -8.28424599975289e-02
 3.03466728225655e-02 -7.90946265535900e-02
 2.73894973710527e-02 -7.54052764419565e-02
 2.46692674856313e-02 -7.17788895056389e-02
 2.21757177486782e-02 -6.82204594802982e-02
 1.98878086235426e-02 -6.47412614938643e-02
 1.77768086292130e-02 -6.13511289684382e-02
 1.58354466041398e-02 -5.80517936804638e-02
 1.40552170221556e-02 -5.48429164384407e-02
 1.24199637346663e-02 -5.17277189403800e-02
 1.09178975104554e-02 -4.87085117205544e-02
 9.56196604431356e-03 -4.57777697012135e-02
 8.35184272727462e-03 -4.29310372642045e-02
 7.26484706437452e-03 -4.01756266419089e-02
 6.30213641467631e-03 -3.75103468267621e-02
 5.46197055109239e-03 -3.49306146113034e-02
 4.73794329557327e-03 -3.24385644520569e-02
 4.11022926848216e-03 -3.00336592741942e-02
 3.56020408510411e-03 -2.77198071200698e-02
 3.08474779765660e-03 -2.54926535205471e-02
 2.66123178256960e-03 -2.33515800359590e-02
 2.26701363600049e-03 -2.12981470165188e-02
 1.90202345947240e-03 -1.93292296735481e-02
 1.57648375928210e-03 -1.74412490350509e-02
 1.29923757157355e-03 -1.56248326509216e-02
 1.06551280157840e-03 -1.38807614155819e-02
 8.65909273834706e-04 -1.22075732668208e-02
 7.02645953997348e-04 -1.06027187224785e-02
 5.76750934894282e-04 -9.06380199876516e-03
 4.76521737784526e-04 -7.59026952478169e-03
 3.92169204294912e-04 -6.17995730723895e-03
 3.11003095053059e-04 -4.83073696317829e-03
 2.31161556809472e-04 -3.54063291696793e-03
 1.55306395172593e-04 -2.30698649542358e-03
 7.98247050643712e-05 -1.12755362944195e-03
 0.00000000000000e+00  0.00000000000000e+00
 7.77772816779526e-05  1.13199769648864e-03
 1.58974939846617e-04  2.31621725564236e-03
 2.42817347883060e-04  3.55338167001375e-03
 3.31944024015487e-04  4.84581888292105e-03
 4.24238005304821e-04  6.19621339773513e-03
 5.26240262022355e-04  7.60648498872528e-03
 6.47083227583128e-04  9.07846001237091e-03
 7.91484557031840e-04  1.06150995916662e-02
 9.63423995359739e-04  1.22177908684345e-02
 1.17330584815897e-03  1.38882462677823e-02
 1.42116880139052e-03  1.56289035253330e-02
 1.70617242824706e-03  1.74427216175802e-02
 2.03728317314202e-03  1.93304995322663e-02
 2.39686478836476e-03  2.12982370029411e-02
 2.75274163552007e-03  2.33451539171434e-02
 3.12845642095316e-03  2.54730458832996e-02
 3.55140651802858e-03  2.76888161751535e-02
 4.03171948413110e-03  2.99939168158845e-02
 4.56753768307484e-03  3.23920677784292e-02
 5.18233051499139e-03  3.48801495360779e-02
 5.90721321182689e-03  3.74578976459527e-02
 6.73887651235287e-03  4.01246448998287e-02
 7.69473657338547e-03  4.28819867230744e-02
 8.77827517723387e-03  4.57269719977622e-02
 1.00060393406193e-02  4.86574923951560e-02
 1.13891859946434e-02  5.16707261583865e-02
 1.28892275446930e-02  5.47842356581005e-02
 1.45182075896592e-02  5.79960091597317e-02
 1.62999615264136e-02  6.13002318367524e-02
 1.82313611596936e-02  6.47012224556488e-02
 2.03256653701154e-02  6.81966358812812e-02
 2.26025438003918e-02  7.17801865247953e-02
 2.50867959659070e-02  7.54434218126479e-02
 2.77861846797310e-02  7.91819382897689e-02
 3.07079348710620e-02  8.29936658370813e-02
 3.38684077261466e-02  8.68711616048345e-02
 3.72866594884946e-02  9.08047479874644e-02
 4.09665895425644e-02  9.47901541101911e-02
 4.49209551958758e-02  9.88186241847377e-02
 4.91615702111091e-02  1.02882457020164e-01
 5.37076877180840e-02  1.06965969026980e-01
 5.85746340093420e-02  1.11055038997309e-01
 6.37721041810612e-02  1.15139899941983e-01
 6.93093837497718e-02  1.19207583772898e-01
 7.52076220574383e-02  1.23231897340466e-01
 8.14778774844224e-02  1.27199347218443e-01
 8.81248714257516e-02  1.31098406475941e-01
 9.51552167533468e-02  1.34916294190197e-01
 1.02582287509297e-01  1.38627083870133e-01
 1.10414455621869e-01  1.42212027751627e-01
 1.18653919979795e-01  1.45660749139468e-01
 1.27305971694872e-01  1.48960165303392e-01
 1.36377607122502e-01  1.52089055503615e-01
 1.45870021397425e-01  1.55034537637398e-01
 1.55793527390736e-01  1.57765170392620e-01
 1.66148400041511e-01  1.60264472345146e-01
 1.76935873734261e-01  1.62514943557122e-01
 1.88155999600625e-01  1.64506231026944e-01
 1.99809364812817e-01  1.66217967204256e-01
 2.11893641945848e-01  1.67639563903676e-01
 2.24405886282491e-01  1.68767869087946e-01
 2.37342583881745e-01  1.69606831896672e-01
 2.50703671003236e-01  1.70144619577051e-01
 2.64486679423449e-01  1.70358641144961e-01
 2.78689073085848e-01  1.70292066216243e-01
 2.93308774030269e-01  1.69907606762894e-01
 3.08342306172167e-01  1.69203330004244e-01
 3.23788254596014e-01  1.68186556100037e-01
 3.39642103193569e-01  1.66856040292155e-01
 3.55901001369685e-01  1.65207459394087e-01
 3.72561729096013e-01  1.63250485527764e-01
 3.89620557538586e-01  1.60983724985644e-01
 4.07070600565632e-01  1.58400111223137e-01
 4.24908990425136e-01  1.55515094409825e-01
 4.43130405536086e-01  1.52334633786712e-01
 4.61730618182631e-01  1.48867118053544e-01
 4.80700838110328e-01  1.45113848139646e-01
 5.00037164972126e-01  1.41090808795833e-01
 5.19733331862353e-01  1.36813770564768e-01
 5.39784951015485e-01  1.32301478746582e-01
 5.60183107262188e-01  1.27564719771863e-01
 5.81015233443152e-01  1.22602467632126e-01
 6.02233411682994e-01  1.17441135363911e-01
 6.23773590770109e-01  1.12083472647678e-01
 6.45623504035973e-01  1.06546202100262e-01
 6.67773099977158e-01  1.00844324690712e-01
 6.90206027527825e-01  9.49862710668634e-02
 7.12907535323025e-01  8.89838043850651e-02
 7.35861772046368e-01  8.28471344759888e-02
 7.59054473673149e-01  7.66025691110646e-02
 7.82468008188782e-01  7.02634973644104e-02
 8.06085510890642e-01  6.38490833909930e-02
 8.29887603386502e-01  5.73712494197322e-02
 8.53858074684427e-01  5.08629327469284e-02
 8.77980672683348e-01  4.43525179653286e-02
 9.02231890930980e-01  3.78464352589712e-02
 9.26601400626668e-01  3.14095610609734e-02
 9.51055217041400e-01  2.49914782925228e-02
 9.75535914213540e-01  1.85940281305465e-02
 1.00000000000000e+00  1.22366868761390e-02
