                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.236605       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00  3.78177544998805e-03
 9.81472796369026e-01  3.83839049048073e-03
 9.57037790259796e-01  4.06972175698127e-03
 9.32597728616834e-01  4.44993907331084e-03
 9.08172513603737e-01  5.58130965329879e-03
 8.83821026896963e-01  5.62287829143631e-03
 8.59610854350013e-01  4.72467906704616e-03
 8.35596568068078e-01  2.96628136034293e-03
 8.11828302420118e-01  4.05252447538929e-04
 7.88358424164189e-01 -2.94971649035924e-03
 7.65239941571632e-01 -7.09648533061650e-03
 7.42503014900399e-01 -1.19397265422004e-02
 7.20161378915464e-01 -1.73548262524117e-02
 6.98216368736113e-01 -2.32455262932963e-02
 6.76672874762413e-01 -2.94872514896848e-02
 6.55526894675570e-01 -3.59679509751947e-02
 6.34764441831322e-01 -4.25760938091594e-02
 6.14366658031691e-01 -4.91977950056601e-02
 5.94318122430334e-01 -5.57389948798278e-02
 5.74605953561745e-01 -6.21180680252558e-02
 5.55217114899905e-01 -6.82547316758053e-02
 5.36146506526661e-01 -7.40946944952329e-02
 5.17390057894927e-01 -7.95846817547367e-02
 4.98950130617233e-01 -8.46930590429659e-02
 4.80827427022989e-01 -8.93783874930880e-02
 4.63024681571446e-01 -9.36048271157974e-02
 4.45551701334893e-01 -9.73611928948134e-02
 4.28421809808001e-01 -1.00656935226783e-01
 4.11648222906328e-01 -1.03502383264990e-01
 3.95242318355146e-01 -1.05911383744489e-01
 3.79217026373802e-01 -1.07910665895785e-01
 3.63579874549091e-01 -1.09504409887519e-01
 3.48339949256436e-01 -1.10717591547089e-01
 3.33504662426269e-01 -1.11580189228710e-01
 3.19079237815705e-01 -1.12116683489118e-01
 3.05066801822585e-01 -1.12330597458024e-01
 2.91469906636183e-01 -1.12263246376554e-01
 2.78289627251616e-01 -1.11934958436036e-01
 2.65524532678519e-01 -1.11361017197647e-01
 2.53173309731983e-01 -1.10566156563038e-01
 2.41232657379478e-01 -1.09567278768725e-01
 2.29698524663530e-01 -1.08386311226602e-01
 2.18566703132548e-01 -1.07034859531387e-01
 2.07832396692524e-01 -1.05522133970917e-01
 1.97487592262268e-01 -1.03877920490543e-01
 1.87528685723178e-01 -1.02098480832599e-01
 1.77945458434112e-01 -1.00214145481353e-01
 1.68731600629101e-01 -9.82310768499224e-02
 1.59878879382278e-01 -9.61607376629010e-02
 1.51378439114046e-01 -9.40163383573338e-02
 1.43221172917849e-01 -9.18092137229769e-02
 1.35396251641260e-01 -8.95563407251354e-02
 1.27895996642376e-01 -8.72625138575596e-02
 1.20711876370527e-01 -8.49336919550137e-02
 1.13833240715193e-01 -8.25809913583944e-02
 1.07250053857243e-01 -8.02135580314885e-02
 1.00955084613294e-01 -7.78316465665010e-02
 9.49363563952853e-02 -7.54495986676524e-02
 8.91839771047820e-02 -7.30739499443098e-02
 8.36901624522798e-02 -7.07062176674439e-02
 7.84467802314171e-02 -6.83482134367789e-02
 7.34422607135902e-02 -6.60102667647998e-02
 6.86693010121949e-02 -6.36933806285077e-02
 6.41210568388674e-02 -6.13972865797144e-02
 5.97888183638292e-02 -5.91251065294106e-02
 5.56620297150220e-02 -5.68840703734718e-02
 5.17327578543757e-02 -5.46767539614015e-02
 4.79950868401356e-02 -5.25018136769232e-02
 4.44422032908165e-02 -5.03593973101356e-02
 4.10667921511834e-02 -4.82509558651209e-02
 3.78642557071028e-02 -4.61745843384366e-02
 3.48268214054833e-02 -4.41329680083679e-02
 3.19495277163753e-02 -4.21247012610271e-02
 2.92280327153147e-02 -4.01475652253202e-02
 2.66529409964590e-02 -3.82075233129816e-02
 2.42231447603199e-02 -3.62992582255762e-02
 2.19315229026743e-02 -3.44245593087303e-02
 1.97682513538459e-02 -3.25893043600865e-02
 1.77300757759485e-02 -3.07914876810170e-02
 1.58269175796299e-02 -2.90160712444757e-02
 1.40542474269347e-02 -2.72631955982746e-02
 1.24011164361641e-02 -2.55405850705988e-02
 1.08607734436634e-02 -2.38512882758970e-02
 9.44272343737954e-03 -2.21846628258035e-02
 8.14604297055320e-03 -2.05392380704751e-02
 6.95220966118965e-03 -1.89271865801479e-02
 5.78301616106291e-03 -1.74027507392045e-02
 4.71785568039151e-03 -1.59039287155679e-02
 3.80262233162085e-03 -1.44032454942729e-02
 3.03852538695699e-03 -1.29033493257051e-02
 2.39935167472349e-03 -1.14230354740794e-02
 1.89774016810380e-03 -9.96656862390459e-03
 1.50730824006304e-03 -8.54475345722829e-03
 1.22198902466573e-03 -7.16372515141060e-03
 9.78839800262329e-04 -5.83505145591412e-03
