! ------------ AirfoilInfo v1.01.x Input File ----------------------------------
! AeroElasticSE FAST driver
! line
! line
! ------------------------------------------------------------------------------
DEFAULT                  InterpOrd   ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=3]
1                        NonDimArea  ! The non-dimensional area of the airfoil (area/chord^2) (set to 1.0 if unsure or unneeded)
@"BAR0_AF10_Coords.txt"       NumCoords   ! The number of coordinates in the airfoil shape file. Set to zero if coordinates not included.
AF10_BL.txt              BL_file     ! The file name including the boundary layer characteristics of the profile. Ignored if the aeroacoustic module is not called.
1                        NumTabs     ! Number of airfoil tables in this file.  Each table must have lines for Re and Ctrl.
! ------------------------------------------------------------------------------
! data for table 1 
! ------------------------------------------------------------------------------
10.741593                Re          ! Reynolds number in millions
0                        Ctrl        ! Control setting (must be 0 for current AirfoilInfo)
True                     InclUAdata  ! Is unsteady aerodynamics data included in this table? If TRUE, then include 30 UA coefficients below this line
!........................................
-2.937586                alpha0      ! 0-lift angle of attack, depends on airfoil.
14.848485                alpha1      ! Angle of attack at f=0.7, (approximately the stall angle) for AOA>alpha0. (deg)
-14.848485               alpha2      ! Angle of attack at f=0.7, (approximately the stall angle) for AOA<alpha0. (deg)
1.000000                 eta_e       ! Recovery factor in the range [0.85 - 0.95] used only for UAMOD=1, it is set to 1 in the code when flookup=True. (-)
7.995138                 C_nalpha    ! Slope of the 2D normal force coefficient curve. (1/rad)
9.19585                  C_lalpha
1.919828                 Cn1         ! Critical value of C0n at leading edge separation. It should be extracted from airfoil data at a given Mach and Reynolds number. It can be calculated from the static value of Cn at either the break in the pitching moment or the loss of chord force at the onset of stall. It is close to the condition of maximum lift of the airfoil at low Mach numbers.
-1.346850                Cn2         ! As Cn1 for negative AOAs.
0.007444                 Cd0         ! 2D drag coefficient value at 0-lift.
-0.096259                Cm0         ! 2D pitching moment coefficient about 1/4-chord location, at 0-lift, positive if nose up. [If the aerodynamics coefficients table does not include a column for Cm, this needs to be set to 0.0]
!........................................
! Table of aerodynamics coefficients
200                      NumAlf      ! Number of data lines in the following table
!    Alpha      Cl      Cd        Cm
!    (deg)      (-)     (-)       (-)
-1.80000000000000e+02  0.00000000000000e+00  1.00000000000000e-03  0.00000000000000e+00
-1.77000000000000e+02  1.53646410241856e-01  1.00000000000000e-03  1.17734781494313e-01
-1.74000000000000e+02  3.07292820483713e-01  1.00000000000000e-03  2.35469562988627e-01
-1.71000000000000e+02  4.60939230725569e-01  1.00000000000000e-03  3.53204344482939e-01
-1.68000000000000e+02  6.14585641261567e-01  4.81423525784202e-03  4.37421955840475e-01
-1.65000000000000e+02  7.68232051945395e-01  1.05453946876183e-02  5.04794808090580e-01
-1.62000000000000e+02  9.21878462629221e-01  1.62765541173946e-02  5.72167660332246e-01
-1.59000000000000e+02  1.03423572981331e+00  4.17974467549718e-02  6.12051696335199e-01
-1.56000000000000e+02  1.06728437824052e+00  1.05330665956986e-01  5.99136926974837e-01
-1.53000000000000e+02  1.10033302666773e+00  1.68863885158999e-01  5.86226742597019e-01
-1.50000000000000e+02  1.13337067980728e+00  2.32398840882053e-01  5.73315183110527e-01
-1.47000000000000e+02  1.07237961644880e+00  3.10784053343634e-01  5.48644067378235e-01
-1.44000000000000e+02  1.01138855309031e+00  3.89169265805215e-01  5.23972951645942e-01
-1.41000000000000e+02  9.50397489731824e-01  4.67554478266796e-01  4.99301835913650e-01
-1.38000000000000e+02  8.96080015733633e-01  5.49662372010238e-01  4.86122193135321e-01
-1.35000000000000e+02  8.45233295764626e-01  6.33706331993425e-01  4.78918955841800e-01
-1.32000000000000e+02  7.94386575795618e-01  7.17750291976613e-01  4.71715718548278e-01
-1.29000000000000e+02  7.42900666157669e-01  8.00525234652920e-01  4.67178949567259e-01
-1.26000000000000e+02  6.90144252215867e-01  8.80777777440128e-01  4.67942265415091e-01
-1.23000000000000e+02  6.37387838274065e-01  9.61030320227337e-01  4.68705581262923e-01
-1.20000000000000e+02  5.84631424332264e-01  1.04128286301454e+00  4.69468897110755e-01
-1.17000000000000e+02  5.27310129775435e-01  1.10893224988723e+00  4.72178102643604e-01
-1.14000000000000e+02  4.69954127183213e-01  1.17648581151969e+00  4.74902103307750e-01
-1.11000000000000e+02  4.12598124590991e-01  1.24403937315215e+00  4.77626103971896e-01
-1.08000000000000e+02  3.53469594200818e-01  1.29817972824852e+00  4.79184348596173e-01
-1.05000000000000e+02  2.93465256419721e-01  1.34569260735617e+00  4.80166592236482e-01
-1.02000000000000e+02  2.33460918638625e-01  1.39320548646383e+00  4.81148835876791e-01
-9.90000000000000e+01  1.74100544374499e-01  1.43253716176931e+00  4.80777619467068e-01
-9.60000000000000e+01  1.16065242514052e-01  1.45503451789143e+00  4.77621412115288e-01
