                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.261069       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00  6.04994775434255e-03
 9.86366941062714e-01  4.65951457603284e-03
 9.61481925167042e-01  3.29703669979303e-03
 9.36524387539640e-01  2.96880173074334e-03
 9.11556966481420e-01  4.31066445081544e-03
 8.86667225878107e-01  4.37621983158436e-03
 8.61941965704035e-01  3.26693314875549e-03
 8.37448400542382e-01  1.11425491687947e-03
 8.13244244574029e-01 -1.99583142079669e-03
 7.89383384080192e-01 -6.04034293498590e-03
 7.65924344703273e-01 -1.10078130323410e-02
 7.42894555572714e-01 -1.67777393345348e-02
 7.20296252458041e-01 -2.31443641245941e-02
 6.98158204340541e-01 -2.99585984293562e-02
 6.76482056148050e-01 -3.71116082033374e-02
 6.55211052574091e-01 -4.44717840490240e-02
 6.34324501992517e-01 -5.19137008441155e-02
 6.13796797616367e-01 -5.93177556045584e-02
 5.93605970073865e-01 -6.65821050658138e-02
 5.73735593251209e-01 -7.36226368850740e-02
 5.54172782982776e-01 -8.03679427164877e-02
 5.34909456510578e-01 -8.67552925996856e-02
 5.15941585478382e-01 -9.27331332170574e-02
 4.97273716944312e-01 -9.82734977968315e-02
 4.78912115807988e-01 -1.03349348920930e-01
 4.60863133200917e-01 -1.07935309186884e-01
 4.43138309574935e-01 -1.12025402323551e-01
 4.25753641812253e-01 -1.15634565874595e-01
 4.08722749140134e-01 -1.18769589291152e-01
 3.92057328011465e-01 -1.21437934783561e-01
 3.75771561363146e-01 -1.23666928312654e-01
 3.59873579086619e-01 -1.25454864050388e-01
 3.44374572131191e-01 -1.26833648035539e-01
 3.29282553331297e-01 -1.27821013434379e-01
 3.14604690829574e-01 -1.28454133838400e-01
 3.00345210048812e-01 -1.28735130748457e-01
 2.86508045631825e-01 -1.28680592769334e-01
 2.73095775626689e-01 -1.28342965340199e-01
 2.60108028888777e-01 -1.27722374007849e-01
 2.47545143266358e-01 -1.26843386772676e-01
 2.35405410777435e-01 -1.25720100936800e-01
 2.23685354409281e-01 -1.24380558572907e-01
 2.12382233485305e-01 -1.22835483436777e-01
 2.01492630334357e-01 -1.21094455192759e-01
 1.91009163598952e-01 -1.19188771143212e-01
 1.80928593359583e-01 -1.17121790094715e-01
 1.71241657810952e-01 -1.14921569008373e-01
 1.61942392158641e-01 -1.12597191366523e-01
 1.53022223419372e-01 -1.10165343642525e-01
 1.44472637756877e-01 -1.07640058996092e-01
 1.36284663674950e-01 -1.05034977417098e-01
 1.28446784644162e-01 -1.02369942963213e-01
 1.20951499289436e-01 -9.96509248422546e-02
 1.13789299049246e-01 -9.68880664804505e-02
 1.06948393516037e-01 -9.40955465606629e-02
 1.00417811252878e-01 -9.12847570439152e-02
 9.41891617253624e-02 -8.84597795743669e-02
 8.82503128317614e-02 -8.56336710115962e-02
 8.25893838437751e-02 -8.28166911460025e-02
 7.71992059415851e-02 -8.00096032465541e-02
 7.20712552851034e-02 -7.72152355342056e-02
 6.71919843509395e-02 -7.44461010079923e-02
 6.25535500455716e-02 -7.17041388398707e-02
 5.81492577482081e-02 -6.89888766898626e-02
 5.39699980668479e-02 -6.63036798276406e-02
 5.00041978650144e-02 -6.36563842015416e-02
 4.62426472900295e-02 -6.10510986743463e-02
 4.26787322542683e-02 -5.84875601092924e-02
 3.93045510650344e-02 -5.59671866335202e-02
 3.61124172137496e-02 -5.34912878394604e-02
 3.31005380179239e-02 -5.10553570718931e-02
 3.02589325653590e-02 -4.86641823087586e-02
 2.75834251021540e-02 -4.63160060567483e-02
 2.50695170048862e-02 -4.40086747067309e-02
 2.27052238195886e-02 -4.17497596934653e-02
 2.04908530065065e-02 -3.95335129614605e-02
 1.84173967605529e-02 -3.73632040059831e-02
 1.64754762352845e-02 -3.52426307850262e-02
 1.46579481051163e-02 -3.31726142789062e-02
 1.29789888921037e-02 -3.11385491777158e-02
 1.14289416961474e-02 -2.91430425574861e-02
 9.99791660496998e-03 -2.71908437363523e-02
 8.67690235896551e-03 -2.52859334314338e-02
 7.47769800272188e-03 -2.34200114871212e-02
 6.39451848374588e-03 -2.15939703317171e-02
 5.40931691392859e-03 -1.98163242043758e-02
 4.45347371488198e-03 -1.81258841311312e-02
 3.58961847759475e-03 -1.64780141877242e-02
 2.87043025027442e-03 -1.48520582761012e-02
 2.27750169431121e-03 -1.32550178430544e-02
 1.78472483688920e-03 -1.16981920261210e-02
 1.40914319485242e-03 -1.01843094087146e-02
 1.11982584403856e-03 -8.71868612217901e-03
 9.03830966571321e-04 -7.30620565793520e-03
 7.24165192011589e-04 -5.95012197733619e-03
 5.63677728435933e-04 -4.65225941927669e-03
 4.13186592307397e-04 -3.41032689058947e-03
 2.71236168946810e-04 -2.22224506671464e-03
 1.34829256124611e-04 -1.08607499395848e-03
 0.00000000000000e+00  0.00000000000000e+00
 1.24540106464599e-04  1.08765850283006e-03
 2.44180021135089e-04  2.22461150398848e-03
 3.61519324052316e-04  3.41348941552347e-03
 4.82274835463100e-04  4.65581094987240e-03
 6.04910931850095e-04  5.95419129544253e-03
 7.40690576953787e-04  7.30958718874882e-03
 9.06755437047695e-04  8.72326401869765e-03
 1.11187860980764e-03  1.01966742493150e-02
 1.38654776727913e-03  1.17234976744993e-02
 1.75448095873222e-03  1.33052431217961e-02
 2.18676129962932e-03  1.49439000305044e-02
 2.70547309870996e-03  1.66363706824138e-02
 3.33232341795573e-03  1.83746661057150e-02
 4.04529500400951e-03  2.01685187100082e-02
 4.82328916815311e-03  2.20249411511949e-02
 5.68474465039600e-03  2.39418369868797e-02
 6.66540672908093e-03  2.59037058278890e-02
 7.76097732686890e-03  2.79126785777787e-02
 8.96275567688034e-03  2.99768971339625e-02
 1.02571282263352e-02  3.21073432791258e-02
 1.16755886302945e-02  3.42862994951256e-02
 1.32212827251437e-02  3.65149394973299e-02
 1.48969420313862e-02  3.87948778860621e-02
 1.66981927962901e-02  4.11329772367511e-02
 1.86436482173623e-02  4.35173013441468e-02
 2.07381495857476e-02  4.59482183572810e-02
 2.29904536491457e-02  4.84221423105078e-02
 2.54098127047977e-02  5.09348618044377e-02
 2.80003475757030e-02  5.34853663848864e-02
 3.07635061141213e-02  5.60782726794619e-02
 3.37071890398931e-02  5.87105110968976e-02
 3.68411857982705e-02  6.13769449931840e-02
 4.01691429812372e-02  6.40785065248268e-02
 4.37005002176502e-02  6.68094215630827e-02
 4.74437864990253e-02  6.95655478693833e-02
 5.14060890529753e-02  7.23446411132546e-02
 5.55948322217168e-02  7.51442192250882e-02
 6.00154318474125e-02  7.79643243623435e-02
 6.46791420055345e-02  8.07953797614087e-02
 6.95948560255864e-02  8.36319996789712e-02
 7.47704175564692e-02  8.64702537554651e-02
 8.02138531831614e-02  8.93057196166259e-02
 8.59336063411590e-02  9.21333691043714e-02
 9.19392876607307e-02  9.49439776682563e-02
 9.82417056370015e-02  9.77258579083287e-02
 1.04848130032720e-01  1.00474359957270e-01
 1.11766920414087e-01  1.03182831121271e-01
 1.19007743320165e-01  1.05840103561987e-01
 1.26577420640701e-01  1.08442420041290e-01
 1.34485955752224e-01  1.10972952389731e-01
 1.42744037212901e-01  1.13411638634433e-01
 1.51357677623280e-01  1.15753352259341e-01
 1.60330153974129e-01  1.18004595877431e-01
 1.69674464613914e-01  1.20126156314792e-01
 1.79394887645649e-01  1.22117553588716e-01
 1.89497156662322e-01  1.23967772421804e-01
 1.99987617529857e-01  1.25658291145501e-01
 2.10870850290830e-01  1.27175106952388e-01
 2.22151116732728e-01  1.28506499249683e-01
 2.33829943211947e-01  1.29657740510801e-01
 2.45910928142543e-01  1.30617872741057e-01
 2.58397038420099e-01  1.31375941641355e-01
 2.71290656818993e-01  1.31910892396551e-01
 2.84593652232369e-01  1.32183404569870e-01
 2.98305622186420e-01  1.32246890357817e-01
 3.12426653953106e-01  1.32095962648429e-01
 3.26956578361058e-01  1.31643378765992e-01
 3.41895197406868e-01  1.30981443226513e-01
 3.57240151467127e-01  1.30047537989177e-01
 3.72990688054585e-01  1.28870388689265e-01
 3.89144281742414e-01  1.27441008674071e-01
 4.05699265661259e-01  1.25770984246715e-01
 4.22649578325006e-01  1.23828906152068e-01
 4.39994816725221e-01  1.21655765741096e-01
 4.57727720210469e-01  1.19224418000467e-01
 4.75846244016556e-01  1.16565969348167e-01
 4.94339900466154e-01  1.13648992937819e-01
 5.13204221250962e-01  1.10492580556239e-01
 5.32435125060053e-01  1.07124508185671e-01
 5.52024127864362e-01  1.03545887413882e-01
 5.71960052745570e-01  9.97511639520477e-02
 5.92234547831825e-01  9.57554760277879e-02
 6.12838205351983e-01  9.15724335266959e-02
 6.33757951381255e-01  8.72023317496289e-02
 6.54984393980768e-01  8.26688499104354e-02
 6.76503832271264e-01  7.79785388772636e-02
 6.98307032859725e-01  7.31620546064251e-02
 7.20376058008019e-01  6.82183675290242e-02
 7.42697040090715e-01  6.31649396211214e-02
 7.65258655970336e-01  5.80374614139576e-02
 7.88042884902066e-01  5.28461308773800e-02
 8.11032924318253e-01  4.76105542742488e-02
 8.34211429326493e-01  4.23491785544589e-02
 8.57559380972702e-01  3.70791025792123e-02
 8.81057798550090e-01  3.18212785566180e-02
 9.04688150202190e-01  2.65991682992825e-02
 9.28426924782011e-01  2.14236105553514e-02
 9.52250792490279e-01  1.63361089126681e-02
 9.76119087050805e-01  1.13099548154269e-02
 1.00000000000000e+00  6.37384522574378e-03
