                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.639714       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -9.75963943670991e-03
 9.75020963657503e-01 -1.77477650957580e-02
 9.50401526016695e-01 -2.97742272717804e-02
 9.26371677226139e-01 -4.30020811864776e-02
 9.02949203687962e-01 -5.80779131003257e-02
 8.80075480825879e-01 -7.38677559886275e-02
 8.57601427244863e-01 -8.97918224108948e-02
 8.36043340852387e-01 -1.05873420940970e-01
 8.14863022342580e-01 -1.21914578683993e-01
 7.93945951187217e-01 -1.37982760938756e-01
 7.72875723330151e-01 -1.53727072646351e-01
 7.51778789566422e-01 -1.69201392036097e-01
 7.30506280944930e-01 -1.84231482001825e-01
 7.08926898030314e-01 -1.98658557848755e-01
 6.87248808219750e-01 -2.12539525551939e-01
 6.65302063601126e-01 -2.25361478849596e-01
 6.43189973557351e-01 -2.37416113684252e-01
 6.20949675384670e-01 -2.48673224560265e-01
 5.99343676667065e-01 -2.59144115412653e-01
 5.78145886781783e-01 -2.68846691945318e-01
 5.57027635262329e-01 -2.77620009466814e-01
 5.36030533369423e-01 -2.85467215443098e-01
 5.15241983693382e-01 -2.92569846195703e-01
 4.94604868930486e-01 -2.98591679028867e-01
 4.74249187371395e-01 -3.03918056369785e-01
 4.54125499002962e-01 -3.08170241586875e-01
 4.34317311285213e-01 -3.11625591596311e-01
 4.14860948792742e-01 -3.14370863226693e-01
 3.95770105503848e-01 -3.16278079449526e-01
 3.77069804347779e-01 -3.17292119116278e-01
 3.58797994397504e-01 -3.17832324322719e-01
 3.40967987496795e-01 -3.17409921664419e-01
 3.23599459454062e-01 -3.16427605783191e-01
 3.06703182334600e-01 -3.14892307814710e-01
 2.90306671395454e-01 -3.12755652384510e-01
 2.74418101352033e-01 -3.09951984466908e-01
