                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.211747       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00  9.66548120229249e-04
 9.76808441459399e-01  2.66315052900575e-03
 9.52795978426374e-01  4.10051865199436e-03
 9.28814413583242e-01  5.22553925274306e-03
 9.04869429463952e-01  6.01679887249299e-03
 8.81010160560652e-01  5.94585180855859e-03
 8.57288397184405e-01  5.09672289432904e-03
 8.33750237928644e-01  3.52776809928925e-03
 8.10434038133179e-01  1.30035007841829e-03
 7.87378201507955e-01 -1.54556779719863e-03
 7.64616298456435e-01 -4.97170220891649e-03
 7.42164959245815e-01 -8.86100875294461e-03
 7.20048154059855e-01 -1.31785483510019e-02
 6.98278685565318e-01 -1.78992240000064e-02
 6.76869635508192e-01 -2.29208625079050e-02
 6.55831739224568e-01 -2.81710004556995e-02
 6.35163972192488e-01 -3.35694348738562e-02
 6.14863689111472e-01 -3.90423597063893e-02
 5.94926284282838e-01 -4.45182021007166e-02
 5.75343472482211e-01 -4.99190915001283e-02
 5.56103632621814e-01 -5.51594047372770e-02
 5.37206499813260e-01 -6.01988669238741e-02
 5.18651339608898e-01 -6.49974808514501e-02
 5.00437776358964e-01 -6.95164116067336e-02
 4.82555481898332e-01 -7.36727290358999e-02
 4.65002217498944e-01 -7.74128203896607e-02
 4.47787111482120e-01 -8.07269617812758e-02
 4.30918209575337e-01 -8.36029838911873e-02
 4.14408141914220e-01 -8.60547424198136e-02
 3.98268032618322e-01 -8.80982971508006e-02
 3.82510134351214e-01 -8.97699302859132e-02
 3.67142314482968e-01 -9.10887649055094e-02
 3.52170093068957e-01 -9.20564184931641e-02
 3.37600572098483e-01 -9.27243959928316e-02
 3.23436635478920e-01 -9.30997040581177e-02
 3.09680705716088e-01 -9.31383007454940e-02
 2.96333436413950e-01 -9.30340290164371e-02
 2.83394273852911e-01 -9.26628043753627e-02
 2.70861277046227e-01 -9.20849053847249e-02
 2.58730673174568e-01 -9.13362829617603e-02
 2.46997787163180e-01 -9.04369346475080e-02
 2.35659289519991e-01 -8.93847701711057e-02
 2.24708346929096e-01 -8.82074634290598e-02
 2.14137874010007e-01 -8.69232281963423e-02
 2.03941455839835e-01 -8.55404317636501e-02
 1.94112845734189e-01 -8.40622010550017e-02
 1.84644856706990e-01 -8.24970491611646e-02
 1.75528232864713e-01 -8.08655814516128e-02
 1.66753374014916e-01 -7.91832722564442e-02
 1.58313747361171e-01 -7.74489106544925e-02
 1.50200475348707e-01 -7.56699236866875e-02
 1.42401941602349e-01 -7.38671699696145e-02
 1.34909223008689e-01 -7.20473031117412e-02
 1.27715953426837e-01 -7.02064326681916e-02
 1.20811976819708e-01 -6.83540188513957e-02
 1.14188040386020e-01 -6.64966916926554e-02
 1.07837730812170e-01 -6.46301569089055e-02
 1.01751120556027e-01 -6.27641170293289e-02
 9.59192321354397e-02 -6.09032414987279e-02
 9.03334720874920e-02 -5.90509474204399e-02
 8.49855214464473e-02 -5.72099847349521e-02
 7.98681584987625e-02 -5.53810407421705e-02
 7.49728896017803e-02 -5.35677031464022e-02
