                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.783221       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -6.76967017347744e-03
 9.81671062265264e-01 -1.92874093200297e-02
 9.63493064982103e-01 -3.71014535752230e-02
 9.45576792894508e-01 -5.48525689016523e-02
 9.27970665528344e-01 -7.43981084816639e-02
 9.10606274287805e-01 -9.41737465463344e-02
 8.93298742314041e-01 -1.13465697695502e-01
 8.76390143934236e-01 -1.32638979339467e-01
 8.59470231023044e-01 -1.51576613766870e-01
 8.42474108591056e-01 -1.70293050500936e-01
 8.25037241053598e-01 -1.88601768749693e-01
 8.07278978511777e-01 -2.06511614620921e-01
 7.89086415062737e-01 -2.23914392620748e-01
 7.70353238246053e-01 -2.40720956214574e-01
 7.51275664994373e-01 -2.56859599687741e-01
 7.31725723812645e-01 -2.71471722572522e-01
 7.11803930832972e-01 -2.85227844959996e-01
 6.91553265768700e-01 -2.98114234884277e-01
 6.71563606409924e-01 -3.10149520506301e-01
 6.51686950574686e-01 -3.21355625067724e-01
 6.31684591814289e-01 -3.31588085595792e-01
 6.11609535776325e-01 -3.40848341024613e-01
 5.91555191049161e-01 -3.49311451600944e-01
 5.71472251712724e-01 -3.56663895780594e-01
 5.51500486478559e-01 -3.63272035074146e-01
 5.31599386219172e-01 -3.68777976755356e-01
 5.11856762340565e-01 -3.73459575105561e-01
 4.92319177364564e-01 -3.77391092437519e-01
 4.73003971229118e-01 -3.80447662891453e-01
 4.53939517115026e-01 -3.82583300513292e-01
 4.35172884621493e-01 -3.84173879741349e-01
 4.16721529439894e-01 -3.84768782878369e-01
 3.98611349924645e-01 -3.84749917815226e-01
 3.80862319509503e-01 -3.84101766255477e-01
 3.63504760305983e-01 -3.82804323418504e-01
 3.46556115868400e-01 -3.80773677297391e-01
 3.30040737894572e-01 -3.78102441871902e-01
 3.13929875391902e-01 -3.75084071026693e-01
 2.98284654594498e-01 -3.71453092629644e-01
 2.83099499098827e-01 -3.67310498855499e-01
 2.68369440910298e-01 -3.62799261716308e-01
 2.54141578848741e-01 -3.57701320511990e-01
 2.40363438798916e-01 -3.52320716633344e-01
 2.27101073249089e-01 -3.46472858264858e-01
 2.14306766171670e-01 -3.40317017375789e-01
 2.02013187049205e-01 -3.33846640246350e-01
 1.90238328294354e-01 -3.27005840649220e-01
 1.78906775023321e-01 -3.20028428907237e-01
 1.68122665460247e-01 -3.12686625178830e-01
 1.57793111504608e-01 -3.05212671981378e-01
 1.47977255638434e-01 -2.97492100019104e-01
 1.38645022969031e-01 -2.89618926065446e-01
 1.29749670740760e-01 -2.81674614190391e-01
 1.21359507396138e-01 -2.73574064700927e-01
 1.13367584240100e-01 -2.65479895778273e-01
 1.05771696686375e-01 -2.57404076272768e-01
 9.85807148239351e-02 -2.49329192805970e-01
 9.17412148615583e-02 -2.41333052324174e-01
 8.53784920563897e-02 -2.33257365176818e-01
 7.93592427580591e-02 -2.25268371932733e-01
 7.35987631081628e-02 -2.17426306988798e-01
 6.82795942195158e-02 -2.09575316842110e-01
 6.32877718761698e-02 -2.01799022429388e-01
 5.85945379249178e-02 -1.94142049356124e-01
 5.41568520417580e-02 -1.86616711970334e-01
 4.99240577542385e-02 -1.79264521651311e-01
 4.59913164335925e-02 -1.72010014645477e-01
 4.22815981405771e-02 -1.64894169272399e-01
 3.87736167747337e-02 -1.57934495691158e-01
 3.54501982225237e-02 -1.51115611777814e-01
 3.23809393852706e-02 -1.44400321450100e-01
 2.95164551209455e-02 -1.37807478297332e-01
 2.68438315688495e-02 -1.31337582626399e-01
 2.43860997631405e-02 -1.24984823990012e-01
 2.21088539658696e-02 -1.18750206239073e-01
 1.99919097080190e-02 -1.12645822922159e-01
 1.80435412150172e-02 -1.06677480725806e-01
 1.62396926838747e-02 -1.00829735156647e-01
 1.45419311163612e-02 -9.51205065119868e-02
 1.29397073620112e-02 -8.95483588568233e-02
 1.14710323377226e-02 -8.40945133619934e-02
 1.01448822696922e-02 -7.87583685753417e-02
 8.91923779124613e-03 -7.35400386132758e-02
 7.75127010530358e-03 -6.84421981440110e-02
 6.66771006460693e-03 -6.34608080729345e-02
 5.69774251868608e-03 -5.85880137164070e-02
 4.82483549036728e-03 -5.38183248696243e-02
 4.04108882462876e-03 -4.91557506105227e-02
 3.34324692820437e-03 -4.46030462966570e-02
 2.69730265226661e-03 -4.01545090400123e-02
 2.13568164576897e-03 -3.58071844611506e-02
 1.68076888228134e-03 -3.15593674066285e-02
 1.29006956303115e-03 -2.74105167494979e-02
 9.15296491180964e-04 -2.33588748854376e-02
