                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.519588       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -9.48996183450667e-03
 9.72859026268747e-01 -1.38470579307039e-02
 9.46115334400276e-01 -2.05690941719180e-02
 9.20028505446922e-01 -2.94189714875016e-02
 8.94605880975020e-01 -3.99637685498176e-02
 8.69805967608208e-01 -5.16573460189986e-02
 8.45509683613466e-01 -6.40389609594510e-02
 8.21807230905254e-01 -7.68938095298357e-02
 7.98492059881235e-01 -8.99543053315707e-02
 7.75589505696902e-01 -1.03297327663369e-01
 7.52837792278689e-01 -1.16479772270343e-01
 7.30313870749226e-01 -1.29568504769409e-01
 7.07904518463212e-01 -1.42342451584121e-01
 6.85512478458352e-01 -1.54598533768880e-01
 6.63252754965353e-01 -1.66455053483829e-01
 6.41002244985653e-01 -1.77640580035970e-01
 6.18816382495499e-01 -1.88186885121394e-01
 5.96710817329222e-01 -1.98050857914747e-01
 5.74896561614786e-01 -2.07234401810102e-01
 5.53341007385764e-01 -2.15749449275677e-01
 5.31942429284298e-01 -2.23440400831127e-01
 5.10736266189587e-01 -2.30313067144609e-01
 4.89802679586709e-01 -2.36530929177207e-01
 4.69086633944755e-01 -2.41790994001251e-01
 4.48706717642522e-01 -2.46436504600744e-01
 4.28614700369968e-01 -2.50133675800587e-01
 4.08887331948627e-01 -2.53113911300509e-01
 3.89556423543181e-01 -2.55456148932465e-01
 3.70635072479078e-01 -2.57057982932763e-01
 3.52146781850786e-01 -2.57877022090065e-01
 3.34125149935886e-01 -2.58276772231097e-01
 3.16582244153111e-01 -2.57851286380112e-01
 2.99535312986960e-01 -2.56936440397485e-01
 2.82992286929515e-01 -2.55550382785329e-01
 2.66978554952198e-01 -2.53643661528220e-01
 2.51499343570505e-01 -2.51188796219715e-01
 2.36570440955945e-01 -2.48272903491670e-01
 2.22157811681924e-01 -2.45092732940248e-01
 2.08307636097851e-01 -2.41474809953652e-01
 1.95010553457221e-01 -2.37498158993690e-01
 1.82249326331909e-01 -2.33262770165122e-01
 1.70062194958259e-01 -2.28646029766530e-01
 1.58390694079966e-01 -2.23873500312632e-01
 1.47287315907869e-01 -2.18786557771831e-01
 1.36701900759620e-01 -2.13543032013014e-01
 1.26655116490174e-01 -2.08100731891680e-01
 1.17161502152079e-01 -2.02445251944318e-01
 1.08135439063824e-01 -1.96745456346105e-01
 9.96760140599076e-02 -1.90833596809752e-01
 9.16818455186532e-02 -1.84885530306820e-01
 8.42071304963849e-02 -1.78820534033495e-01
 7.72163398663540e-02 -1.72699495290169e-01
 7.06609233125433e-02 -1.66591838583081e-01
 6.46009324807170e-02 -1.60422542485903e-01
 5.89305352756851e-02 -1.54321560762743e-01
 5.36419451271821e-02 -1.48292405927951e-01
 4.87418446478323e-02 -1.42323879327729e-01
 4.41706806505106e-02 -1.36472158607581e-01
 4.00481706249284e-02 -1.30622231636228e-01
 3.62352324376359e-02 -1.24896891661105e-01
 3.26524892055925e-02 -1.19348853058356e-01
 2.94635894261252e-02 -1.13852740202752e-01
 2.65645742556675e-02 -1.08477608844242e-01
 2.39172408933916e-02 -1.03247817655695e-01
 2.14861259276453e-02 -9.81759075616764e-02
 1.92137900103572e-02 -9.32886964975540e-02
 1.71901989605612e-02 -8.85286690835491e-02
 1.53422691223815e-02 -8.39278747065680e-02
 1.36391225355506e-02 -7.94932190749217e-02
 1.20684581782051e-02 -7.52209767486738e-02
 1.06806676646791e-02 -7.10810273695604e-02
 9.43269356451897e-03 -6.70857097896957e-02
 8.31267296566704e-03 -6.32335571082559e-02
 7.32997384895997e-03 -5.95153547145530e-02
 6.46265034141400e-03 -5.59336211178244e-02
 5.69188059091657e-03 -5.24880010857651e-02
 5.02666971052865e-03 -4.91754423311528e-02
 4.44962587171700e-03 -4.59898246192653e-02
 3.91455354142087e-03 -4.29379333368061e-02
 3.41331989659318e-03 -4.00152435091452e-02
 2.99740965265436e-03 -3.72086212978496e-02
 2.65767917006106e-03 -3.45121736131989e-02
 2.35063868355824e-03 -3.19271981270730e-02
 2.04575814768348e-03 -2.94548294430575e-02
 1.75028222528917e-03 -2.70882118279554e-02
 1.48841004842269e-03 -2.48194975107690e-02
 1.26737859948405e-03 -2.26434734751900e-02
 1.07202968020257e-03 -2.05581667051831e-02
 8.90016821566646e-04 -1.85617022967195e-02
 7.19220996779136e-04 -1.66501339017897e-02
 5.82964625386179e-04 -1.48185432634999e-02
 4.85798057374996e-04 -1.30624040198571e-02
 4.02678314673596e-04 -1.13802220008806e-02
 3.11205783725015e-04 -9.77085551120881e-03
 1.73566247557182e-04 -8.23259471084196e-03
 7.50458978239918e-05 -6.75776029587993e-03
 4.68475469460979e-05 -5.33857163151502e-03
 2.59787959331825e-05 -3.96889542585967e-03
 1.18409063364249e-05 -2.62525601934818e-03
 3.41413104486622e-06 -1.21716324710672e-03
 0.00000000000000e+00  0.00000000000000e+00
 2.01645218774953e-05  1.27440190057344e-03
 7.75561046409951e-05  2.60489250231648e-03
 1.75719429158172e-04  3.99201625394579e-03
 2.92616641240849e-04  5.44047780585509e-03
 3.77630705265343e-04  6.95562620553779e-03
 4.53107752814215e-04  8.53919882201879e-03
 5.37081146089513e-04  1.01924222791529e-02
 6.54766777644518e-04  1.19162108820949e-02
 8.28576626219038e-04  1.37131105028119e-02
 1.01569253353355e-03  1.55891105413084e-02
 1.19633802853154e-03  1.75491413131918e-02
 1.39262646585731e-03  1.95945720737493e-02
 1.63050495135430e-03  2.17260466599452e-02
 1.91555175926896e-03  2.39626232882479e-02
 2.21248923467581e-03  2.63101305301152e-02
 2.49133943610676e-03  2.87653176310682e-02
 2.77216261824757e-03  3.13297444094167e-02
 3.09065813065277e-03  3.40017055088833e-02
 3.48754980446037e-03  3.67817099298157e-02
 3.94872310933304e-03  3.96781757526723e-02
 4.42292790832680e-03  4.27044288538835e-02
 4.91852228248915e-03  4.58652094442354e-02
 5.49578845938006e-03  4.91526408611226e-02
 6.19306892858760e-03  5.25683169783947e-02
 6.98314302343121e-03  5.61204084336635e-02
 7.87567801606156e-03  5.98095863130435e-02
 8.89836881014685e-03  6.36297186223137e-02
 1.00676288620768e-02  6.75848609952185e-02
 1.13757704017672e-02  7.16795388953932e-02
 1.28376010187765e-02  7.59125926170732e-02
 1.44459706482835e-02  8.02963440962862e-02
 1.61724095453680e-02  8.48511642921606e-02
 1.80798312823741e-02  8.95554142058068e-02
 2.01892862090225e-02  9.44036547790230e-02
 2.24824219287859e-02  9.94154433111233e-02
 2.49191720339674e-02  1.04619752926857e-01
 2.76184327506437e-02  1.09957846523521e-01
 3.06033703378670e-02  1.15417034143362e-01
 3.38639116648194e-02  1.21009868347447e-01
 3.74100406141137e-02  1.26735358018984e-01
 4.12431675979131e-02  1.32601475404206e-01
 4.53815177698321e-02  1.38597340588067e-01
 4.99066096892056e-02  1.44661118349630e-01
 5.48094029156494e-02  1.50803489079589e-01
 6.00563247981902e-02  1.57059478083279e-01
 6.57081500657007e-02  1.63372632549613e-01
 7.17875268276150e-02  1.69717571650316e-01
 7.83326891202566e-02  1.76051561589398e-01
 8.53539713809728e-02  1.82356394694669e-01
 9.28871899930851e-02  1.88575855978132e-01
 1.00908389097927e-01  1.94740104756744e-01
 1.09430160322942e-01  2.00810955518338e-01
 1.18501754648846e-01  2.06717613241145e-01
 1.28076887270061e-01  2.12512141868542e-01
 1.38201170070640e-01  2.18110387549651e-01
 1.48881806348362e-01  2.23467656123028e-01
 1.60103479483583e-01  2.28605729390577e-01
 1.71869873154013e-01  2.33494381372658e-01
 1.84199522558818e-01  2.38059955387962e-01
 1.97098266127157e-01  2.42238702762115e-01
 2.10570070765838e-01  2.45972188687920e-01
 2.24583913219175e-01  2.49321443468268e-01
 2.39134657574028e-01  2.52270116940372e-01
 2.54221337095924e-01  2.54740071643647e-01
 2.69825567684379e-01  2.56793907847184e-01
 2.85953404388220e-01  2.58243864505093e-01
 3.02572854331052e-01  2.59325213827928e-01
 3.19686450862756e-01  2.59763492234933e-01
 3.37273928763117e-01  2.59675544763357e-01
 3.55328507498390e-01  2.59117806098936e-01
 3.73817639765199e-01  2.57892004564533e-01
 3.92748733010888e-01  2.56177464450316e-01
 4.12095822884414e-01  2.53903200145888e-01
 4.31845201756996e-01  2.51067491587144e-01
 4.51966194515945e-01  2.47566968482073e-01
 4.72464455072251e-01  2.43556419508286e-01
 4.93302088570712e-01  2.38922658043054e-01
 5.14470725322087e-01  2.33710723741051e-01
 5.35933103284181e-01  2.27858568631454e-01
 5.57690149033238e-01  2.21446128778487e-01
 5.79915082889132e-01  2.14620458110879e-01
 6.02421167935498e-01  2.07138618435311e-01
 6.25208173830013e-01  1.99285479508830e-01
 6.48139700959571e-01  1.90781853255801e-01
 6.71301515389614e-01  1.81890266723380e-01
 6.94578975417555e-01  1.72413651209531e-01
 7.17978652429395e-01  1.62422530153083e-01
 7.41542337569519e-01  1.52066854345304e-01
 7.65162210257513e-01  1.41195283703882e-01
 7.88835140586500e-01  1.29867318292786e-01
 8.12563297170768e-01  1.18143022495034e-01
 8.36330063421069e-01  1.06051414738648e-01
 8.60003386613123e-01  9.34339108886386e-02
 8.83660060004551e-01  8.04759455377804e-02
 9.07349819683629e-01  6.73102593577168e-02
 9.30906724606122e-01  5.37291578426803e-02
 9.54349328520247e-01  3.98038384744958e-02
 9.77401640715934e-01  2.54104581203867e-02
 1.00000000000000e+00  1.03376723580905e-02
