                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.197073       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00  3.30509134410384e-04
 9.76719321742914e-01  2.77275040563221e-03
 9.52825228051344e-01  4.59163604341875e-03
 9.28884074155139e-01  5.60612835255596e-03
 9.04982550464983e-01  5.99163323315348e-03
 8.81272122251124e-01  5.75313743148892e-03
 8.57721169825002e-01  4.67328533147193e-03
 8.34347561796949e-01  3.00238706072633e-03
 8.11190454694643e-01  7.42295466780253e-04
 7.88278819801015e-01 -2.02397751710895e-03
 7.65642662621803e-01 -5.26562180033061e-03
 7.43296701658068e-01 -8.94145070647795e-03
 7.21262940640114e-01 -1.30424461301818e-02
 6.99579539731859e-01 -1.68057222778153e-02
 6.78260489930357e-01 -2.08474525315370e-02
 6.57281907887745e-01 -2.51852914794815e-02
 6.36650376370433e-01 -2.96192143798764e-02
 6.16374366223545e-01 -3.41071888956473e-02
 5.96456048000577e-01 -3.85908605172414e-02
 5.76892572312553e-01 -4.30120259960100e-02
 5.57677886408093e-01 -4.73116464138899e-02
 5.38813330346623e-01 -5.14488286742427e-02
 5.20301453426657e-01 -5.54033989378330e-02
 5.02141597059747e-01 -5.91377023803968e-02
 4.84324577363776e-01 -6.25790932397051e-02
 4.66851609583445e-01 -6.56980647755184e-02
 4.49729526699280e-01 -6.84686484242200e-02
 4.32965393665438e-01 -7.08798048537644e-02
 4.16571070135190e-01 -7.29554120821913e-02
 4.00553329118118e-01 -7.46795268675954e-02
 3.84923600459834e-01 -7.61070647410510e-02
 3.69687931368705e-01 -7.72584172302240e-02
 3.54847787559708e-01 -7.80861337610207e-02
 3.40408560630002e-01 -7.86438866363416e-02
 3.26373052342349e-01 -7.89677739861530e-02
 3.12742306569070e-01 -7.90275831587675e-02
 2.99515153950547e-01 -7.89751693368570e-02
 2.86690013438699e-01 -7.86851726024384e-02
 2.74264326956845e-01 -7.82261721541140e-02
 2.62233299303538e-01 -7.76369843878857e-02
 2.50591511201382e-01 -7.69423005229393e-02
 2.39335276302299e-01 -7.61286369677012e-02
 2.28458421864191e-01 -7.51924268535687e-02
 2.17953384123999e-01 -7.41663739408049e-02
 2.07813010072525e-01 -7.30673078975497e-02
 1.98030114715715e-01 -7.19015645705207e-02
 1.88598500495132e-01 -7.06651889014468e-02
 1.79509789221596e-01 -6.93652515024068e-02
 1.70754298317442e-01 -6.80224292998511e-02
 1.62324892771838e-01 -6.66397783341136e-02
 1.54212572297929e-01 -6.52262127883840e-02
 1.46406917390503e-01 -6.37964687511827e-02
 1.38899856694543e-01 -6.23493472687850e-02
 1.31684839642709e-01 -6.08819865237850e-02
 1.24752272672807e-01 -5.94029887740273e-02
 1.18093235038931e-01 -5.79184847102725e-02
 1.11700724322407e-01 -5.64266947071059e-02
 1.05565401916644e-01 -5.49364526761111e-02
 9.96797588907018e-02 -5.34457864301825e-02
 9.40361467185994e-02 -5.19536984610534e-02
 8.86273868525910e-02 -5.04581318941430e-02
 8.34457673386679e-02 -4.89653330331561e-02
 7.84823775749625e-02 -4.74813871795273e-02
 7.37288798586988e-02 -4.60103912050186e-02
 6.91780369898534e-02 -4.45529953983318e-02
 6.48231097367395e-02 -4.31095350818553e-02
 6.06583195509538e-02 -4.16776666561244e-02
 5.66776705267499e-02 -4.02558504500610e-02
 5.28759614242965e-02 -3.88421944721505e-02
 4.92462768859737e-02 -3.74401511053376e-02
 4.57812599735503e-02 -3.60526375019010e-02
 4.24750090199322e-02 -3.46798023138951e-02
 3.93231310012349e-02 -3.33194735526125e-02
 3.63193176610566e-02 -3.19736425131454e-02
 3.34587211390537e-02 -3.06415277269483e-02
 3.07356162507317e-02 -2.93241462435485e-02
 2.81481841860997e-02 -2.80170815046977e-02
 2.56885100076638e-02 -2.67255325952420e-02
 2.33550167884045e-02 -2.54438504983461e-02
 2.11450509054232e-02 -2.41684341727731e-02
 1.90570148628898e-02 -2.28972737537069e-02
 1.70764158106173e-02 -2.16448130060753e-02
 1.52031086875446e-02 -2.04076560711811e-02
 1.34477928033761e-02 -1.91649271197265e-02
 1.18193050399670e-02 -1.79036632563249e-02
 1.02928634692511e-02 -1.66539715950146e-02
 8.84238163504453e-03 -1.54449722800636e-02
 7.48384170160839e-03 -1.42538757602022e-02
 6.26180455443047e-03 -1.30288177925479e-02
 5.16659554105450e-03 -1.17909357421583e-02
 4.18485580610207e-03 -1.05577040018190e-02
 3.35353975929861e-03 -9.30751588018878e-03
 2.68027735274722e-03 -8.04396908448068e-03
 2.15171138173937e-03 -6.77810084375288e-03
 1.69575934367140e-03 -5.54246573359698e-03
 1.29575488220209e-03 -4.34637647932673e-03
 9.32957262163697e-04 -3.19350073994565e-03
 6.00238376378799e-04 -2.08471359631156e-03
 2.90382225968682e-04 -1.02082684771650e-03
 0.00000000000000e+00  0.00000000000000e+00
 2.35942455085609e-04  1.03461152525858e-03
 4.44991248098495e-04  2.12828743654719e-03
 6.48410034196069e-04  3.27291080256712e-03
 8.52127206691624e-04  4.46790334016869e-03
 1.06425553790328e-03  5.71686150430779e-03
 1.29309115390997e-03  7.01913386155659e-03
 1.55550440593872e-03  8.37578042025676e-03
 1.86940069016296e-03  9.77984929055632e-03
 2.28825381980304e-03  1.12209182730211e-02
 2.80205203474753e-03  1.27007121774045e-02
 3.40846330247557e-03  1.42131393911790e-02
 4.18992830193841e-03  1.57405814233999e-02
 5.15724286540698e-03  1.72549907899057e-02
 6.22807909146905e-03  1.88005752261035e-02
 7.34048365019778e-03  2.04168059956084e-02
 8.55463942345888e-03  2.20667979878140e-02
 9.88490968719298e-03  2.37408325395226e-02
 1.13364956545317e-02  2.54417532988374e-02
 1.28978504090724e-02  2.71903265148213e-02
 1.45702283131387e-02  2.89784708158376e-02
 1.63629017162199e-02  3.07998515003248e-02
 1.82855818838032e-02  3.26493005427519e-02
 2.03343720989954e-02  3.45346030665024e-02
 2.25149000897063e-02  3.64534924726418e-02
 2.48316074077552e-02  3.84048522161761e-02
 2.72901331961352e-02  4.03792790303531e-02
 2.98895784934367e-02  4.23343262348949e-02
 3.26387885329732e-02  4.43202759657503e-02
 3.55445946690457e-02  4.63361535400747e-02
 3.86113955879444e-02  4.83830564791468e-02
 4.18461003288865e-02  5.04610114323831e-02
 4.52538410774111e-02  5.25729734997965e-02
 4.88422538263873e-02  5.47149211067217e-02
 5.26091169658555e-02  5.68786243127180e-02
 5.65617322146571e-02  5.90639940041163e-02
 6.07149255580988e-02  6.12708368423552e-02
 6.50767384436592e-02  6.34996407231363e-02
 6.96547536562152e-02  6.57538245926339e-02
 7.44570055640848e-02  6.80320219691143e-02
 7.94918315455643e-02  7.03293196427414e-02
 8.47678478999335e-02  7.26373325646762e-02
 9.02938042657331e-02  7.49453124728093e-02
 9.60796614983415e-02  7.72421314695643e-02
 1.02129192163312e-01  7.95481215683590e-02
 1.08449431745904e-01  8.18835517155178e-02
 1.15051000623677e-01  8.42376661643086e-02
 1.21947199836987e-01  8.65840027144564e-02
 1.29144114424037e-01  8.89193216690766e-02
 1.36655343338622e-01  9.12224127946593e-02
 1.44484498014308e-01  9.34982314308918e-02
 1.52635572212896e-01  9.57558717341913e-02
 1.61120003560337e-01  9.79876165100683e-02
 1.69966600014695e-01  1.00124259933280e-01
 1.79150786779894e-01  1.02253058939711e-01
 1.88699253856709e-01  1.04299576644135e-01
 1.98621392813031e-01  1.06247817799399e-01
 2.08921810612357e-01  1.08103569744783e-01
 2.19602948540254e-01  1.09882202414386e-01
 2.30669153517112e-01  1.11571768870995e-01
 2.42138527216490e-01  1.13103754421251e-01
 2.54012827836226e-01  1.14501200771404e-01
 2.66291397687789e-01  1.15788010212470e-01
 2.78976665424650e-01  1.16941793866833e-01
 2.92070593428455e-01  1.17917024210960e-01
 3.05575842499231e-01  1.18514970591753e-01
 3.19492073832810e-01  1.18606584600186e-01
 3.33816749322956e-01  1.18451957981475e-01
 3.48549084677864e-01  1.18062130280239e-01
 3.63688469510100e-01  1.17452403849855e-01
 3.79229965265521e-01  1.16599351374129e-01
 3.95171005567547e-01  1.15517826451938e-01
 4.11508917152486e-01  1.14166632928619e-01
 4.28246792471182e-01  1.12523923603055e-01
 4.45365261822767e-01  1.10543912537860e-01
 4.62876867140136e-01  1.08376396087939e-01
 4.80809855672327e-01  1.05865506322145e-01
 4.99181868858237e-01  1.03126120016534e-01
 5.17924648030795e-01  1.00203177546591e-01
 5.37015478602381e-01  9.69817833819509e-02
 5.56449913882778e-01  9.35417565917387e-02
 5.76187290774316e-01  8.98769380536755e-02
 5.96250168486110e-01  8.59794567358052e-02
 6.16629345711699e-01  8.18654357627595e-02
 6.37309765028171e-01  7.75282966243079e-02
 6.58293579358648e-01  7.30436889163883e-02
 6.79566460321263e-01  6.84127890992227e-02
 7.01113162529311e-01  6.36390878568425e-02
 7.22929346839636e-01  5.87765638076197e-02
 7.44993074539677e-01  5.38063154678262e-02
 7.67302248418197e-01  4.88001067678786e-02
 7.89839040351715e-01  4.37656886285351e-02
 8.12591736701789e-01  3.87394936977073e-02
 8.35542835971114e-01  3.37415159317411e-02
 8.58669570611793e-01  2.87695019254804e-02
 8.81951706499401e-01  2.38382262057586e-02
 9.05374383346784e-01  1.89872772039201e-02
 9.28920388275737e-01  1.42467060298949e-02
 9.52556589368677e-01  9.56355568351752e-03
 9.76257397244330e-01  4.91811170673930e-03
 1.00000000000000e+00  3.30509134410384e-04
