                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.225066       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00  2.29126885907562e-03
 9.78735041403428e-01  3.01831492287918e-03
 9.54527103075726e-01  3.90931277100253e-03
 9.30360218574208e-01  4.84858086821726e-03
 9.06221160585340e-01  5.86384253768830e-03
 8.82162136237897e-01  5.83531020068647e-03
 8.58241232760382e-01  4.96950208444142e-03
 8.34507801635316e-01  3.33305831522812e-03
 8.11005242600604e-01  9.84033206227018e-04
 7.87778337260029e-01 -2.05224075946251e-03
 7.64869348453328e-01 -5.75501158629536e-03
 7.42301202772033e-01 -1.00198093317180e-02
 7.20093624259248e-01 -1.48142634274720e-02
 6.98237589805385e-01 -2.02512882760077e-02
 6.76741734700686e-01 -2.60037043640270e-02
 6.55636148864514e-01 -3.19885432742865e-02
 6.34910587365312e-01 -3.81159924034320e-02
 6.14551870453784e-01 -4.42883660939544e-02
 5.94548960701371e-01 -5.04218593418647e-02
 5.74891310298712e-01 -5.64336463519964e-02
 5.55566942929908e-01 -6.22365252154817e-02
 5.36573377123072e-01 -6.77844480697535e-02
 5.17908440936940e-01 -7.30280711415665e-02
 4.99573685030397e-01 -7.79321917343984e-02
 4.81564607956406e-01 -8.24334701352738e-02
 4.63880772784726e-01 -8.64847553499555e-02
 4.46531201694401e-01 -9.00782496103714e-02
 4.29526192076088e-01 -9.32131504135500e-02
 4.12878308782075e-01 -9.59008297769252e-02
 3.96598993324887e-01 -9.81604210202428e-02
 3.80700718168381e-01 -1.00021101311039e-01
 3.65191258252496e-01 -1.01494278872883e-01
 3.50078293756984e-01 -1.02599173421024e-01
 3.35369244156405e-01 -1.03376340709001e-01
 3.21068070890948e-01 -1.03837946217768e-01
 3.07177667084857e-01 -1.03962868784488e-01
 2.93699815399880e-01 -1.03871821712820e-01
 2.80634846920866e-01 -1.03514513841862e-01
 2.67981112758000e-01 -1.02927417531344e-01
 2.55736134647577e-01 -1.02140300542706e-01
 2.43895956732554e-01 -1.01171041528617e-01
 2.32456923244016e-01 -1.00031049828537e-01
 2.21413329293790e-01 -9.87437506211003e-02
 2.10759223990164e-01 -9.73208949401356e-02
 2.00487489361926e-01 -9.57807232572591e-02
 1.90593297820021e-01 -9.41220893374254e-02
 1.81067781379511e-01 -9.23664322864404e-02
 1.71902966357219e-01 -9.05286548674322e-02
 1.63089934502751e-01 -8.86212984263048e-02
 1.54621099946010e-01 -8.66498856967951e-02
 1.46487484466187e-01 -8.46235070835036e-02
 1.38677675309733e-01 -8.25617997061432e-02
 1.31183199705375e-01 -8.04715367348669e-02
 1.23996699283133e-01 -7.83535172291498e-02
 1.17107724088602e-01 -7.62180376652333e-02
 1.10506620069970e-01 -7.40729728929898e-02
 1.04186721007483e-01 -7.19157688415719e-02
 9.81370114222493e-02 -6.97586521504938e-02
 9.23479113073900e-02 -6.76080151824374e-02
 8.68110398729492e-02 -6.54669942853982e-02
 8.15179973791558e-02 -6.33385432086612e-02
 7.64596273599628e-02 -6.12272717954291e-02
 7.16281074205665e-02 -5.91350384055176e-02
 6.70159426126994e-02 -5.70627882211325e-02
 6.26147600496691e-02 -5.50134459158633e-02
 5.84151532472647e-02 -5.29928259401469e-02
 5.44101735420053e-02 -5.10013858877164e-02
 5.05939146844790e-02 -4.90375596328478e-02
