## This file was generated by InflowWind_Driver on 21-Apr-2023 at 16:49:28.
## This file contains the wind velocity at the 1000 points specified in the file ./Points.inp.
# 
# 
# 
# 
               T                  X                  Y                  Z                  U                  V                  W
             (s)                (m)                (m)                (m)              (m/s)              (m/s)              (m/s)
     30.00000000        -2.50000000        -4.50000000       145.50000000        22.10318833        -7.64502287        -1.94454331
     30.00000000        -2.50000000        -3.50000000       145.50000000        22.10364057        -7.64518049        -1.94450196
     30.00000000        -2.50000000        -2.50000000       145.50000000        22.10409278        -7.64533809        -1.94446060
     30.00000000        -2.50000000        -1.50000000       145.50000000        22.10454494        -7.64549568        -1.94441925
     30.00000000        -2.50000000        -0.50000000       145.50000000        22.10499707        -7.64565325        -1.94437790
     30.00000000        -2.50000000         0.50000000       145.50000000        22.10544916        -7.64581082        -1.94433655
     30.00000000        -2.50000000         1.50000000       145.50000000        22.10590121        -7.64596836        -1.94429521
     30.00000000        -2.50000000         2.50000000       145.50000000        22.10635322        -7.64612590        -1.94425387
     30.00000000        -2.50000000         3.50000000       145.50000000        22.10680520        -7.64628342        -1.94421254
     30.00000000        -2.50000000         4.50000000       145.50000000        22.10725714        -7.64644093        -1.94417120
     30.00000000        -2.50000000        -4.50000000       146.50000000        22.13287628        -7.65536971        -1.94182822
     30.00000000        -2.50000000        -3.50000000       146.50000000        22.13332606        -7.65552647        -1.94178709
     30.00000000        -2.50000000        -2.50000000       146.50000000        22.13377580        -7.65568322        -1.94174596
     30.00000000        -2.50000000        -1.50000000       146.50000000        22.13422551        -7.65583995        -1.94170483
     30.00000000        -2.50000000        -0.50000000       146.50000000        22.13467518        -7.65599667        -1.94166371
     30.00000000        -2.50000000         0.50000000       146.50000000        22.13512481        -7.65615337        -1.94162259
     30.00000000        -2.50000000         1.50000000       146.50000000        22.13557441        -7.65631007        -1.94158147
     30.00000000        -2.50000000         2.50000000       146.50000000        22.13602397        -7.65646675        -1.94154035
     30.00000000        -2.50000000         3.50000000       146.50000000        22.13647349        -7.65662341        -1.94149924
     30.00000000        -2.50000000         4.50000000       146.50000000        22.13692297        -7.65678007        -1.94145814
     30.00000000        -2.50000000        -4.50000000       147.50000000        22.16240333        -7.66566048        -1.93912785
     30.00000000        -2.50000000        -3.50000000       147.50000000        22.16285069        -7.66581639        -1.93908694
     30.00000000        -2.50000000        -2.50000000       147.50000000        22.16329800        -7.66597229        -1.93904603
     30.00000000        -2.50000000        -1.50000000       147.50000000        22.16374528        -7.66612818        -1.93900512
     30.00000000        -2.50000000        -0.50000000       147.50000000        22.16419252        -7.66628405        -1.93896422
     30.00000000        -2.50000000         0.50000000       147.50000000        22.16463973        -7.66643991        -1.93892332
     30.00000000        -2.50000000         1.50000000       147.50000000        22.16508689        -7.66659576        -1.93888242
