time       DOF1-surge     DOF2-sway      DOF3-heave     DOF4-roll     DOF5-pitch      DOF6-yaw
(s)           (m)            (m)            (m)           (rad)          (rad)          (rad)
0.0000000E+00	5.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	3.3161256E-02	0.0000000E+00
1.2500000E-02	4.9999981E+00	-3.1588517E-08	1.8752331E-06	1.2296062E-09	3.3160737E-02	-4.0839886E-11
2.5000000E-02	4.9999924E+00	-1.5935902E-07	7.4765098E-06	6.0837053E-09	3.3159191E-02	-2.7567247E-10
3.7500000E-02	4.9999838E+00	-3.9486582E-07	1.6768376E-05	1.4654166E-08	3.3156615E-02	-9.3758295E-10
5.0000000E-02	4.9999714E+00	-8.0577121E-07	2.9725614E-05	2.9298367E-08	3.3153020E-02	-2.4040989E-09
6.2500000E-02	4.9999566E+00	-1.4257765E-06	4.6302084E-05	5.1002708E-08	3.3148414E-02	-5.0317259E-09
7.5000000E-02	4.9999394E+00	-2.2577453E-06	6.6445056E-05	7.9640555E-08	3.3142806E-02	-9.1236092E-09
8.7500000E-02	4.9999199E+00	-3.2358812E-06	9.0101188E-05	1.1247978E-07	3.3136216E-02	-1.4858685E-08
1.0000000E-01	4.9998994E+00	-4.2317783E-06	1.1720930E-04	1.4447900E-07	3.3128650E-02	-2.2230810E-08
1.1250000E-01	4.9998775E+00	-5.0442263E-06	1.4770696E-04	1.6785131E-07	3.3120122E-02	-3.1031832E-08
1.2500000E-01	4.9998546E+00	-5.4208745E-06	1.8153097E-04	1.7289806E-07	3.3110641E-02	-4.0946880E-08
1.3750000E-01	4.9998307E+00	-5.0768626E-06	2.1861670E-04	1.4870746E-07	3.3100211E-02	-5.1539882E-08
1.5000000E-01	4.9998069E+00	-3.7270656E-06	2.5889912E-04	8.4406652E-08	3.3088840E-02	-6.2314918E-08
1.6250000E-01	4.9997826E+00	-1.1178511E-06	3.0231327E-04	-2.9715060E-08	3.3076529E-02	-7.2830216E-08
1.7500000E-01	4.9997582E+00	2.9430307E-06	3.4879523E-04	-2.0105507E-07	3.3063278E-02	-8.2769908E-08
1.8750000E-01	4.9997334E+00	8.5655056E-06	3.9828068E-04	-4.3384646E-07	3.3049082E-02	-9.1978450E-08
