
Predictions were generated on 24-May-2022 at 14:28:09 using AeroDisk




Time	ADSpeed             	ADTSR               	ADPitch             	ADVWindx            	ADVWindy            	ADVWindz            	ADSTVx              	ADSTVy              	ADSTVz              	ADVRel              	ADSkew              	ADCp                	ADCt                	ADCq                	ADFx                	ADFy                	ADFz                	ADMx                	ADMy                	ADMz                	ADPower             
(s)	(rpm)	(-)	(deg)	(m/s)	(m/s)	(m/s)	(m/s)	(m/s)	(m/s)	(m/s)	(deg)	(-)	(-)	(-)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(W)
       2.100000	  9.900000000000E+00	  8.164214134216E+00	 -7.500000000000E-01	  8.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  8.000000000000E+00	  0.000000000000E+00	  4.576443300534E-01	  8.613351583481E-01	  5.605491623282E-02	  4.210069062500E+05	  0.000000000000E+00	  0.000000000000E+00	  1.726121250000E+06	  0.000000000000E+00	  0.000000000000E+00	  1.789514046608E+06
       2.120000	  9.900000000000E+00	  8.164214134216E+00	 -7.500000000000E-01	  8.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  8.000000000000E+00	  0.000000000000E+00	  4.576443300534E-01	  8.613351583481E-01	  5.605491623282E-02	  4.210069062500E+05	  0.000000000000E+00	  0.000000000000E+00	  1.726121250000E+06	  0.000000000000E+00	  0.000000000000E+00	  1.789514046608E+06
       2.140000	  9.900000000000E+00	  8.164214134216E+00	 -7.500000000000E-01	  8.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  8.000000000000E+00	  0.000000000000E+00	  4.576443300534E-01	  8.613351583481E-01	  5.605491623282E-02	  4.210069062500E+05	  0.000000000000E+00	  0.000000000000E+00	  1.726121250000E+06	  0.000000000000E+00	  0.000000000000E+00	  1.789514046608E+06
       2.160000	  9.900000000000E+00	  8.164214134216E+00	 -7.500000000000E-01	  8.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  8.000000000000E+00	  0.000000000000E+00	  4.576443300534E-01	  8.613351583481E-01	  5.605491623282E-02	  4.210069062500E+05	  0.000000000000E+00	  0.000000000000E+00	  1.726121250000E+06	  0.000000000000E+00	  0.000000000000E+00	  1.789514046608E+06
       2.180000	  9.900000000000E+00	  8.164214134216E+00	 -7.500000000000E-01	  8.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  8.000000000000E+00	  0.000000000000E+00	  4.576443300534E-01	  8.613351583481E-01	  5.605491623282E-02	  4.210069062500E+05	  0.000000000000E+00	  0.000000000000E+00	  1.726121250000E+06	  0.000000000000E+00	  0.000000000000E+00	  1.789514046608E+06
       2.200000	  9.900000000000E+00	  8.164214134216E+00	 -7.500000000000E-01	  8.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  8.000000000000E+00	  0.000000000000E+00	  4.576443300534E-01	  8.613351583481E-01	  5.605491623282E-02	  4.210069062500E+05	  0.000000000000E+00	  0.000000000000E+00	  1.726121250000E+06	  0.000000000000E+00	  0.000000000000E+00	  1.789514046608E+06
       2.220000	  9.900000000000E+00	  8.164214134216E+00	 -7.500000000000E-01	  8.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  8.000000000000E+00	  0.000000000000E+00	  4.576443300534E-01	  8.613351583481E-01	  5.605491623282E-02	  4.210069062500E+05	  0.000000000000E+00	  0.000000000000E+00	  1.726121250000E+06	  0.000000000000E+00	  0.000000000000E+00	  1.789514046608E+06
       2.240000	  9.900000000000E+00	  8.164214134216E+00	 -7.500000000000E-01	  8.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  8.000000000000E+00	  0.000000000000E+00	  4.576443300534E-01	  8.613351583481E-01	  5.605491623282E-02	  4.210069062500E+05	  0.000000000000E+00	  0.000000000000E+00	  1.726121250000E+06	  0.000000000000E+00	  0.000000000000E+00	  1.789514046608E+06
       2.260000	  9.900000000000E+00	  8.164214134216E+00	 -7.500000000000E-01	  8.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  8.000000000000E+00	  0.000000000000E+00	  4.576443300534E-01	  8.613351583481E-01	  5.605491623282E-02	  4.210069062500E+05	  0.000000000000E+00	  0.000000000000E+00	  1.726121250000E+06	  0.000000000000E+00	  0.000000000000E+00	  1.789514046608E+06
       2.280000	  9.900000000000E+00	  8.164214134216E+00	 -7.500000000000E-01	  8.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  8.000000000000E+00	  0.000000000000E+00	  4.576443300534E-01	  8.613351583481E-01	  5.605491623282E-02	  4.210069062500E+05	  0.000000000000E+00	  0.000000000000E+00	  1.726121250000E+06	  0.000000000000E+00	  0.000000000000E+00	  1.789514046608E+06
       2.300000	  9.900000000000E+00	  8.164214134216E+00	 -7.500000000000E-01	  8.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  8.000000000000E+00	  0.000000000000E+00	  4.576443300534E-01	  8.613351583481E-01	  5.605491623282E-02	  4.210069062500E+05	  0.000000000000E+00	  0.000000000000E+00	  1.726121250000E+06	  0.000000000000E+00	  0.000000000000E+00	  1.789514046608E+06
       2.320000	  9.900000000000E+00	  8.164214134216E+00	 -7.500000000000E-01	  8.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  8.000000000000E+00	  0.000000000000E+00	  4.576443300534E-01	  8.613351583481E-01	  5.605491623282E-02	  4.210069062500E+05	  0.000000000000E+00	  0.000000000000E+00	  1.726121250000E+06	  0.000000000000E+00	  0.000000000000E+00	  1.789514046608E+06
       2.340000	  9.900000000000E+00	  8.164214134216E+00	 -7.500000000000E-01	  8.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  8.000000000000E+00	  0.000000000000E+00	  4.576443300534E-01	  8.613351583481E-01	  5.605491623282E-02	  4.210069062500E+05	  0.000000000000E+00	  0.000000000000E+00	  1.726121250000E+06	  0.000000000000E+00	  0.000000000000E+00	  1.789514046608E+06
       2.360000	  9.900000000000E+00	  8.164214134216E+00	 -7.500000000000E-01	  8.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  8.000000000000E+00	  0.000000000000E+00	  4.576443300534E-01	  8.613351583481E-01	  5.605491623282E-02	  4.210069062500E+05	  0.000000000000E+00	  0.000000000000E+00	  1.726121250000E+06	  0.000000000000E+00	  0.000000000000E+00	  1.789514046608E+06
       2.380000	  9.900000000000E+00	  8.164214134216E+00	 -7.500000000000E-01	  8.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  8.000000000000E+00	  0.000000000000E+00	  4.576443300534E-01	  8.613351583481E-01	  5.605491623282E-02	  4.210069062500E+05	  0.000000000000E+00	  0.000000000000E+00	  1.726121250000E+06	  0.000000000000E+00	  0.000000000000E+00	  1.789514046608E+06
       2.400000	  9.900000000000E+00	  8.164214134216E+00	 -7.500000000000E-01	  8.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  8.000000000000E+00	  0.000000000000E+00	  4.576443300534E-01	  8.613351583481E-01	  5.605491623282E-02	  4.210069062500E+05	  0.000000000000E+00	  0.000000000000E+00	  1.726121250000E+06	  0.000000000000E+00	  0.000000000000E+00	  1.789514046608E+06
       2.420000	  9.900000000000E+00	  8.164214134216E+00	 -7.500000000000E-01	  8.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  8.000000000000E+00	  0.000000000000E+00	  4.576443300534E-01	  8.613351583481E-01	  5.605491623282E-02	  4.210069062500E+05	  0.000000000000E+00	  0.000000000000E+00	  1.726121250000E+06	  0.000000000000E+00	  0.000000000000E+00	  1.789514046608E+06
       2.440000	  9.900000000000E+00	  8.164214134216E+00	 -7.500000000000E-01	  8.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  8.000000000000E+00	  0.000000000000E+00	  4.576443300534E-01	  8.613351583481E-01	  5.605491623282E-02	  4.210069062500E+05	  0.000000000000E+00	  0.000000000000E+00	  1.726121250000E+06	  0.000000000000E+00	  0.000000000000E+00	  1.789514046608E+06
       2.460000	  9.900000000000E+00	  8.164214134216E+00	 -7.500000000000E-01	  8.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  8.000000000000E+00	  0.000000000000E+00	  4.576443300534E-01	  8.613351583481E-01	  5.605491623282E-02	  4.210069062500E+05	  0.000000000000E+00	  0.000000000000E+00	  1.726121250000E+06	  0.000000000000E+00	  0.000000000000E+00	  1.789514046608E+06
       2.480000	  9.900000000000E+00	  8.164214134216E+00	 -7.500000000000E-01	  8.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  8.000000000000E+00	  0.000000000000E+00	  4.576443300534E-01	  8.613351583481E-01	  5.605491623282E-02	  4.210069062500E+05	  0.000000000000E+00	  0.000000000000E+00	  1.726121250000E+06	  0.000000000000E+00	  0.000000000000E+00	  1.789514046608E+06
       2.500000	  9.900000000000E+00	  8.164214134216E+00	 -7.500000000000E-01	  8.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  8.000000000000E+00	  0.000000000000E+00	  4.576443300534E-01	  8.613351583481E-01	  5.605491623282E-02	  4.210069062500E+05	  0.000000000000E+00	  0.000000000000E+00	  1.726121250000E+06	  0.000000000000E+00	  0.000000000000E+00	  1.789514046608E+06
       2.520000	  9.900000000000E+00	  8.164214134216E+00	 -7.500000000000E-01	  8.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  8.000000000000E+00	  0.000000000000E+00	  4.576443300534E-01	  8.613351583481E-01	  5.605491623282E-02	  4.210069062500E+05	  0.000000000000E+00	  0.000000000000E+00	  1.726121250000E+06	  0.000000000000E+00	  0.000000000000E+00	  1.789514046608E+06
       2.540000	  9.900000000000E+00	  8.164214134216E+00	 -7.500000000000E-01	  8.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  8.000000000000E+00	  0.000000000000E+00	  4.576443300534E-01	  8.613351583481E-01	  5.605491623282E-02	  4.210069062500E+05	  0.000000000000E+00	  0.000000000000E+00	  1.726121250000E+06	  0.000000000000E+00	  0.000000000000E+00	  1.789514046608E+06
       2.560000	  9.900000000000E+00	  8.164214134216E+00	 -7.500000000000E-01	  8.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  8.000000000000E+00	  0.000000000000E+00	  4.576443300534E-01	  8.613351583481E-01	  5.605491623282E-02	  4.210069062500E+05	  0.000000000000E+00	  0.000000000000E+00	  1.726121250000E+06	  0.000000000000E+00	  0.000000000000E+00	  1.789514046608E+06
       2.580000	  9.900000000000E+00	  8.164214134216E+00	 -7.500000000000E-01	  8.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  0.000000000000E+00	  8.000000000000E+00	  0.000000000000E+00	  4.576443300534E-01	  8.613351583481E-01	  5.605491623282E-02	  4.210069062500E+05	  0.000000000000E+00	  0.000000000000E+00	  1.726121250000E+06	  0.000000000000E+00	  0.000000000000E+00	  1.789514046608E+06
