------- AERODYN v15.00.* BLADE DEFINITION INPUT FILE -------------------------------------
Generated with AeroElasticSE FAST driver
======  Blade Properties =================================================================
21          NumBlNds    - Number of blade nodes used in the analysis (-)
  BlSpn    BlCrvAC               BlSwpAC                BlCrvAng               BlTwist                BlChord          BlAFID    BlCax    BlCay    BlCaz    BlCb    BlCenBn    BlCenBt
   (m)       (m)                   (m)                    (deg)                 (deg)                   (m)              (-)     (-)      (-)      (-)      (-)     (m)        (m)
  0.0   0.00000000000000000  0.0000000000000e+00 0.0000000000000000000 0.0000000000000000000  0.30000000000000e+00       1       0.0      0.0      0.0      0.0     0.0        0.0
  0.5   0.00000000000000000  0.0000000000000e+00 0.0000000000000000000 0.0000000000000000000  0.45000000000000e+00       1       0.0      0.0      0.0      0.0     0.0        0.0
  1.0   0.00000000000000000  0.0000000000000e+00 0.0000000000000000000 0.0000000000000000000  0.50000000000000e+00       1       0.0      0.0      0.0      0.0     0.0        0.0
  1.5   0.00000000000000000  0.0000000000000e+00 0.0000000000000000000 0.0000000000000000000  0.50000000000000e+00       1       0.0      0.0      0.0      0.0     0.0        0.0
  2.0   0.00000000000000000  0.0000000000000e+00 0.0000000000000000000 0.0000000000000000000  0.50000000000000e+00       1       0.0      0.0      0.0      0.0     0.0        0.0
  2.5   0.00000000000000000  0.0000000000000e+00 0.0000000000000000000 0.0000000000000000000  0.50000000000000e+00       1       0.0      0.0      0.0      0.0     0.0        0.0
  3.0   0.00000000000000000  0.0000000000000e+00 0.0000000000000000000 0.0000000000000000000  0.50000000000000e+00       1       0.0      0.0      0.0      0.0     0.0        0.0
  3.5   0.00000000000000000  0.0000000000000e+00 0.0000000000000000000 0.0000000000000000000  0.50000000000000e+00       1       0.0      0.0      0.0      0.0     0.0        0.0
  4.0   0.00000000000000000  0.0000000000000e+00 0.0000000000000000000 0.0000000000000000000  0.50000000000000e+00       1       0.0      0.0      0.0      0.0     0.0        0.0
  4.5   0.00000000000000000  0.0000000000000e+00 0.0000000000000000000 0.0000000000000000000  0.50000000000000e+00       1       0.0      0.0      0.0      0.0     0.0        0.0
  5.0   0.00000000000000000  0.0000000000000e+00 0.0000000000000000000 0.0000000000000000000  0.50000000000000e+00       1       0.0      0.0      0.0      0.0     0.0        0.0
  5.5   0.00000000000000000  0.0000000000000e+00 0.0000000000000000000 0.0000000000000000000  0.50000000000000e+00       1       0.0      0.0      0.0      0.0     0.0        0.0
  6.0   0.00000000000000000  0.0000000000000e+00 0.0000000000000000000 0.0000000000000000000  0.50000000000000e+00       1       0.0      0.0      0.0      0.0     0.0        0.0
  6.5   0.00000000000000000  0.0000000000000e+00 0.0000000000000000000 0.0000000000000000000  0.50000000000000e+00       1       0.0      0.0      0.0      0.0     0.0        0.0
  7.0   0.00000000000000000  0.0000000000000e+00 0.0000000000000000000 0.0000000000000000000  0.50000000000000e+00       1       0.0      0.0      0.0      0.0     0.0        0.0
  7.5   0.00000000000000000  0.0000000000000e+00 0.0000000000000000000 0.0000000000000000000  0.50000000000000e+00       1       0.0      0.0      0.0      0.0     0.0        0.0
  8.0   0.00000000000000000  0.0000000000000e+00 0.0000000000000000000 0.0000000000000000000  0.50000000000000e+00       1       0.0      0.0      0.0      0.0     0.0        0.0
  8.5   0.00000000000000000  0.0000000000000e+00 0.0000000000000000000 0.0000000000000000000  0.50000000000000e+00       1       0.0      0.0      0.0      0.0     0.0        0.0
  9.0   0.00000000000000000  0.0000000000000e+00 0.0000000000000000000 0.0000000000000000000  0.50000000000000e+00       1       0.0      0.0      0.0      0.0     0.0        0.0
  9.5   0.00000000000000000  0.0000000000000e+00 0.0000000000000000000 0.0000000000000000000  0.45000000000000e+00       1       0.0      0.0      0.0      0.0     0.0        0.0
 10.0   0.00000000000000000  0.0000000000000e+00 0.0000000000000000000 0.0000000000000000000  0.30000000000000e+00       1       0.0      0.0      0.0      0.0     0.0        0.0
