
These predictions were generated by a reference MATLAB script.




    Time      Wave1Elev       Wave2Elev       Wave3Elev        FVel1xi         FVel1yi         FVel1zi         FAcc1xi         FAcc1yi         FAcc1zi         FDynP1          FVel2xi         FVel2yi         FVel2zi         FAcc2xi         FAcc2yi         FAcc2zi         FDynP2          FVel3xi         FVel3yi         FVel3zi         FAcc3xi         FAcc3yi         FAcc3zi         FDynP3
    (sec)        (m)             (m)             (m)            (m/s)           (m/s)           (m/s)          (m/s^2)         (m/s^2)         (m/s^2)          (Pa)            (m/s)           (m/s)           (m/s)          (m/s^2)         (m/s^2)         (m/s^2)          (Pa)            (m/s)           (m/s)           (m/s)          (m/s^2)         (m/s^2)         (m/s^2)          (Pa)
    108.1  -2.6465442e+00  -2.3459883e+00  -2.4127253e+00   1.1005156e+00   9.6853875e-01  -2.4726151e+00   9.5994134e-01   1.3132301e+00   8.7415609e-01  -2.6279518e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    108.2  -2.8940533e+00  -2.5990755e+00  -2.6530492e+00   1.2059081e+00   1.1083568e+00  -2.4118465e+00   9.3542977e-01   1.3013893e+00   1.0155153e+00  -2.8978333e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    108.3  -3.1313640e+00  -2.8446493e+00  -2.8864443e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    108.4  -3.3571752e+00  -3.0815531e+00  -3.1119164e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    108.5  -3.5702405e+00  -3.3086459e+00  -3.3284734e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    108.6  -3.7693803e+00  -3.5248114e+00  -3.5351326e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    108.7  -3.9534920e+00  -3.7289674e+00  -3.7309278e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    108.8  -4.1215603e+00  -3.9200745e+00  -3.9149164e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    108.9  -4.2726659e+00  -4.0971459e+00  -4.0861877e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    109.0  -4.4059947e+00  -4.2592554e+00  -4.2438700e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    109.1  -4.5208447e+00  -4.4055463e+00  -4.3871382e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    109.2  -4.6166321e+00  -4.5352393e+00  -4.5152211e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    109.3  -4.6928973e+00  -4.6476398e+00  -4.6274086e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    109.4  -4.7493080e+00  -4.7421446e+00  -4.7230586e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    109.5  -4.7856627e+00  -4.8182480e+00  -4.8016029e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    109.6  -4.8018915e+00  -4.8755468e+00  -4.8625533e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    109.7  -4.7980569e+00  -4.9137446e+00  -4.9055069e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    109.8  -4.7743522e+00  -4.9326548e+00  -4.9301503e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    109.9  -4.7310993e+00  -4.9322034e+00  -4.9362639e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    110.0  -4.6687449e+00  -4.9124298e+00  -4.9237248e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    110.1  -4.5878558e+00  -4.8734867e+00  -4.8925092e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    110.2  -4.4891127e+00  -4.8156400e+00  -4.8426934e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    110.3  -4.3733032e+00  -4.7392658e+00  -4.7744551e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    110.4  -4.2413136e+00  -4.6448481e+00  -4.6880729e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    110.5  -4.0941199e+00  -4.5329745e+00  -4.5839245e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    110.6  -3.9327784e+00  -4.4043308e+00  -4.4624858e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    110.7  -3.7584144e+00  -4.2596958e+00  -4.3243271e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    110.8  -3.5722122e+00  -4.0999338e+00  -4.1701097e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    110.9  -3.3754030e+00  -3.9259874e+00  -4.0005816e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    111.0  -3.1692534e+00  -3.7388690e+00  -3.8165720e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    111.1  -2.9550538e+00  -3.5396524e+00  -3.6189856e+00   8.3177987e-01   1.1679382e+00   2.1720700e+00  -1.0042513e+00  -1.1820259e+00   6.7483010e-01  -2.9672098e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    111.2  -2.7341061e+00  -3.3294631e+00  -3.4087960e+00   7.2983133e-01   1.0446389e+00   2.2038010e+00  -9.9700613e-01  -1.1834272e+00   5.4751201e-01  -2.7331835e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    111.3  -2.5077127e+00  -3.1094687e+00  -3.1870386e+00   6.3028378e-01   9.2348104e-01   2.2232610e+00  -9.8406988e-01  -1.1766583e+00   4.2611939e-01  -2.4991997e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    111.4  -2.2771641e+00  -2.8808693e+00  -2.9548029e+00   5.3361487e-01   8.0520080e-01   2.2314807e+00  -9.6613478e-01  -1.1625837e+00   3.1133252e-01  -2.2664675e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    111.5  -2.0437289e+00  -2.6448869e+00  -2.7132250e+00   4.4020039e-01   6.9039688e-01   2.2295038e+00  -9.4387953e-01  -1.1420779e+00   2.0363856e-01  -2.0360208e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    111.6  -1.8086425e+00  -2.4027558e+00  -2.4634788e+00   3.5032372e-01   5.7953987e-01   2.2183611e+00  -9.1795547e-01  -1.1160037e+00   1.0335037e-01  -1.8087289e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    111.7  -1.5730974e+00  -2.1557124e+00  -2.2067681e+00   2.6418657e-01   4.7298402e-01   2.1990509e+00  -8.8897637e-01  -1.0851947e+00   1.0627659e-02  -1.5853106e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    111.8  -1.3382346e+00  -1.9049853e+00  -1.9443175e+00   1.8191995e-01   3.7098025e-01   2.1725234e+00  -8.5751131e-01  -1.0504421e+00  -7.4501023e-02  -1.3663495e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    111.9  -1.1051343e+00  -1.6517862e+00  -1.6773638e+00   1.0359521e-01   2.7368985e-01   2.1396700e+00  -8.2408054e-01  -1.0124856e+00  -1.5211645e-01  -1.1523101e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    112.0  -8.7480931e-01  -1.3973005e+00  -1.4071477e+00   2.9234341e-02   1.8119780e-01   2.1013170e+00  -7.8915372e-01  -9.7200722e-01  -2.2238815e-01  -9.4355393e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    112.1  -6.4819841e-01  -1.1426789e+00  -1.1349051e+00  -4.1181095e-02   9.3524798e-02   2.0582221e+00  -7.5315002e-01  -9.2962910e-01  -2.8555673e-01  -7.4035434e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    112.2  -4.2616085e-01  -8.8902948e-01  -8.6185852e-01  -1.0770115e-01   1.0639246e-02   2.0110732e+00  -7.1643927e-01  -8.8591195e-01  -3.4191660e-01  -5.4291091e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    112.3  -2.0947224e-01  -6.3741052e-01  -5.8920974e-01  -1.7039939e-01  -6.7531358e-02   1.9604901e+00  -6.7934467e-01  -8.4135617e-01  -3.9180008e-01  -3.5136372e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    112.4   1.1786557e-03  -3.8882399e-01  -3.1813160e-01  -2.2936643e-01  -1.4109102e-01   1.9070270e+00  -6.4214625e-01  -7.9640462e-01  -4.3556489e-01  -1.6580516e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    112.5   2.0519190e-01  -1.4420987e-01  -4.9761021e-02  -2.8470474e-01  -2.1016738e-01   1.8511775e+00  -6.0508470e-01  -7.5144637e-01  -4.7358422e-01   1.3709997e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    112.6   4.0205729e-01   9.5558615e-02   2.1480775e-01  -3.3652457e-01  -2.7490545e-01   1.7933788e+00  -5.6836525e-01  -7.0682072e-01  -5.0623911e-01   1.8715625e+03  -4.5861071e-01  -2.1800813e-01   2.3634686e+00  -9.0411960e-01  -9.7394236e-01  -5.5833451e-01   9.0554478e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    112.7   5.9135409e-01   3.2967885e-01   4.7452930e-01  -3.8494023e-01  -3.3546174e-01   1.7340172e+00  -5.3216166e-01  -6.6282170e-01  -5.3391158e-01   3.5452961e+03  -5.3122012e-01  -3.0396891e-01   2.2875444e+00  -8.3517594e-01  -9.2935140e-01  -6.1348510e-01   3.1027644e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    112.8   7.7274973e-01   5.5742181e-01   7.2841269e-01  -4.3006754e-01  -3.9200001e-01   1.6734333e+00  -4.9662006e-01  -6.1970258e-01  -5.5698006e-01   5.1584171e+03  -5.9697518e-01  -3.8547794e-01   2.2087350e+00  -7.6646742e-01  -8.8486000e-01  -6.6162230e-01   5.2142927e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    112.9   9.4599745e-01   7.7813412e-01   9.7552634e-01  -4.7202205e-01  -4.4468811e-01   1.6119271e+00  -4.6186243e-01  -5.7768018e-01  -5.7581628e-01   6.7111514e+03  -6.5613071e-01  -4.6268052e-01   2.1275813e+00  -6.9848190e-01  -8.4070015e-01  -7.0322740e-01   7.2401978e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    113.0   1.1109329e+00   9.9123909e-01   1.2150023e+00  -5.1091777e-01  -4.9369570e-01   1.5497623e+00  -4.2798961e-01  -5.3693872e-01  -5.9078340e-01   8.2038005e+03  -7.0895836e-01  -5.3572328e-01   2.0445564e+00  -6.3164160e-01  -7.9705842e-01  -7.3877717e-01   9.1808161e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    113.1   1.2674699e+00   1.1962369e+00   1.4460400e+00  -5.4686652e-01  -5.3919274e-01   1.4871708e+00  -3.9508382e-01  -4.9763312e-01  -6.0223499e-01   9.6367158e+03  -7.5573985e-01  -6.0475063e-01   1.9600738e+00  -5.6630945e-01  -7.5408222e-01  -7.6873734e-01   1.1036672e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    113.2   1.4155954e+00   1.3927040e+00   1.6679089e+00  -5.7997741e-01  -5.8134836e-01   1.4243559e+00  -3.6321086e-01  -4.5989187e-01  -6.1051434e-01   1.1010279e+04  -7.9676179e-01  -6.6990218e-01   1.8744938e+00  -5.0279558e-01  -7.1188566e-01  -7.9355828e-01   1.2808418e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    113.3   1.5553636e+00   1.5802912e+00   1.8799508e+00  -6.1035664e-01  -6.2033007e-01   1.3614954e+00  -3.3242207e-01  -4.2381959e-01  -6.1595426e-01   1.2324889e+04  -8.3231175e-01  -7.3131110e-01   1.7881308e+00  -4.4136327e-01  -6.7055464e-01  -8.1367221e-01   1.4496781e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    113.4   1.6868894e+00   1.7587219e+00   2.0815815e+00  -6.3810752e-01  -6.5630348e-01   1.2987445e+00  -3.0275572e-01  -3.8949888e-01  -6.1887715e-01   1.3580955e+04  -8.6267558e-01  -7.8910309e-01   1.7012589e+00  -3.8223451e-01  -6.3015141e-01  -8.2949176e-01   1.6102530e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    113.5   1.8103414e+00   1.9277884e+00   2.2722912e+00  -6.6333059e-01  -6.8943210e-01   1.2362373e+00  -2.7423814e-01  -3.5699178e-01  -6.1959523e-01   1.4778890e+04  -8.8813558e-01  -8.4339594e-01   1.6141173e+00  -3.2559493e-01  -5.9071828e-01  -8.4140948e-01   1.7626451e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    113.6   1.9259346e+00   2.0873485e+00   2.4516450e+00  -6.8612382e-01  -7.1987726e-01   1.1740885e+00  -2.4688450e-01  -3.2634074e-01  -6.1841056e-01   1.5919114e+04  -9.0896944e-01  -8.9429935e-01   1.5269155e+00  -2.7159805e-01  -5.5228087e-01  -8.4979800e-01   1.9069323e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    113.7   2.0339225e+00   2.2373208e+00   2.6192820e+00  -7.0658267e-01  -7.4779791e-01   1.1123944e+00  -2.2069942e-01  -2.9756931e-01  -6.1561497e-01   1.7002049e+04  -9.2544974e-01  -9.4191517e-01   1.4398365e+00  -2.2036870e-01  -5.1485053e-01  -8.5501070e-01   2.0431915e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    113.8   2.1345891e+00   2.3776801e+00   2.7749144e+00  -7.2480021e-01  -7.7335047e-01   1.0512338e+00  -1.9567747e-01  -2.7068252e-01  -6.1148961e-01   1.8028122e+04  -9.3784375e-01  -9.8633757e-01   1.3530405e+00  -1.7200600e-01  -4.7842649e-01  -8.5738240e-01   2.1714976e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    113.9   2.2282414e+00   2.5084521e+00   2.9183257e+00  -7.4086707e-01  -7.9668840e-01   9.9066869e-01  -1.7180346e-01  -2.4566717e-01  -6.0630430e-01   1.8997764e+04  -9.4641342e-01  -1.0276535e+00   1.2666679e+00  -1.2658601e-01  -4.4299783e-01  -8.5723021e-01   2.2919231e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    114.0   2.3152005e+00   2.6297076e+00   3.0493685e+00  -7.5487131e-01  -8.1796169e-01   9.3074428e-01  -1.4905288e-01  -2.2249209e-01  -6.0031655e-01   1.9911408e+04  -9.5141568e-01  -1.0659431e+00   1.1808418e+00  -8.4163616e-02  -4.0854483e-01  -8.5485457e-01   2.4045386e+04  -1.1680626e+00  -1.4781530e+00   1.2481169e+00   5.5560381e-03  -5.0603790e-01  -1.2424600e+00   3.0589689e+04
