
Predictions were generated on 29-Sep-2025 at 15:43:54 using HydroDyn Driver, compiled on Sep 29 2025 at 14:49:13 as a 64-bit application using double precision at commit v4.1.2-165-g1d0ee6c2-dirty
 linked with  NWTC Subroutine Library

Description from the driver input file: NREL 5.0 MW offshore baseline floating platform HydroDyn input properties for the OC3 Hywind.

Time	Wave1Elev	HydroFxi	HydroFyi	HydroFzi	HydroMxi	HydroMyi	HydroMzi	B1Surge	B1Sway	B1Heave	B1Roll	B1Pitch	B1Yaw	B1TVxi	B1TVyi	B1TVzi	B1RVxi	B1RVyi	B1RVzi	B1TAxi	B1TAyi	B1TAzi	B1RAxi	B1RAyi	B1RAzi	B1WvsFxi	B1WvsFyi	B1WvsFzi	B1WvsMxi	B1WvsMyi	B1WvsMzi	B1HDSFxi	B1HDSFyi	B1HDSFzi	B1HDSMxi	B1HDSMyi	B1HDSMzi	B1RdtFxi	B1RdtFyi	B1RdtFzi	B1RdtMxi	B1RdtMyi	B1RdtMzi
(s)	(m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(m)	(m)	(m)	(rad)	(rad)	(rad)	(m/s)	(m/s)	(m/s)	(rad/s)	(rad/s)	(rad/s)	(m/s^2)	(m/s^2)	(m/s^2)	(rad/s^2)	(rad/s^2)	(rad/s^2)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)
    0.1125	  -3.364003E-02	  -3.544655E+06	  -4.385349E+04	   8.073008E+07	  -5.611710E+05	   1.198342E+08	   3.188691E+02	   6.852647E-03	  -4.883668E-05	   4.425248E-04	   5.668878E-07	   7.120309E-05	   2.758628E-07	   1.213366E-01	  -4.413744E-04	   7.656862E-03	   5.224941E-06	   1.258182E-03	  -2.661302E-05	   1.058563E+00	   2.287222E-02	   6.164548E-02	  -2.764202E-04	   1.089605E-02	  -2.067757E-03	  -5.790954E+05	   0.000000E+00	   3.832203E+04	   0.000000E+00	   2.132675E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   8.070800E+07	   2.833878E+03	   3.559574E+05	   0.000000E+00	  -2.951216E+06	  -4.390302E+04	  -1.487465E+04	  -5.641256E+05	   9.809441E+07	   5.372602E-09
    0.1250	  -2.970305E-02	  -3.542874E+06	  -8.307629E+04	   8.073122E+07	  -1.209892E+06	   1.201472E+08	   7.623810E+02	   8.451907E-03	  -5.199319E-05	   5.430034E-04	   6.039456E-07	   8.777955E-05	  -2.355056E-07	   1.345390E-01	   4.751763E-06	   8.415682E-03	  -5.637230E-08	   1.393946E-03	  -5.685920E-05	   1.052825E+00	   4.212048E-02	   5.975761E-02	  -5.044572E-04	   1.081644E-02	  -2.712282E-03	  -5.811193E+05	   0.000000E+00	   3.914142E+04	   0.000000E+00	   2.129558E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   8.070797E+07	   3.019339E+03	   4.388262E+05	   0.000000E+00	  -2.945692E+06	  -8.307574E+04	  -1.441981E+04	  -1.212910E+06	   9.834535E+07	   7.047255E-09
    0.1375	  -2.575606E-02	  -3.542991E+06	  -1.262751E+05	   8.073238E+07	  -1.929430E+06	   1.205066E+08	   1.347315E+03	   1.021578E-02	  -4.803486E-05	   6.528162E-04	   5.567304E-07	   1.060472E-04	  -1.172448E-06	   1.476775E-01	   6.869789E-04	   9.150110E-03	  -8.164156E-06	   1.528801E-03	  -9.476365E-05	   1.047940E+00	   6.326863E-02	   5.774008E-02	  -7.548376E-04	   1.074670E-02	  -3.218326E-03	  -5.831018E+05	   0.000000E+00	   3.996047E+04	   0.000000E+00	   2.126356E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   8.070793E+07	   2.783820E+03	   5.301495E+05	   0.000000E+00	  -2.942078E+06	  -1.261965E+05	  -1.393375E+04	  -1.931995E+06	   9.863430E+07	   8.362097E-09
    0.1500	  -2.187422E-02	  -3.545267E+06	  -1.699271E+05	   8.073358E+07	  -2.660272E+06	   1.209175E+08	   2.052739E+03	   1.214353E-02	  -3.391656E-05	   7.716484E-04	   3.887949E-07	   1.259954E-04	  -2.618404E-06	   1.607625E-01	   1.614128E-03	   9.858570E-03	  -1.920837E-05	   1.662870E-03	  -1.380847E-04	   1.044034E+00	   8.459502E-02	   5.561105E-02	  -1.007209E-03	   1.068830E-02	  -3.535831E-03	  -5.850379E+05	   0.000000E+00	   4.077903E+04	   0.000000E+00	   2.123069E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   8.070789E+07	   1.945307E+03	   6.298742E+05	   0.000000E+00	  -2.940640E+06	  -1.697408E+05	  -1.342085E+04	  -2.661667E+06	   9.896632E+07	   9.187064E-09
    0.1625	  -1.813271E-02	  -3.549827E+06	  -2.102439E+05	   8.073480E+07	  -3.338266E+06	   1.213807E+08	   2.849322E+03	   1.423457E-02	  -6.615676E-06	   8.991678E-04	   6.389308E-08	   1.476152E-04	  -4.625748E-06	   1.738034E-01	   2.775339E-03	   1.053979E-02	  -3.306183E-05	   1.796266E-03	  -1.841696E-04	   1.041181E+00	   1.042506E-01	   5.337136E-02	  -1.239720E-03	   1.064217E-02	  -3.660277E-03	  -5.869231E+05	   0.000000E+00	   4.159693E+04	   0.000000E+00	   2.119694E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   8.070785E+07	   3.228269E+02	   7.379556E+05	   0.000000E+00	  -2.941507E+06	  -2.099205E+05	  -1.288131E+04	  -3.337580E+06	   9.934224E+07	   9.510411E-09
    0.1750	  -1.460670E-02	  -3.555238E+06	  -2.436232E+05	   8.073604E+07	  -3.902442E+06	   1.218705E+08	   3.707609E+03	   1.648841E-02	   3.661522E-05	   1.035024E-03	  -4.509755E-07	   1.708992E-04	  -7.214613E-06	   1.868121E-01	   4.139513E-03	   1.119240E-02	  -4.935390E-05	   1.929127E-03	  -2.306004E-04	   1.038693E+00	   1.204783E-01	   5.105397E-02	  -1.431604E-03	   1.060021E-02	  -3.621246E-03	  -5.887522E+05	   0.000000E+00	   4.241405E+04	   0.000000E+00	   2.116231E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   8.070780E+07	  -2.248346E+03	   8.543566E+05	   0.000000E+00	  -2.943248E+06	  -2.431364E+05	  -1.232309E+04	  -3.898594E+06	   9.973653E+07	   9.408997E-09
    0.1875	  -1.137135E-02	  -3.561494E+06	  -2.670365E+05	   8.073730E+07	  -4.301197E+06	   1.223871E+08	   4.602928E+03	   1.890465E-02	   9.800876E-05	   1.178856E-03	  -1.182682E-06	   1.958404E-04	  -1.037753E-05	   1.997850E-01	   5.658092E-03	   1.181574E-02	  -6.750297E-05	   2.061418E-03	  -2.755357E-04	   1.036571E+00	   1.318051E-01	   4.868373E-02	  -1.565464E-03	   1.056243E-02	  -3.484642E-03	  -5.905204E+05	   0.000000E+00	   4.323020E+04	   0.000000E+00	   2.112678E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   8.070775E+07	  -5.902285E+03	   9.790423E+05	   0.000000E+00	  -2.945864E+06	  -2.663649E+05	  -1.175217E+04	  -4.292981E+06	   1.001493E+08	   9.054063E-09
    0.2000	  -8.501839E-03	  -3.567631E+06	  -2.784361E+05	   8.073856E+07	  -4.499568E+06	   1.229131E+08	   5.522648E+03	   2.148290E-02	   1.790909E-04	   1.330294E-03	  -2.149644E-06	   2.224324E-04	  -1.409039E-05	   2.127303E-01	   7.269162E-03	   1.240923E-02	  -8.676593E-05	   2.193225E-03	  -3.181868E-04	   1.034353E+00	   1.372378E-01	   4.628560E-02	  -1.629577E-03	   1.052341E-02	  -3.331643E-03	  -5.922228E+05	   0.000000E+00	   4.404527E+04	   0.000000E+00	   2.109035E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   8.070770E+07	  -1.073080E+04	   1.111981E+06	   0.000000E+00	  -2.948396E+06	  -2.775653E+05	  -1.117458E+04	  -4.485699E+06	   1.005634E+08	   8.656531E-09
    0.2125	  -6.073336E-03	  -3.573594E+06	  -2.769592E+05	   8.073982E+07	  -4.482593E+06	   1.234476E+08	   6.468048E+03	   2.422277E-02	   2.805556E-04	   1.488963E-03	  -3.360297E-06	   2.506687E-04	  -1.832527E-05	   2.256398E-01	   8.903673E-03	   1.297270E-02	  -1.063129E-04	   2.324458E-03	  -3.588639E-04	   1.032018E+00	   1.363625E-01	   4.387267E-02	  -1.619065E-03	   1.048290E-02	  -3.245287E-03	  -5.938543E+05	   0.000000E+00	   4.485911E+04	   0.000000E+00	   2.105301E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   8.070765E+07	  -1.677578E+04	   1.253139E+06	   0.000000E+00	  -2.950796E+06	  -2.758828E+05	  -1.059347E+04	  -4.461770E+06	   1.009777E+08	   8.432155E-09
    0.2250	  -4.161010E-03	  -3.578384E+06	  -2.630293E+05	   8.074109E+07	  -4.257031E+06	   1.239732E+08	   7.454983E+03	   2.712382E-02	   4.022189E-04	   1.654486E-03	  -4.812528E-06	   2.805422E-04	  -2.306465E-05	   2.385151E-01	   1.049174E-02	   1.350597E-02	  -1.253034E-04	   2.455131E-03	  -3.989204E-04	   1.029084E+00	   1.293942E-01	   4.146094E-02	  -1.536487E-03	   1.043522E-02	  -3.283930E-03	  -5.954102E+05	   0.000000E+00	   4.567152E+04	   0.000000E+00	   2.101473E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   8.070759E+07	  -2.402637E+04	   1.402483E+06	   0.000000E+00	  -2.952066E+06	  -2.617494E+05	  -1.001269E+04	  -4.227994E+06	   1.013750E+08	   8.532562E-09
    0.2375	  -2.840030E-03	  -3.581406E+06	  -2.384133E+05	   8.074235E+07	  -3.852889E+06	   1.244793E+08	   8.508597E+03	   3.018555E-02	   5.430563E-04	   1.826488E-03	  -6.494110E-06	   3.120450E-04	  -2.831128E-05	   2.513431E-01	   1.196992E-02	   1.400922E-02	  -1.429737E-04	   2.585089E-03	  -4.402711E-04	   1.025268E+00	   1.171993E-01	   3.906292E-02	  -1.392084E-03	   1.037703E-02	  -3.470888E-03	  -5.968855E+05	   0.000000E+00	   4.648239E+04	   0.000000E+00	   2.097553E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   8.070754E+07	  -3.242109E+04	   1.559971E+06	   0.000000E+00	  -2.951621E+06	  -2.369399E+05	  -9.435266E+03	  -3.814474E+06	   1.017448E+08	   9.018334E-09
    0.2500	  -2.185567E-03	  -3.582146E+06	  -2.059067E+05	   8.074361E+07	  -3.317839E+06	   1.249559E+08	   9.657367E+03	   3.340729E-02	   7.013340E-04	   2.004593E-03	  -8.384256E-06	   3.451673E-04	  -3.409292E-05	   2.641150E-01	   1.328807E-02	   1.448262E-02	  -1.587192E-04	   2.714223E-03	  -4.848980E-04	   1.020334E+00	   1.011437E-01	   3.668726E-02	  -1.201991E-03	   1.030561E-02	  -3.780972E-03	  -5.982753E+05	   0.000000E+00	   4.729157E+04	   0.000000E+00	   2.093537E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   8.070748E+07	  -4.185561E+04	   1.725556E+06	   0.000000E+00	  -2.948952E+06	  -2.042564E+05	  -8.863277E+03	  -3.269020E+06	   1.020772E+08	   9.824020E-09
    0.2625	  -1.946636E-03	  -3.574811E+06	  -1.690715E+05	   8.074487E+07	  -2.712700E+06	   1.252259E+08	   1.092374E+04	   3.678826E-02	   8.748028E-04	   2.188430E-03	  -1.045594E-05	   3.798978E-04	  -4.045864E-05	   2.768160E-01	   1.441328E-02	   1.492653E-02	  -1.721420E-04	   2.842359E-03	  -5.341583E-04	   1.012067E+00	   8.296511E-02	   3.428346E-02	  -9.867321E-04	   1.019740E-02	  -4.145281E-03	  -5.996026E+05	   0.000000E+00	   4.809984E+04	   0.000000E+00	   2.089431E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   8.070742E+07	  -5.219433E+04	   1.899181E+06	   0.000000E+00	  -2.938246E+06	  -1.672657E+05	  -8.284539E+03	  -2.652616E+06	   1.021949E+08	   1.077060E-08
    0.2750	  -1.835413E-03	  -3.565069E+06	  -1.318470E+05	   8.074613E+07	  -2.105369E+06	   1.254631E+08	   1.231652E+04	   4.032720E-02	   1.060942E-03	   2.377627E-03	  -1.267883E-05	   4.162199E-04	  -4.746837E-05	   2.893926E-01	   1.533332E-02	   1.534027E-02	  -1.830925E-04	   2.968910E-03	  -5.882770E-04	   1.002608E+00	   6.457840E-02	   3.193241E-02	  -7.688993E-04	   1.007509E-02	  -4.467889E-03	  -6.008916E+05	   0.000000E+00	   4.890797E+04	   0.000000E+00	   2.085239E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   8.070735E+07	  -6.328504E+04	   2.080763E+06	   0.000000E+00	  -2.925155E+06	  -1.299092E+05	  -7.718563E+03	  -2.033330E+06	   1.022720E+08	   1.160882E-08
    0.2875	  -1.871811E-03	  -3.553085E+06	  -9.812109E+04	   8.074737E+07	  -1.563142E+06	   1.256689E+08	   1.382635E+04	   4.402268E-02	   1.257221E-03	   2.571816E-03	  -1.502241E-05	   4.541151E-04	  -5.517704E-05	   3.018471E-01	   1.605694E-02	   1.572501E-02	  -1.916732E-04	   3.093882E-03	  -6.461200E-04	   9.920507E-01	   4.786985E-02	   2.963983E-02	  -5.707375E-04	   9.939836E-03	  -4.647103E-03	  -6.021389E+05	   0.000000E+00	   4.971588E+04	   0.000000E+00	   2.080961E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   8.070729E+07	  -7.497453E+04	   2.270209E+06	   0.000000E+00	  -2.909849E+06	  -9.607438E+04	  -7.166727E+03	  -1.478621E+06	   1.023100E+08	   1.207447E-08
    0.3000	  -2.075746E-03	  -3.539370E+06	  -7.127463E+04	   8.074860E+07	  -1.144844E+06	   1.258519E+08	   1.542487E+04	   4.787296E-02	   1.461359E-03	   2.770636E-03	  -1.745910E-05	   4.935612E-04	  -6.361768E-05	   3.141681E-01	   1.661232E-02	   1.608151E-02	  -1.982204E-04	   3.217138E-03	  -7.052566E-04	   9.806490E-01	   3.447578E-02	   2.740717E-02	  -4.115318E-04	   9.794636E-03	  -4.600515E-03	  -6.033406E+05	   0.000000E+00	   5.052340E+04	   0.000000E+00	   2.076597E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   8.070722E+07	  -8.712429E+04	   2.467409E+06	   0.000000E+00	  -2.892844E+06	  -6.913916E+04	  -6.629377E+03	  -1.047448E+06	   1.023176E+08	   1.195343E-08
    0.3125	  -2.467132E-03	  -3.524870E+06	  -5.379565E+04	   8.074981E+07	  -8.940482E+05	   1.260274E+08	   1.706854E+04	   5.187635E-02	   1.671538E-03	   2.973739E-03	  -1.996685E-05	   5.345366E-04	  -7.278738E-05	   3.263487E-01	   1.704313E-02	   1.641049E-02	  -2.032566E-04	   3.338597E-03	  -7.623594E-04	   9.688730E-01	   2.559645E-02	   2.525120E-02	  -3.054173E-04	   9.645069E-03	  -4.279838E-03	  -6.044939E+05	   0.000000E+00	   5.133042E+04	   0.000000E+00	   2.072146E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   8.070715E+07	  -9.962346E+04	   2.672254E+06	   0.000000E+00	  -2.875091E+06	  -5.158645E+04	  -6.110559E+03	  -7.834799E+05	   1.023103E+08	   1.112023E-08
