
Predictions were generated on 29-Sep-2025 at 15:43:49 using HydroDyn Driver, compiled on Sep 29 2025 at 14:49:13 as a 64-bit application using double precision at commit v4.1.2-165-g1d0ee6c2-dirty
 linked with  NWTC Subroutine Library

Description from the driver input file: ! NREL 5.0 MW offshore baseline floating platform HydroDyn input properties for the ITI Barge with 4m draft.

Time	Wave1Elev	HydroFxi	HydroFyi	HydroFzi	HydroMxi	HydroMyi	HydroMzi	B1Surge	B1Sway	B1Heave	B1Roll	B1Pitch	B1Yaw	B1TVxi	B1TVyi	B1TVzi	B1RVxi	B1RVyi	B1RVzi	B1TAxi	B1TAyi	B1TAzi	B1RAxi	B1RAyi	B1RAzi	B1WvsFxi	B1WvsFyi	B1WvsFzi	B1WvsMxi	B1WvsMyi	B1WvsMzi	B1HDSFxi	B1HDSFyi	B1HDSFzi	B1HDSMxi	B1HDSMyi	B1HDSMzi	B1RdtFxi	B1RdtFyi	B1RdtFzi	B1RdtMxi	B1RdtMyi	B1RdtMzi
(s)	(m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(m)	(m)	(m)	(rad)	(rad)	(rad)	(m/s)	(m/s)	(m/s)	(rad/s)	(rad/s)	(rad/s)	(m/s^2)	(m/s^2)	(m/s^2)	(rad/s^2)	(rad/s^2)	(rad/s^2)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)
    0.0000	   2.636978E-02	  -1.876910E+06	   1.447439E+02	   6.192760E+07	  -1.084390E+04	  -1.094946E+08	  -3.589896E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   1.046431E+00	  -1.741366E-04	  -1.768276E-01	   8.358824E-06	   6.542654E-02	   3.039767E-06	  -9.815751E+05	   0.000000E+00	  -1.677659E+06	   0.000000E+00	  -2.517843E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   6.031090E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	  -8.958000E+05	   1.447439E+02	   3.294366E+06	  -1.084390E+04	  -8.431490E+07	  -3.589896E+02
    0.0125	   2.545483E-02	  -1.891151E+06	   6.486792E+02	   6.176985E+07	  -4.711606E+04	  -1.096890E+08	  -3.106339E+02	   8.172818E-05	  -2.831423E-08	  -1.381056E-05	   2.290697E-09	   5.104412E-06	   2.374789E-10	   1.307319E-02	  -5.992863E-06	  -2.209410E-03	   5.265003E-07	   8.157849E-04	   3.799592E-08	   1.048016E+00	  -7.830607E-04	  -1.710491E-01	   3.627763E-05	   6.546611E-02	   2.630312E-06	  -9.943917E+05	   0.000000E+00	  -1.727980E+06	   0.000000E+00	  -2.531013E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   6.031112E+07	  -4.635064E+00	  -1.032842E+04	   0.000000E+00	  -8.970550E+05	   6.486455E+02	   3.186710E+06	  -4.711149E+04	  -8.436759E+07	  -3.106339E+02
    0.0250	   2.498065E-02	  -1.903453E+06	   1.553706E+03	   6.160654E+07	  -1.090195E+05	  -1.095377E+08	  -4.587943E+02	   3.270712E-04	  -1.898062E-07	  -5.453325E-05	   1.262104E-08	   2.041333E-05	   8.992543E-10	   2.618617E-02	  -2.205161E-05	  -4.282718E-03	   1.189539E-06	   1.633310E-03	   6.617959E-08	   1.046674E+00	  -1.882088E-03	  -1.649458E-01	   8.382826E-05	   6.521515E-02	   3.882968E-06	  -1.007336E+06	   0.000000E+00	  -1.778383E+06	   0.000000E+00	  -2.544227E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   6.031178E+07	  -2.553776E+01	  -4.130496E+04	   0.000000E+00	  -8.962751E+05	   1.553594E+03	   3.073150E+06	  -1.089941E+05	  -8.405350E+07	  -4.587942E+02
    0.0375	   2.489844E-02	  -1.914841E+06	   2.584888E+03	   6.144538E+07	  -1.712415E+05	  -1.091180E+08	  -1.244807E+03	   7.360804E-04	  -6.455157E-07	  -1.207885E-04	   3.491007E-08	   4.591293E-05	   2.094879E-09	   3.924698E-02	  -5.337858E-05	  -6.304730E-03	   2.400346E-06	   2.445603E-03	   1.311885E-07	   1.043552E+00	  -3.148374E-03	  -1.589307E-01	   1.313723E-04	   6.473298E-02	   1.053513E-05	  -1.020403E+06	   0.000000E+00	  -1.828851E+06	   0.000000E+00	  -2.557472E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   6.031284E+07	  -7.063791E+01	  -9.290163E+04	   0.000000E+00	  -8.944920E+05	   2.584667E+03	   2.961387E+06	  -1.711713E+05	  -8.344996E+07	  -1.244807E+03
    0.0500	   2.515941E-02	  -1.925428E+06	   3.565787E+03	   6.128849E+07	  -2.145999E+05	  -1.084607E+08	  -1.075677E+03	   1.308084E-03	  -1.588212E-06	  -2.118776E-04	   7.575041E-08	   8.152394E-05	   4.881543E-09	   5.226543E-02	  -9.967369E-05	  -8.253809E-03	   4.057760E-06	   3.251074E-03	   3.325692E-07	   1.038893E+00	  -4.379703E-03	  -1.531196E-01	   1.639602E-04	   6.404456E-02	   9.096031E-06	  -1.033585E+06	   0.000000E+00	  -1.879371E+06	   0.000000E+00	  -2.570739E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   6.031431E+07	  -1.532749E+02	  -1.649580E+05	   0.000000E+00	  -8.918245E+05	   3.565470E+03	   2.853555E+06	  -2.144472E+05	  -8.258822E+07	  -1.075677E+03
    0.0625	   2.571478E-02	  -1.935255E+06	   4.295874E+03	   6.113131E+07	  -2.177350E+05	  -1.075829E+08	   6.545922E+02	   2.042425E-03	  -3.201665E-06	  -3.268668E-04	   1.391628E-07	   1.271453E-04	   9.421140E-09	   6.521542E-02	  -1.610035E-04	  -1.013281E-02	   6.058373E-06	   4.046490E-03	   3.951461E-07	   1.032742E+00	  -5.345583E-03	  -1.472674E-01	   1.649590E-04	   6.316351E-02	  -5.573149E-06	  -1.046877E+06	   0.000000E+00	  -1.929925E+06	   0.000000E+00	  -2.584015E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   6.031616E+07	  -2.815839E+02	  -2.572697E+05	   0.000000E+00	  -8.883153E+05	   4.295498E+03	   2.745082E+06	  -2.174540E+05	  -8.148543E+07	   6.545923E+02
    0.0750	   2.651574E-02	  -1.944514E+06	   4.517229E+03	   6.097582E+07	  -1.551293E+05	  -1.065169E+08	   4.074657E+03	   2.938113E-03	  -5.647837E-06	  -4.648775E-04	   2.267554E-07	   1.826348E-04	   1.319356E-08	   7.808050E-02	  -2.308226E-04	  -1.193694E-02	   7.696874E-06	   4.829948E-03	   1.649399E-07	   1.025328E+00	  -5.746268E-03	  -1.414808E-01	   1.145383E-04	   6.211559E-02	  -3.455230E-05	  -1.060272E+06	   0.000000E+00	  -1.980500E+06	   0.000000E+00	  -2.597289E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   6.031838E+07	  -4.588189E+02	  -3.695488E+05	   0.000000E+00	  -8.841614E+05	   4.516879E+03	   2.637950E+06	  -1.546708E+05	  -8.017442E+07	   4.074657E+03
    0.0875	   2.751350E-02	  -1.953832E+06	   4.064212E+03	   6.081961E+07	  -9.969600E+03	  -1.053308E+08	   8.702229E+03	   3.994012E-03	  -8.974684E-06	  -6.249935E-04	   3.288808E-07	   2.478325E-04	   1.149624E-08	   9.084666E-02	  -3.009195E-04	  -1.366954E-02	   8.348537E-06	   5.599473E-03	  -5.225456E-07	   1.017386E+00	  -5.390053E-03	  -1.356303E-01	  -3.566903E-07	   6.095435E-02	  -7.374220E-05	  -1.073765E+06	   0.000000E+00	  -2.031081E+06	   0.000000E+00	  -2.610550E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   6.032095E+07	  -6.654617E+02	  -5.014719E+05	   0.000000E+00	  -8.799858E+05	   4.063808E+03	   2.529740E+06	  -9.304570E+03	  -7.872386E+07	   8.702229E+03
    0.1000	   2.865928E-02	  -1.963325E+06	   2.784442E+03	   6.066486E+07	   2.316989E+05	  -1.040515E+08	   1.483041E+04	   5.208874E-03	  -1.312854E-05	  -8.063040E-04	   4.284939E-07	   3.225569E-04	  -1.976194E-09	   1.035141E-01	  -3.612347E-04	  -1.532804E-02	   7.157927E-06	   6.354077E-03	  -1.742301E-06	   1.009019E+00	  -4.098209E-03	  -1.298343E-01	  -1.905165E-04	   5.970140E-02	  -1.256009E-04	  -1.087349E+06	   0.000000E+00	  -2.081652E+06	   0.000000E+00	  -2.623786E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   6.032387E+07	  -8.670290E+02	  -6.526715E+05	   0.000000E+00	  -8.758827E+05	   2.783636E+03	   2.422651E+06	   2.325646E+05	  -7.716106E+07	   1.483041E+04
    0.1125	   2.990428E-02	  -1.973529E+06	   6.102593E+02	   6.050981E+07	   5.748545E+05	  -1.027402E+08	   2.203092E+04	   6.581410E-03	  -1.790864E-05	  -1.007899E-03	   4.963393E-07	   4.066139E-04	  -3.518033E-08	   1.160744E-01	  -3.989464E-04	  -1.691503E-02	   3.128041E-06	   7.092482E-03	  -3.702257E-06	   1.000845E+00	  -1.790556E-03	  -1.239972E-01	  -4.597261E-04	   5.840492E-02	  -1.864755E-04	  -1.101018E+06	   0.000000E+00	  -2.132198E+06	   0.000000E+00	  -2.636987E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   6.032711E+07	  -1.004337E+03	  -8.227550E+05	   0.000000E+00	  -8.723781E+05	   6.089659E+02	   2.314897E+06	   5.758564E+05	  -7.554778E+07	   2.203092E+04
    0.1250	   3.119971E-02	  -1.984765E+06	  -2.449221E+03	   6.035592E+07	   1.015576E+06	  -1.014414E+08	   3.035120E+04	   8.110332E-03	  -2.295337E-05	  -1.228870E-03	   4.908272E-07	   4.997994E-04	  -9.775601E-08	   1.285374E-01	  -4.016723E-04	  -1.842827E-02	  -4.671421E-06	   7.814734E-03	  -6.460419E-06	   9.932464E-01	   1.525782E-03	  -1.181992E-01	  -8.048076E-04	   5.710027E-02	  -2.567298E-04	  -1.114765E+06	   0.000000E+00	  -2.182705E+06	   0.000000E+00	  -2.650141E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   6.033066E+07	  -9.932537E+02	  -1.011309E+06	   0.000000E+00	  -8.697989E+05	  -2.450974E+03	   2.207966E+06	   1.016566E+06	  -7.392911E+07	   3.035120E+04
    0.1375	   3.249678E-02	  -1.997281E+06	  -6.304456E+03	   6.020356E+07	   1.540984E+06	  -1.001918E+08	   3.911082E+04	   9.794471E-03	  -2.774928E-05	  -1.468308E-03	   3.592354E-07	   6.019117E-04	  -2.005744E-07	   1.409103E-01	  -3.571304E-04	  -1.986975E-02	  -1.715886E-05	   8.520673E-03	  -1.015726E-05	   9.865207E-01	   5.751462E-03	  -1.124591E-01	  -1.215584E-03	   5.581649E-02	  -3.305635E-04	  -1.128585E+06	   0.000000E+00	  -2.233157E+06	   0.000000E+00	  -2.663235E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   6.033451E+07	  -7.271322E+02	  -1.217927E+06	   0.000000E+00	  -8.683987E+05	  -6.306512E+03	   2.102202E+06	   1.541707E+06	  -7.234210E+07	   3.911082E+04
    0.1500	   3.374669E-02	  -2.011416E+06	  -1.077609E+04	   6.005147E+07	   2.128646E+06	  -9.903270E+07	   4.705329E+04	   1.163277E-02	  -3.163838E-05	  -1.725318E-03	   3.815609E-08	   7.127487E-04	  -3.552970E-07	   1.532059E-01	  -2.551805E-04	  -2.123991E-02	  -3.503897E-05	   9.210809E-03	  -1.476920E-05	   9.810777E-01	   1.068344E-02	  -1.067104E-01	  -1.674423E-03	   5.458647E-02	  -3.972908E-04	  -1.142471E+06	   0.000000E+00	  -2.283540E+06	   0.000000E+00	  -2.676261E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   6.033865E+07	  -7.771861E+01	  -1.442198E+06	   0.000000E+00	  -8.685222E+05	  -1.077814E+04	   1.996361E+06	   2.128719E+06	  -7.082883E+07	   4.705330E+04
    0.1625	   3.490065E-02	  -2.027196E+06	  -1.563993E+04	   5.990032E+07	   2.750482E+06	  -9.797749E+07	   5.343030E+04	   1.362438E-02	  -3.385568E-05	  -1.999004E-03	  -5.429166E-07	   8.321184E-04	  -5.724194E-07	   1.654432E-01	  -8.860874E-05	  -2.253784E-02	  -5.879407E-05	   9.885978E-03	  -2.011518E-05	   9.769608E-01	   1.606828E-02	  -1.009890E-01	  -2.159269E-03	   5.342110E-02	  -4.505324E-04	  -1.156418E+06	   0.000000E+00	  -2.333838E+06	   0.000000E+00	  -2.689206E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   6.034305E+07	   1.097590E+03	  -1.683734E+06	   0.000000E+00	  -8.702029E+05	  -1.564148E+04	   1.891105E+06	   2.749380E+06	  -6.940300E+07	   5.343031E+04
    0.1750	   3.590988E-02	  -2.044682E+06	  -2.061896E+04	   5.974971E+07	   3.372968E+06	  -9.703838E+07	   5.787940E+04	   1.576867E-02	  -3.356462E-05	  -2.288468E-03	  -1.458894E-06	   9.598380E-04	  -8.600824E-07	   1.776368E-01	   1.465186E-04	  -2.376449E-02	  -8.861032E-05	   1.054692E-02	  -2.600926E-05	   9.742560E-01	   2.159137E-02	  -9.527401E-02	  -2.643824E-03	   5.233045E-02	  -4.871867E-04	  -1.170418E+06	   0.000000E+00	  -2.384036E+06	   0.000000E+00	  -2.702058E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   6.034770E+07	   2.950301E+03	  -1.942166E+06	   0.000000E+00	  -8.735062E+05	  -2.061935E+04	   1.786040E+06	   3.370016E+06	  -6.807736E+07	   5.787940E+04
    0.1875	   3.672557E-02	  -2.063875E+06	  -2.542111E+04	   5.959988E+07	   3.960791E+06	  -9.621965E+07	   6.042318E+04	   1.806520E-02	  -2.990665E-05	  -2.592818E-03	  -2.784790E-06	   1.095736E-03	  -1.223838E-06	   1.898055E-01	   4.497349E-04	  -2.491967E-02	  -1.243161E-04	   1.119466E-02	  -3.224176E-05	   9.729855E-01	   2.692109E-02	  -8.957817E-02	  -3.100392E-03	   5.131832E-02	  -5.074224E-04	  -1.184466E+06	   0.000000E+00	  -2.434120E+06	   0.000000E+00	  -2.714807E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   6.035260E+07	   5.632116E+03	  -2.217146E+06	   0.000000E+00	  -8.784395E+05	  -2.541952E+04	   1.681398E+06	   3.955161E+06	  -6.685665E+07	   6.042319E+04
    0.2000	   3.729894E-02	  -2.084854E+06	  -2.974999E+04	   5.945021E+07	   4.478702E+06	  -9.552803E+07	   6.148677E+04	   2.051378E-02	  -2.205418E-05	  -2.911165E-03	  -4.591348E-06	   1.239654E-03	  -1.666701E-06	   2.019669E-01	   8.166767E-04	  -2.600383E-02	  -1.654186E-04	   1.183015E-02	  -3.862556E-05	   9.732710E-01	   3.172004E-02	  -8.386901E-02	  -3.501347E-03	   5.039029E-02	  -5.148273E-04	  -1.198556E+06	   0.000000E+00	  -2.484073E+06	   0.000000E+00	  -2.727439E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   6.035772E+07	   9.286094E+03	  -2.508354E+06	   0.000000E+00	  -8.850894E+05	  -2.974539E+04	   1.576568E+06	   4.469424E+06	  -6.574805E+07	   6.148677E+04
    0.2125	   3.758119E-02	  -2.107328E+06	  -3.335286E+04	   5.930188E+07	   4.895891E+06	  -9.493688E+07	   6.189534E+04	   2.311444E-02	  -9.260370E-06	  -3.242615E-03	  -6.941054E-06	   1.391445E-03	  -2.189720E-06	   2.141416E-01	   1.238699E-03	  -2.701642E-02	  -2.110737E-04	   1.245450E-02	  -4.504052E-05	   9.747957E-01	   3.570177E-02	  -7.820912E-02	  -3.822525E-03	   4.952603E-02	  -5.163865E-04	  -1.212680E+06	   0.000000E+00	  -2.533880E+06	   0.000000E+00	  -2.739947E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   6.036305E+07	   1.403858E+04	  -2.815492E+06	   0.000000E+00	  -8.931706E+05	  -3.334411E+04	   1.472710E+06	   4.881869E+06	  -6.472529E+07	   6.189534E+04
    0.2250	   3.752354E-02	  -2.131054E+06	  -3.601062E+04	   5.915396E+07	   5.186274E+06	  -9.442004E+07	   6.203905E+04	   2.586742E-02	   9.093767E-06	  -3.586285E-03	  -9.884090E-06	   1.550974E-03	  -2.793078E-06	   2.263409E-01	   1.704226E-03	  -2.795887E-02	  -2.601822E-04	   1.306820E-02	  -5.147495E-05	   9.773060E-01	   3.861716E-02	  -7.254987E-02	  -4.043484E-03	   4.870551E-02	  -5.154068E-04	  -1.226833E+06	   0.000000E+00	  -2.583528E+06	   0.000000E+00	  -2.752317E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   6.036858E+07	   1.999101E+04	  -3.138288E+06	   0.000000E+00	  -9.024467E+05	  -3.599653E+04	   1.368914E+06	   5.166310E+06	  -6.376264E+07	   6.203905E+04
    0.2375	   3.707719E-02	  -2.155547E+06	  -3.758711E+04	   5.900680E+07	   5.332663E+06	  -9.392938E+07	   6.215152E+04	   2.877312E-02	   3.346328E-05	  -3.941291E-03	  -1.345540E-05	   1.718110E-03	  -3.476759E-06	   2.385761E-01	   2.198615E-03	  -2.883033E-02	  -3.113925E-04	   1.367177E-02	  -5.789854E-05	   9.802572E-01	   4.031299E-02	  -6.690946E-02	  -4.150735E-03	   4.789167E-02	  -5.138697E-04	  -1.241009E+06	   0.000000E+00	  -2.633000E+06	   0.000000E+00	  -2.764538E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   6.037428E+07	   2.721398E+04	  -3.476476E+06	   0.000000E+00	  -9.124348E+05	  -3.756655E+04	   1.265514E+06	   5.305489E+06	  -6.281232E+07	   6.215152E+04
    0.2500	   3.619334E-02	  -2.180630E+06	  -3.800249E+04	   5.886003E+07	   5.325429E+06	  -9.344017E+07	   6.242664E+04	   3.183198E-02	   6.411210E-05	  -4.306751E-03	  -1.767219E-05	   1.892726E-03	  -4.240616E-06	   2.508479E-01	   2.706335E-03	  -2.963140E-02	  -3.632639E-04	   1.426496E-02	  -6.430985E-05	   9.834803E-01	   4.069893E-02	  -6.126874E-02	  -4.136731E-03	   4.706545E-02	  -5.134225E-04	  -1.255201E+06	   0.000000E+00	  -2.682281E+06	   0.000000E+00	  -2.776598E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   6.038016E+07	   3.574221E+04	  -3.829800E+06	   0.000000E+00	  -9.229650E+05	  -3.797443E+04	   1.162146E+06	   5.289742E+06	  -6.184998E+07	   6.242663E+04
    0.2625	   3.503482E-02	  -2.203817E+06	  -3.727067E+04	   5.872204E+07	   5.165237E+06	  -9.273164E+07	   6.273730E+04	   3.504449E-02	   1.011036E-04	  -4.681782E-03	  -2.253323E-05	   2.074693E-03	  -5.084633E-06	   2.631609E-01	   3.210664E-03	  -3.036193E-02	  -4.142490E-04	   1.484767E-02	  -7.073093E-05	   9.839704E-01	   3.979267E-02	  -5.608385E-02	  -4.001975E-03	   4.605565E-02	  -5.129941E-04	  -1.269478E+06	   0.000000E+00	  -2.731460E+06	   0.000000E+00	  -2.788566E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   6.038620E+07	   4.557308E+04	  -4.197998E+06	   0.000000E+00	  -9.314828E+05	  -3.723425E+04	   1.067304E+06	   5.119736E+06	  -6.065445E+07	   6.273730E+04
    0.2750	   3.378837E-02	  -2.226964E+06	  -3.547131E+04	   5.858352E+07	   4.861190E+06	  -9.194287E+07	   6.268692E+04	   3.841080E-02	   1.442970E-04	  -5.065567E-03	  -2.801816E-05	   2.263854E-03	  -6.008831E-06	   2.754470E-01	   3.696252E-03	  -3.103275E-02	  -4.629030E-04	   1.541566E-02	  -7.714122E-05	   9.838940E-01	   3.768589E-02	  -5.086057E-02	  -3.753598E-03	   4.496932E-02	  -5.092304E-04	  -1.283903E+06	   0.000000E+00	  -2.780628E+06	   0.000000E+00	  -2.800508E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   6.039237E+07	   5.666528E+04	  -4.580752E+06	   0.000000E+00	  -9.397839E+05	  -3.542589E+04	   9.717756E+05	   4.804615E+06	  -5.936444E+07	   6.268693E+04
    0.2875	   3.244109E-02	  -2.249738E+06	  -3.275772E+04	   5.844522E+07	   4.430798E+06	  -9.103910E+07	   6.255855E+04	   4.193075E-02	   1.933683E-04	  -5.457309E-03	  -3.408929E-05	   2.460034E-03	  -7.012680E-06	   2.877405E-01	   4.148870E-03	  -3.163549E-02	  -5.078554E-04	   1.597028E-02	  -8.346613E-05	   9.829051E-01	   3.455467E-02	  -4.563966E-02	  -3.405315E-03	   4.377981E-02	  -5.045339E-04	  -1.298458E+06	   0.000000E+00	  -2.829768E+06	   0.000000E+00	  -2.812414E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   6.039867E+07	   6.894241E+04	  -4.977708E+06	   0.000000E+00	  -9.475492E+05	  -3.270290E+04	   8.763154E+05	   4.361964E+06	  -5.794566E+07	   6.255857E+04
    0.3000	   3.098009E-02	  -2.271883E+06	  -2.933312E+04	   5.830636E+07	   3.897876E+06	  -8.999301E+07	   6.245398E+04	   4.560426E-02	   2.478310E-04	  -5.856181E-03	  -4.069298E-05	   2.663049E-03	  -8.095302E-06	   3.000141E-01	   4.557246E-03	  -3.217323E-02	  -5.479747E-04	   1.650923E-02	  -8.973889E-05	   9.807488E-01	   3.063146E-02	  -4.037926E-02	  -2.975797E-03	   4.246625E-02	  -4.997763E-04	  -1.313128E+06	   0.000000E+00	  -2.878864E+06	   0.000000E+00	  -2.824270E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   6.040508E+07	   8.229580E+04	  -5.388496E+06	   0.000000E+00	  -9.545406E+05	  -2.926875E+04	   7.801387E+05	   3.815708E+06	  -5.637129E+07	   6.245403E+04
    0.3125	   2.939248E-02	  -2.293062E+06	  -2.543794E+04	   5.816717E+07	   3.290721E+06	  -8.877350E+07	   6.258324E+04	   4.943097E-02	   3.070773E-04	  -6.261362E-03	  -4.776305E-05	   2.872695E-03	  -9.255977E-06	   3.122526E-01	   4.913026E-03	  -3.264475E-02	  -5.823540E-04	   1.703097E-02	  -9.595627E-05	   9.770697E-01	   2.619112E-02	  -3.509200E-02	  -2.487234E-03	   4.100494E-02	  -4.967431E-04	  -1.327896E+06	   0.000000E+00	  -2.927904E+06	   0.000000E+00	  -2.836067E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   6.041160E+07	   9.659141E+04	  -5.812700E+06	   0.000000E+00	  -9.604378E+05	  -2.536414E+04	   6.834762E+05	   3.194278E+06	  -5.461074E+07	   6.258332E+04
    0.3250	   2.766536E-02	  -2.313130E+06	  -2.132378E+04	   5.802775E+07	   2.639476E+06	  -8.736772E+07	   6.304073E+04	   5.341033E-02	   3.704166E-04	  -6.672025E-03	  -5.522366E-05	   3.088744E-03	  -1.049422E-05	   3.244340E-01	   5.211614E-03	  -3.305006E-02	  -6.103973E-04	   1.753347E-02	  -1.021558E-04	   9.717359E-01	   2.152052E-02	  -2.978280E-02	  -1.963281E-03	   3.938640E-02	  -4.962418E-04	  -1.342745E+06	   0.000000E+00	  -2.976867E+06	   0.000000E+00	  -2.847792E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   6.041820E+07	   1.116757E+05	  -6.249860E+06	   0.000000E+00	  -9.651118E+05	  -2.124085E+04	   5.864149E+05	   2.527967E+06	  -5.265175E+07	   6.304086E+04
    0.3375	   2.578583E-02	  -2.332074E+06	  -1.723274E+04	   5.788749E+07	   1.973658E+06	  -8.577713E+07	   6.346663E+04	   5.754149E-02	   4.371233E-04	  -7.087339E-03	  -6.299349E-05	   3.310943E-03	  -1.180999E-05	   3.365384E-01	   5.451818E-03	  -3.338897E-02	  -6.317871E-04	   1.801482E-02	  -1.083689E-04	   9.647712E-01	   1.689517E-02	  -2.441922E-02	  -1.427124E-03	   3.761236E-02	  -4.952313E-04	  -1.357660E+06	   0.000000E+00	  -3.025742E+06	   0.000000E+00	  -2.859433E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   6.042488E+07	   1.273838E+05	  -6.699465E+06	   0.000000E+00	  -9.685684E+05	  -1.714117E+04	   4.883458E+05	   1.846458E+06	  -5.049641E+07	   6.346685E+04
    0.3500	   2.374099E-02	  -2.349838E+06	  -1.338921E+04	   5.774630E+07	   1.320755E+06	  -8.400282E+07	   6.352064E+04	   6.182338E-02	   5.064776E-04	  -7.506467E-03	  -7.098891E-05	   3.539018E-03	  -1.320323E-05	   3.485461E-01	   5.635775E-03	  -3.366035E-02	  -6.464951E-04	   1.847313E-02	  -1.145502E-04	   9.561392E-01	   1.257041E-02	  -1.899740E-02	  -9.003729E-04	   3.568432E-02	  -4.908343E-04	  -1.372623E+06	   0.000000E+00	  -3.074512E+06	   0.000000E+00	  -2.870979E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   6.043162E+07	   1.435466E+05	  -7.160960E+06	   0.000000E+00	  -9.707669E+05	  -1.328955E+04	   3.891923E+05	   1.177408E+06	  -4.814647E+07	   6.352096E+04
    0.3625	   2.151796E-02	  -2.366512E+06	  -9.969443E+03	   5.760458E+07	   7.032751E+05	  -8.206115E+07	   6.307827E+04	   6.625465E-02	   5.778057E-04	  -7.928563E-03	  -7.912763E-05	   3.772667E-03	  -1.467323E-05	   3.604357E-01	   5.768617E-03	  -3.386357E-02	  -6.547446E-04	   1.890648E-02	  -1.206404E-04	   9.459749E-01	   8.745864E-03	  -1.353800E-02	  -4.007604E-04	   3.361575E-02	  -4.820040E-04	  -1.387618E+06	   0.000000E+00	  -3.123162E+06	   0.000000E+00	  -2.882418E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   6.043841E+07	   1.599973E+05	  -7.633732E+06	   0.000000E+00	  -9.718148E+05	  -9.862277E+03	   2.893348E+05	   5.434937E+05	  -4.561902E+07	   6.307871E+04
    0.3750	   1.910384E-02	  -2.382213E+06	  -7.096115E+03	   5.746213E+07	   1.377687E+05	  -7.997398E+07	   6.160812E+04	   7.083370E-02	   6.505114E-04	  -8.352772E-03	  -8.733136E-05	   4.011568E-03	  -1.621856E-05	   3.721899E-01	   5.857429E-03	  -3.399848E-02	  -6.569443E-04	   1.931325E-02	  -1.265870E-04	   9.344425E-01	   5.559560E-03	  -8.030169E-03	   5.862882E-05	   3.142446E-02	  -4.642510E-04	  -1.402629E+06	   0.000000E+00	  -3.171676E+06	   0.000000E+00	  -2.893739E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   6.044524E+07	   1.765773E+05	  -8.117132E+06	   0.000000E+00	  -9.718478E+05	  -6.981852E+03	   1.885663E+05	  -3.857834E+04	  -4.293668E+07	   6.160870E+04
    0.3875	   1.648573E-02	  -2.397067E+06	  -4.831822E+03	   5.731916E+07	  -3.659586E+05	  -7.776654E+07	   5.875457E+04	   7.555876E-02	   7.240961E-04	  -8.778237E-03	  -9.552782E-05	   4.255380E-03	  -1.783648E-05	   3.837927E-01	   5.910732E-03	  -3.406416E-02	  -6.536518E-04	   1.969204E-02	  -1.322326E-04	   9.217074E-01	   3.080834E-03	  -2.486486E-03	   4.699766E-04	   2.913099E-02	  -4.345768E-04	  -1.417639E+06	   0.000000E+00	  -3.220038E+06	   0.000000E+00	  -2.904929E+07	   0.000000E+00	   0.000000E+00	   0.000000E+00	   6.045208E+07	   1.931403E+05	  -8.610470E+06	   0.000000E+00	  -9.710066E+05	  -4.710743E+03	   8.711677E+04	  -5.588551E+05	  -4.012548E+07	   5.875532E+04
