
Predictions were generated on 29-Sep-2025 at 15:43:58 using HydroDyn Driver, compiled on Sep 29 2025 at 14:49:13 as a 64-bit application using double precision at commit v4.1.2-165-g1d0ee6c2-dirty
 linked with  NWTC Subroutine Library

Description from the driver input file: NREL 5.0 MW offshore baseline floating platform HydroDyn input properties for the OC4 Semi-submersible.

Time	Wave1Elev	HydroFxi	HydroFyi	HydroFzi	HydroMxi	HydroMyi	HydroMzi	B1Surge	B1Sway	B1Heave	B1Roll	B1Pitch	B1Yaw	B1TVxi	B1TVyi	B1TVzi	B1RVxi	B1RVyi	B1RVzi	B1TAxi	B1TAyi	B1TAzi	B1RAxi	B1RAyi	B1RAzi	B1WvsFxi	B1WvsFyi	B1WvsFzi	B1WvsMxi	B1WvsMyi	B1WvsMzi	B1HDSFxi	B1HDSFyi	B1HDSFzi	B1HDSMxi	B1HDSMyi	B1HDSMzi	B1RdtFxi	B1RdtFyi	B1RdtFzi	B1RdtMxi	B1RdtMyi	B1RdtMzi
(s)	(m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(m)	(m)	(m)	(rad)	(rad)	(rad)	(m/s)	(m/s)	(m/s)	(rad/s)	(rad/s)	(rad/s)	(m/s^2)	(m/s^2)	(m/s^2)	(rad/s^2)	(rad/s^2)	(rad/s^2)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)
    3.7375	  -5.379332E-01	   3.993807E+06	   1.435310E+06	   1.401898E+08	   4.772877E+07	  -1.676081E+08	   5.909800E+08	   6.253783E+00	   9.293578E-01	   1.632322E-02	   5.906934E-04	   2.193684E-02	   3.477663E-01	   4.514168E-01	   5.733397E-01	  -2.049007E-02	   7.259031E-04	  -7.577163E-04	  -1.710569E-02	  -5.752086E-02	   1.259758E-01	  -2.581628E-02	  -1.431279E-03	   4.170401E-03	  -4.908958E-02	   3.322723E+06	   2.657623E+06	  -2.321579E+04	   3.295381E+07	  -7.746814E+07	   5.099710E+07	   0.000000E+00	   0.000000E+00	   1.398288E+08	   2.120253E+07	  -5.783000E+07	   0.000000E+00	   6.710842E+05	  -1.222314E+06	   3.842199E+05	  -6.427572E+06	  -3.230999E+07	   5.399829E+08
    3.7500	  -5.503296E-01	   4.004693E+06	   1.432886E+06	   1.402047E+08	   4.710184E+07	  -1.672048E+08	   5.885947E+08	   6.259420E+00	   9.365465E-01	   1.606295E-02	   5.960222E-04	   2.192559E-02	   3.475440E-01	   4.506676E-01	   5.749072E-01	  -2.081197E-02	   7.079644E-04	  -7.062628E-04	  -1.771451E-02	  -6.071786E-02	   1.252558E-01	  -2.567120E-02	  -1.417371E-03	   4.087025E-03	  -4.870572E-02	   3.313250E+06	   2.648364E+06	  -7.260655E+03	   3.235662E+07	  -7.731570E+07	   5.037559E+07	   0.000000E+00	   0.000000E+00	   1.398298E+08	   2.119305E+07	  -5.783804E+07	   0.000000E+00	   6.914422E+05	  -1.215478E+06	   3.821689E+05	  -6.447820E+06	  -3.205110E+07	   5.382191E+08
    3.7625	  -5.626571E-01	   4.015205E+06	   1.430218E+06	   1.402195E+08	   4.647230E+07	  -1.667941E+08	   5.861599E+08	   6.265057E+00	   9.437352E-01	   1.580267E-02	   6.013511E-04	   2.191434E-02	   3.473217E-01	   4.499184E-01	   5.764748E-01	  -2.113386E-02	   6.900486E-04	  -6.548015E-04	  -1.832333E-02	  -6.391486E-02	   1.245358E-01	  -2.552612E-02	  -1.403438E-03	   4.003664E-03	  -4.832186E-02	   3.303417E+06	   2.638814E+06	   8.646916E+03	   3.175641E+07	  -7.715548E+07	   4.974683E+07	   0.000000E+00	   0.000000E+00	   1.398308E+08	   2.118355E+07	  -5.784608E+07	   0.000000E+00	   7.117878E+05	  -1.208596E+06	   3.801178E+05	  -6.467664E+06	  -3.179251E+07	   5.364130E+08
    3.7750	  -5.749123E-01	   4.025342E+06	   1.427304E+06	   1.402343E+08	   4.584030E+07	  -1.663759E+08	   5.836760E+08	   6.270693E+00	   9.509240E-01	   1.554240E-02	   6.066799E-04	   2.190310E-02	   3.470995E-01	   4.491692E-01	   5.780424E-01	  -2.145576E-02	   6.721558E-04	  -6.033322E-04	  -1.893215E-02	  -6.711186E-02	   1.238158E-01	  -2.538105E-02	  -1.389479E-03	   3.920319E-03	  -4.793800E-02	   3.293222E+06	   2.628974E+06	   2.450252E+04	   3.115335E+07	  -7.698758E+07	   4.911105E+07	   0.000000E+00	   0.000000E+00	   1.398318E+08	   2.117406E+07	  -5.785413E+07	   0.000000E+00	   7.321200E+05	  -1.201669E+06	   3.780668E+05	  -6.487114E+06	  -3.153419E+07	   5.345649E+08
    3.7875	  -5.870916E-01	   4.035112E+06	   1.424151E+06	   1.402491E+08	   4.520604E+07	  -1.659503E+08	   5.811436E+08	   6.276330E+00	   9.581127E-01	   1.528213E-02	   6.120087E-04	   2.189185E-02	   3.468772E-01	   4.484201E-01	   5.796099E-01	  -2.177766E-02	   6.542858E-04	  -5.518549E-04	  -1.954097E-02	  -7.030886E-02	   1.230958E-01	  -2.523597E-02	  -1.375494E-03	   3.836990E-03	  -4.755414E-02	   3.282674E+06	   2.618849E+06	   4.030171E+04	   3.054765E+07	  -7.681200E+07	   4.846855E+07	   0.000000E+00	   0.000000E+00	   1.398328E+08	   2.116456E+07	  -5.786217E+07	   0.000000E+00	   7.524376E+05	  -1.194698E+06	   3.760157E+05	  -6.506178E+06	  -3.127614E+07	   5.326751E+08
    3.8000	  -5.991932E-01	   4.044514E+06	   1.420756E+06	   1.402637E+08	   4.456962E+07	  -1.655173E+08	   5.785630E+08	   6.281967E+00	   9.653014E-01	   1.502186E-02	   6.173375E-04	   2.188061E-02	   3.466549E-01	   4.476709E-01	   5.811775E-01	  -2.209956E-02	   6.364388E-04	  -5.003698E-04	  -2.014979E-02	  -7.350586E-02	   1.223758E-01	  -2.509089E-02	  -1.361484E-03	   3.753677E-03	  -4.717027E-02	   3.271774E+06	   2.608442E+06	   5.604216E+04	   2.993942E+07	  -7.662878E+07	   4.781926E+07	   0.000000E+00	   0.000000E+00	   1.398337E+08	   2.115506E+07	  -5.787021E+07	   0.000000E+00	   7.727397E+05	  -1.187685E+06	   3.739646E+05	  -6.524864E+06	  -3.101835E+07	   5.307438E+08
    3.8125	  -6.112272E-01	   4.052736E+06	   1.417281E+06	   1.402777E+08	   4.388566E+07	  -1.650414E+08	   5.758208E+08	   6.287512E+00	   9.726430E-01	   1.473028E-02	   6.226806E-04	   2.187436E-02	   3.463737E-01	   4.465880E-01	   5.826660E-01	  -2.240300E-02	   6.204504E-04	  -4.581113E-04	  -2.071906E-02	  -7.663233E-02	   1.215373E-01	  -2.489205E-02	  -1.340403E-03	   3.666376E-03	  -4.676316E-02	   3.260509E+06	   2.597742E+06	   7.173574E+04	   2.932805E+07	  -7.643780E+07	   4.716278E+07	   0.000000E+00	   0.000000E+00	   1.398349E+08	   2.114151E+07	  -5.787770E+07	   0.000000E+00	   7.922267E+05	  -1.180462E+06	   3.711232E+05	  -6.583898E+06	  -3.072593E+07	   5.286580E+08
    3.8250	  -6.231933E-01	   4.060588E+06	   1.413558E+06	   1.402916E+08	   4.319920E+07	  -1.645577E+08	   5.730298E+08	   6.293057E+00	   9.799845E-01	   1.443869E-02	   6.280238E-04	   2.186812E-02	   3.460924E-01	   4.455051E-01	   5.841545E-01	  -2.270644E-02	   6.044859E-04	  -4.158439E-04	  -2.128834E-02	  -7.975879E-02	   1.206988E-01	  -2.469322E-02	  -1.319324E-03	   3.579082E-03	  -4.635604E-02	   3.248886E+06	   2.586752E+06	   8.738184E+04	   2.871362E+07	  -7.623881E+07	   4.649908E+07	   0.000000E+00	   0.000000E+00	   1.398360E+08	   2.112795E+07	  -5.788520E+07	   0.000000E+00	   8.117012E+05	  -1.173195E+06	   3.682818E+05	  -6.642372E+06	  -3.043369E+07	   5.265308E+08
    3.8375	  -6.350882E-01	   4.068075E+06	   1.409593E+06	   1.403055E+08	   4.251044E+07	  -1.640664E+08	   5.701900E+08	   6.298602E+00	   9.873261E-01	   1.414711E-02	   6.333669E-04	   2.186187E-02	   3.458112E-01	   4.444222E-01	   5.856431E-01	  -2.300988E-02	   5.885451E-04	  -3.735676E-04	  -2.185761E-02	  -8.288527E-02	   1.198604E-01	  -2.449439E-02	  -1.298245E-03	   3.491794E-03	  -4.594893E-02	   3.236906E+06	   2.575477E+06	   1.029761E+05	   2.809634E+07	  -7.603202E+07	   4.582848E+07	   0.000000E+00	   0.000000E+00	   1.398371E+08	   2.111439E+07	  -5.789268E+07	   0.000000E+00	   8.311685E+05	  -1.165884E+06	   3.654402E+05	  -6.700288E+06	  -3.014166E+07	   5.243616E+08
    3.8500	  -6.469085E-01	   4.075200E+06	   1.405390E+06	   1.403193E+08	   4.181955E+07	  -1.635675E+08	   5.673019E+08	   6.304147E+00	   9.946677E-01	   1.385553E-02	   6.387100E-04	   2.185562E-02	   3.455299E-01	   4.433393E-01	   5.871317E-01	  -2.331332E-02	   5.726282E-04	  -3.312824E-04	  -2.242688E-02	  -8.601173E-02	   1.190219E-01	  -2.429555E-02	  -1.277168E-03	   3.404513E-03	  -4.554182E-02	   3.224573E+06	   2.563922E+06	   1.185143E+05	   2.747637E+07	  -7.581754E+07	   4.515109E+07	   0.000000E+00	   0.000000E+00	   1.398382E+08	   2.110083E+07	  -5.790017E+07	   0.000000E+00	   8.506274E+05	  -1.158531E+06	   3.625984E+05	  -6.757654E+06	  -2.984982E+07	   5.221508E+08
    3.8625	  -6.586508E-01	   4.081972E+06	   1.400947E+06	   1.403331E+08	   4.112670E+07	  -1.630612E+08	   5.643661E+08	   6.309692E+00	   1.002009E+00	   1.356394E-02	   6.440532E-04	   2.184938E-02	   3.452487E-01	   4.422563E-01	   5.886202E-01	  -2.361675E-02	   5.567351E-04	  -2.889882E-04	  -2.299616E-02	  -8.913819E-02	   1.181834E-01	  -2.409671E-02	  -1.256091E-03	   3.317239E-03	  -4.513470E-02	   3.211896E+06	   2.552084E+06	   1.339920E+05	   2.685392E+07	  -7.559542E+07	   4.446723E+07	   0.000000E+00	   0.000000E+00	   1.398393E+08	   2.108726E+07	  -5.790765E+07	   0.000000E+00	   8.700768E+05	  -1.151137E+06	   3.597566E+05	  -6.814480E+06	  -2.955815E+07	   5.198989E+08
    3.8750	  -6.703120E-01	   4.088387E+06	   1.396275E+06	   1.403468E+08	   4.043210E+07	  -1.625474E+08	   5.613831E+08	   6.315237E+00	   1.009351E+00	   1.327236E-02	   6.493963E-04	   2.184313E-02	   3.449675E-01	   4.411734E-01	   5.901088E-01	  -2.392019E-02	   5.408659E-04	  -2.466851E-04	  -2.356543E-02	  -9.226467E-02	   1.173450E-01	  -2.389788E-02	  -1.235015E-03	   3.229970E-03	  -4.472759E-02	   3.198872E+06	   2.539979E+06	   1.494053E+05	   2.622918E+07	  -7.536566E+07	   4.377705E+07	   0.000000E+00	   0.000000E+00	   1.398404E+08	   2.107369E+07	  -5.791513E+07	   0.000000E+00	   8.895156E+05	  -1.143704E+06	   3.569145E+05	  -6.870775E+06	  -2.926665E+07	   5.176061E+08
    3.8875	  -6.818886E-01	   4.094457E+06	   1.391368E+06	   1.403604E+08	   3.973593E+07	  -1.620263E+08	   5.583536E+08	   6.320782E+00	   1.016692E+00	   1.298077E-02	   6.547394E-04	   2.183689E-02	   3.446862E-01	   4.400905E-01	   5.915973E-01	  -2.422363E-02	   5.250205E-04	  -2.043731E-04	  -2.413471E-02	  -9.539113E-02	   1.165065E-01	  -2.369905E-02	  -1.213940E-03	   3.142708E-03	  -4.432047E-02	   3.185514E+06	   2.527600E+06	   1.647494E+05	   2.560236E+07	  -7.512842E+07	   4.308079E+07	   0.000000E+00	   0.000000E+00	   1.398415E+08	   2.106012E+07	  -5.792260E+07	   0.000000E+00	   9.089428E+05	  -1.136232E+06	   3.540722E+05	  -6.926547E+06	  -2.897530E+07	   5.152728E+08
    3.9000	  -6.933788E-01	   4.100178E+06	   1.386231E+06	   1.403739E+08	   3.903827E+07	  -1.614980E+08	   5.552781E+08	   6.326327E+00	   1.024034E+00	   1.268919E-02	   6.600826E-04	   2.183064E-02	   3.444050E-01	   4.390076E-01	   5.930858E-01	  -2.452707E-02	   5.091989E-04	  -1.620522E-04	  -2.470398E-02	  -9.851760E-02	   1.156680E-01	  -2.350021E-02	  -1.192865E-03	   3.055453E-03	  -4.391336E-02	   3.171820E+06	   2.514954E+06	   1.800227E+05	   2.497353E+07	  -7.488379E+07	   4.237863E+07	   0.000000E+00	   0.000000E+00	   1.398427E+08	   2.104655E+07	  -5.793007E+07	   0.000000E+00	   9.283572E+05	  -1.128723E+06	   3.512298E+05	  -6.981806E+06	  -2.868410E+07	   5.128994E+08
    3.9125	  -7.047926E-01	   4.104772E+06	   1.381299E+06	   1.403882E+08	   3.829616E+07	  -1.609664E+08	   5.520520E+08	   6.331749E+00	   1.031520E+00	   1.236819E-02	   6.653292E-04	   2.182851E-02	   3.440689E-01	   4.376353E-01	   5.944833E-01	  -2.481293E-02	   4.954503E-04	  -1.278639E-04	  -2.523147E-02	  -1.014938E-01	   1.146653E-01	  -2.335123E-02	  -1.164493E-03	   2.970651E-03	  -4.348482E-02	   3.157780E+06	   2.502033E+06	   1.952367E+05	   2.434214E+07	  -7.463129E+07	   4.166994E+07	   0.000000E+00	   0.000000E+00	   1.398439E+08	   2.102923E+07	  -5.793724E+07	   0.000000E+00	   9.469912E+05	  -1.120734E+06	   3.491200E+05	  -7.075218E+06	  -2.839788E+07	   5.103820E+08
    3.9250	  -7.161291E-01	   4.109009E+06	   1.376129E+06	   1.404025E+08	   3.755216E+07	  -1.604272E+08	   5.487795E+08	   6.337171E+00	   1.039006E+00	   1.204718E-02	   6.705757E-04	   2.182637E-02	   3.437327E-01	   4.362629E-01	   5.958807E-01	  -2.509878E-02	   4.817247E-04	  -9.366641E-05	  -2.575895E-02	  -1.044700E-01	   1.136626E-01	  -2.320226E-02	  -1.136142E-03	   2.885845E-03	  -4.305629E-02	   3.143394E+06	   2.488836E+06	   2.103908E+05	   2.370823E+07	  -7.437105E+07	   4.095474E+07	   0.000000E+00	   0.000000E+00	   1.398451E+08	   2.101191E+07	  -5.794439E+07	   0.000000E+00	   9.656148E+05	  -1.112707E+06	   3.470099E+05	  -7.167981E+06	  -2.811172E+07	   5.078247E+08
    3.9375	  -7.273854E-01	   4.112903E+06	   1.370724E+06	   1.404167E+08	   3.680646E+07	  -1.598803E+08	   5.454604E+08	   6.342592E+00	   1.046492E+00	   1.172618E-02	   6.758222E-04	   2.182424E-02	   3.433966E-01	   4.348906E-01	   5.972782E-01	  -2.538464E-02	   4.680222E-04	  -5.945967E-05	  -2.628643E-02	  -1.074462E-01	   1.126599E-01	  -2.305328E-02	  -1.107812E-03	   2.801034E-03	  -4.262775E-02	   3.128671E+06	   2.475367E+06	   2.254806E+05	   2.307198E+07	  -7.410310E+07	   4.023338E+07	   0.000000E+00	   0.000000E+00	   1.398463E+08	   2.099459E+07	  -5.795154E+07	   0.000000E+00	   9.842321E+05	  -1.104643E+06	   3.448996E+05	  -7.260098E+06	  -2.782564E+07	   5.052270E+08
    3.9500	  -7.385584E-01	   4.116453E+06	   1.365090E+06	   1.404308E+08	   3.605933E+07	  -1.593259E+08	   5.420955E+08	   6.348014E+00	   1.053978E+00	   1.140517E-02	   6.810687E-04	   2.182210E-02	   3.430605E-01	   4.335183E-01	   5.986757E-01	  -2.567049E-02	   4.543427E-04	  -2.524374E-05	  -2.681392E-02	  -1.104224E-01	   1.116572E-01	  -2.290430E-02	  -1.079503E-03	   2.716220E-03	  -4.219922E-02	   3.113611E+06	   2.461631E+06	   2.405023E+05	   2.243364E+07	  -7.382760E+07	   3.950600E+07	   0.000000E+00	   0.000000E+00	   1.398476E+08	   2.097726E+07	  -5.795869E+07	   0.000000E+00	   1.002842E+06	  -1.096541E+06	   3.427889E+05	  -7.351576E+06	  -2.753961E+07	   5.025895E+08
    3.9625	  -7.496450E-01	   4.119667E+06	   1.359228E+06	   1.404449E+08	   3.531085E+07	  -1.587641E+08	   5.386855E+08	   6.353436E+00	   1.061464E+00	   1.108417E-02	   6.863153E-04	   2.181997E-02	   3.427244E-01	   4.321460E-01	   6.000732E-01	  -2.595635E-02	   4.406862E-04	   8.981374E-06	  -2.734140E-02	  -1.133987E-01	   1.106546E-01	  -2.275533E-02	  -1.051214E-03	   2.631401E-03	  -4.177068E-02	   3.098224E+06	   2.447632E+06	   2.554518E+05	   2.179334E+07	  -7.354466E+07	   3.877292E+07	   0.000000E+00	   0.000000E+00	   1.398488E+08	   2.095993E+07	  -5.796583E+07	   0.000000E+00	   1.021443E+06	  -1.088404E+06	   3.406780E+05	  -7.442427E+06	  -2.725364E+07	   4.999126E+08
    3.9750	  -7.606420E-01	   4.122548E+06	   1.353146E+06	   1.404589E+08	   3.456128E+07	  -1.581950E+08	   5.352310E+08	   6.358858E+00	   1.068950E+00	   1.076316E-02	   6.915618E-04	   2.181784E-02	   3.423882E-01	   4.307736E-01	   6.014706E-01	  -2.624221E-02	   4.270528E-04	   4.321566E-05	  -2.786889E-02	  -1.163749E-01	   1.096519E-01	  -2.260635E-02	  -1.022947E-03	   2.546577E-03	  -4.134215E-02	   3.082513E+06	   2.433380E+06	   2.703250E+05	   2.115134E+07	  -7.325433E+07	   3.803431E+07	   0.000000E+00	   0.000000E+00	   1.398500E+08	   2.094260E+07	  -5.797297E+07	   0.000000E+00	   1.040035E+06	  -1.080234E+06	   3.385667E+05	  -7.532658E+06	  -2.696770E+07	   4.971967E+08
    3.9875	  -7.715462E-01	   4.125101E+06	   1.346844E+06	   1.404728E+08	   3.381080E+07	  -1.576185E+08	   5.317327E+08	   6.364279E+00	   1.076436E+00	   1.044216E-02	   6.968084E-04	   2.181570E-02	   3.420521E-01	   4.294013E-01	   6.028681E-01	  -2.652806E-02	   4.134425E-04	   7.745912E-05	  -2.839637E-02	  -1.193511E-01	   1.086492E-01	  -2.245738E-02	  -9.946999E-04	   2.461750E-03	  -4.091361E-02	   3.066484E+06	   2.418874E+06	   2.851177E+05	   2.050781E+07	  -7.295663E+07	   3.729041E+07	   0.000000E+00	   0.000000E+00	   1.398512E+08	   2.092527E+07	  -5.798010E+07	   0.000000E+00	   1.058617E+06	  -1.072030E+06	   3.364551E+05	  -7.622280E+06	  -2.668179E+07	   4.944422E+08
    4.0000	  -7.823563E-01	   4.127328E+06	   1.340323E+06	   1.404866E+08	   3.305948E+07	  -1.570349E+08	   5.281912E+08	   6.369701E+00	   1.083922E+00	   1.012115E-02	   7.020549E-04	   2.181357E-02	   3.417160E-01	   4.280290E-01	   6.042656E-01	  -2.681392E-02	   3.998553E-04	   1.117117E-04	  -2.892386E-02	  -1.223273E-01	   1.076465E-01	  -2.230840E-02	  -9.664741E-04	   2.376918E-03	  -4.048508E-02	   3.050142E+06	   2.404118E+06	   2.998286E+05	   1.986285E+07	  -7.265180E+07	   3.654139E+07	   0.000000E+00	   0.000000E+00	   1.398525E+08	   2.090793E+07	  -5.798723E+07	   0.000000E+00	   1.077186E+06	  -1.063795E+06	   3.343431E+05	  -7.711302E+06	  -2.639589E+07	   4.916498E+08
    4.0125	  -7.930811E-01	   4.130479E+06	   1.332668E+06	   1.405014E+08	   3.223351E+07	  -1.563176E+08	   5.245127E+08	   6.374969E+00	   1.091543E+00	   9.772229E-03	   7.071605E-04	   2.181462E-02	   3.413293E-01	   4.263219E-01	   6.055604E-01	  -2.708735E-02	   3.896876E-04	   1.358435E-04	  -2.940752E-02	  -1.258055E-01	   1.066585E-01	  -2.222026E-02	  -9.287570E-04	   2.268682E-03	  -4.003730E-02	   3.033471E+06	   2.389103E+06	   3.144684E+05	   1.921589E+07	  -7.233934E+07	   3.578663E+07	   0.000000E+00	   0.000000E+00	   1.398538E+08	   2.088720E+07	  -5.799428E+07	   0.000000E+00	   1.097008E+06	  -1.056435E+06	   3.331249E+05	  -7.869582E+06	  -2.598398E+07	   4.887261E+08
    4.0250	  -8.037201E-01	   4.133296E+06	   1.324787E+06	   1.405161E+08	   3.140646E+07	  -1.555925E+08	   5.207908E+08	   6.380238E+00	   1.099163E+00	   9.423308E-03	   7.122661E-04	   2.181567E-02	   3.409425E-01	   4.246148E-01	   6.068553E-01	  -2.736078E-02	   3.795386E-04	   1.599832E-04	  -2.989119E-02	  -1.292838E-01	   1.056706E-01	  -2.213211E-02	  -8.911002E-04	   2.160428E-03	  -3.958953E-02	   3.016475E+06	   2.373828E+06	   3.290365E+05	   1.856697E+07	  -7.201922E+07	   3.502622E+07	   0.000000E+00	   0.000000E+00	   1.398551E+08	   2.086647E+07	  -5.800133E+07	   0.000000E+00	   1.116821E+06	  -1.049042E+06	   3.319063E+05	  -8.026990E+06	  -2.557199E+07	   4.857646E+08
    4.0375	  -8.142706E-01	   4.135783E+06	   1.316683E+06	   1.405307E+08	   3.057849E+07	  -1.548600E+08	   5.170253E+08	   6.385506E+00	   1.106784E+00	   9.074387E-03	   7.173718E-04	   2.181673E-02	   3.405558E-01	   4.229076E-01	   6.081501E-01	  -2.763421E-02	   3.694083E-04	   1.841308E-04	  -3.037486E-02	  -1.327620E-01	   1.046826E-01	  -2.204397E-02	  -8.535038E-04	   2.052155E-03	  -3.914176E-02	   2.999154E+06	   2.358296E+06	   3.435294E+05	   1.791628E+07	  -7.169172E+07	   3.426038E+07	   0.000000E+00	   0.000000E+00	   1.398565E+08	   2.084574E+07	  -5.800836E+07	   0.000000E+00	   1.136629E+06	  -1.041614E+06	   3.306873E+05	  -8.183526E+06	  -2.515991E+07	   4.827650E+08
    4.0500	  -8.247296E-01	   4.137958E+06	   1.308365E+06	   1.405452E+08	   2.974982E+07	  -1.541200E+08	   5.132172E+08	   6.390774E+00	   1.114405E+00	   8.725466E-03	   7.224774E-04	   2.181778E-02	   3.401690E-01	   4.212005E-01	   6.094450E-01	  -2.790764E-02	   3.592968E-04	   2.082862E-04	  -3.085853E-02	  -1.362402E-01	   1.036946E-01	  -2.195583E-02	  -8.159678E-04	   1.943863E-03	  -3.869399E-02	   2.981526E+06	   2.342518E+06	   3.579434E+05	   1.726403E+07	  -7.135682E+07	   3.348936E+07	   0.000000E+00	   0.000000E+00	   1.398578E+08	   2.082500E+07	  -5.801540E+07	   0.000000E+00	   1.156432E+06	  -1.034153E+06	   3.294678E+05	  -8.339203E+06	  -2.474775E+07	   4.797278E+08
    4.0625	  -8.350941E-01	   4.139813E+06	   1.299835E+06	   1.405596E+08	   2.892065E+07	  -1.533726E+08	   5.093670E+08	   6.396042E+00	   1.122025E+00	   8.376545E-03	   7.275830E-04	   2.181883E-02	   3.397823E-01	   4.194934E-01	   6.107398E-01	  -2.818107E-02	   3.492040E-04	   2.324495E-04	  -3.134220E-02	  -1.397185E-01	   1.027066E-01	  -2.186768E-02	  -7.784922E-04	   1.835552E-03	  -3.824621E-02	   2.963584E+06	   2.326495E+06	   3.722737E+05	   1.661042E+07	  -7.101470E+07	   3.271344E+07	   0.000000E+00	   0.000000E+00	   1.398591E+08	   2.080426E+07	  -5.802242E+07	   0.000000E+00	   1.176228E+06	  -1.026660E+06	   3.282479E+05	  -8.494028E+06	  -2.433549E+07	   4.766536E+08
    4.0750	  -8.453614E-01	   4.141361E+06	   1.291098E+06	   1.405740E+08	   2.809117E+07	  -1.526180E+08	   5.054756E+08	   6.401310E+00	   1.129646E+00	   8.027624E-03	   7.326886E-04	   2.181989E-02	   3.393956E-01	   4.177862E-01	   6.120346E-01	  -2.845450E-02	   3.391300E-04	   2.566206E-04	  -3.182586E-02	  -1.431967E-01	   1.017187E-01	  -2.177954E-02	  -7.410770E-04	   1.727222E-03	  -3.779844E-02	   2.945344E+06	   2.310236E+06	   3.865178E+05	   1.595567E+07	  -7.066546E+07	   3.193284E+07	   0.000000E+00	   0.000000E+00	   1.398605E+08	   2.078352E+07	  -5.802944E+07	   0.000000E+00	   1.196018E+06	  -1.019138E+06	   3.270276E+05	  -8.648012E+06	  -2.392312E+07	   4.735428E+08
    4.0875	  -8.555283E-01	   4.142603E+06	   1.282156E+06	   1.405883E+08	   2.726158E+07	  -1.518563E+08	   5.015438E+08	   6.406579E+00	   1.137266E+00	   7.678703E-03	   7.377943E-04	   2.182094E-02	   3.390088E-01	   4.160791E-01	   6.133295E-01	  -2.872793E-02	   3.290747E-04	   2.807995E-04	  -3.230953E-02	  -1.466750E-01	   1.007307E-01	  -2.169139E-02	  -7.037222E-04	   1.618874E-03	  -3.735067E-02	   2.926806E+06	   2.293742E+06	   4.006708E+05	   1.529997E+07	  -7.030918E+07	   3.114781E+07	   0.000000E+00	   0.000000E+00	   1.398618E+08	   2.076278E+07	  -5.803644E+07	   0.000000E+00	   1.215798E+06	  -1.011586E+06	   3.258068E+05	  -8.801165E+06	  -2.351063E+07	   4.703960E+08
    4.1000	  -8.655937E-01	   4.143544E+06	   1.273013E+06	   1.406024E+08	   2.643195E+07	  -1.510874E+08	   4.975722E+08	   6.411847E+00	   1.144887E+00	   7.329782E-03	   7.428999E-04	   2.182199E-02	   3.386221E-01	   4.143720E-01	   6.146243E-01	  -2.900136E-02	   3.190381E-04	   3.049862E-04	  -3.279320E-02	  -1.501532E-01	   9.974273E-02	  -2.160325E-02	  -6.664277E-04	   1.510507E-03	  -3.690290E-02	   2.907976E+06	   2.277020E+06	   4.147313E+05	   1.464342E+07	  -6.994597E+07	   3.035853E+07	   0.000000E+00	   0.000000E+00	   1.398631E+08	   2.074203E+07	  -5.804345E+07	   0.000000E+00	   1.235568E+06	  -1.004007E+06	   3.245855E+05	  -8.953496E+06	  -2.309802E+07	   4.672136E+08
    4.1125	  -8.755659E-01	   4.139935E+06	   1.264054E+06	   1.406186E+08	   2.572104E+07	  -1.504921E+08	   4.934771E+08	   6.416929E+00	   1.152632E+00	   6.953737E-03	   7.478346E-04	   2.182516E-02	   3.381892E-01	   4.123723E-01	   6.158305E-01	  -2.927268E-02	   3.116728E-04	   3.200947E-04	  -3.323123E-02	  -1.524705E-01	   9.894474E-02	  -2.164711E-02	  -6.484052E-04	   1.440890E-03	  -3.643797E-02	   2.888840E+06	   2.260054E+06	   4.287105E+05	   1.398540E+07	  -6.957540E+07	   2.956431E+07	   0.000000E+00	   0.000000E+00	   1.398646E+08	   2.071827E+07	  -5.805066E+07	   0.000000E+00	   1.251095E+06	  -9.959990E+05	   3.253041E+05	  -8.982638E+06	  -2.286603E+07	   4.639128E+08
    4.1250	  -8.854443E-01	   4.136014E+06	   1.254879E+06	   1.406346E+08	   2.500946E+07	  -1.498893E+08	   4.893421E+08	   6.422010E+00	   1.160378E+00	   6.577692E-03	   7.527694E-04	   2.182834E-02	   3.377563E-01	   4.103726E-01	   6.170368E-01	  -2.954399E-02	   3.043207E-04	   3.352095E-04	  -3.366926E-02	  -1.547877E-01	   9.814674E-02	  -2.169098E-02	  -6.304296E-04	   1.371265E-03	  -3.597305E-02	   2.869398E+06	   2.242845E+06	   4.426076E+05	   1.332601E+07	  -6.919745E+07	   2.876527E+07	   0.000000E+00	   0.000000E+00	   1.398660E+08	   2.069451E+07	  -5.805786E+07	   0.000000E+00	   1.266616E+06	  -9.879658E+05	   3.260222E+05	  -9.011068E+06	  -2.263399E+07	   4.605768E+08
