
These predictions were generated by SeaState on 29-Sep-2025 at 15:43:52.




      Time       Wave1Elev       Wave1Elv1       Wave1Elv2       Wave2Elev       Wave2Elv1       Wave2Elv2         FVel1xi         FVel1yi         FVel1zi         FAcc1xi         FAcc1yi         FAcc1zi          FDynP1         FVel2xi         FVel2yi         FVel2zi         FAcc2xi         FAcc2yi         FAcc2zi          FDynP2
   (sec)             (m)             (m)             (m)             (m)             (m)             (m)           (m/s)           (m/s)           (m/s)         (m/s^2)         (m/s^2)         (m/s^2)            (Pa)           (m/s)           (m/s)           (m/s)         (m/s^2)         (m/s^2)         (m/s^2)            (Pa)
   26.3750   0.5101734E+00   0.5101734E+00   0.0000000E+00  -0.2007834E+00  -0.2007834E+00   0.0000000E+00   0.2350553E-01   0.0000000E+00   0.1814466E+00   0.1346384E+00   0.0000000E+00  -0.3160108E-01  -0.6301189E+02   0.2759889E-01   0.0000000E+00  -0.2158081E-01  -0.3637152E-01   0.0000000E+00  -0.8948735E-02   0.4731854E+03
   26.5000   0.5313168E+00   0.5313168E+00   0.0000000E+00  -0.2168328E+00  -0.2168328E+00   0.0000000E+00   0.4005110E-01   0.0000000E+00   0.1766579E+00   0.1298587E+00   0.0000000E+00  -0.4492111E-01   0.1624997E+03   0.2313678E-01   0.0000000E+00  -0.2243232E-01  -0.3495386E-01   0.0000000E+00  -0.4755068E-02   0.4459883E+03
   26.6250   0.5436270E+00   0.5436270E+00   0.0000000E+00  -0.2232081E+00  -0.2232081E+00   0.0000000E+00   0.5591378E-01   0.0000000E+00   0.1702435E+00   0.1237250E+00   0.0000000E+00  -0.5758739E-01   0.3809730E+03   0.1887533E-01   0.0000000E+00  -0.2279010E-01  -0.3317828E-01   0.0000000E+00  -0.1053783E-02   0.4180422E+03
   26.7500   0.5466280E+00   0.5466280E+00   0.0000000E+00  -0.2199841E+00  -0.2199841E+00   0.0000000E+00   0.7092947E-01   0.0000000E+00   0.1622938E+00   0.1163223E+00   0.0000000E+00  -0.6946683E-01   0.5904201E+03   0.1485278E-01   0.0000000E+00  -0.2271698E-01  -0.3114881E-01   0.0000000E+00   0.2138554E-02   0.3899272E+03
   26.8750   0.5400442E+00   0.5400442E+00   0.0000000E+00  -0.2075558E+00  -0.2075558E+00   0.0000000E+00   0.8494548E-01   0.0000000E+00   0.1529148E+00   0.1077471E+00   0.0000000E+00  -0.8043683E-01   0.7889772E+03   0.1109446E-01   0.0000000E+00  -0.2227660E-01  -0.2896712E-01   0.0000000E+00   0.4824490E-02   0.3621439E+03
   27.0000   0.5238186E+00   0.5238186E+00   0.0000000E+00  -0.1866237E+00  -0.1866237E+00   0.0000000E+00   0.9782183E-01   0.0000000E+00   0.1422272E+00   0.9810606E-01   0.0000000E+00  -0.9038551E-01   0.9749210E+03   0.7613325E-02   0.0000000E+00  -0.2153113E-01  -0.2672925E-01   0.0000000E+00   0.7024696E-02   0.3351139E+03
   27.1250   0.4981267E+00   0.4981267E+00   0.0000000E+00  -0.1581683E+00  -0.1581683E+00   0.0000000E+00   0.1094324E+00   0.0000000E+00   0.1303651E+00   0.8751536E-01   0.0000000E+00  -0.9921277E-01   0.1146690E+04   0.4410825E-02   0.0000000E+00  -0.2053913E-01  -0.2452247E-01   0.0000000E+00   0.8776448E-02   0.3091825E+03
   27.2500   0.4633828E+00   0.4633828E+00   0.0000000E+00  -0.1234168E+00  -0.1234168E+00   0.0000000E+00   0.1196662E+00   0.0000000E+00   0.1174745E+00   0.7609940E-01   0.0000000E+00  -0.1068303E+00   0.1302899E+04   0.1478229E-02   0.0000000E+00  -0.1935356E-01  -0.2242253E-01   0.0000000E+00   0.1013151E-01   0.2846245E+03
   27.3750   0.4202382E+00   0.4202382E+00   0.0000000E+00  -0.8379997E-01  -0.8379997E-01   0.0000000E+00   0.1284284E+00   0.0000000E+00   0.1037112E+00   0.6399005E-01   0.0000000E+00  -0.1131623E+00   0.1442351E+04  -0.1201860E-02   0.0000000E+00  -0.1802014E-01  -0.2049137E-01   0.0000000E+00   0.1115359E-01   0.2616529E+03
   27.5000   0.3695732E+00   0.3695732E+00   0.0000000E+00  -0.4090371E-01  -0.4090371E-01   0.0000000E+00   0.1356406E+00   0.0000000E+00   0.8924007E-01   0.5132567E-01   0.0000000E+00  -0.1181457E+00   0.1564051E+04  -0.3653596E-02   0.0000000E+00  -0.1657602E-01  -0.1877527E-01   0.0000000E+00   0.1191546E-01   0.2404279E+03
   27.6250   0.3124803E+00   0.3124803E+00   0.0000000E+00   0.3584768E-02   0.3584768E-02   0.0000000E+00   0.1412426E+00   0.0000000E+00   0.7423300E-01   0.3825029E-01   0.0000000E+00  -0.1217308E+00   0.1667218E+04  -0.5905884E-02   0.0000000E+00  -0.1504884E-01  -0.1730362E-01   0.0000000E+00   0.1249586E-01   0.2210697E+03
   27.7500   0.2502409E+00   0.2502409E+00   0.0000000E+00   0.4793494E-01   0.4793494E-01   0.0000000E+00   0.1451923E+00   0.0000000E+00   0.5886718E-01   0.2491268E-01   0.0000000E+00  -0.1238816E+00   0.1751288E+04  -0.7990205E-02   0.0000000E+00  -0.1345622E-01  -0.1608819E-01   0.0000000E+00   0.1297608E-01   0.2036701E+03
   27.8750   0.1842943E+00   0.1842943E+00   0.0000000E+00   0.9043133E-01   0.9043133E-01   0.0000000E+00   0.1474662E+00   0.0000000E+00   0.4332329E-01   0.1146540E-01   0.0000000E+00  -0.1245770E+00   0.1815923E+04  -0.9938377E-02   0.0000000E+00  -0.1180564E-01  -0.1512310E-01   0.0000000E+00   0.1343656E-01   0.1883041E+03
   28.0000   0.1162010E+00   0.1162010E+00   0.0000000E+00   0.1294322E+00   0.1294322E+00   0.0000000E+00   0.1480605E+00   0.0000000E+00   0.2778384E-01  -0.1936330E-02   0.0000000E+00  -0.1238105E+00   0.1861014E+04  -0.1178045E-01   0.0000000E+00  -0.1009472E-01  -0.1438537E-01   0.0000000E+00   0.1395364E-01   0.1750447E+03
   28.1250   0.4760290E-01   0.4760290E-01   0.0000000E+00   0.1634257E+00   0.1634257E+00   0.0000000E+00   0.1469905E+00   0.0000000E+00   0.1243117E-01  -0.1513569E-01   0.0000000E+00  -0.1215912E+00   0.1886678E+04  -0.1354260E-01   0.0000000E+00  -0.8311981E-02  -0.1383606E-01   0.0000000E+00   0.1459634E-01   0.1639730E+03
   28.2500  -0.1982452E-01  -0.1982452E-01   0.0000000E+00   0.1910810E+00   0.1910810E+00   0.0000000E+00   0.1442916E+00   0.0000000E+00  -0.2554473E-02  -0.2797582E-01   0.0000000E+00  -0.1179446E+00   0.1893265E+04  -0.1524513E-01   0.0000000E+00  -0.6437934E-02  -0.1342191E-01   0.0000000E+00   0.1542336E-01   0.1551904E+03
   28.3750  -0.8441786E-01  -0.8441786E-01   0.0000000E+00   0.2112950E+00   0.2112950E+00   0.0000000E+00   0.1400181E+00   0.0000000E+00  -0.1699722E-01  -0.4030116E-01   0.0000000E+00  -0.1129128E+00   0.1881346E+04  -0.1690099E-01   0.0000000E+00  -0.4446538E-02  -0.1307771E-01   0.0000000E+00   0.1648062E-01   0.1488257E+03
   28.5000  -0.1445747E+00  -0.1445747E+00   0.0000000E+00   0.2232299E+00   0.2232299E+00   0.0000000E+00   0.1342441E+00   0.0000000E+00  -0.3072738E-01  -0.5195927E-01   0.0000000E+00  -0.1065547E+00   0.1851709E+04  -0.1851436E-01   0.0000000E+00  -0.2306893E-02  -0.1272870E-01   0.0000000E+00   0.1779903E-01   0.1450456E+03
   28.6250  -0.1988016E+00  -0.1988016E+00   0.0000000E+00   0.2263432E+00   0.2263432E+00   0.0000000E+00   0.1270622E+00   0.0000000E+00  -0.4358381E-01  -0.6280261E-01   0.0000000E+00  -0.9894681E-01   0.1805352E+04  -0.2007961E-01   0.0000000E+00   0.1473548E-04  -0.1229381E-01   0.0000000E+00   0.1939292E-01   0.1440558E+03
   28.7500  -0.2457589E+00  -0.2457589E+00   0.0000000E+00   0.2204071E+00   0.2204071E+00   0.0000000E+00   0.1185833E+00   0.0000000E+00  -0.5541589E-01  -0.7269073E-01   0.0000000E+00  -0.9018245E-01   0.1743467E+04  -0.2158070E-01   0.0000000E+00   0.2552712E-02  -0.1168874E-01   0.0000000E+00   0.2125892E-01   0.1461065E+03
   28.8750  -0.2843022E+00  -0.2843022E+00   0.0000000E+00   0.2055183E+00   0.2055183E+00   0.0000000E+00   0.1089348E+00   0.0000000E+00  -0.6608583E-01  -0.8149229E-01   0.0000000E+00  -0.8037225E-01   0.1667429E+04  -0.2299119E-01   0.0000000E+00   0.5339927E-02  -0.1082942E-01   0.0000000E+00   0.2337559E-01   0.1514892E+03
   29.0000  -0.3135189E+00  -0.3135189E+00   0.0000000E+00   0.1820964E+00   0.1820964E+00   0.0000000E+00   0.9826045E-01   0.0000000E+00  -0.7547063E-01  -0.8908740E-01   0.0000000E+00  -0.6964307E-01   0.1578777E+04  -0.2427411E-01   0.0000000E+00   0.8405427E-02  -0.9635422E-02   0.0000000E+00   0.2570348E-01   0.1605357E+03
   29.1250  -0.3327569E+00  -0.3327569E+00   0.0000000E+00   0.1508719E+00   0.1508719E+00   0.0000000E+00   0.8671767E-01   0.0000000E+00  -0.8346420E-01  -0.9537005E-01   0.0000000E+00  -0.5813720E-01   0.1479192E+04  -0.2538303E-01   0.0000000E+00   0.1177228E-01  -0.8033434E-02   0.0000000E+00   0.2818596E-01   0.1736098E+03
   29.2500  -0.3416475E+00  -0.3416475E+00   0.0000000E+00   0.1128639E+00   0.1128639E+00   0.0000000E+00   0.7447641E-01   0.0000000E+00  -0.8997906E-01  -0.1002502E+00   0.0000000E+00  -0.4601115E-01   0.1370480E+04  -0.2626283E-01   0.0000000E+00   0.1545538E-01  -0.5960336E-02   0.0000000E+00   0.3075058E-01   0.1910997E+03
   29.3750  -0.3401172E+00  -0.3401172E+00   0.0000000E+00   0.6934791E-01   0.6934791E-01   0.0000000E+00   0.6171657E-01   0.0000000E+00  -0.9494817E-01  -0.1036562E+00   0.0000000E+00  -0.3343380E-01   0.1254542E+04  -0.2685138E-01   0.0000000E+00   0.1945974E-01  -0.3366221E-02   0.0000000E+00   0.3331101E-01   0.2134068E+03
   29.5000  -0.3283928E+00  -0.3283928E+00   0.0000000E+00   0.2181610E-01   0.2181610E-01   0.0000000E+00   0.4862594E-01   0.0000000E+00  -0.9832618E-01  -0.1055369E+00   0.0000000E+00  -0.2058447E-01   0.1133350E+04  -0.2708122E-01   0.0000000E+00   0.2377888E-01  -0.2168898E-03   0.0000000E+00   0.3576944E-01   0.2409310E+03
   29.6250  -0.3069959E+00  -0.3069959E+00   0.0000000E+00  -0.2807143E-01  -0.2807143E-01   0.0000000E+00   0.3539718E-01   0.0000000E+00  -0.1000907E+00  -0.1058629E+00   0.0000000E+00  -0.7650196E-02   0.1008920E+04  -0.2688177E-01   0.0000000E+00   0.2839344E-01   0.3504005E-02   0.0000000E+00   0.3801954E-01   0.2740566E+03
   29.7500  -0.2767276E+00  -0.2767276E+00   0.0000000E+00  -0.7853887E-01  -0.7853887E-01   0.0000000E+00   0.2222524E-01   0.0000000E+00  -0.1002432E+00  -0.1046292E+00   0.0000000E+00   0.5176906E-02   0.8832804E+03  -0.2618151E-01   0.0000000E+00   0.3327042E-01   0.7793387E-02   0.0000000E+00   0.3994957E-01   0.3131350E+03
   29.8750  -0.2386453E+00  -0.2386453E+00   0.0000000E+00  -0.1277531E+00  -0.1277531E+00   0.0000000E+00   0.9304127E-02   0.0000000E+00  -0.9880905E-01  -0.1018550E+00   0.0000000E+00   0.1770294E-01   0.7584410E+03  -0.2491068E-01   0.0000000E+00   0.3836274E-01   0.1262775E-01   0.0000000E+00   0.4144594E-01   0.3584667E+03
   30.0000  -0.1940300E+00  -0.1940300E+00   0.0000000E+00  -0.1738818E+00  -0.1738818E+00   0.0000000E+00  -0.3176185E-02   0.0000000E+00  -0.9583805E-01  -0.9758551E-01   0.0000000E+00   0.2973563E-01   0.6363672E+03  -0.2300368E-01   0.0000000E+00   0.4360919E-01   0.1796284E-01   0.0000000E+00   0.4239675E-01   0.4102858E+03
   30.1250  -0.1443473E+00  -0.1443473E+00   0.0000000E+00  -0.2151535E+00  -0.2151535E+00   0.0000000E+00  -0.1503288E-01   0.0000000E+00  -0.9140355E-01  -0.9189134E-01   0.0000000E+00   0.4108795E-01   0.5189459E+03  -0.2040178E-01   0.0000000E+00   0.4893478E-01   0.2373379E-01   0.0000000E+00   0.4269552E-01   0.4687386E+03
   30.2500  -0.9120056E-01  -0.9120056E-01   0.0000000E+00  -0.2499150E+00  -0.2499150E+00   0.0000000E+00  -0.2609362E-01   0.0000000E+00  -0.8560182E-01  -0.8486836E-01   0.0000000E+00   0.5158186E-01   0.4079571E+03  -0.1705556E-01   0.0000000E+00   0.5425182E-01   0.2985606E-01   0.0000000E+00   0.4224477E-01   0.5338711E+03
   30.3750  -0.3628169E-01  -0.3628169E-01   0.0000000E+00  -0.2766857E+00  -0.2766857E+00   0.0000000E+00  -0.3619956E-01   0.0000000E+00  -0.7855073E-01  -0.7663673E-01   0.0000000E+00   0.6105211E-01   0.3050463E+03  -0.1292738E-01   0.0000000E+00   0.5946116E-01   0.3622698E-01   0.0000000E+00   0.4095936E-01   0.6056101E+03
   30.5000   0.1868444E-01   0.1868444E-01   0.0000000E+00  -0.2942052E+00  -0.2942052E+00   0.0000000E+00  -0.4520836E-01   0.0000000E+00  -0.7038771E-01  -0.6733929E-01   0.0000000E+00   0.6934977E-01   0.2116982E+03  -0.7993414E-02   0.0000000E+00   0.6445394E-01   0.4272766E-01   0.0000000E+00   0.3876970E-01   0.6837532E+03
   30.6250   0.7199382E-01   0.7199382E-01   0.0000000E+00  -0.3014753E+00  -0.3014753E+00   0.0000000E+00  -0.5299677E-01   0.0000000E+00  -0.6126754E-01  -0.5713918E-01   0.0000000E+00   0.7634583E-01   0.1292140E+03  -0.2245556E-02   0.0000000E+00   0.6911372E-01   0.4922573E-01   0.0000000E+00   0.3562449E-01   0.7679545E+03
   30.7500   0.1220191E+00   0.1220191E+00   0.0000000E+00  -0.2977935E+00  -0.2977935E+00   0.0000000E+00  -0.5946305E-01   0.0000000E+00  -0.5135990E-01  -0.4621708E-01   0.0000000E+00   0.8193434E-01   0.5869048E+02   0.4306972E-02   0.0000000E+00   0.7331894E-01   0.5557824E-01   0.0000000E+00   0.3149297E-01   0.8577197E+03
   30.8750   0.1672619E+00   0.1672619E+00   0.0000000E+00  -0.2827766E+00  -0.2827766E+00   0.0000000E+00  -0.6452905E-01   0.0000000E+00  -0.4084599E-01  -0.3476797E-01   0.0000000E+00   0.8603489E-01   0.1003745E+01   0.1163667E-01   0.0000000E+00   0.7694549E-01   0.6163508E-01   0.0000000E+00   0.2636681E-01   0.9523998E+03
   31.0000   0.2064020E+00   0.2064020E+00   0.0000000E+00  -0.2563746E+00  -0.2563746E+00   0.0000000E+00  -0.6814163E-01   0.0000000E+00  -0.2991538E-01  -0.2299719E-01   0.0000000E+00   0.8859522E-01  -0.4320263E+02   0.1969704E-01   0.0000000E+00   0.7986981E-01   0.6724268E-01   0.0000000E+00   0.2026120E-01   0.1051188E+04
   31.1250   0.2383400E+00   0.2383400E+00   0.0000000E+00  -0.2188748E+00  -0.2188748E+00   0.0000000E+00  -0.7027375E-01   0.0000000E+00  -0.1876234E-01  -0.1111626E-01   0.0000000E+00   0.8959255E-01  -0.7352818E+02   0.2842223E-01   0.0000000E+00   0.8197159E-01   0.7224770E-01   0.0000000E+00   0.1321548E-01   0.1153128E+04
   31.2500   0.2622341E+00   0.2622341E+00   0.0000000E+00  -0.1708938E+00  -0.1708938E+00   0.0000000E+00  -0.7092498E-01   0.0000000E+00  -0.7582090E-02   0.6615848E-03   0.0000000E+00   0.8903472E-01  -0.8981622E+02   0.3772761E-01   0.0000000E+00   0.8313710E-01   0.7650106E-01   0.0000000E+00   0.5293124E-02   0.1257112E+04
   31.3750   0.2775274E+00   0.2775274E+00   0.0000000E+00  -0.1133617E+00  -0.1133617E+00   0.0000000E+00  -0.7012140E-01   0.0000000E+00   0.3433079E-02   0.1212616E-01   0.0000000E+00   0.8696021E-01  -0.9215426E+02   0.4751028E-01   0.0000000E+00   0.8326194E-01   0.7986166E-01   0.0000000E+00  -0.3419019E-02   0.1361897E+04
   31.5000   0.2839667E+00   0.2839667E+00   0.0000000E+00  -0.4749439E-01  -0.4749439E-01   0.0000000E+00  -0.6791495E-01   0.0000000E+00   0.1409758E-01   0.2307500E-01   0.0000000E+00   0.8343787E-01  -0.8086759E+02   0.5765041E-01   0.0000000E+00   0.8225399E-01   0.8220010E-01   0.0000000E+00  -0.1281193E-01   0.1466116E+04
   31.6250   0.2816110E+00   0.2816110E+00   0.0000000E+00   0.2524108E-01   0.2524108E-01   0.0000000E+00  -0.6438209E-01   0.0000000E+00   0.2423623E-01   0.3331816E-01   0.0000000E+00   0.7856526E-01  -0.5650859E+02   0.6801292E-01   0.0000000E+00   0.8003596E-01   0.8340213E-01   0.0000000E+00  -0.2275633E-01   0.1568294E+04
   31.7500   0.2708295E+00   0.2708295E+00   0.0000000E+00   0.1031694E+00   0.1031694E+00   0.0000000E+00  -0.5962208E-01   0.0000000E+00   0.3368781E-01   0.4268243E-01   0.0000000E+00   0.7246695E-01  -0.1984104E+02   0.7844958E-01   0.0000000E+00   0.7654803E-01   0.8337171E-01   0.0000000E+00  -0.3310515E-01   0.1666874E+04
   31.8750   0.2522897E+00   0.2522897E+00   0.0000000E+00   0.1844555E+00   0.1844555E+00   0.0000000E+00  -0.5375450E-01   0.0000000E+00   0.4230805E-01   0.5101563E-01   0.0000000E+00   0.6529136E-01   0.2817890E+02   0.8880133E-01   0.0000000E+00   0.7174958E-01   0.8203368E-01   0.0000000E+00  -0.4369622E-01   0.1760229E+04
   32.0000   0.2269347E+00   0.2269347E+00   0.0000000E+00   0.2671575E+00   0.2671575E+00   0.0000000E+00  -0.4691644E-01   0.0000000E+00   0.4997277E-01   0.5819020E-01   0.0000000E+00   0.5720738E-01   0.8642609E+02   0.9890135E-01   0.0000000E+00   0.6562110E-01   0.7933597E-01   0.0000000E+00  -0.5435581E-01   0.1846700E+04
   32.1250   0.1959521E+00   0.1959521E+00   0.0000000E+00   0.3492825E+00   0.3492825E+00   0.0000000E+00  -0.3925939E-01   0.0000000E+00   0.5657977E-01   0.6410614E-01   0.0000000E+00   0.4840035E-01   0.1536327E+03   0.1085775E+00   0.0000000E+00   0.5816534E-01   0.7525127E-01   0.0000000E+00  -0.6490177E-01   0.1924615E+04
   32.2500   0.1607335E+00   0.1607335E+00   0.0000000E+00   0.4288429E+00   0.4288429E+00   0.0000000E+00  -0.3094530E-01   0.0000000E+00   0.6205093E-01   0.6869363E-01   0.0000000E+00   0.3906741E-01   0.2284180E+03   0.1176563E+00   0.0000000E+00   0.4940815E-01   0.6977798E-01   0.0000000E+00  -0.7514764E-01   0.1992318E+04
   32.3750   0.1228280E+00   0.1228280E+00   0.0000000E+00   0.5039119E+00   0.5039119E+00   0.0000000E+00  -0.2214300E-01   0.0000000E+00   0.6633319E-01   0.7191417E-01   0.0000000E+00   0.2941252E-01   0.3093185E+03   0.1259652E+00   0.0000000E+00   0.3939873E-01   0.6294078E-01   0.0000000E+00  -0.8490642E-01   0.2048206E+04
   32.5000   0.8388922E-01   0.8388922E-01   0.0000000E+00   0.5726764E+00   0.5726764E+00   0.0000000E+00  -0.1302403E-01   0.0000000E+00   0.6939919E-01   0.7376168E-01   0.0000000E+00   0.1964119E-01   0.3948208E+03   0.1333367E+00   0.0000000E+00   0.2820951E-01   0.5479044E-01   0.0000000E+00  -0.9399428E-01   0.2090744E+04
   32.6250   0.4561863E-01   0.4561863E-01   0.0000000E+00   0.6334856E+00   0.6334856E+00   0.0000000E+00  -0.3758749E-02   0.0000000E+00   0.7124703E-01   0.7426218E-01   0.0000000E+00   0.9955385E-02   0.4833924E+03   0.1396112E+00   0.0000000E+00   0.1593549E-01   0.4540317E-01   0.0000000E+00  -0.1022345E+00   0.2118510E+04
   32.7500   0.9707108E-02   0.9707108E-02   0.0000000E+00   0.6848935E+00   0.6848935E+00   0.0000000E+00   0.5487722E-02   0.0000000E+00   0.7189966E-01   0.7347275E-01   0.0000000E+00   0.5481482E-03   0.5735140E+03   0.1446401E+00   0.0000000E+00   0.2693134E-02   0.3487924E-01   0.0000000E+00  -0.1094610E+00   0.2130213E+04
   32.8750  -0.2222340E-01  -0.2222340E-01   0.0000000E+00   0.7256946E+00   0.7256946E+00   0.0000000E+00   0.1455925E-01   0.0000000E+00   0.7140321E-01   0.7147961E-01   0.0000000E+00  -0.8401366E-02   0.6637110E+03   0.1482888E+00   0.0000000E+00  -0.1138115E-01   0.2334119E-01   0.0000000E+00  -0.1155216E+00   0.2124718E+04
   33.0000  -0.4867723E-01  -0.4867723E-01   0.0000000E+00   0.7549514E+00   0.7549514E+00   0.0000000E+00   0.2331215E-01   0.0000000E+00   0.6982515E-01   0.6839532E-01   0.0000000E+00  -0.1673249E-01   0.7525799E+03   0.1504391E+00   0.0000000E+00  -0.2613303E-01   0.1093161E-01   0.0000000E+00  -0.1202812E+00   0.2101076E+04
   33.1250  -0.6833766E-01  -0.6833766E-01   0.0000000E+00   0.7720143E+00   0.7720143E+00   0.0000000E+00   0.3161823E-01   0.0000000E+00   0.6725164E-01   0.6435521E-01   0.0000000E+00  -0.2430715E-01   0.8388134E+03   0.1509919E+00   0.0000000E+00  -0.4139239E-01  -0.2189523E-02   0.0000000E+00  -0.1236241E+00   0.2058539E+04
   33.2500  -0.8011454E-01  -0.8011454E-01   0.0000000E+00   0.7765310E+00   0.7765310E+00   0.0000000E+00   0.3936750E-01   0.0000000E+00   0.6378456E-01   0.5951333E-01   0.0000000E+00  -0.3101344E-01   0.9212227E+03   0.1498692E+00   0.0000000E+00  -0.5697608E-01  -0.1584784E-01   0.0000000E+00  -0.1254564E+00   0.1996587E+04
   33.3750  -0.8318469E-01  -0.8318469E-01   0.0000000E+00   0.7684470E+00   0.7684470E+00   0.0000000E+00   0.4647012E-01   0.0000000E+00   0.5953801E-01   0.5403739E-01   0.0000000E+00  -0.3676808E-01   0.9987574E+03   0.1470153E+00   0.0000000E+00  -0.7269057E-01  -0.2985778E-01   0.0000000E+00  -0.1257074E+00   0.1914931E+04
   33.5000  -0.7702398E-01  -0.7702398E-01   0.0000000E+00   0.7479975E+00   0.7479975E+00   0.0000000E+00   0.5285778E-01   0.0000000E+00   0.5463447E-01   0.4810389E-01   0.0000000E+00  -0.4151852E-01   0.1070513E+04   0.1423982E+00   0.0000000E+00  -0.8833507E-01  -0.4402597E-01   0.0000000E+00  -0.1243310E+00   0.1813533E+04
   33.6250  -0.6142927E-01  -0.6142927E-01   0.0000000E+00   0.7156916E+00   0.7156916E+00   0.0000000E+00   0.5848452E-01   0.0000000E+00   0.4920114E-01   0.4189242E-01   0.0000000E+00  -0.4524368E-01   0.1135744E+04   0.1360105E+00   0.0000000E+00  -0.1037046E+00  -0.5815469E-01   0.0000000E+00  -0.1213057E+00   0.1692609E+04
   33.7500  -0.3653086E-01  -0.3653086E-01   0.0000000E+00   0.6722873E+00   0.6722873E+00   0.0000000E+00   0.6332666E-01   0.0000000E+00   0.4336587E-01   0.3558027E-01   0.0000000E+00  -0.4795393E-01   0.1193865E+04   0.1278695E+00   0.0000000E+00  -0.1185929E+00  -0.7204524E-01   0.0000000E+00  -0.1166357E+00   0.1552636E+04
   33.8750  -0.2792994E-02  -0.2792994E-02   0.0000000E+00   0.6187613E+00   0.6187613E+00   0.0000000E+00   0.6738245E-01   0.0000000E+00   0.3725329E-01   0.2933690E-01   0.0000000E+00  -0.4969009E-01   0.1244450E+04   0.1180173E+00   0.0000000E+00  -0.1327961E+00  -0.8550124E-01   0.0000000E+00  -0.1103496E+00   0.1394347E+04
   34.0000   0.3899555E-01   0.3899555E-01   0.0000000E+00   0.5562723E+00   0.5562723E+00   0.0000000E+00   0.7067034E-01   0.0000000E+00   0.3098108E-01   0.2331869E-01   0.0000000E+00  -0.5052142E-01   0.1287226E+04   0.1065202E+00   0.0000000E+00  -0.1461152E+00  -0.9833195E-01   0.0000000E+00  -0.1025002E+00   0.1218728E+04
   34.1250   0.8774155E-01   0.8774155E-01   0.0000000E+00   0.4861218E+00   0.4861218E+00   0.0000000E+00   0.7322734E-01   0.0000000E+00   0.2465669E-01   0.1766424E-01   0.0000000E+00  -0.5054281E-01   0.1322061E+04   0.9346797E-01   0.0000000E+00  -0.1583591E+00  -0.1103550E+00   0.0000000E+00  -0.9316272E-01   0.1027012E+04
   34.2500   0.1420785E+00   0.1420785E+00   0.0000000E+00   0.4097105E+00   0.4097105E+00   0.0000000E+00   0.7510643E-01   0.0000000E+00   0.1837427E-01   0.1248995E-01   0.0000000E+00  -0.4987096E-01   0.1348950E+04   0.7897227E-01   0.0000000E+00  -0.1693479E+00  -0.1213994E+00   0.0000000E+00  -0.8243356E-01   0.8206643E+03
   34.3750   0.2004059E+00   0.2004059E+00   0.0000000E+00   0.3284958E+00   0.3284958E+00   0.0000000E+00   0.7637361E-01   0.0000000E+00   0.1221227E-01   0.7886621E-02   0.0000000E+00  -0.4864009E-01   0.1367997E+04   0.6316547E-01   0.0000000E+00  -0.1789143E+00  -0.1313075E+00   0.0000000E+00  -0.7042828E-01   0.6013698E+03
   34.5000   0.2609362E+00   0.2609362E+00   0.0000000E+00   0.2439482E+00   0.2439482E+00   0.0000000E+00   0.7710449E-01   0.0000000E+00   0.6231441E-02   0.3916774E-02   0.0000000E+00  -0.4699682E-01   0.1379394E+04   0.4619870E-01   0.0000000E+00  -0.1869072E+00  -0.1399370E+00   0.0000000E+00  -0.5727945E-01   0.3710119E+03
   34.6250   0.3217494E+00   0.3217494E+00   0.0000000E+00   0.1575112E+00   0.1575112E+00   0.0000000E+00   0.7738063E-01   0.0000000E+00   0.4738282E-03   0.6127188E-03   0.0000000E+00  -0.4509491E-01   0.1383397E+04   0.2823973E-01   0.0000000E+00  -0.1931926E+00  -0.1471632E+00   0.0000000E+00  -0.4313427E-01   0.1316544E+03
   34.7500   0.3808501E+00   0.3808501E+00   0.0000000E+00   0.7056345E-01   0.7056345E-01   0.0000000E+00   0.7728554E-01   0.0000000E+00  -0.5037977E-02  -0.2024038E-02   0.0000000E+00  -0.4308949E-01   0.1380302E+04   0.9470840E-02   0.0000000E+00  -0.1976559E+00  -0.1528795E+00   0.0000000E+00  -0.2815233E-01  -0.1144824E+03
   34.8750   0.4362294E+00   0.4362294E+00   0.0000000E+00  -0.1561441E-01  -0.1561441E-01   0.0000000E+00   0.7690120E-01   0.0000000E+00  -0.1030051E-01  -0.4022657E-02   0.0000000E+00  -0.4113120E-01   0.1370425E+04  -0.9913569E-02   0.0000000E+00  -0.2002029E+00  -0.1569986E+00   0.0000000E+00  -0.1250289E-01  -0.3650462E+03
   35.0000   0.4859267E+00   0.4859267E+00   0.0000000E+00  -0.9986608E-01  -0.9986608E-01   0.0000000E+00   0.7630408E-01   0.0000000E+00  -0.1532864E-01  -0.5441633E-02   0.0000000E+00  -0.3936082E-01   0.1354070E+04  -0.2970944E-01   0.0000000E+00  -0.2007612E+00  -0.1594533E+00   0.0000000E+00   0.3637403E-02  -0.6175829E+03
   35.1250   0.5280903E+00   0.5280903E+00   0.0000000E+00  -0.1811814E+00  -0.1811814E+00   0.0000000E+00   0.7556146E-01   0.0000000E+00  -0.2015381E-01  -0.6366532E-02   0.0000000E+00  -0.3790373E-01   0.1331513E+04  -0.4970556E-01   0.0000000E+00  -0.1992806E+00  -0.1601963E+00   0.0000000E+00   0.2008698E-01  -0.8695576E+03
