
Predictions were generated on 10-May-2018 at 13:33:47 using BeamDyn




Time        	RootFxr   	RootFyr   	RootFzr   	RootMxr   	RootMyr   	RootMzr   	N1Fxl     	N1Fyl     	N1Fzl     	N1Mxl     	N1Myl     	N1Mzl     	TipTDxr   	TipTDyr   	TipTDzr   	TipRDxr   	TipRDyr   	TipRDzr   
 (s)            	(N)       	(N)       	(N)       	(N-m)     	(N-m)     	(N-m)     	(N)       	(N)       	(N)       	(N-m)     	(N-m)     	(N-m)     	(m)       	(m)       	(m)       	(-)       	(-)       	(-)       
       1.048000	 4.000E+03	-2.163E+04	 5.182E+05	-1.682E+05	 1.637E+05	 8.483E+02	 8.871E+03	-2.013E+04	 5.182E+05	-2.014E+05	 1.206E+05	 8.483E+02	 8.232E-02	 2.948E-02	 1.004E-02	-3.756E-04	 3.138E-03	-1.341E-04
       1.050000	 3.877E+03	-2.136E+04	 5.190E+05	-1.571E+05	 1.585E+05	 8.335E+02	 8.689E+03	-1.989E+04	 5.190E+05	-1.894E+05	 1.180E+05	 8.335E+02	 7.942E-02	 2.553E-02	 1.006E-02	-2.688E-04	 2.987E-03	-1.361E-04
       1.052000	 3.754E+03	-2.116E+04	 5.196E+05	-1.446E+05	 1.531E+05	 8.232E+02	 8.524E+03	-1.973E+04	 5.196E+05	-1.760E+05	 1.157E+05	 8.232E+02	 7.652E-02	 2.158E-02	 1.008E-02	-1.635E-04	 2.836E-03	-1.374E-04
       1.054000	 3.629E+03	-2.105E+04	 5.202E+05	-1.308E+05	 1.478E+05	 8.173E+02	 8.376E+03	-1.965E+04	 5.202E+05	-1.613E+05	 1.137E+05	 8.173E+02	 7.361E-02	 1.762E-02	 1.010E-02	-5.939E-05	 2.687E-03	-1.378E-04
       1.056000	 3.504E+03	-2.102E+04	 5.207E+05	-1.154E+05	 1.424E+05	 8.159E+02	 8.248E+03	-1.965E+04	 5.207E+05	-1.451E+05	 1.120E+05	 8.159E+02	 7.071E-02	 1.367E-02	 1.012E-02	 4.354E-05	 2.539E-03	-1.373E-04
       1.058000	 3.377E+03	-2.108E+04	 5.211E+05	-9.857E+04	 1.369E+05	 8.188E+02	 8.139E+03	-1.974E+04	 5.211E+05	-1.274E+05	 1.105E+05	 8.188E+02	 6.781E-02	 9.713E-03	 1.013E-02	 1.454E-04	 2.392E-03	-1.360E-04
       1.060000	 3.248E+03	-2.124E+04	 5.214E+05	-8.021E+04	 1.314E+05	 8.260E+02	 8.050E+03	-1.992E+04	 5.214E+05	-1.083E+05	 1.094E+05	 8.260E+02	 6.491E-02	 5.753E-03	 1.014E-02	 2.464E-04	 2.246E-03	-1.339E-04
       1.062000	 3.119E+03	-2.149E+04	 5.216E+05	-6.031E+04	 1.258E+05	 8.373E+02	 7.982E+03	-2.020E+04	 5.216E+05	-8.765E+04	 1.086E+05	 8.373E+02	 6.202E-02	 1.791E-03	 1.015E-02	 3.464E-04	 2.101E-03	-1.310E-04
       1.064000	 2.987E+03	-2.184E+04	 5.218E+05	-3.885E+04	 1.202E+05	 8.527E+02	 7.935E+03	-2.057E+04	 5.218E+05	-6.547E+04	 1.080E+05	 8.527E+02	 5.912E-02	-2.174E-03	 1.015E-02	 4.457E-04	 1.957E-03	-1.272E-04
       1.066000	 2.855E+03	-2.229E+04	 5.218E+05	-1.582E+04	 1.145E+05	 8.718E+02	 7.909E+03	-2.104E+04	 5.218E+05	-4.176E+04	 1.078E+05	 8.718E+02	 5.623E-02	-6.141E-03	 1.015E-02	 5.442E-04	 1.815E-03	-1.227E-04
       1.068000	 2.721E+03	-2.284E+04	 5.219E+05	 8.783E+03	 1.088E+05	 8.946E+02	 7.905E+03	-2.160E+04	 5.219E+05	-1.650E+04	 1.079E+05	 8.946E+02	 5.335E-02	-1.011E-02	 1.015E-02	 6.419E-04	 1.674E-03	-1.173E-04
       1.070000	 2.585E+03	-2.349E+04	 5.218E+05	 3.495E+04	 1.031E+05	 9.208E+02	 7.923E+03	-2.227E+04	 5.218E+05	 1.028E+04	 1.084E+05	 9.208E+02	 5.046E-02	-1.408E-02	 1.014E-02	 7.390E-04	 1.534E-03	-1.111E-04
       1.072000	 2.447E+03	-2.424E+04	 5.218E+05	 6.267E+04	 9.728E+04	 9.501E+02	 7.961E+03	-2.303E+04	 5.218E+05	 3.860E+04	 1.091E+05	 9.501E+02	 4.758E-02	-1.806E-02	 1.014E-02	 8.354E-04	 1.395E-03	-1.041E-04
       1.074000	 2.308E+03	-2.509E+04	 5.217E+05	 9.193E+04	 9.143E+04	 9.822E+02	 8.021E+03	-2.389E+04	 5.217E+05	 6.842E+04	 1.101E+05	 9.822E+02	 4.471E-02	-2.204E-02	 1.013E-02	 9.311E-04	 1.258E-03	-9.635E-05
       1.076000	 2.167E+03	-2.604E+04	 5.216E+05	 1.227E+05	 8.554E+04	 1.017E+03	 8.102E+03	-2.484E+04	 5.216E+05	 9.971E+04	 1.115E+05	 1.017E+03	 4.184E-02	-2.601E-02	 1.012E-02	 1.026E-03	 1.122E-03	-8.785E-05
       1.078000	 2.024E+03	-2.708E+04	 5.216E+05	 1.549E+05	 7.960E+04	 1.054E+03	 8.203E+03	-2.589E+04	 5.216E+05	 1.325E+05	 1.131E+05	 1.054E+03	 3.898E-02	-2.999E-02	 1.011E-02	 1.120E-03	 9.882E-04	-7.862E-05
       1.080000	 1.879E+03	-2.822E+04	 5.216E+05	 1.886E+05	 7.363E+04	 1.093E+03	 8.324E+03	-2.703E+04	 5.216E+05	 1.666E+05	 1.151E+05	 1.093E+03	 3.612E-02	-3.397E-02	 1.010E-02	 1.214E-03	 8.554E-04	-6.869E-05
       1.082000	 1.733E+03	-2.944E+04	 5.216E+05	 2.237E+05	 6.761E+04	 1.134E+03	 8.464E+03	-2.826E+04	 5.216E+05	 2.021E+05	 1.173E+05	 1.134E+03	 3.327E-02	-3.794E-02	 1.010E-02	 1.306E-03	 7.242E-04	-5.808E-05
       1.084000	 1.585E+03	-3.076E+04	 5.216E+05	 2.600E+05	 6.155E+04	 1.176E+03	 8.622E+03	-2.957E+04	 5.216E+05	 2.389E+05	 1.198E+05	 1.176E+03	 3.043E-02	-4.192E-02	 1.009E-02	 1.398E-03	 5.946E-04	-4.683E-05
       1.086000	 1.435E+03	-3.215E+04	 5.218E+05	 2.977E+05	 5.545E+04	 1.219E+03	 8.797E+03	-3.096E+04	 5.218E+05	 2.769E+05	 1.225E+05	 1.219E+03	 2.759E-02	-4.589E-02	 1.008E-02	 1.489E-03	 4.665E-04	-3.496E-05
       1.088000	 1.284E+03	-3.362E+04	 5.220E+05	 3.365E+05	 4.932E+04	 1.263E+03	 8.988E+03	-3.242E+04	 5.220E+05	 3.161E+05	 1.255E+05	 1.263E+03	 2.476E-02	-4.986E-02	 1.008E-02	 1.579E-03	 3.401E-04	-2.252E-05
       1.090000	 1.131E+03	-3.516E+04	 5.222E+05	 3.765E+05	 4.316E+04	 1.307E+03	 9.194E+03	-3.396E+04	 5.222E+05	 3.565E+05	 1.287E+05	 1.307E+03	 2.194E-02	-5.382E-02	 1.008E-02	 1.667E-03	 2.153E-04	-9.539E-06
       1.092000	 9.771E+02	-3.677E+04	 5.225E+05	 4.175E+05	 3.696E+04	 1.351E+03	 9.414E+03	-3.556E+04	 5.225E+05	 3.978E+05	 1.321E+05	 1.351E+03	 1.913E-02	-5.777E-02	 1.008E-02	 1.755E-03	 9.216E-05	 3.926E-06
       1.094000	 8.221E+02	-3.843E+04	 5.229E+05	 4.595E+05	 3.074E+04	 1.396E+03	 9.647E+03	-3.721E+04	 5.229E+05	 4.401E+05	 1.357E+05	 1.396E+03	 1.632E-02	-6.172E-02	 1.008E-02	 1.841E-03	-2.930E-05	 1.783E-05
       1.096000	 6.662E+02	-4.015E+04	 5.234E+05	 5.024E+05	 2.449E+04	 1.439E+03	 9.890E+03	-3.892E+04	 5.234E+05	 4.832E+05	 1.395E+05	 1.439E+03	 1.353E-02	-6.566E-02	 1.008E-02	 1.926E-03	-1.491E-04	 3.213E-05
       1.098000	 5.096E+02	-4.191E+04	 5.239E+05	 5.460E+05	 1.822E+04	 1.482E+03	 1.014E+04	-4.067E+04	 5.239E+05	 5.272E+05	 1.434E+05	 1.482E+03	 1.074E-02	-6.959E-02	 1.009E-02	 2.009E-03	-2.671E-04	 4.676E-05
       1.100000	 3.525E+02	-4.371E+04	 5.245E+05	 5.904E+05	 1.194E+04	 1.524E+03	 1.040E+04	-4.246E+04	 5.245E+05	 5.718E+05	 1.475E+05	 1.524E+03	 7.964E-03	-7.351E-02	 1.009E-02	 2.091E-03	-3.835E-04	 6.167E-05
       1.102000	 1.950E+02	-4.554E+04	 5.251E+05	 6.353E+05	 5.634E+03	 1.565E+03	 1.067E+04	-4.428E+04	 5.251E+05	 6.170E+05	 1.517E+05	 1.565E+03	 5.196E-03	-7.742E-02	 1.010E-02	 2.171E-03	-4.982E-04	 7.679E-05
       1.104000	 3.756E+01	-4.740E+04	 5.257E+05	 6.808E+05	-6.811E+02	 1.605E+03	 1.095E+04	-4.612E+04	 5.257E+05	 6.627E+05	 1.560E+05	 1.605E+03	 2.437E-03	-8.132E-02	 1.011E-02	 2.250E-03	-6.112E-04	 9.206E-05
       1.106000	-1.198E+02	-4.927E+04	 5.263E+05	 7.266E+05	-7.005E+03	 1.643E+03	 1.122E+04	-4.797E+04	 5.263E+05	 7.087E+05	 1.604E+05	 1.643E+03	-3.120E-04	-8.521E-02	 1.012E-02	 2.327E-03	-7.226E-04	 1.074E-04
       1.108000	-2.767E+02	-5.115E+04	 5.270E+05	 7.728E+05	-1.333E+04	 1.679E+03	 1.150E+04	-4.984E+04	 5.270E+05	 7.552E+05	 1.649E+05	 1.679E+03	-3.051E-03	-8.908E-02	 1.013E-02	 2.402E-03	-8.323E-04	 1.228E-04
       1.110000	-4.330E+02	-5.303E+04	 5.276E+05	 8.193E+05	-1.967E+04	 1.713E+03	 1.179E+04	-5.171E+04	 5.276E+05	 8.018E+05	 1.694E+05	 1.713E+03	-5.781E-03	-9.294E-02	 1.013E-02	 2.475E-03	-9.403E-04	 1.381E-04
       1.112000	-5.884E+02	-5.491E+04	 5.282E+05	 8.658E+05	-2.600E+04	 1.746E+03	 1.207E+04	-5.357E+04	 5.282E+05	 8.486E+05	 1.740E+05	 1.746E+03	-8.500E-03	-9.679E-02	 1.014E-02	 2.547E-03	-1.047E-03	 1.532E-04
       1.114000	-7.428E+02	-5.678E+04	 5.287E+05	 9.125E+05	-3.232E+04	 1.776E+03	 1.235E+04	-5.543E+04	 5.287E+05	 8.954E+05	 1.786E+05	 1.776E+03	-1.121E-02	-1.006E-01	 1.015E-02	 2.617E-03	-1.152E-03	 1.682E-04
       1.116000	-8.959E+02	-5.863E+04	 5.292E+05	 9.590E+05	-3.864E+04	 1.804E+03	 1.262E+04	-5.726E+04	 5.292E+05	 9.422E+05	 1.832E+05	 1.804E+03	-1.391E-02	-1.044E-01	 1.015E-02	 2.685E-03	-1.255E-03	 1.828E-04
       1.118000	-1.048E+03	-6.046E+04	 5.297E+05	 1.006E+06	-4.495E+04	 1.829E+03	 1.290E+04	-5.908E+04	 5.297E+05	 9.889E+05	 1.877E+05	 1.829E+03	-1.660E-02	-1.083E-01	 1.015E-02	 2.751E-03	-1.357E-03	 1.971E-04
       1.120000	-1.198E+03	-6.226E+04	 5.301E+05	 1.052E+06	-5.125E+04	 1.853E+03	 1.317E+04	-6.087E+04	 5.301E+05	 1.035E+06	 1.922E+05	 1.853E+03	-1.928E-02	-1.120E-01	 1.015E-02	 2.816E-03	-1.458E-03	 2.109E-04
       1.122000	-1.346E+03	-6.403E+04	 5.304E+05	 1.098E+06	-5.753E+04	 1.874E+03	 1.343E+04	-6.262E+04	 5.304E+05	 1.082E+06	 1.967E+05	 1.874E+03	-2.195E-02	-1.158E-01	 1.015E-02	 2.878E-03	-1.557E-03	 2.242E-04
       1.124000	-1.493E+03	-6.576E+04	 5.306E+05	 1.144E+06	-6.379E+04	 1.892E+03	 1.368E+04	-6.434E+04	 5.306E+05	 1.128E+06	 2.012E+05	 1.892E+03	-2.461E-02	-1.196E-01	 1.015E-02	 2.939E-03	-1.655E-03	 2.368E-04
       1.126000	-1.637E+03	-6.745E+04	 5.308E+05	 1.189E+06	-7.004E+04	 1.909E+03	 1.393E+04	-6.602E+04	 5.308E+05	 1.173E+06	 2.055E+05	 1.909E+03	-2.726E-02	-1.234E-01	 1.014E-02	 2.999E-03	-1.751E-03	 2.488E-04
       1.128000	-1.780E+03	-6.910E+04	 5.309E+05	 1.234E+06	-7.626E+04	 1.923E+03	 1.417E+04	-6.765E+04	 5.309E+05	 1.218E+06	 2.098E+05	 1.923E+03	-2.991E-02	-1.271E-01	 1.013E-02	 3.057E-03	-1.847E-03	 2.600E-04
       1.130000	-1.920E+03	-7.070E+04	 5.309E+05	 1.278E+06	-8.247E+04	 1.934E+03	 1.441E+04	-6.924E+04	 5.309E+05	 1.263E+06	 2.140E+05	 1.934E+03	-3.254E-02	-1.309E-01	 1.012E-02	 3.114E-03	-1.941E-03	 2.704E-04
       1.132000	-2.059E+03	-7.225E+04	 5.308E+05	 1.322E+06	-8.865E+04	 1.944E+03	 1.463E+04	-7.079E+04	 5.308E+05	 1.307E+06	 2.181E+05	 1.944E+03	-3.517E-02	-1.346E-01	 1.010E-02	 3.170E-03	-2.035E-03	 2.799E-04
       1.134000	-2.196E+03	-7.376E+04	 5.307E+05	 1.365E+06	-9.480E+04	 1.951E+03	 1.484E+04	-7.228E+04	 5.307E+05	 1.351E+06	 2.221E+05	 1.951E+03	-3.778E-02	-1.383E-01	 1.009E-02	 3.225E-03	-2.128E-03	 2.885E-04
       1.136000	-2.330E+03	-7.521E+04	 5.306E+05	 1.408E+06	-1.009E+05	 1.957E+03	 1.504E+04	-7.373E+04	 5.306E+05	 1.394E+06	 2.259E+05	 1.957E+03	-4.039E-02	-1.421E-01	 1.007E-02	 3.278E-03	-2.219E-03	 2.960E-04
       1.138000	-2.463E+03	-7.661E+04	 5.304E+05	 1.450E+06	-1.070E+05	 1.960E+03	 1.524E+04	-7.512E+04	 5.304E+05	 1.436E+06	 2.297E+05	 1.960E+03	-4.299E-02	-1.458E-01	 1.005E-02	 3.332E-03	-2.311E-03	 3.025E-04
       1.140000	-2.594E+03	-7.796E+04	 5.302E+05	 1.492E+06	-1.131E+05	 1.961E+03	 1.542E+04	-7.646E+04	 5.302E+05	 1.478E+06	 2.333E+05	 1.961E+03	-4.558E-02	-1.496E-01	 1.003E-02	 3.385E-03	-2.401E-03	 3.078E-04
       1.142000	-2.723E+03	-7.926E+04	 5.299E+05	 1.533E+06	-1.192E+05	 1.961E+03	 1.559E+04	-7.775E+04	 5.299E+05	 1.519E+06	 2.368E+05	 1.961E+03	-4.817E-02	-1.533E-01	 1.001E-02	 3.437E-03	-2.491E-03	 3.120E-04
       1.144000	-2.851E+03	-8.050E+04	 5.297E+05	 1.573E+06	-1.252E+05	 1.958E+03	 1.576E+04	-7.900E+04	 5.297E+05	 1.559E+06	 2.402E+05	 1.958E+03	-5.074E-02	-1.571E-01	 9.983E-03	 3.490E-03	-2.581E-03	 3.150E-04
       1.146000	-2.977E+03	-8.170E+04	 5.295E+05	 1.612E+06	-1.312E+05	 1.954E+03	 1.591E+04	-8.019E+04	 5.295E+05	 1.599E+06	 2.434E+05	 1.954E+03	-5.331E-02	-1.608E-01	 9.961E-03	 3.543E-03	-2.670E-03	 3.168E-04
       1.148000	-3.103E+03	-8.285E+04	 5.292E+05	 1.651E+06	-1.372E+05	 1.949E+03	 1.605E+04	-8.134E+04	 5.292E+05	 1.638E+06	 2.465E+05	 1.949E+03	-5.588E-02	-1.646E-01	 9.938E-03	 3.596E-03	-2.760E-03	 3.173E-04
       1.150000	-3.227E+03	-8.396E+04	 5.290E+05	 1.689E+06	-1.432E+05	 1.942E+03	 1.619E+04	-8.244E+04	 5.290E+05	 1.677E+06	 2.495E+05	 1.942E+03	-5.843E-02	-1.684E-01	 9.915E-03	 3.650E-03	-2.849E-03	 3.166E-04
       1.152000	-3.350E+03	-8.502E+04	 5.289E+05	 1.727E+06	-1.491E+05	 1.933E+03	 1.631E+04	-8.350E+04	 5.289E+05	 1.715E+06	 2.524E+05	 1.933E+03	-6.099E-02	-1.722E-01	 9.893E-03	 3.706E-03	-2.938E-03	 3.146E-04
       1.154000	-3.472E+03	-8.603E+04	 5.288E+05	 1.764E+06	-1.550E+05	 1.923E+03	 1.642E+04	-8.452E+04	 5.288E+05	 1.752E+06	 2.551E+05	 1.923E+03	-6.353E-02	-1.761E-01	 9.872E-03	 3.762E-03	-3.027E-03	 3.113E-04
       1.156000	-3.594E+03	-8.701E+04	 5.287E+05	 1.800E+06	-1.609E+05	 1.912E+03	 1.653E+04	-8.550E+04	 5.287E+05	 1.788E+06	 2.577E+05	 1.912E+03	-6.607E-02	-1.799E-01	 9.852E-03	 3.821E-03	-3.117E-03	 3.068E-04
       1.158000	-3.715E+03	-8.795E+04	 5.287E+05	 1.835E+06	-1.668E+05	 1.900E+03	 1.663E+04	-8.645E+04	 5.287E+05	 1.824E+06	 2.601E+05	 1.900E+03	-6.861E-02	-1.838E-01	 9.832E-03	 3.881E-03	-3.207E-03	 3.011E-04
       1.160000	-3.837E+03	-8.886E+04	 5.287E+05	 1.870E+06	-1.727E+05	 1.887E+03	 1.672E+04	-8.736E+04	 5.287E+05	 1.860E+06	 2.624E+05	 1.887E+03	-7.114E-02	-1.877E-01	 9.814E-03	 3.943E-03	-3.298E-03	 2.942E-04
       1.162000	-3.958E+03	-8.973E+04	 5.288E+05	 1.904E+06	-1.785E+05	 1.872E+03	 1.680E+04	-8.823E+04	 5.288E+05	 1.894E+06	 2.646E+05	 1.872E+03	-7.367E-02	-1.917E-01	 9.797E-03	 4.008E-03	-3.389E-03	 2.861E-04
       1.164000	-4.079E+03	-9.057E+04	 5.289E+05	 1.938E+06	-1.843E+05	 1.857E+03	 1.688E+04	-8.908E+04	 5.289E+05	 1.928E+06	 2.667E+05	 1.857E+03	-7.619E-02	-1.957E-01	 9.781E-03	 4.076E-03	-3.481E-03	 2.768E-04
       1.166000	-4.200E+03	-9.139E+04	 5.291E+05	 1.971E+06	-1.901E+05	 1.840E+03	 1.695E+04	-8.990E+04	 5.291E+05	 1.962E+06	 2.686E+05	 1.840E+03	-7.871E-02	-1.997E-01	 9.765E-03	 4.146E-03	-3.574E-03	 2.665E-04
       1.168000	-4.322E+03	-9.217E+04	 5.293E+05	 2.003E+06	-1.959E+05	 1.823E+03	 1.701E+04	-9.069E+04	 5.293E+05	 1.995E+06	 2.704E+05	 1.823E+03	-8.122E-02	-2.038E-01	 9.751E-03	 4.220E-03	-3.668E-03	 2.551E-04
       1.170000	-4.444E+03	-9.294E+04	 5.296E+05	 2.035E+06	-2.017E+05	 1.804E+03	 1.707E+04	-9.146E+04	 5.296E+05	 2.027E+06	 2.721E+05	 1.804E+03	-8.373E-02	-2.079E-01	 9.736E-03	 4.297E-03	-3.763E-03	 2.428E-04
       1.172000	-4.567E+03	-9.368E+04	 5.298E+05	 2.066E+06	-2.075E+05	 1.785E+03	 1.712E+04	-9.221E+04	 5.298E+05	 2.059E+06	 2.737E+05	 1.785E+03	-8.624E-02	-2.121E-01	 9.722E-03	 4.378E-03	-3.858E-03	 2.295E-04
       1.174000	-4.690E+03	-9.439E+04	 5.301E+05	 2.097E+06	-2.132E+05	 1.765E+03	 1.716E+04	-9.294E+04	 5.301E+05	 2.090E+06	 2.752E+05	 1.765E+03	-8.874E-02	-2.163E-01	 9.708E-03	 4.463E-03	-3.955E-03	 2.155E-04
       1.176000	-4.814E+03	-9.509E+04	 5.304E+05	 2.127E+06	-2.190E+05	 1.744E+03	 1.720E+04	-9.365E+04	 5.304E+05	 2.120E+06	 2.765E+05	 1.744E+03	-9.124E-02	-2.206E-01	 9.693E-03	 4.552E-03	-4.054E-03	 2.007E-04
       1.178000	-4.938E+03	-9.578E+04	 5.307E+05	 2.157E+06	-2.247E+05	 1.722E+03	 1.724E+04	-9.434E+04	 5.307E+05	 2.150E+06	 2.778E+05	 1.722E+03	-9.374E-02	-2.249E-01	 9.678E-03	 4.646E-03	-4.153E-03	 1.852E-04
       1.180000	-5.063E+03	-9.644E+04	 5.309E+05	 2.186E+06	-2.304E+05	 1.700E+03	 1.727E+04	-9.502E+04	 5.309E+05	 2.180E+06	 2.789E+05	 1.700E+03	-9.624E-02	-2.292E-01	 9.661E-03	 4.743E-03	-4.254E-03	 1.691E-04
       1.182000	-5.189E+03	-9.709E+04	 5.312E+05	 2.214E+06	-2.360E+05	 1.677E+03	 1.730E+04	-9.568E+04	 5.312E+05	 2.209E+06	 2.799E+05	 1.677E+03	-9.873E-02	-2.337E-01	 9.643E-03	 4.845E-03	-4.357E-03	 1.526E-04
       1.184000	-5.315E+03	-9.772E+04	 5.314E+05	 2.242E+06	-2.417E+05	 1.653E+03	 1.732E+04	-9.632E+04	 5.314E+05	 2.237E+06	 2.808E+05	 1.653E+03	-1.012E-01	-2.381E-01	 9.623E-03	 4.952E-03	-4.461E-03	 1.357E-04
       1.186000	-5.443E+03	-9.833E+04	 5.315E+05	 2.269E+06	-2.474E+05	 1.629E+03	 1.734E+04	-9.695E+04	 5.315E+05	 2.265E+06	 2.816E+05	 1.629E+03	-1.037E-01	-2.427E-01	 9.602E-03	 5.064E-03	-4.566E-03	 1.185E-04
       1.188000	-5.570E+03	-9.893E+04	 5.316E+05	 2.296E+06	-2.530E+05	 1.604E+03	 1.735E+04	-9.756E+04	 5.316E+05	 2.293E+06	 2.823E+05	 1.604E+03	-1.062E-01	-2.472E-01	 9.578E-03	 5.180E-03	-4.673E-03	 1.011E-04
       1.190000	-5.699E+03	-9.952E+04	 5.317E+05	 2.322E+06	-2.586E+05	 1.579E+03	 1.736E+04	-9.816E+04	 5.317E+05	 2.319E+06	 2.829E+05	 1.579E+03	-1.087E-01	-2.519E-01	 9.552E-03	 5.300E-03	-4.782E-03	 8.366E-05
       1.192000	-5.827E+03	-1.001E+05	 5.317E+05	 2.348E+06	-2.642E+05	 1.554E+03	 1.737E+04	-9.874E+04	 5.317E+05	 2.345E+06	 2.833E+05	 1.554E+03	-1.111E-01	-2.566E-01	 9.523E-03	 5.426E-03	-4.892E-03	 6.627E-05
       1.194000	-5.956E+03	-1.006E+05	 5.317E+05	 2.373E+06	-2.698E+05	 1.528E+03	 1.737E+04	-9.930E+04	 5.317E+05	 2.371E+06	 2.836E+05	 1.528E+03	-1.136E-01	-2.613E-01	 9.492E-03	 5.556E-03	-5.004E-03	 4.905E-05
       1.196000	-6.086E+03	-1.012E+05	 5.316E+05	 2.397E+06	-2.753E+05	 1.503E+03	 1.736E+04	-9.984E+04	 5.316E+05	 2.396E+06	 2.838E+05	 1.503E+03	-1.161E-01	-2.661E-01	 9.458E-03	 5.691E-03	-5.118E-03	 3.209E-05
       1.198000	-6.216E+03	-1.017E+05	 5.314E+05	 2.421E+06	-2.809E+05	 1.478E+03	 1.735E+04	-1.004E+05	 5.314E+05	 2.420E+06	 2.839E+05	 1.478E+03	-1.185E-01	-2.709E-01	 9.422E-03	 5.830E-03	-5.233E-03	 1.550E-05
       1.200000	-6.346E+03	-1.022E+05	 5.313E+05	 2.444E+06	-2.864E+05	 1.452E+03	 1.734E+04	-1.009E+05	 5.313E+05	 2.444E+06	 2.838E+05	 1.452E+03	-1.210E-01	-2.758E-01	 9.383E-03	 5.974E-03	-5.349E-03	-5.876E-07
       1.202000	-6.476E+03	-1.026E+05	 5.310E+05	 2.466E+06	-2.919E+05	 1.428E+03	 1.732E+04	-1.014E+05	 5.310E+05	 2.467E+06	 2.837E+05	 1.428E+03	-1.235E-01	-2.807E-01	 9.342E-03	 6.121E-03	-5.467E-03	-1.608E-05
       1.204000	-6.607E+03	-1.031E+05	 5.308E+05	 2.488E+06	-2.973E+05	 1.404E+03	 1.729E+04	-1.018E+05	 5.308E+05	 2.489E+06	 2.833E+05	 1.404E+03	-1.259E-01	-2.856E-01	 9.298E-03	 6.273E-03	-5.587E-03	-3.087E-05
       1.206000	-6.737E+03	-1.035E+05	 5.305E+05	 2.509E+06	-3.027E+05	 1.381E+03	 1.726E+04	-1.022E+05	 5.305E+05	 2.511E+06	 2.829E+05	 1.381E+03	-1.283E-01	-2.906E-01	 9.253E-03	 6.429E-03	-5.708E-03	-4.485E-05
       1.208000	-6.868E+03	-1.038E+05	 5.302E+05	 2.529E+06	-3.081E+05	 1.358E+03	 1.722E+04	-1.026E+05	 5.302E+05	 2.532E+06	 2.823E+05	 1.358E+03	-1.308E-01	-2.957E-01	 9.206E-03	 6.588E-03	-5.830E-03	-5.792E-05
       1.210000	-6.998E+03	-1.042E+05	 5.299E+05	 2.548E+06	-3.135E+05	 1.338E+03	 1.717E+04	-1.030E+05	 5.299E+05	 2.552E+06	 2.815E+05	 1.338E+03	-1.332E-01	-3.007E-01	 9.157E-03	 6.750E-03	-5.954E-03	-6.998E-05
       1.212000	-7.128E+03	-1.045E+05	 5.296E+05	 2.567E+06	-3.189E+05	 1.318E+03	 1.712E+04	-1.033E+05	 5.296E+05	 2.572E+06	 2.806E+05	 1.318E+03	-1.356E-01	-3.058E-01	 9.107E-03	 6.916E-03	-6.079E-03	-8.094E-05
       1.214000	-7.258E+03	-1.048E+05	 5.293E+05	 2.585E+06	-3.242E+05	 1.301E+03	 1.705E+04	-1.036E+05	 5.293E+05	 2.590E+06	 2.795E+05	 1.301E+03	-1.380E-01	-3.109E-01	 9.056E-03	 7.085E-03	-6.205E-03	-9.071E-05
       1.216000	-7.388E+03	-1.050E+05	 5.290E+05	 2.602E+06	-3.295E+05	 1.285E+03	 1.698E+04	-1.039E+05	 5.290E+05	 2.608E+06	 2.783E+05	 1.285E+03	-1.404E-01	-3.160E-01	 9.004E-03	 7.256E-03	-6.332E-03	-9.921E-05
       1.218000	-7.518E+03	-1.052E+05	 5.287E+05	 2.618E+06	-3.347E+05	 1.272E+03	 1.690E+04	-1.041E+05	 5.287E+05	 2.625E+06	 2.769E+05	 1.272E+03	-1.428E-01	-3.212E-01	 8.951E-03	 7.429E-03	-6.460E-03	-1.064E-04
       1.220000	-7.647E+03	-1.054E+05	 5.284E+05	 2.633E+06	-3.400E+05	 1.261E+03	 1.681E+04	-1.043E+05	 5.284E+05	 2.641E+06	 2.753E+05	 1.261E+03	-1.452E-01	-3.263E-01	 8.899E-03	 7.605E-03	-6.589E-03	-1.121E-04
       1.222000	-7.776E+03	-1.055E+05	 5.282E+05	 2.647E+06	-3.451E+05	 1.253E+03	 1.671E+04	-1.044E+05	 5.282E+05	 2.656E+06	 2.735E+05	 1.253E+03	-1.476E-01	-3.315E-01	 8.846E-03	 7.782E-03	-6.718E-03	-1.163E-04
       1.224000	-7.905E+03	-1.055E+05	 5.281E+05	 2.661E+06	-3.503E+05	 1.248E+03	 1.659E+04	-1.045E+05	 5.281E+05	 2.670E+06	 2.715E+05	 1.248E+03	-1.499E-01	-3.366E-01	 8.793E-03	 7.961E-03	-6.848E-03	-1.191E-04
       1.226000	-8.034E+03	-1.055E+05	 5.279E+05	 2.673E+06	-3.554E+05	 1.247E+03	 1.647E+04	-1.045E+05	 5.279E+05	 2.683E+06	 2.694E+05	 1.247E+03	-1.523E-01	-3.418E-01	 8.740E-03	 8.140E-03	-6.979E-03	-1.202E-04
       1.228000	-8.162E+03	-1.054E+05	 5.278E+05	 2.684E+06	-3.605E+05	 1.248E+03	 1.633E+04	-1.045E+05	 5.278E+05	 2.695E+06	 2.670E+05	 1.248E+03	-1.546E-01	-3.469E-01	 8.688E-03	 8.321E-03	-7.110E-03	-1.197E-04
