## This file was generated by InflowWind_Driver on 14-Jul-2023 at 22:09:52.
## This file contains the wind velocity at the 1 points specified in the file ./Points.inp.
# 
# 
# 
# 
               T                  X                  Y                  Z                  U                  V                  W
             (s)                (m)                (m)                (m)              (m/s)              (m/s)              (m/s)
     14.00000000         0.00000000         0.00000000       150.00000000        25.13046396        -0.01386751        -0.07261668
     14.50000000         0.00000000         0.00000000       150.00000000        26.26829243         0.90996361         0.33664027
     15.00000000         0.00000000         0.00000000       150.00000000        26.81248164         0.12012576         0.04210805
     15.50000000         0.00000000         0.00000000       150.00000000        25.01769805        -0.94229645        -0.13792577
     16.00000000         0.00000000         0.00000000       150.00000000        24.95576870         1.69503939         0.13487867
     16.50000000         0.00000000         0.00000000       150.00000000        24.93058133         0.31799573         0.01449565
     17.00000000         0.00000000         0.00000000       150.00000000        22.85388255         2.25744987        -0.13498347
     17.50000000         0.00000000         0.00000000       150.00000000        23.61990643         0.15132518         0.08244529
     18.00000000         0.00000000         0.00000000       150.00000000        24.77668357         0.93016112        -0.19956328
     18.50000000         0.00000000         0.00000000       150.00000000        24.90816653         1.67664814         0.05986247
     19.00000000         0.00000000         0.00000000       150.00000000        26.25558329         0.43294093        -0.19664614
     19.50000000         0.00000000         0.00000000       150.00000000        25.76823950        -0.34737283        -0.27556023
     20.00000000         0.00000000         0.00000000       150.00000000        24.80256450        -0.10762996         0.10658727
     20.50000000         0.00000000         0.00000000       150.00000000        26.66043186        -0.54376495         0.47246411
     21.00000000         0.00000000         0.00000000       150.00000000        25.82092500        -0.54704905         0.38638282
     21.50000000         0.00000000         0.00000000       150.00000000        25.10643196         0.13851699         0.09071895
     22.00000000         0.00000000         0.00000000       150.00000000        28.24955654         0.30600861         0.14735201
     22.50000000         0.00000000         0.00000000       150.00000000        24.21932280         0.52982330        -0.33883235
     23.00000000         0.00000000         0.00000000       150.00000000        22.95902348         1.47385204         0.07982990
     23.50000000         0.00000000         0.00000000       150.00000000        23.79090476        -0.94426692         0.10110502
     24.00000000         0.00000000         0.00000000       150.00000000        23.76040220         0.83935440        -0.07455307
     24.50000000         0.00000000         0.00000000       150.00000000        24.79724956         0.24640130        -0.04477795
     25.00000000         0.00000000         0.00000000       150.00000000        25.51451588         0.72358817        -0.15525268
     25.50000000         0.00000000         0.00000000       150.00000000        25.94524550        -0.70189673        -0.21573338
     26.00000000         0.00000000         0.00000000       150.00000000        27.06181455        -0.32389116         0.12361240
     26.50000000         0.00000000         0.00000000       150.00000000        28.16336346         0.96973509         0.40122008
     27.00000000         0.00000000         0.00000000       150.00000000        24.95276523        -1.03375995         0.11015827
     27.50000000         0.00000000         0.00000000       150.00000000        25.38534284         1.56350923        -0.12542728
     28.00000000         0.00000000         0.00000000       150.00000000        24.83214247         1.15578210        -0.01593331
     28.50000000         0.00000000         0.00000000       150.00000000        23.35555363         0.83886176         0.02289505
     29.00000000         0.00000000         0.00000000       150.00000000        23.59102201         0.78500170         0.06770861
     29.50000000         0.00000000         0.00000000       150.00000000        24.04624552        -0.15968372        -0.25272593
     30.00000000         0.00000000         0.00000000       150.00000000        25.66980052         1.38895667         0.03949267
     30.50000000         0.00000000         0.00000000       150.00000000        25.32849765         0.06478786        -0.56458503
     31.00000000         0.00000000         0.00000000       150.00000000        25.74374557        -0.17002879        -0.05355457
     31.50000000         0.00000000         0.00000000       150.00000000        24.69811714        -0.58333892         0.12705766
     32.00000000         0.00000000         0.00000000       150.00000000        26.82056928        -0.14589030         0.19108422
     32.50000000         0.00000000         0.00000000       150.00000000        25.52468324         0.33523750         0.61097872
     33.00000000         0.00000000         0.00000000       150.00000000        24.44554818         0.17792678         0.21439631
     33.50000000         0.00000000         0.00000000       150.00000000        26.99480176         0.58598232        -0.05991699
     34.00000000         0.00000000         0.00000000       150.00000000        24.01204604         0.14607054        -0.26318747
     34.50000000         0.00000000         0.00000000       150.00000000        22.33141565         1.09206963        -0.14051601
     35.00000000         0.00000000         0.00000000       150.00000000        23.27629364        -1.09730828         0.29061961
     35.50000000         0.00000000         0.00000000       150.00000000        24.85270846         0.72933537        -0.08584447
     36.00000000         0.00000000         0.00000000       150.00000000        25.16235268         1.38698626        -0.01741703
     36.50000000         0.00000000         0.00000000       150.00000000        26.39191937         0.49845970        -0.31768298
     37.00000000         0.00000000         0.00000000       150.00000000        24.28333199        -1.02407169        -0.06482083
     37.50000000         0.00000000         0.00000000       150.00000000        25.61873221         0.83853334         0.11098815
     38.00000000         0.00000000         0.00000000       150.00000000        25.23213792         0.71406412         0.31581780
     38.50000000         0.00000000         0.00000000       150.00000000        25.63652492        -0.55164689         0.24557970
     39.00000000         0.00000000         0.00000000       150.00000000        25.80567408         1.30636036        -0.20353664
     39.50000000         0.00000000         0.00000000       150.00000000        24.24520373         1.16826189         0.07188316
     40.00000000         0.00000000         0.00000000       150.00000000        23.73683214         1.26941359        -0.03994955
     40.50000000         0.00000000         0.00000000       150.00000000        23.72042584         0.37924510         0.07449854
     41.00000000         0.00000000         0.00000000       150.00000000        24.11002296         0.80010879        -0.04993327
     41.50000000         0.00000000         0.00000000       150.00000000        25.46876264         0.65002322         0.20011231
     42.00000000         0.00000000         0.00000000       150.00000000        24.93081224         0.29287201        -0.15630889
     42.50000000         0.00000000         0.00000000       150.00000000        25.09695804        -0.02486941        -0.30832794
     43.00000000         0.00000000         0.00000000       150.00000000        25.83155513        -0.28300351        -0.00713154
     43.50000000         0.00000000         0.00000000       150.00000000        26.32028532        -0.10960045         0.10880028
     44.00000000         0.00000000         0.00000000       150.00000000        26.05593157        -0.13718730         0.35623050
     44.50000000         0.00000000         0.00000000       150.00000000        23.58686233        -0.91487378         0.21992886
     45.00000000         0.00000000         0.00000000       150.00000000        27.38509321         0.76069897         0.02714505
     45.50000000         0.00000000         0.00000000       150.00000000        24.73069870         0.17217952         0.01321311
     46.00000000         0.00000000         0.00000000       150.00000000        22.60662937         1.20882118        -0.30264452
     46.50000000         0.00000000         0.00000000       150.00000000        23.51707709        -0.92751771        -0.14592281
     47.00000000         0.00000000         0.00000000       150.00000000        24.86195147         0.40305519        -0.20602630
     47.50000000         0.00000000         0.00000000       150.00000000        25.20856857         0.85905933         0.16482981
     48.00000000         0.00000000         0.00000000       150.00000000        26.16107249         0.71225780        -0.05083859
     48.50000000         0.00000000         0.00000000       150.00000000        25.17067122        -0.82242501        -0.35454980
     49.00000000         0.00000000         0.00000000       150.00000000        25.50943184         0.33014709         0.18698511
     49.50000000         0.00000000         0.00000000       150.00000000        26.57839942        -0.26592594         0.07168198
     50.00000000         0.00000000         0.00000000       150.00000000        25.74605632        -1.09796512         0.14979136
     50.50000000         0.00000000         0.00000000       150.00000000        25.08956313         1.50045359        -0.08840956
     51.00000000         0.00000000         0.00000000       150.00000000        26.01757240         0.90027535         0.28242141
     51.50000000         0.00000000         0.00000000       150.00000000        24.11972862         0.78171760        -0.18515353
     52.00000000         0.00000000         0.00000000       150.00000000        23.15382206        -0.24195166         0.18726173
     52.50000000         0.00000000         0.00000000       150.00000000        24.84716249         0.85938770        -0.06177793
     53.00000000         0.00000000         0.00000000       150.00000000        25.32456970         0.03293161         0.10769378
     53.50000000         0.00000000         0.00000000       150.00000000        24.61700821        -0.59811759         0.06280477
     54.00000000         0.00000000         0.00000000       150.00000000        25.21550083         0.45264584        -0.25448629
     54.50000000         0.00000000         0.00000000       150.00000000        24.46311057        -0.37069029        -0.04646286
     55.00000000         0.00000000         0.00000000       150.00000000        26.84113503         0.41093716         0.05015538
     55.50000000         0.00000000         0.00000000       150.00000000        26.18117571         0.93229580         0.08875740
     56.00000000         0.00000000         0.00000000       150.00000000        24.98996818        -0.30188736         0.26801166
     56.50000000         0.00000000         0.00000000       150.00000000        26.45662141        -0.04950052         0.15225585
     57.00000000         0.00000000         0.00000000       150.00000000        24.49153316        -0.19433150         0.14642155
     57.50000000         0.00000000         0.00000000       150.00000000        22.55648565         0.87006116        -0.51174933
     58.00000000         0.00000000         0.00000000       150.00000000        23.36872458        -1.38910496        -0.16870680
     58.50000000         0.00000000         0.00000000       150.00000000        24.81042051         0.47152972        -0.05400723
     59.00000000         0.00000000         0.00000000       150.00000000        24.58951008         1.50488710         0.01135216
     59.50000000         0.00000000         0.00000000       150.00000000        26.46332264         0.48368105        -0.17843905
     60.00000000         0.00000000         0.00000000       150.00000000        25.35114336        -1.13326967        -0.31461492
     60.50000000         0.00000000         0.00000000       150.00000000        25.20394707        -0.06510024         0.31707519
     61.00000000         0.00000000         0.00000000       150.00000000        26.80508661         0.54525882         0.04748970
     61.50000000         0.00000000         0.00000000       150.00000000        25.66009498        -1.05855525         0.39108548
     62.00000000         0.00000000         0.00000000       150.00000000        24.20684457         0.79797411        -0.14199974
     62.50000000         0.00000000         0.00000000       150.00000000        26.28654766         0.60338825         0.23733121
     63.00000000         0.00000000         0.00000000       150.00000000        25.24392343        -0.55887204        -0.25820819
     63.50000000         0.00000000         0.00000000       150.00000000        21.75857306        -0.64113992         0.33983403
     64.00000000         0.00000000         0.00000000       150.00000000        24.41620195         1.04444945        -0.09889624
     64.50000000         0.00000000         0.00000000       150.00000000        23.75462532        -0.12372229        -0.05161818
     65.00000000         0.00000000         0.00000000       150.00000000        25.71070075         0.11733424        -0.04701611
     65.50000000         0.00000000         0.00000000       150.00000000        26.33992672         0.44739121        -0.34610009
     66.00000000         0.00000000         0.00000000       150.00000000        24.80649257        -0.54475021        -0.15185772
     66.50000000         0.00000000         0.00000000       150.00000000        26.11370111         1.38977778         0.19241706
     67.00000000         0.00000000         0.00000000       150.00000000        26.08435416         0.61225551         0.27751756
     67.50000000         0.00000000         0.00000000       150.00000000        24.78038073        -1.46069932         0.12718341
     68.00000000         0.00000000         0.00000000       150.00000000        25.46968627        -0.19860087         0.04029740
     68.50000000         0.00000000         0.00000000       150.00000000        24.79424524         0.15657981         0.06381069
     69.00000000         0.00000000         0.00000000       150.00000000        22.86728525         1.29929936        -0.50639284
     69.50000000         0.00000000         0.00000000       150.00000000        23.25780761        -1.24920011        -0.05247321
     70.00000000         0.00000000         0.00000000       150.00000000        24.76258743         0.77613455        -0.09645689
     70.50000000         0.00000000         0.00000000       150.00000000        23.53024817         1.65349483        -0.07206342
     71.00000000         0.00000000         0.00000000       150.00000000        25.84934759         0.69222456        -0.17177485
     71.50000000         0.00000000         0.00000000       150.00000000        25.81260633        -0.84623504        -0.26590344
     72.00000000         0.00000000         0.00000000       150.00000000        25.05004859        -0.59647554         0.06101927
     72.50000000         0.00000000         0.00000000       150.00000000        26.40000701         0.47859061         0.22611524
     73.00000000         0.00000000         0.00000000       150.00000000        25.80636764        -0.32109964         0.18572772
     73.50000000         0.00000000         0.00000000       150.00000000        24.35565889         0.17037325         0.00664951
     74.00000000         0.00000000         0.00000000       150.00000000        26.87718344         0.85922343         0.39578813
     74.50000000         0.00000000         0.00000000       150.00000000        24.48575628        -0.23538336        -0.32829538
     75.00000000         0.00000000         0.00000000       150.00000000        22.25169301        -0.37610912         0.28420690
     75.50000000         0.00000000         0.00000000       150.00000000        24.52665710         0.78221017        -0.14335772
     76.00000000         0.00000000         0.00000000       150.00000000        23.70263267        -0.58727992         0.04193201
     76.50000000         0.00000000         0.00000000       150.00000000        25.18707824         0.13441181        -0.07259153
     77.00000000         0.00000000         0.00000000       150.00000000        25.65824604         0.20633467        -0.27483094
     77.50000000         0.00000000         0.00000000       150.00000000        24.48252106         0.24065404        -0.08778086
     78.00000000         0.00000000         0.00000000       150.00000000        26.05731797         1.43706954        -0.00421439
     78.50000000         0.00000000         0.00000000       150.00000000        26.57008076         1.61260724         0.09524556
     79.00000000         0.00000000         0.00000000       150.00000000        25.23930192        -1.62638462        -0.17919348
     79.50000000         0.00000000         0.00000000       150.00000000        25.28875232         0.65971142        -0.09582818
     80.00000000         0.00000000         0.00000000       150.00000000        25.51520944         1.63362575        -0.07626312
     80.50000000         0.00000000         0.00000000       150.00000000        22.98883247         1.64840436        -0.20909433
     81.00000000         0.00000000         0.00000000       150.00000000        23.78974938         0.28663212        -0.06341255
     81.50000000         0.00000000         0.00000000       150.00000000        25.01122761         0.72982800        -0.13870536
     82.00000000         0.00000000         0.00000000       150.00000000        24.68679428         0.81817162        -0.07671578
     82.50000000         0.00000000         0.00000000       150.00000000        26.39977622         1.76532018        -0.22539018
     83.00000000         0.00000000         0.00000000       150.00000000        25.30770087        -1.11799836        -0.32454836
     83.50000000         0.00000000         0.00000000       150.00000000        24.88182378        -0.08201360         0.10014940
     84.00000000         0.00000000         0.00000000       150.00000000        27.13529754        -0.58071160         0.11531359
     84.50000000         0.00000000         0.00000000       150.00000000        25.92699027         0.17562789         0.03428705
     85.00000000         0.00000000         0.00000000       150.00000000        23.96837258        -0.71913844         0.08976332
     85.50000000         0.00000000         0.00000000       150.00000000        26.93102431         0.05805535         0.16711827
     86.00000000         0.00000000         0.00000000       150.00000000        23.95358360        -0.42701343        -0.43235740
     86.50000000         0.00000000         0.00000000       150.00000000        23.04382873         1.21801674         0.08033286
     87.00000000         0.00000000         0.00000000       150.00000000        23.98223710         0.01601824        -0.00665373
     87.50000000         0.00000000         0.00000000       150.00000000        23.53926015         0.44870487        -0.25267565
     88.00000000         0.00000000         0.00000000       150.00000000        24.62509584         0.28367636        -0.10918172
     88.50000000         0.00000000         0.00000000       150.00000000        24.40164387        -0.17380556        -0.22249818
     89.00000000         0.00000000         0.00000000       150.00000000        24.94190419        -0.31912914        -0.18404703
     89.50000000         0.00000000         0.00000000       150.00000000        25.53693056         0.89354283         0.20478983
     90.00000000         0.00000000         0.00000000       150.00000000        26.37389517         0.10501868         0.03582107
     90.50000000         0.00000000         0.00000000       150.00000000        24.84669983        -1.63147497        -0.13304707
     91.00000000         0.00000000         0.00000000       150.00000000        25.18107045         0.77974707        -0.08554270
     91.50000000         0.00000000         0.00000000       150.00000000        24.79979122         1.09502542        -0.05239776
     92.00000000         0.00000000         0.00000000       150.00000000        22.81875873         2.71723080        -0.19800411
     92.50000000         0.00000000         0.00000000       150.00000000        23.48079777         0.01700349         0.10952957
     93.00000000         0.00000000         0.00000000       150.00000000        24.72399735         0.67744583        -0.26826733
     93.50000000         0.00000000         0.00000000       150.00000000        23.97969544         1.69109833         0.08008138
     94.00000000         0.00000000         0.00000000       150.00000000        26.88480854         1.27351880        -0.15962842
     94.50000000         0.00000000         0.00000000       150.00000000        25.50920081        -0.37807962        -0.25478807
     95.00000000         0.00000000         0.00000000       150.00000000        25.13624084        -0.42060935         0.26162410
     95.50000000         0.00000000         0.00000000       150.00000000        26.90907216        -0.41633993         0.30211219
     96.00000000         0.00000000         0.00000000       150.00000000        26.80323863        -0.55410999         0.18703540
     96.50000000         0.00000000         0.00000000       150.00000000        24.65421200        -0.71076387         0.12134909
     97.00000000         0.00000000         0.00000000       150.00000000        27.47775507         0.37842408         0.19888006
     97.50000000         0.00000000         0.00000000       150.00000000        23.79621899         0.32177252        -0.27297002
     98.00000000         0.00000000         0.00000000       150.00000000        22.83701372         1.09666741         0.18333866
     98.50000000         0.00000000         0.00000000       150.00000000        23.70124626        -0.37298918        -0.11247610
     99.00000000         0.00000000         0.00000000       150.00000000        23.56629658         0.25083488        -0.17232811
     99.50000000         0.00000000         0.00000000       150.00000000        24.44393098         1.67090094        -0.00428983
    100.00000000         0.00000000         0.00000000       150.00000000        25.47153521         0.25970209        -0.11224977
    100.50000000         0.00000000         0.00000000       150.00000000        25.32595611        -0.36937663        -0.34187526
    101.00000000         0.00000000         0.00000000       150.00000000        26.69162726         0.41898331         0.16857684
    101.50000000         0.00000000         0.00000000       150.00000000        26.98948765         0.33983532         0.07407103
    102.00000000         0.00000000         0.00000000       150.00000000        24.70135236        -0.79500234        -0.10186369
    102.50000000         0.00000000         0.00000000       150.00000000        24.73231661         1.40094388        -0.05923799
    103.00000000         0.00000000         0.00000000       150.00000000        24.65028405         0.06610151         0.06453998
    103.50000000         0.00000000         0.00000000       150.00000000        22.63990450         0.52736020         0.09393787
    104.00000000         0.00000000         0.00000000       150.00000000        23.41586494         0.65297890         0.02359919
    104.50000000         0.00000000         0.00000000       150.00000000        24.47212267         0.30568019        -0.17539616
    105.00000000         0.00000000         0.00000000       150.00000000        24.52203560         1.01439953        -0.10659149
    105.50000000         0.00000000         0.00000000       150.00000000        25.85558701         0.67169857        -0.27978510
    106.00000000         0.00000000         0.00000000       150.00000000        25.60879564        -0.03275137        -0.26763865
    106.50000000         0.00000000         0.00000000       150.00000000        24.55993211        -0.17544764         0.19229132
    107.00000000         0.00000000         0.00000000       150.00000000        27.08006954        -0.15098073         0.17260051
    107.50000000         0.00000000         0.00000000       150.00000000        25.55241251         0.31602523         0.44844785
    108.00000000         0.00000000         0.00000000       150.00000000        24.46241701         0.09418099         0.15620409
    108.50000000         0.00000000         0.00000000       150.00000000        27.26192808         1.00438285         0.00282703
    109.00000000         0.00000000         0.00000000       150.00000000        23.77449775         0.82047045        -0.24125850
    109.50000000         0.00000000         0.00000000       150.00000000        21.63933659         1.61030829        -0.06489627
    110.00000000         0.00000000         0.00000000       150.00000000        23.27352023        -0.42126620        -0.01009899
    110.50000000         0.00000000         0.00000000       150.00000000        24.22810400         1.51933753        -0.18487692
    111.00000000         0.00000000         0.00000000       150.00000000        24.86241329         0.62719834         0.12358724
    111.50000000         0.00000000         0.00000000       150.00000000        25.51497769         1.02162468        -0.18877482
    112.00000000         0.00000000         0.00000000       150.00000000        25.34259391        -0.72849834        -0.01588301
    112.50000000         0.00000000         0.00000000       150.00000000        26.28146434         0.40814561         0.14071298
    113.00000000         0.00000000         0.00000000       150.00000000        26.02219462         0.47859061         0.36978522
    113.50000000         0.00000000         0.00000000       150.00000000        25.00013566        -0.43768692         0.12630323
    114.00000000         0.00000000         0.00000000       150.00000000        25.96650481         1.46399939        -0.33614153
    114.50000000         0.00000000         0.00000000       150.00000000        24.65097678         1.02392352        -0.13023053
    115.00000000         0.00000000         0.00000000       150.00000000        23.59749174         0.78434485        -0.05576758
    115.50000000         0.00000000         0.00000000       150.00000000        23.13048351         0.48548734        -0.05347913
    116.00000000         0.00000000         0.00000000       150.00000000        23.87409270         0.87301695        -0.19516239
    116.50000000         0.00000000         0.00000000       150.00000000        25.59539318         1.19371402         0.04381811
    117.00000000         0.00000000         0.00000000       150.00000000        25.89879870         0.77941865        -0.43645650
    117.50000000         0.00000000         0.00000000       150.00000000        25.20325351        -0.12979797        -0.09399240
    118.00000000         0.00000000         0.00000000       150.00000000        26.01318264        -0.52520949         0.05772489
    118.50000000         0.00000000         0.00000000       150.00000000        26.82935047         0.32686293         0.26285633
    119.00000000         0.00000000         0.00000000       150.00000000        25.19585943        -0.19991454         0.52203059
    119.50000000         0.00000000         0.00000000       150.00000000        24.47720599        -0.20040718         0.26109597
    120.00000000         0.00000000         0.00000000       150.00000000        27.32247019         0.87088215         0.12200294
    120.50000000         0.00000000         0.00000000       150.00000000        24.59944665         0.12882876        -0.13629116
    121.00000000         0.00000000         0.00000000       150.00000000        22.20039368         1.13361406        -0.12723793
    121.50000000         0.00000000         0.00000000       150.00000000        23.76132679        -1.25609684         0.10206065
    122.00000000         0.00000000         0.00000000       150.00000000        24.37992263         0.34098479        -0.28775698
    122.50000000         0.00000000         0.00000000       150.00000000        25.05074215         1.19272876         0.10424852
    123.00000000         0.00000000         0.00000000       150.00000000        26.79122210         0.55642492        -0.12738881
    123.50000000         0.00000000         0.00000000       150.00000000        24.99944293        -1.19501162        -0.16853078
    124.00000000         0.00000000         0.00000000       150.00000000        24.98557842         1.23624384         0.33490506
    124.50000000         0.00000000         0.00000000       150.00000000        26.20266604         0.19122759         0.28853232
    125.00000000         0.00000000         0.00000000       150.00000000        26.09151816        -0.47775355         0.36820087
    125.50000000         0.00000000         0.00000000       150.00000000        25.73242283         1.39831650        -0.08903825
    126.00000000         0.00000000         0.00000000       150.00000000        25.13924515         0.60749346         0.13253990
    126.50000000         0.00000000         0.00000000       150.00000000        23.28877187         0.23720568        -0.04729274
    127.00000000         0.00000000         0.00000000       150.00000000        23.42071736        -0.15262280         0.20204870
    127.50000000         0.00000000         0.00000000       150.00000000        24.71845210         0.23999721        -0.10344800
    128.00000000         0.00000000         0.00000000       150.00000000        25.56165552         1.03131294         0.21409453
    128.50000000         0.00000000         0.00000000       150.00000000        25.54524922        -1.13261282        -0.04648801
    129.00000000         0.00000000         0.00000000       150.00000000        24.99320340         0.15953556        -0.39161780
    129.50000000         0.00000000         0.00000000       150.00000000        24.10586405         0.31651786         0.10387129
    130.00000000         0.00000000         0.00000000       150.00000000        25.93415356         0.30994958        -0.01588301
    130.50000000         0.00000000         0.00000000       150.00000000        26.29347992         0.90191740         0.19442888
    131.00000000         0.00000000         0.00000000       150.00000000        24.40973151        -1.42555892         0.23524395
    131.50000000         0.00000000         0.00000000       150.00000000        25.71000791         0.96792883        -0.05300131
    132.00000000         0.00000000         0.00000000       150.00000000        24.10655683         0.02176550         0.02495718
    132.50000000         0.00000000         0.00000000       150.00000000        22.41460347         0.09516624        -0.44395056
    133.00000000         0.00000000         0.00000000       150.00000000        23.20049977        -0.77529746        -0.24430139
    133.50000000         0.00000000         0.00000000       150.00000000        25.31833029         1.06711006        -0.02860785
    134.00000000         0.00000000         0.00000000       150.00000000        24.70135236         1.23328805         0.15414195
    134.50000000         0.00000000         0.00000000       150.00000000        26.06956506         0.51405942        -0.13141248
    135.00000000         0.00000000         0.00000000       150.00000000        25.54686642        -1.00994992        -0.31695369
    135.50000000         0.00000000         0.00000000       150.00000000        26.14720798         0.56430691         0.02905629
    136.00000000         0.00000000         0.00000000       150.00000000        27.00312042         0.71225780        -0.13538584
    136.50000000         0.00000000         0.00000000       150.00000000        25.65685987        -0.19482410         0.23599838
    137.00000000         0.00000000         0.00000000       150.00000000        24.78800642         1.95514393        -0.06821579
    137.50000000         0.00000000         0.00000000       150.00000000        26.00786757         0.81735057         0.41507655
    138.00000000         0.00000000         0.00000000       150.00000000        23.97068334         0.91209829        -0.05634598
    138.50000000         0.00000000         0.00000000       150.00000000        22.36237979        -0.30582833         0.16953246
    139.00000000         0.00000000         0.00000000       150.00000000        24.75010920         1.21292627        -0.07641401
    139.50000000         0.00000000         0.00000000       150.00000000        24.00488281         0.15198201        -0.02131496
    140.00000000         0.00000000         0.00000000       150.00000000        25.67419052        -0.22388884         0.03941723
    140.50000000         0.00000000         0.00000000       150.00000000        25.83224773         0.72030395        -0.25843453
    141.00000000         0.00000000         0.00000000       150.00000000        24.82313049        -0.19219679         0.04525154
    141.50000000         0.00000000         0.00000000       150.00000000        26.42473269         0.76447576         0.14662273
    142.00000000         0.00000000         0.00000000       150.00000000        25.99238491         1.19864023         0.04163024
    142.50000000         0.00000000         0.00000000       150.00000000        24.87350523        -1.78960693         0.23132087
    143.00000000         0.00000000         0.00000000       150.00000000        25.94085479         0.67251962        -0.06778828
    143.50000000         0.00000000         0.00000000       150.00000000        24.16363293         0.10025666        -0.00496882
    144.00000000         0.00000000         0.00000000       150.00000000        23.08727193         1.38649368        -0.41520652
    144.50000000         0.00000000         0.00000000       150.00000000        23.09143090        -1.44444275        -0.03952204
    145.00000000         0.00000000         0.00000000       150.00000000        24.97910798         0.73935199        -0.12173053
    145.50000000         0.00000000         0.00000000       150.00000000        23.58385813         1.01686263        -0.22124077
    146.00000000         0.00000000         0.00000000       150.00000000        25.66910720         0.70421165        -0.05388149
    146.50000000         0.00000000         0.00000000       150.00000000        25.58430123        -0.95822453        -0.24583542
    147.00000000         0.00000000         0.00000000       150.00000000        25.09996152         0.40699616         0.19015375
    147.50000000         0.00000000         0.00000000       150.00000000        26.54997683         0.83902591         0.08651924
    148.00000000         0.00000000         0.00000000       150.00000000        26.48227048        -1.04295564         0.21658419
    148.50000000         0.00000000         0.00000000       150.00000000        24.04439735         0.53606319        -0.04550724
    149.00000000         0.00000000         0.00000000       150.00000000        26.67452741         0.83902591         0.31227195
    149.50000000         0.00000000         0.00000000       150.00000000        24.72330451        -0.34573078        -0.23884431
    150.00000000         0.00000000         0.00000000       150.00000000        22.41760707        -0.46313909         0.20353243
    150.50000000         0.00000000         0.00000000       150.00000000        24.01759195         1.38189578        -0.12945093
    151.00000000         0.00000000         0.00000000       150.00000000        23.44613564        -0.54458594        -0.05586817
    151.50000000         0.00000000         0.00000000       150.00000000        25.04912412         0.51093948        -0.01364485
    152.00000000         0.00000000         0.00000000       150.00000000        25.63259697         0.97827393        -0.21844935
    152.50000000         0.00000000         0.00000000       150.00000000        25.72826314        -0.10237532        -0.09331340
    153.00000000         0.00000000         0.00000000       150.00000000        25.38511205         1.01505637         0.17116708
    153.50000000         0.00000000         0.00000000       150.00000000        26.38614249         1.16612720         0.11634465
    154.00000000         0.00000000         0.00000000       150.00000000        24.95392060        -1.72540164        -0.14139619
    154.50000000         0.00000000         0.00000000       150.00000000        25.20833766        -0.14671133        -0.04824836
    155.00000000         0.00000000         0.00000000       150.00000000        24.72931242         1.03607488        -0.15580595
    155.50000000         0.00000000         0.00000000       150.00000000        22.85757971         1.03706014        -0.34798619
