0,5,0,0,0,0.033161256,0,0,0,0,0,0,0,-0.029615482,-9.4667223e-05,0.023985351,3.3931531e-06,-0.0066431798,-1.0100835e-07
0.0125,4.9999976,-3.1465351e-08,1.8705323e-06,1.2203074e-09,0.033160739,-3.9567349e-11,-0.00036417253,-7.3611072e-06,0.00029883694,2.8728851e-07,-8.2763552e-05,-9.3828891e-09,-0.028369104,-0.00037723815,0.023840724,1.3465465e-05,-0.0066323192,-9.712569e-07
0.025,4.9999909,-1.5857718e-07,7.4593863e-06,6.0246643e-09,0.033159185,-2.6251903e-10,-0.00069972762,-1.3086591e-05,0.00059451116,4.7936624e-07,-0.00016532712,-2.8455947e-08,-0.026567783,-0.00081820047,0.023651287,2.9046727e-05,-0.0065992228,-2.7098913e-06
0.0375,4.9999804,-3.9205656e-07,1.6733045e-05,1.4442133e-08,0.033156604,-8.803161e-10,-0.0010190421,-2.418131e-05,0.00088884478,8.5580371e-07,-0.00024755395,-7.3980168e-08,-0.024249051,-0.0012674372,0.023406567,4.4603941e-05,-0.0065457681,-4.9460177e-06
0.05,4.9999657,-7.9878362e-07,2.9665531e-05,2.8771012e-08,0.033153001,-2.2492872e-09,-0.0013070996,-3.9527135e-05,0.0011798382,1.3712037e-06,-0.00032902841,-1.4775426e-07,-0.021544658,-0.0015632241,0.023117783,5.4162556e-05,-0.0064768158,-7.2272128e-06
0.0625,4.9999475,-1.4120257e-06,4.6211713e-05,4.9964644e-08,0.033148386,-4.7076552e-09,-0.0015602979,-5.7157467e-05,0.0014669069,1.953749e-06,-0.0004095982,-2.485086e-07,-0.018603107,-0.0015500787,0.022790736,5.1998581e-05,-0.0063980073,-9.0832255e-06
0.075,4.999927,-2.2347124e-06,6.6319553e-05,7.7903131e-08,0.033142768,-8.5513676e-09,-0.0017762447,-7.2405317e-05,0.0017498049,2.4286549e-06,-0.00048916065,-3.681034e-07,-0.015587899,-0.0011121272,0.022432921,3.3867007e-05,-0.0063155498,-1.0140693e-05
0.0875,4.9999037,-3.2017786e-06,8.9935333e-05,1.0991739e-07,0.033136159,-1.3946796e-08,-0.0019549096,-8.0309648e-05,0.0020280539,2.6136424e-06,-0.00056770275,-4.9592677e-07,-0.012661959,-0.00020011725,0.022052113,-1.988579e-06,-0.006235633,-1.0162771e-05
0.1,4.9998779,-4.1865255e-06,0.00011699892,1.4108767e-07,0.033128578,-2.0915529e-08,-0.0020981291,-7.4977252e-05,0.0023014403,2.2889533e-06,-0.00064528186,-6.1826108e-07,-0.0099729253,0.0011612362,0.021655876,-5.4565178e-05,-0.0061638658,-9.0910371e-06
0.1125,4.9998512,-4.9901632e-06,0.00014744863,1.6380311e-07,0.033120032,-2.9305381e-08,-0.002209455,-5.1486986e-05,0.0025697888,1.2726963e-06,-0.0007220211,-7.2221184e-07,-0.0076363678,0.0028695096,0.021251217,-0.00011996315,-0.0061046463,-7.0588085e-06
0.125,4.9998231,-5.3631884e-06,0.00018122095,1.6859134e-07,0.033110533,-3.8819444e-08,-0.0022936508,-6.2349504e-06,0.0028330258,-5.6920766e-07,-0.0007980899,-7.9716426e-07,-0.005740047,0.0047597159,0.020843938,-0.00019195485,-0.0060612913,-4.3757473e-06
0.1375,4.999794,-5.0240014e-06,0.00021825187,1.4478761e-07,0.033100083,-4.9054748e-08,-0.002356519,6.2102838e-05,0.0030911318,-3.2854241e-06,-0.00087369705,-8.3726161e-07,-0.0043211132,0.0066269399,0.020436807,-0.00026283195,-0.0060352017,-1.4790711e-06
0.15,4.999764,-3.6909767e-06,0.00025847723,8.1740147e-08,0.033088692,-5.957126e-08,-0.0024038313,0.00015235948,0.0033441016,-6.8319391e-06,-0.00094905018,-8.4237377e-07,-0.003350198,0.0082571991,0.020030292,-0.00032456015,-0.0060252897,1.1365969e-06
0.1625,4.9997339,-1.1129465e-06,0.00030183286,-3.0058715e-08,0.033076357,-6.996526e-08,-0.0024407629,0.00026080478,0.003591948,-1.1068611e-05,-0.0010243362,-8.1853591e-07,-0.0027623081,0.0094598653,0.019624747,-0.00036999091,-0.0060290871,2.998326e-06
0.175,4.9997034,2.9009277e-06,0.00034825483,-1.9785077e-07,0.03306308,-7.9943263e-08,-0.0024717392,0.00038161405,0.0038346909,-1.5776621e-05,-0.0010997136,-7.7718693e-07,-0.002456004,0.010097696,0.019219514,-0.00039398309,-0.0060427357,3.7252389e-06
0.1875,4.9996719,8.4598496e-06,0.00039767937,-4.2581178e-07,0.033048861,-8.9380912e-08,-0.0024995208,0.00050757563,0.0040723248,-2.0684434e-05,-0.0011752772,-7.3381267e-07,-0.0022974573,0.010108132,0.01881223,-0.00039419904,-0.006061147,3.0721806e-06
0.2,4.9996405,1.5579932e-05,0.00045004231,-7.1461182e-07,0.033033695,-9.8362946e-08,-0.0025252199,0.0006310583,0.0043048207,-2.5503838e-05,-0.0012510599,-7.0619109e-07,-0.0021370058,0.0095138196,0.018399986,-0.00037149596,-0.0060786298,9.8041085e-07
0.2125,4.999609,2.4185583e-05,0.00050527905,-1.0614556e-06,0.033017583,-1.071956e-07,-0.002548065,0.0007450555,0.004532109,-2.9968905e-05,-0.0013270233,-7.1175168e-07,-0.0021980929,0.0084201014,0.017957428,-0.00032983001,-0.0060876356,-2.4135677e-06
0.225,4.999577,3.4123401e-05,0.00056332076,-1.4605882e-06,0.033000521,-1.1638803e-07,-0.0025744119,0.00084413652,0.004753557,-3.387166e-05,-0.0014030151,-7.6529545e-07,-0.0019641642,0.0069998899,0.017503869,-0.0002756881,-0.0060845613,-6.8023292e-06
