
These predictions were generated by SeaState on 08-Apr-2022 at 15:56:34.




      Time                          Wave1Elev                          Wave1Elv1                          Wave1Elv2                          Wave2Elev                          Wave2Elv1                          Wave2Elv2                            FVel1xi                            FVel1yi                            FVel1zi                            FAcc1xi                            FAcc1yi                            FAcc1zi                             FDynP1                            FVel2xi                            FVel2yi                            FVel2zi                            FAcc2xi                            FAcc2yi                            FAcc2zi                             FDynP2
   (sec)                                (m)                                (m)                                (m)                                (m)                                (m)                                (m)                              (m/s)                              (m/s)                              (m/s)                            (m/s^2)                            (m/s^2)                            (m/s^2)                               (Pa)                              (m/s)                              (m/s)                              (m/s)                            (m/s^2)                            (m/s^2)                            (m/s^2)                               (Pa)
   15.0125                     -0.1312479E+01                     -0.1312479E+01                      0.0000000E+00                     -0.6939200E+00                     -0.6939200E+00                      0.0000000E+00                     -0.3260338E+00                      0.0000000E+00                     -0.7550121E-01                     -0.4900716E-01                      0.0000000E+00                      0.2319295E+00                     -0.5540169E+04                     -0.1501263E+00                      0.0000000E+00                      0.1938662E+00                      0.1215619E+00                      0.0000000E+00                      0.8331071E-01                     -0.3165756E+04
   15.0250                     -0.1311664E+01                     -0.1311664E+01                      0.0000000E+00                     -0.6856689E+00                     -0.6856689E+00                      0.0000000E+00                     -0.3264310E+00                      0.0000000E+00                     -0.7258655E-01                     -0.4655409E-01                      0.0000000E+00                      0.2320168E+00                     -0.5547093E+04                     -0.1485461E+00                      0.0000000E+00                      0.1948136E+00                      0.1222223E+00                      0.0000000E+00                      0.8221326E-01                     -0.3140503E+04
   15.0375                     -0.1310850E+01                     -0.1310850E+01                      0.0000000E+00                     -0.6774179E+00                     -0.6774179E+00                      0.0000000E+00                     -0.3268282E+00                      0.0000000E+00                     -0.6967186E-01                     -0.4410102E-01                      0.0000000E+00                      0.2321042E+00                     -0.5554020E+04                     -0.1469660E+00                      0.0000000E+00                      0.1957609E+00                      0.1228828E+00                      0.0000000E+00                      0.8111579E-01                     -0.3115250E+04
   15.0500                     -0.1310036E+01                     -0.1310036E+01                      0.0000000E+00                     -0.6691668E+00                     -0.6691668E+00                      0.0000000E+00                     -0.3272254E+00                      0.0000000E+00                     -0.6675719E-01                     -0.4164796E-01                      0.0000000E+00                      0.2321917E+00                     -0.5560944E+04                     -0.1453859E+00                      0.0000000E+00                      0.1967083E+00                      0.1235433E+00                      0.0000000E+00                      0.8001834E-01                     -0.3089996E+04
   15.0625                     -0.1309222E+01                     -0.1309222E+01                      0.0000000E+00                     -0.6609158E+00                     -0.6609158E+00                      0.0000000E+00                     -0.3276226E+00                      0.0000000E+00                     -0.6384253E-01                     -0.3919489E-01                      0.0000000E+00                      0.2322791E+00                     -0.5567869E+04                     -0.1438057E+00                      0.0000000E+00                      0.1976556E+00                      0.1242038E+00                      0.0000000E+00                      0.7892088E-01                     -0.3064742E+04
   15.0750                     -0.1308407E+01                     -0.1308407E+01                      0.0000000E+00                     -0.6526647E+00                     -0.6526647E+00                      0.0000000E+00                     -0.3280199E+00                      0.0000000E+00                     -0.6092786E-01                     -0.3674182E-01                      0.0000000E+00                      0.2323665E+00                     -0.5574794E+04                     -0.1422255E+00                      0.0000000E+00                      0.1986029E+00                      0.1248643E+00                      0.0000000E+00                      0.7782343E-01                     -0.3039488E+04
   15.0875                     -0.1307593E+01                     -0.1307593E+01                      0.0000000E+00                     -0.6444137E+00                     -0.6444137E+00                      0.0000000E+00                     -0.3284171E+00                      0.0000000E+00                     -0.5801319E-01                     -0.3428876E-01                      0.0000000E+00                      0.2324539E+00                     -0.5581719E+04                     -0.1406454E+00                      0.0000000E+00                      0.1995503E+00                      0.1255248E+00                      0.0000000E+00                      0.7672597E-01                     -0.3014235E+04
   15.1000                     -0.1306779E+01                     -0.1306779E+01                      0.0000000E+00                     -0.6361626E+00                     -0.6361626E+00                      0.0000000E+00                     -0.3288143E+00                      0.0000000E+00                     -0.5509852E-01                     -0.3183569E-01                      0.0000000E+00                      0.2325413E+00                     -0.5588645E+04                     -0.1390652E+00                      0.0000000E+00                      0.2004976E+00                      0.1261853E+00                      0.0000000E+00                      0.7562853E-01                     -0.2988981E+04
   15.1125                     -0.1305964E+01                     -0.1305964E+01                      0.0000000E+00                     -0.6279116E+00                     -0.6279116E+00                      0.0000000E+00                     -0.3292115E+00                      0.0000000E+00                     -0.5218384E-01                     -0.2938262E-01                      0.0000000E+00                      0.2326287E+00                     -0.5595569E+04                     -0.1374851E+00                      0.0000000E+00                      0.2014450E+00                      0.1268457E+00                      0.0000000E+00                      0.7453107E-01                     -0.2963728E+04
   15.1250                     -0.1305150E+01                     -0.1305150E+01                      0.0000000E+00                     -0.6196605E+00                     -0.6196605E+00                      0.0000000E+00                     -0.3296087E+00                      0.0000000E+00                     -0.4926917E-01                     -0.2692956E-01                      0.0000000E+00                      0.2327161E+00                     -0.5602494E+04                     -0.1359049E+00                      0.0000000E+00                      0.2023923E+00                      0.1275062E+00                      0.0000000E+00                      0.7343362E-01                     -0.2938474E+04
   15.1375                     -0.1304336E+01                     -0.1304336E+01                      0.0000000E+00                     -0.6114095E+00                     -0.6114095E+00                      0.0000000E+00                     -0.3300059E+00                      0.0000000E+00                     -0.4635451E-01                     -0.2447649E-01                      0.0000000E+00                      0.2328035E+00                     -0.5609419E+04                     -0.1343247E+00                      0.0000000E+00                      0.2033396E+00                      0.1281668E+00                      0.0000000E+00                      0.7233617E-01                     -0.2913221E+04
   15.1500                     -0.1303522E+01                     -0.1303522E+01                      0.0000000E+00                     -0.6031584E+00                     -0.6031584E+00                      0.0000000E+00                     -0.3304032E+00                      0.0000000E+00                     -0.4343984E-01                     -0.2202343E-01                      0.0000000E+00                      0.2328909E+00                     -0.5616345E+04                     -0.1327446E+00                      0.0000000E+00                      0.2042870E+00                      0.1288272E+00                      0.0000000E+00                      0.7123872E-01                     -0.2887967E+04
   15.1625                     -0.1302707E+01                     -0.1302707E+01                      0.0000000E+00                     -0.5949073E+00                     -0.5949073E+00                      0.0000000E+00                     -0.3308004E+00                      0.0000000E+00                     -0.4052517E-01                     -0.1957036E-01                      0.0000000E+00                      0.2329783E+00                     -0.5623270E+04                     -0.1311644E+00                      0.0000000E+00                      0.2052343E+00                      0.1294877E+00                      0.0000000E+00                      0.7014126E-01                     -0.2862713E+04
   15.1750                     -0.1301893E+01                     -0.1301893E+01                      0.0000000E+00                     -0.5866563E+00                     -0.5866563E+00                      0.0000000E+00                     -0.3311976E+00                      0.0000000E+00                     -0.3761050E-01                     -0.1711729E-01                      0.0000000E+00                      0.2330658E+00                     -0.5630194E+04                     -0.1295843E+00                      0.0000000E+00                      0.2061817E+00                      0.1301482E+00                      0.0000000E+00                      0.6904381E-01                     -0.2837460E+04
   15.1875                     -0.1301079E+01                     -0.1301079E+01                      0.0000000E+00                     -0.5784053E+00                     -0.5784053E+00                      0.0000000E+00                     -0.3315948E+00                      0.0000000E+00                     -0.3469583E-01                     -0.1466422E-01                      0.0000000E+00                      0.2331532E+00                     -0.5637120E+04                     -0.1280041E+00                      0.0000000E+00                      0.2071290E+00                      0.1308087E+00                      0.0000000E+00                      0.6794635E-01                     -0.2812206E+04
   15.2000                     -0.1300265E+01                     -0.1300265E+01                      0.0000000E+00                     -0.5701542E+00                     -0.5701542E+00                      0.0000000E+00                     -0.3319920E+00                      0.0000000E+00                     -0.3178116E-01                     -0.1221116E-01                      0.0000000E+00                      0.2332405E+00                     -0.5644044E+04                     -0.1264239E+00                      0.0000000E+00                      0.2080764E+00                      0.1314692E+00                      0.0000000E+00                      0.6684890E-01                     -0.2786953E+04
   15.2125                     -0.1296635E+01                     -0.1296635E+01                      0.0000000E+00                     -0.5608717E+00                     -0.5608717E+00                      0.0000000E+00                     -0.3319063E+00                      0.0000000E+00                     -0.2889550E-01                     -0.9851282E-02                      0.0000000E+00                      0.2328684E+00                     -0.5645121E+04                     -0.1247295E+00                      0.0000000E+00                      0.2087934E+00                      0.1319472E+00                      0.0000000E+00                      0.6564876E-01                     -0.2760020E+04
   15.2250                     -0.1293006E+01                     -0.1293006E+01                      0.0000000E+00                     -0.5515893E+00                     -0.5515893E+00                      0.0000000E+00                     -0.3318206E+00                      0.0000000E+00                     -0.2600985E-01                     -0.7491405E-02                      0.0000000E+00                      0.2324962E+00                     -0.5646196E+04                     -0.1230351E+00                      0.0000000E+00                      0.2095104E+00                      0.1324252E+00                      0.0000000E+00                      0.6444862E-01                     -0.2733086E+04
   15.2375                     -0.1289376E+01                     -0.1289376E+01                      0.0000000E+00                     -0.5423068E+00                     -0.5423068E+00                      0.0000000E+00                     -0.3317349E+00                      0.0000000E+00                     -0.2312420E-01                     -0.5131529E-02                      0.0000000E+00                      0.2321241E+00                     -0.5647272E+04                     -0.1213408E+00                      0.0000000E+00                      0.2102274E+00                      0.1329033E+00                      0.0000000E+00                      0.6324848E-01                     -0.2706152E+04
   15.2500                     -0.1285747E+01                     -0.1285747E+01                      0.0000000E+00                     -0.5330243E+00                     -0.5330243E+00                      0.0000000E+00                     -0.3316492E+00                      0.0000000E+00                     -0.2023854E-01                     -0.2771653E-02                      0.0000000E+00                      0.2317519E+00                     -0.5648349E+04                     -0.1196464E+00                      0.0000000E+00                      0.2109444E+00                      0.1333813E+00                      0.0000000E+00                      0.6204833E-01                     -0.2679219E+04
   15.2625                     -0.1282118E+01                     -0.1282118E+01                      0.0000000E+00                     -0.5237418E+00                     -0.5237418E+00                      0.0000000E+00                     -0.3315635E+00                      0.0000000E+00                     -0.1735289E-01                     -0.4117758E-03                      0.0000000E+00                      0.2313797E+00                     -0.5649426E+04                     -0.1179520E+00                      0.0000000E+00                      0.2116615E+00                      0.1338594E+00                      0.0000000E+00                      0.6084819E-01                     -0.2652285E+04
   15.2750                     -0.1278488E+01                     -0.1278488E+01                      0.0000000E+00                     -0.5144594E+00                     -0.5144594E+00                      0.0000000E+00                     -0.3314779E+00                      0.0000000E+00                     -0.1446723E-01                      0.1948099E-02                      0.0000000E+00                      0.2310075E+00                     -0.5650501E+04                     -0.1162576E+00                      0.0000000E+00                      0.2123785E+00                      0.1343374E+00                      0.0000000E+00                      0.5964804E-01                     -0.2625352E+04
   15.2875                     -0.1274859E+01                     -0.1274859E+01                      0.0000000E+00                     -0.5051769E+00                     -0.5051769E+00                      0.0000000E+00                     -0.3313921E+00                      0.0000000E+00                     -0.1158158E-01                      0.4307974E-02                      0.0000000E+00                      0.2306354E+00                     -0.5651577E+04                     -0.1145632E+00                      0.0000000E+00                      0.2130955E+00                      0.1348154E+00                      0.0000000E+00                      0.5844790E-01                     -0.2598418E+04
   15.3000                     -0.1271230E+01                     -0.1271230E+01                      0.0000000E+00                     -0.4958944E+00                     -0.4958944E+00                      0.0000000E+00                     -0.3313063E+00                      0.0000000E+00                     -0.8695928E-02                      0.6667851E-02                      0.0000000E+00                      0.2302631E+00                     -0.5652653E+04                     -0.1128688E+00                      0.0000000E+00                      0.2138126E+00                      0.1352935E+00                      0.0000000E+00                      0.5724777E-01                     -0.2571485E+04
   15.3125                     -0.1267600E+01                     -0.1267600E+01                      0.0000000E+00                     -0.4866119E+00                     -0.4866119E+00                      0.0000000E+00                     -0.3312207E+00                      0.0000000E+00                     -0.5810274E-02                      0.9027727E-02                      0.0000000E+00                      0.2298910E+00                     -0.5653729E+04                     -0.1111744E+00                      0.0000000E+00                      0.2145296E+00                      0.1357715E+00                      0.0000000E+00                      0.5604762E-01                     -0.2544551E+04
   15.3250                     -0.1263971E+01                     -0.1263971E+01                      0.0000000E+00                     -0.4773295E+00                     -0.4773295E+00                      0.0000000E+00                     -0.3311350E+00                      0.0000000E+00                     -0.2924620E-02                      0.1138760E-01                      0.0000000E+00                      0.2295188E+00                     -0.5654805E+04                     -0.1094800E+00                      0.0000000E+00                      0.2152466E+00                      0.1362495E+00                      0.0000000E+00                      0.5484748E-01                     -0.2517617E+04
   15.3375                     -0.1260342E+01                     -0.1260342E+01                      0.0000000E+00                     -0.4680470E+00                     -0.4680470E+00                      0.0000000E+00                     -0.3310492E+00                      0.0000000E+00                     -0.3896584E-04                      0.1374748E-01                      0.0000000E+00                      0.2291466E+00                     -0.5655881E+04                     -0.1077856E+00                      0.0000000E+00                      0.2159636E+00                      0.1367276E+00                      0.0000000E+00                      0.5364733E-01                     -0.2490684E+04
   15.3500                     -0.1256712E+01                     -0.1256712E+01                      0.0000000E+00                     -0.4587645E+00                     -0.4587645E+00                      0.0000000E+00                     -0.3309636E+00                      0.0000000E+00                      0.2846687E-02                      0.1610735E-01                      0.0000000E+00                      0.2287744E+00                     -0.5656957E+04                     -0.1060912E+00                      0.0000000E+00                      0.2166807E+00                      0.1372056E+00                      0.0000000E+00                      0.5244719E-01                     -0.2463750E+04
   15.3625                     -0.1253083E+01                     -0.1253083E+01                      0.0000000E+00                     -0.4494820E+00                     -0.4494820E+00                      0.0000000E+00                     -0.3308779E+00                      0.0000000E+00                      0.5732343E-02                      0.1846723E-01                      0.0000000E+00                      0.2284023E+00                     -0.5658033E+04                     -0.1043968E+00                      0.0000000E+00                      0.2173977E+00                      0.1376837E+00                      0.0000000E+00                      0.5124705E-01                     -0.2436817E+04
   15.3750                     -0.1249454E+01                     -0.1249454E+01                      0.0000000E+00                     -0.4401996E+00                     -0.4401996E+00                      0.0000000E+00                     -0.3307921E+00                      0.0000000E+00                      0.8617995E-02                      0.2082710E-01                      0.0000000E+00                      0.2280301E+00                     -0.5659109E+04                     -0.1027024E+00                      0.0000000E+00                      0.2181147E+00                      0.1381617E+00                      0.0000000E+00                      0.5004691E-01                     -0.2409884E+04
   15.3875                     -0.1245824E+01                     -0.1245824E+01                      0.0000000E+00                     -0.4309171E+00                     -0.4309171E+00                      0.0000000E+00                     -0.3307064E+00                      0.0000000E+00                      0.1150365E-01                      0.2318698E-01                      0.0000000E+00                      0.2276579E+00                     -0.5660186E+04                     -0.1010081E+00                      0.0000000E+00                      0.2188317E+00                      0.1386397E+00                      0.0000000E+00                      0.4884676E-01                     -0.2382950E+04
   15.4000                     -0.1242195E+01                     -0.1242195E+01                      0.0000000E+00                     -0.4216346E+00                     -0.4216346E+00                      0.0000000E+00                     -0.3306207E+00                      0.0000000E+00                      0.1438930E-01                      0.2554686E-01                      0.0000000E+00                      0.2272857E+00                     -0.5661261E+04                     -0.9931366E-01                      0.0000000E+00                      0.2195488E+00                      0.1391178E+00                      0.0000000E+00                      0.4764662E-01                     -0.2356016E+04
   15.4125                     -0.1236071E+01                     -0.1236071E+01                      0.0000000E+00                     -0.4117698E+00                     -0.4117698E+00                      0.0000000E+00                     -0.3300801E+00                      0.0000000E+00                      0.1715800E-01                      0.2772115E-01                      0.0000000E+00                      0.2264973E+00                     -0.5656636E+04                     -0.9754355E-01                      0.0000000E+00                      0.2200184E+00                      0.1393943E+00                      0.0000000E+00                      0.4637942E-01                     -0.2327884E+04
   15.4250                     -0.1229947E+01                     -0.1229947E+01                      0.0000000E+00                     -0.4019050E+00                     -0.4019050E+00                      0.0000000E+00                     -0.3295397E+00                      0.0000000E+00                      0.1992669E-01                      0.2989544E-01                      0.0000000E+00                      0.2257089E+00                     -0.5652012E+04                     -0.9577345E-01                      0.0000000E+00                      0.2204881E+00                      0.1396709E+00                      0.0000000E+00                      0.4511224E-01                     -0.2299752E+04
   15.4375                     -0.1223822E+01                     -0.1223822E+01                      0.0000000E+00                     -0.3920402E+00                     -0.3920402E+00                      0.0000000E+00                     -0.3289991E+00                      0.0000000E+00                      0.2269539E-01                      0.3206974E-01                      0.0000000E+00                      0.2249205E+00                     -0.5647386E+04                     -0.9400335E-01                      0.0000000E+00                      0.2209577E+00                      0.1399474E+00                      0.0000000E+00                      0.4384505E-01                     -0.2271620E+04
   15.4500                     -0.1217698E+01                     -0.1217698E+01                      0.0000000E+00                     -0.3821754E+00                     -0.3821754E+00                      0.0000000E+00                     -0.3284585E+00                      0.0000000E+00                      0.2546408E-01                      0.3424404E-01                      0.0000000E+00                      0.2241320E+00                     -0.5642761E+04                     -0.9223325E-01                      0.0000000E+00                      0.2214274E+00                      0.1402240E+00                      0.0000000E+00                      0.4257786E-01                     -0.2243488E+04
   15.4625                     -0.1211574E+01                     -0.1211574E+01                      0.0000000E+00                     -0.3723106E+00                     -0.3723106E+00                      0.0000000E+00                     -0.3279178E+00                      0.0000000E+00                      0.2823278E-01                      0.3641833E-01                      0.0000000E+00                      0.2233436E+00                     -0.5638137E+04                     -0.9046313E-01                      0.0000000E+00                      0.2218971E+00                      0.1405006E+00                      0.0000000E+00                      0.4131067E-01                     -0.2215356E+04
   15.4750                     -0.1205450E+01                     -0.1205450E+01                      0.0000000E+00                     -0.3624458E+00                     -0.3624458E+00                      0.0000000E+00                     -0.3273774E+00                      0.0000000E+00                      0.3100148E-01                      0.3859262E-01                      0.0000000E+00                      0.2225552E+00                     -0.5633512E+04                     -0.8869305E-01                      0.0000000E+00                      0.2223668E+00                      0.1407771E+00                      0.0000000E+00                      0.4004348E-01                     -0.2187224E+04
   15.4875                     -0.1199326E+01                     -0.1199326E+01                      0.0000000E+00                     -0.3525811E+00                     -0.3525811E+00                      0.0000000E+00                     -0.3268368E+00                      0.0000000E+00                      0.3377018E-01                      0.4076691E-01                      0.0000000E+00                      0.2217668E+00                     -0.5628886E+04                     -0.8692293E-01                      0.0000000E+00                      0.2228364E+00                      0.1410537E+00                      0.0000000E+00                      0.3877629E-01                     -0.2159092E+04
   15.5000                     -0.1193202E+01                     -0.1193202E+01                      0.0000000E+00                     -0.3427162E+00                     -0.3427162E+00                      0.0000000E+00                     -0.3262963E+00                      0.0000000E+00                      0.3653887E-01                      0.4294121E-01                      0.0000000E+00                      0.2209783E+00                     -0.5624262E+04                     -0.8515283E-01                      0.0000000E+00                      0.2233061E+00                      0.1413303E+00                      0.0000000E+00                      0.3750911E-01                     -0.2130960E+04
   15.5125                     -0.1187078E+01                     -0.1187078E+01                      0.0000000E+00                     -0.3328515E+00                     -0.3328515E+00                      0.0000000E+00                     -0.3257557E+00                      0.0000000E+00                      0.3930757E-01                      0.4511550E-01                      0.0000000E+00                      0.2201899E+00                     -0.5619637E+04                     -0.8338272E-01                      0.0000000E+00                      0.2237757E+00                      0.1416068E+00                      0.0000000E+00                      0.3624191E-01                     -0.2102828E+04
   15.5250                     -0.1180954E+01                     -0.1180954E+01                      0.0000000E+00                     -0.3229867E+00                     -0.3229867E+00                      0.0000000E+00                     -0.3252151E+00                      0.0000000E+00                      0.4207627E-01                      0.4728980E-01                      0.0000000E+00                      0.2194014E+00                     -0.5615012E+04                     -0.8161262E-01                      0.0000000E+00                      0.2242454E+00                      0.1418834E+00                      0.0000000E+00                      0.3497472E-01                     -0.2074696E+04
   15.5375                     -0.1174830E+01                     -0.1174830E+01                      0.0000000E+00                     -0.3131219E+00                     -0.3131219E+00                      0.0000000E+00                     -0.3246745E+00                      0.0000000E+00                      0.4484496E-01                      0.4946409E-01                      0.0000000E+00                      0.2186131E+00                     -0.5610388E+04                     -0.7984252E-01                      0.0000000E+00                      0.2247150E+00                      0.1421600E+00                      0.0000000E+00                      0.3370753E-01                     -0.2046564E+04
   15.5500                     -0.1168706E+01                     -0.1168706E+01                      0.0000000E+00                     -0.3032571E+00                     -0.3032571E+00                      0.0000000E+00                     -0.3241340E+00                      0.0000000E+00                      0.4761366E-01                      0.5163839E-01                      0.0000000E+00                      0.2178246E+00                     -0.5605763E+04                     -0.7807241E-01                      0.0000000E+00                      0.2251847E+00                      0.1424365E+00                      0.0000000E+00                      0.3244034E-01                     -0.2018432E+04
   15.5625                     -0.1162582E+01                     -0.1162582E+01                      0.0000000E+00                     -0.2933923E+00                     -0.2933923E+00                      0.0000000E+00                     -0.3235935E+00                      0.0000000E+00                      0.5038236E-01                      0.5381269E-01                      0.0000000E+00                      0.2170362E+00                     -0.5601138E+04                     -0.7630231E-01                      0.0000000E+00                      0.2256544E+00                      0.1427131E+00                      0.0000000E+00                      0.3117315E-01                     -0.1990300E+04
   15.5750                     -0.1156458E+01                     -0.1156458E+01                      0.0000000E+00                     -0.2835275E+00                     -0.2835275E+00                      0.0000000E+00                     -0.3230529E+00                      0.0000000E+00                      0.5315104E-01                      0.5598698E-01                      0.0000000E+00                      0.2162478E+00                     -0.5596512E+04                     -0.7453220E-01                      0.0000000E+00                      0.2261240E+00                      0.1429896E+00                      0.0000000E+00                      0.2990596E-01                     -0.1962168E+04
   15.5875                     -0.1150334E+01                     -0.1150334E+01                      0.0000000E+00                     -0.2736627E+00                     -0.2736627E+00                      0.0000000E+00                     -0.3225124E+00                      0.0000000E+00                      0.5591975E-01                      0.5816127E-01                      0.0000000E+00                      0.2154593E+00                     -0.5591888E+04                     -0.7276210E-01                      0.0000000E+00                      0.2265937E+00                      0.1432662E+00                      0.0000000E+00                      0.2863877E-01                     -0.1934036E+04
   15.6000                     -0.1144209E+01                     -0.1144209E+01                      0.0000000E+00                     -0.2637979E+00                     -0.2637979E+00                      0.0000000E+00                     -0.3219718E+00                      0.0000000E+00                      0.5868844E-01                      0.6033556E-01                      0.0000000E+00                      0.2146710E+00                     -0.5587263E+04                     -0.7099199E-01                      0.0000000E+00                      0.2270633E+00                      0.1435428E+00                      0.0000000E+00                      0.2737158E-01                     -0.1905904E+04
   15.6125                     -0.1136055E+01                     -0.1136055E+01                      0.0000000E+00                     -0.2538255E+00                     -0.2538255E+00                      0.0000000E+00                     -0.3210215E+00                      0.0000000E+00                      0.6126292E-01                      0.6224670E-01                      0.0000000E+00                      0.2135291E+00                     -0.5577251E+04                     -0.6918769E-01                      0.0000000E+00                      0.2272761E+00                      0.1436070E+00                      0.0000000E+00                      0.2607669E-01                     -0.1877082E+04
   15.6250                     -0.1127900E+01                     -0.1127900E+01                      0.0000000E+00                     -0.2438531E+00                     -0.2438531E+00                      0.0000000E+00                     -0.3200714E+00                      0.0000000E+00                      0.6383740E-01                      0.6415781E-01                      0.0000000E+00                      0.2123872E+00                     -0.5567240E+04                     -0.6738342E-01                      0.0000000E+00                      0.2274889E+00                      0.1436712E+00                      0.0000000E+00                      0.2478179E-01                     -0.1848260E+04
   15.6375                     -0.1119746E+01                     -0.1119746E+01                      0.0000000E+00                     -0.2338807E+00                     -0.2338807E+00                      0.0000000E+00                     -0.3191211E+00                      0.0000000E+00                      0.6641190E-01                      0.6606895E-01                      0.0000000E+00                      0.2112454E+00                     -0.5557230E+04                     -0.6557912E-01                      0.0000000E+00                      0.2277017E+00                      0.1437354E+00                      0.0000000E+00                      0.2348690E-01                     -0.1819438E+04
   15.6500                     -0.1111591E+01                     -0.1111591E+01                      0.0000000E+00                     -0.2239082E+00                     -0.2239082E+00                      0.0000000E+00                     -0.3181708E+00                      0.0000000E+00                      0.6898637E-01                      0.6798008E-01                      0.0000000E+00                      0.2101035E+00                     -0.5547220E+04                     -0.6377484E-01                      0.0000000E+00                      0.2279145E+00                      0.1437996E+00                      0.0000000E+00                      0.2219201E-01                     -0.1790615E+04
   15.6625                     -0.1103437E+01                     -0.1103437E+01                      0.0000000E+00                     -0.2139358E+00                     -0.2139358E+00                      0.0000000E+00                     -0.3172206E+00                      0.0000000E+00                      0.7156086E-01                      0.6989120E-01                      0.0000000E+00                      0.2089616E+00                     -0.5537209E+04                     -0.6197055E-01                      0.0000000E+00                      0.2281272E+00                      0.1438638E+00                      0.0000000E+00                      0.2089711E-01                     -0.1761793E+04
   15.6750                     -0.1095283E+01                     -0.1095283E+01                      0.0000000E+00                     -0.2039634E+00                     -0.2039634E+00                      0.0000000E+00                     -0.3162704E+00                      0.0000000E+00                      0.7413533E-01                      0.7180233E-01                      0.0000000E+00                      0.2078198E+00                     -0.5527197E+04                     -0.6016626E-01                      0.0000000E+00                      0.2283400E+00                      0.1439281E+00                      0.0000000E+00                      0.1960222E-01                     -0.1732971E+04
   15.6875                     -0.1087128E+01                     -0.1087128E+01                      0.0000000E+00                     -0.1939910E+00                     -0.1939910E+00                      0.0000000E+00                     -0.3153201E+00                      0.0000000E+00                      0.7670982E-01                      0.7371344E-01                      0.0000000E+00                      0.2066779E+00                     -0.5517186E+04                     -0.5836198E-01                      0.0000000E+00                      0.2285528E+00                      0.1439923E+00                      0.0000000E+00                      0.1830732E-01                     -0.1704149E+04
   15.7000                     -0.1078974E+01                     -0.1078974E+01                      0.0000000E+00                     -0.1840186E+00                     -0.1840186E+00                      0.0000000E+00                     -0.3143699E+00                      0.0000000E+00                      0.7928431E-01                      0.7562456E-01                      0.0000000E+00                      0.2055360E+00                     -0.5507176E+04                     -0.5655769E-01                      0.0000000E+00                      0.2287655E+00                      0.1440565E+00                      0.0000000E+00                      0.1701243E-01                     -0.1675327E+04
   15.7125                     -0.1070819E+01                     -0.1070819E+01                      0.0000000E+00                     -0.1740461E+00                     -0.1740461E+00                      0.0000000E+00                     -0.3134196E+00                      0.0000000E+00                      0.8185878E-01                      0.7753570E-01                      0.0000000E+00                      0.2043942E+00                     -0.5497166E+04                     -0.5475339E-01                      0.0000000E+00                      0.2289784E+00                      0.1441207E+00                      0.0000000E+00                      0.1571754E-01                     -0.1646504E+04
   15.7250                     -0.1062665E+01                     -0.1062665E+01                      0.0000000E+00                     -0.1640737E+00                     -0.1640737E+00                      0.0000000E+00                     -0.3124694E+00                      0.0000000E+00                      0.8443327E-01                      0.7944681E-01                      0.0000000E+00                      0.2032523E+00                     -0.5487154E+04                     -0.5294911E-01                      0.0000000E+00                      0.2291911E+00                      0.1441849E+00                      0.0000000E+00                      0.1442264E-01                     -0.1617682E+04
   15.7375                     -0.1054510E+01                     -0.1054510E+01                      0.0000000E+00                     -0.1541013E+00                     -0.1541013E+00                      0.0000000E+00                     -0.3115191E+00                      0.0000000E+00                      0.8700773E-01                      0.8135795E-01                      0.0000000E+00                      0.2021105E+00                     -0.5477143E+04                     -0.5114482E-01                      0.0000000E+00                      0.2294039E+00                      0.1442491E+00                      0.0000000E+00                      0.1312775E-01                     -0.1588860E+04
   15.7500                     -0.1046356E+01                     -0.1046356E+01                      0.0000000E+00                     -0.1441289E+00                     -0.1441289E+00                      0.0000000E+00                     -0.3105689E+00                      0.0000000E+00                      0.8958223E-01                      0.8326908E-01                      0.0000000E+00                      0.2009686E+00                     -0.5467132E+04                     -0.4934053E-01                      0.0000000E+00                      0.2296167E+00                      0.1443133E+00                      0.0000000E+00                      0.1183286E-01                     -0.1560038E+04
   15.7625                     -0.1038201E+01                     -0.1038201E+01                      0.0000000E+00                     -0.1341565E+00                     -0.1341565E+00                      0.0000000E+00                     -0.3096187E+00                      0.0000000E+00                      0.9215672E-01                      0.8518021E-01                      0.0000000E+00                      0.1998267E+00                     -0.5457123E+04                     -0.4753624E-01                      0.0000000E+00                      0.2298294E+00                      0.1443775E+00                      0.0000000E+00                      0.1053796E-01                     -0.1531216E+04
   15.7750                     -0.1030047E+01                     -0.1030047E+01                      0.0000000E+00                     -0.1241840E+00                     -0.1241840E+00                      0.0000000E+00                     -0.3086684E+00                      0.0000000E+00                      0.9473119E-01                      0.8709133E-01                      0.0000000E+00                      0.1986849E+00                     -0.5447110E+04                     -0.4573195E-01                      0.0000000E+00                      0.2300422E+00                      0.1444418E+00                      0.0000000E+00                      0.9243067E-02                     -0.1502394E+04
   15.7875                     -0.1021892E+01                     -0.1021892E+01                      0.0000000E+00                     -0.1142116E+00                     -0.1142116E+00                      0.0000000E+00                     -0.3077181E+00                      0.0000000E+00                      0.9730567E-01                      0.8900245E-01                      0.0000000E+00                      0.1975430E+00                     -0.5437100E+04                     -0.4392766E-01                      0.0000000E+00                      0.2302550E+00                      0.1445060E+00                      0.0000000E+00                      0.7948174E-02                     -0.1473571E+04
