
Predictions were generated on 09-Jun-2020 at 10:52:56 using BeamDyn




Time	RootFxr   	RootFyr   	RootFzr   	RootMxr   	RootMyr   	RootMzr   	N1Fxl     	N1Fyl     	N1Fzl     	N1Mxl     	N1Myl     	N1Mzl     	TipTDxr   	TipTDyr   	TipTDzr   	TipRDxr   	TipRDyr   	TipRDzr   
(s)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(m)	(m)	(m)	(-)	(-)	(-)
       7.940000	 1.228E+03	-2.021E+05	-3.211E+02	 4.862E+06	 5.500E+04	-6.272E+03	 4.772E+04	-1.964E+05	-3.211E+02	 4.719E+06	 1.173E+06	-6.272E+03	 1.747E-01	-7.174E-01	-5.641E-03	 1.839E-02	 5.593E-03	-4.337E-04
       7.950000	 1.476E+03	-2.002E+05	-2.738E+02	 4.782E+06	 6.539E+04	-6.121E+03	 4.752E+04	-1.945E+05	-2.738E+02	 4.638E+06	 1.164E+06	-6.121E+03	 1.778E-01	-7.022E-01	-5.429E-03	 1.798E-02	 5.760E-03	-4.282E-04
       7.960000	 1.736E+03	-1.981E+05	-2.250E+02	 4.696E+06	 7.619E+04	-5.953E+03	 4.729E+04	-1.924E+05	-2.250E+02	 4.552E+06	 1.155E+06	-5.953E+03	 1.809E-01	-6.858E-01	-5.205E-03	 1.753E-02	 5.926E-03	-4.208E-04
       7.970000	 2.006E+03	-1.959E+05	-1.754E+02	 4.603E+06	 8.735E+04	-5.768E+03	 4.704E+04	-1.901E+05	-1.754E+02	 4.460E+06	 1.145E+06	-5.768E+03	 1.838E-01	-6.683E-01	-4.971E-03	 1.705E-02	 6.091E-03	-4.115E-04
       7.980000	 2.284E+03	-1.935E+05	-1.257E+02	 4.505E+06	 9.880E+04	-5.569E+03	 4.676E+04	-1.878E+05	-1.257E+02	 4.362E+06	 1.133E+06	-5.569E+03	 1.867E-01	-6.498E-01	-4.729E-03	 1.655E-02	 6.253E-03	-4.003E-04
       7.990000	 2.569E+03	-1.909E+05	-7.676E+01	 4.402E+06	 1.105E+05	-5.356E+03	 4.645E+04	-1.852E+05	-7.676E+01	 4.258E+06	 1.121E+06	-5.356E+03	 1.894E-01	-6.303E-01	-4.483E-03	 1.602E-02	 6.411E-03	-3.874E-04
       8.000000	 2.859E+03	-1.883E+05	-2.910E+01	 4.294E+06	 1.223E+05	-5.131E+03	 4.612E+04	-1.826E+05	-2.910E+01	 4.150E+06	 1.107E+06	-5.131E+03	 1.921E-01	-6.100E-01	-4.234E-03	 1.547E-02	 6.565E-03	-3.729E-04
       8.010000	 3.152E+03	-1.855E+05	 1.664E+01	 4.181E+06	 1.343E+05	-4.897E+03	 4.576E+04	-1.798E+05	 1.664E+01	 4.038E+06	 1.093E+06	-4.897E+03	 1.946E-01	-5.890E-01	-3.984E-03	 1.490E-02	 6.714E-03	-3.570E-04
       8.020000	 3.447E+03	-1.826E+05	 5.989E+01	 4.064E+06	 1.463E+05	-4.655E+03	 4.538E+04	-1.769E+05	 5.989E+01	 3.922E+06	 1.078E+06	-4.655E+03	 1.969E-01	-5.673E-01	-3.737E-03	 1.431E-02	 6.857E-03	-3.400E-04
       8.030000	 3.741E+03	-1.795E+05	 1.001E+02	 3.944E+06	 1.582E+05	-4.408E+03	 4.496E+04	-1.738E+05	 1.001E+02	 3.802E+06	 1.062E+06	-4.408E+03	 1.991E-01	-5.451E-01	-3.492E-03	 1.371E-02	 6.994E-03	-3.221E-04
       8.040000	 4.032E+03	-1.764E+05	 1.370E+02	 3.821E+06	 1.700E+05	-4.157E+03	 4.453E+04	-1.707E+05	 1.370E+02	 3.679E+06	 1.045E+06	-4.157E+03	 2.011E-01	-5.224E-01	-3.254E-03	 1.310E-02	 7.123E-03	-3.034E-04
       8.050000	 4.318E+03	-1.732E+05	 1.700E+02	 3.695E+06	 1.816E+05	-3.904E+03	 4.407E+04	-1.675E+05	 1.700E+02	 3.554E+06	 1.027E+06	-3.904E+03	 2.029E-01	-4.995E-01	-3.022E-03	 1.249E-02	 7.244E-03	-2.844E-04
       8.060000	 4.596E+03	-1.699E+05	 1.990E+02	 3.568E+06	 1.930E+05	-3.651E+03	 4.359E+04	-1.643E+05	 1.990E+02	 3.428E+06	 1.009E+06	-3.651E+03	 2.045E-01	-4.763E-01	-2.799E-03	 1.187E-02	 7.357E-03	-2.650E-04
       8.070000	 4.866E+03	-1.666E+05	 2.237E+02	 3.439E+06	 2.039E+05	-3.400E+03	 4.309E+04	-1.610E+05	 2.237E+02	 3.300E+06	 9.902E+05	-3.400E+03	 2.059E-01	-4.530E-01	-2.585E-03	 1.124E-02	 7.461E-03	-2.455E-04
       8.080000	 5.124E+03	-1.633E+05	 2.440E+02	 3.311E+06	 2.145E+05	-3.151E+03	 4.258E+04	-1.577E+05	 2.440E+02	 3.172E+06	 9.708E+05	-3.151E+03	 2.071E-01	-4.296E-01	-2.381E-03	 1.062E-02	 7.556E-03	-2.261E-04
       8.090000	 5.369E+03	-1.600E+05	 2.598E+02	 3.182E+06	 2.245E+05	-2.908E+03	 4.205E+04	-1.544E+05	 2.598E+02	 3.045E+06	 9.510E+05	-2.908E+03	 2.080E-01	-4.064E-01	-2.189E-03	 1.000E-02	 7.642E-03	-2.068E-04
       8.100000	 5.599E+03	-1.567E+05	 2.711E+02	 3.055E+06	 2.339E+05	-2.670E+03	 4.151E+04	-1.512E+05	 2.711E+02	 2.919E+06	 9.308E+05	-2.670E+03	 2.087E-01	-3.833E-01	-2.008E-03	 9.385E-03	 7.718E-03	-1.877E-04
       8.110000	 5.811E+03	-1.534E+05	 2.781E+02	 2.929E+06	 2.427E+05	-2.439E+03	 4.097E+04	-1.480E+05	 2.781E+02	 2.795E+06	 9.105E+05	-2.439E+03	 2.092E-01	-3.605E-01	-1.839E-03	 8.777E-03	 7.785E-03	-1.688E-04
       8.120000	 6.004E+03	-1.503E+05	 2.810E+02	 2.806E+06	 2.508E+05	-2.215E+03	 4.043E+04	-1.448E+05	 2.810E+02	 2.673E+06	 8.900E+05	-2.215E+03	 2.093E-01	-3.381E-01	-1.683E-03	 8.178E-03	 7.841E-03	-1.501E-04
       8.130000	 6.177E+03	-1.472E+05	 2.798E+02	 2.686E+06	 2.581E+05	-2.000E+03	 3.989E+04	-1.418E+05	 2.798E+02	 2.554E+06	 8.694E+05	-2.000E+03	 2.092E-01	-3.161E-01	-1.538E-03	 7.591E-03	 7.886E-03	-1.316E-04
       8.140000	 6.327E+03	-1.442E+05	 2.750E+02	 2.570E+06	 2.645E+05	-1.794E+03	 3.935E+04	-1.389E+05	 2.750E+02	 2.440E+06	 8.489E+05	-1.794E+03	 2.088E-01	-2.947E-01	-1.406E-03	 7.017E-03	 7.921E-03	-1.134E-04
       8.150000	 6.454E+03	-1.413E+05	 2.669E+02	 2.458E+06	 2.700E+05	-1.598E+03	 3.881E+04	-1.360E+05	 2.669E+02	 2.330E+06	 8.286E+05	-1.598E+03	 2.081E-01	-2.740E-01	-1.285E-03	 6.461E-03	 7.944E-03	-9.540E-05
       8.160000	 6.556E+03	-1.386E+05	 2.559E+02	 2.351E+06	 2.746E+05	-1.412E+03	 3.829E+04	-1.334E+05	 2.559E+02	 2.225E+06	 8.084E+05	-1.412E+03	 2.072E-01	-2.540E-01	-1.176E-03	 5.922E-03	 7.955E-03	-7.770E-05
       8.170000	 6.633E+03	-1.361E+05	 2.424E+02	 2.249E+06	 2.782E+05	-1.237E+03	 3.777E+04	-1.309E+05	 2.424E+02	 2.125E+06	 7.885E+05	-1.237E+03	 2.059E-01	-2.348E-01	-1.077E-03	 5.405E-03	 7.954E-03	-6.036E-05
       8.180000	 6.683E+03	-1.337E+05	 2.269E+02	 2.154E+06	 2.808E+05	-1.073E+03	 3.727E+04	-1.285E+05	 2.269E+02	 2.031E+06	 7.690E+05	-1.073E+03	 2.042E-01	-2.165E-01	-9.887E-04	 4.911E-03	 7.940E-03	-4.348E-05
       8.190000	 6.707E+03	-1.315E+05	 2.100E+02	 2.064E+06	 2.823E+05	-9.220E+02	 3.679E+04	-1.264E+05	 2.100E+02	 1.944E+06	 7.499E+05	-9.220E+02	 2.023E-01	-1.993E-01	-9.094E-04	 4.443E-03	 7.913E-03	-2.720E-05
       8.200000	 6.703E+03	-1.294E+05	 1.921E+02	 1.982E+06	 2.828E+05	-7.832E+02	 3.631E+04	-1.244E+05	 1.921E+02	 1.863E+06	 7.313E+05	-7.832E+02	 2.000E-01	-1.831E-01	-8.387E-04	 4.003E-03	 7.871E-03	-1.169E-05
       8.210000	 6.672E+03	-1.276E+05	 1.739E+02	 1.906E+06	 2.821E+05	-6.574E+02	 3.586E+04	-1.226E+05	 1.739E+02	 1.790E+06	 7.132E+05	-6.574E+02	 1.974E-01	-1.681E-01	-7.755E-04	 3.593E-03	 7.814E-03	 2.862E-06
       8.220000	 6.613E+03	-1.259E+05	 1.557E+02	 1.837E+06	 2.804E+05	-5.452E+02	 3.542E+04	-1.210E+05	 1.557E+02	 1.723E+06	 6.957E+05	-5.452E+02	 1.945E-01	-1.544E-01	-7.192E-04	 3.216E-03	 7.742E-03	 1.623E-05
       8.230000	 6.527E+03	-1.244E+05	 1.382E+02	 1.776E+06	 2.775E+05	-4.467E+02	 3.500E+04	-1.196E+05	 1.382E+02	 1.664E+06	 6.788E+05	-4.467E+02	 1.912E-01	-1.419E-01	-6.687E-04	 2.873E-03	 7.652E-03	 2.818E-05
       8.240000	 6.414E+03	-1.232E+05	 1.218E+02	 1.722E+06	 2.735E+05	-3.623E+02	 3.459E+04	-1.184E+05	 1.218E+02	 1.613E+06	 6.626E+05	-3.623E+02	 1.875E-01	-1.308E-01	-6.232E-04	 2.568E-03	 7.546E-03	 3.852E-05
       8.250000	 6.274E+03	-1.221E+05	 1.071E+02	 1.676E+06	 2.684E+05	-2.920E+02	 3.421E+04	-1.174E+05	 1.071E+02	 1.569E+06	 6.470E+05	-2.920E+02	 1.835E-01	-1.212E-01	-5.819E-04	 2.301E-03	 7.421E-03	 4.705E-05
       8.260000	 6.108E+03	-1.212E+05	 9.436E+01	 1.638E+06	 2.622E+05	-2.357E+02	 3.384E+04	-1.165E+05	 9.436E+01	 1.533E+06	 6.321E+05	-2.357E+02	 1.791E-01	-1.130E-01	-5.441E-04	 2.074E-03	 7.279E-03	 5.362E-05
       8.270000	 5.916E+03	-1.205E+05	 8.402E+01	 1.607E+06	 2.549E+05	-1.931E+02	 3.348E+04	-1.159E+05	 8.402E+01	 1.505E+06	 6.180E+05	-1.931E+02	 1.744E-01	-1.063E-01	-5.093E-04	 1.889E-03	 7.116E-03	 5.811E-05
       8.280000	 5.701E+03	-1.199E+05	 7.635E+01	 1.584E+06	 2.466E+05	-1.639E+02	 3.315E+04	-1.154E+05	 7.635E+01	 1.485E+06	 6.047E+05	-1.639E+02	 1.693E-01	-1.012E-01	-4.769E-04	 1.746E-03	 6.935E-03	 6.047E-05
       8.290000	 5.461E+03	-1.196E+05	 7.158E+01	 1.570E+06	 2.372E+05	-1.474E+02	 3.284E+04	-1.151E+05	 7.158E+01	 1.473E+06	 5.922E+05	-1.474E+02	 1.639E-01	-9.765E-02	-4.466E-04	 1.647E-03	 6.734E-03	 6.072E-05
       8.300000	 5.198E+03	-1.194E+05	 6.985E+01	 1.563E+06	 2.268E+05	-1.427E+02	 3.255E+04	-1.150E+05	 6.985E+01	 1.469E+06	 5.805E+05	-1.427E+02	 1.581E-01	-9.570E-02	-4.183E-04	 1.592E-03	 6.513E-03	 5.893E-05
       8.310000	 4.914E+03	-1.194E+05	 7.122E+01	 1.564E+06	 2.155E+05	-1.488E+02	 3.227E+04	-1.151E+05	 7.122E+01	 1.472E+06	 5.697E+05	-1.488E+02	 1.519E-01	-9.534E-02	-3.920E-04	 1.581E-03	 6.272E-03	 5.524E-05
       8.320000	 4.609E+03	-1.196E+05	 7.567E+01	 1.573E+06	 2.031E+05	-1.647E+02	 3.202E+04	-1.154E+05	 7.567E+01	 1.484E+06	 5.598E+05	-1.647E+02	 1.455E-01	-9.657E-02	-3.677E-04	 1.614E-03	 6.012E-03	 4.985E-05
       8.330000	 4.285E+03	-1.200E+05	 8.307E+01	 1.590E+06	 1.899E+05	-1.890E+02	 3.180E+04	-1.158E+05	 8.307E+01	 1.504E+06	 5.509E+05	-1.890E+02	 1.387E-01	-9.939E-02	-3.460E-04	 1.690E-03	 5.732E-03	 4.302E-05
       8.340000	 3.942E+03	-1.206E+05	 9.324E+01	 1.616E+06	 1.759E+05	-2.204E+02	 3.160E+04	-1.165E+05	 9.324E+01	 1.532E+06	 5.430E+05	-2.204E+02	 1.316E-01	-1.038E-01	-3.272E-04	 1.810E-03	 5.434E-03	 3.504E-05
       8.350000	 3.582E+03	-1.214E+05	 1.059E+02	 1.649E+06	 1.610E+05	-2.576E+02	 3.142E+04	-1.173E+05	 1.059E+02	 1.567E+06	 5.361E+05	-2.576E+02	 1.243E-01	-1.097E-01	-3.121E-04	 1.971E-03	 5.117E-03	 2.623E-05
       8.360000	 3.206E+03	-1.223E+05	 1.207E+02	 1.689E+06	 1.453E+05	-2.992E+02	 3.128E+04	-1.183E+05	 1.207E+02	 1.611E+06	 5.303E+05	-2.992E+02	 1.166E-01	-1.171E-01	-3.014E-04	 2.173E-03	 4.784E-03	 1.694E-05
       8.370000	 2.816E+03	-1.235E+05	 1.373E+02	 1.738E+06	 1.289E+05	-3.438E+02	 3.117E+04	-1.195E+05	 1.373E+02	 1.662E+06	 5.255E+05	-3.438E+02	 1.087E-01	-1.259E-01	-2.959E-04	 2.415E-03	 4.434E-03	 7.508E-06
       8.380000	 2.412E+03	-1.248E+05	 1.553E+02	 1.794E+06	 1.118E+05	-3.903E+02	 3.108E+04	-1.209E+05	 1.553E+02	 1.720E+06	 5.218E+05	-3.903E+02	 1.006E-01	-1.362E-01	-2.967E-04	 2.693E-03	 4.070E-03	-1.737E-06
       8.390000	 1.996E+03	-1.264E+05	 1.740E+02	 1.858E+06	 9.411E+04	-4.375E+02	 3.103E+04	-1.225E+05	 1.740E+02	 1.787E+06	 5.193E+05	-4.375E+02	 9.227E-02	-1.478E-01	-3.048E-04	 3.007E-03	 3.691E-03	-1.049E-05
       8.400000	 1.569E+03	-1.281E+05	 1.931E+02	 1.929E+06	 7.586E+04	-4.842E+02	 3.102E+04	-1.243E+05	 1.931E+02	 1.860E+06	 5.179E+05	-4.842E+02	 8.375E-02	-1.607E-01	-3.211E-04	 3.355E-03	 3.300E-03	-1.846E-05
       8.410000	 1.133E+03	-1.300E+05	 2.121E+02	 2.007E+06	 5.709E+04	-5.298E+02	 3.104E+04	-1.263E+05	 2.121E+02	 1.940E+06	 5.176E+05	-5.298E+02	 7.506E-02	-1.747E-01	-3.468E-04	 3.735E-03	 2.898E-03	-2.542E-05
       8.420000	 6.884E+02	-1.321E+05	 2.303E+02	 2.092E+06	 3.789E+04	-5.733E+02	 3.109E+04	-1.284E+05	 2.303E+02	 2.027E+06	 5.184E+05	-5.733E+02	 6.623E-02	-1.900E-01	-3.829E-04	 4.144E-03	 2.485E-03	-3.118E-05
       8.430000	 2.373E+02	-1.344E+05	 2.472E+02	 2.183E+06	 1.829E+04	-6.143E+02	 3.118E+04	-1.308E+05	 2.472E+02	 2.120E+06	 5.202E+05	-6.143E+02	 5.730E-02	-2.062E-01	-4.303E-04	 4.580E-03	 2.065E-03	-3.558E-05
       8.440000	-2.191E+02	-1.369E+05	 2.624E+02	 2.280E+06	-1.619E+03	-6.522E+02	 3.129E+04	-1.333E+05	 2.624E+02	 2.219E+06	 5.232E+05	-6.522E+02	 4.828E-02	-2.235E-01	-4.900E-04	 5.042E-03	 1.637E-03	-3.850E-05
       8.450000	-6.794E+02	-1.395E+05	 2.753E+02	 2.382E+06	-2.179E+04	-6.869E+02	 3.145E+04	-1.359E+05	 2.753E+02	 2.323E+06	 5.271E+05	-6.869E+02	 3.921E-02	-2.417E-01	-5.627E-04	 5.526E-03	 1.204E-03	-3.989E-05
       8.460000	-1.142E+03	-1.422E+05	 2.855E+02	 2.489E+06	-4.215E+04	-7.181E+02	 3.163E+04	-1.387E+05	 2.855E+02	 2.432E+06	 5.320E+05	-7.181E+02	 3.011E-02	-2.606E-01	-6.491E-04	 6.032E-03	 7.669E-04	-3.969E-05
       8.470000	-1.606E+03	-1.451E+05	 2.926E+02	 2.601E+06	-6.264E+04	-7.456E+02	 3.184E+04	-1.416E+05	 2.926E+02	 2.546E+06	 5.378E+05	-7.456E+02	 2.101E-02	-2.803E-01	-7.497E-04	 6.555E-03	 3.274E-04	-3.790E-05
       8.480000	-2.070E+03	-1.481E+05	 2.962E+02	 2.717E+06	-8.318E+04	-7.695E+02	 3.207E+04	-1.446E+05	 2.962E+02	 2.663E+06	 5.444E+05	-7.695E+02	 1.195E-02	-3.007E-01	-8.650E-04	 7.096E-03	-1.131E-04	-3.452E-05
       8.490000	-2.532E+03	-1.511E+05	 2.960E+02	 2.835E+06	-1.037E+05	-7.898E+02	 3.232E+04	-1.477E+05	 2.960E+02	 2.783E+06	 5.517E+05	-7.898E+02	 2.946E-03	-3.216E-01	-9.953E-04	 7.650E-03	-5.531E-04	-2.956E-05
       8.500000	-2.991E+03	-1.543E+05	 2.917E+02	 2.957E+06	-1.242E+05	-8.065E+02	 3.260E+04	-1.508E+05	 2.917E+02	 2.906E+06	 5.597E+05	-8.065E+02	-5.966E-03	-3.429E-01	-1.140E-03	 8.216E-03	-9.911E-04	-2.306E-05
       8.510000	-3.446E+03	-1.574E+05	 2.831E+02	 3.080E+06	-1.445E+05	-8.198E+02	 3.289E+04	-1.540E+05	 2.831E+02	 3.030E+06	 5.683E+05	-8.198E+02	-1.476E-02	-3.647E-01	-1.301E-03	 8.792E-03	-1.426E-03	-1.502E-05
       8.520000	-3.895E+03	-1.606E+05	 2.701E+02	 3.204E+06	-1.646E+05	-8.297E+02	 3.319E+04	-1.572E+05	 2.701E+02	 3.156E+06	 5.774E+05	-8.297E+02	-2.340E-02	-3.866E-01	-1.475E-03	 9.376E-03	-1.855E-03	-5.482E-06
       8.530000	-4.337E+03	-1.639E+05	 2.527E+02	 3.329E+06	-1.844E+05	-8.364E+02	 3.350E+04	-1.604E+05	 2.527E+02	 3.282E+06	 5.868E+05	-8.364E+02	-3.186E-02	-4.088E-01	-1.664E-03	 9.965E-03	-2.278E-03	 5.540E-06
       8.540000	-4.771E+03	-1.670E+05	 2.309E+02	 3.453E+06	-2.038E+05	-8.399E+02	 3.381E+04	-1.637E+05	 2.309E+02	 3.408E+06	 5.966E+05	-8.399E+02	-4.011E-02	-4.310E-01	-1.865E-03	 1.056E-02	-2.693E-03	 1.802E-05
       8.550000	-5.196E+03	-1.702E+05	 2.047E+02	 3.577E+06	-2.228E+05	-8.405E+02	 3.412E+04	-1.668E+05	 2.047E+02	 3.533E+06	 6.066E+05	-8.405E+02	-4.812E-02	-4.532E-01	-2.079E-03	 1.115E-02	-3.098E-03	 3.192E-05
       8.560000	-5.609E+03	-1.733E+05	 1.745E+02	 3.700E+06	-2.414E+05	-8.382E+02	 3.444E+04	-1.700E+05	 1.745E+02	 3.656E+06	 6.167E+05	-8.382E+02	-5.586E-02	-4.753E-01	-2.304E-03	 1.174E-02	-3.492E-03	 4.720E-05
       8.570000	-6.011E+03	-1.764E+05	 1.404E+02	 3.820E+06	-2.594E+05	-8.334E+02	 3.475E+04	-1.730E+05	 1.404E+02	 3.777E+06	 6.269E+05	-8.334E+02	-6.330E-02	-4.972E-01	-2.539E-03	 1.232E-02	-3.873E-03	 6.379E-05
       8.580000	-6.399E+03	-1.793E+05	 1.028E+02	 3.938E+06	-2.768E+05	-8.263E+02	 3.506E+04	-1.760E+05	 1.028E+02	 3.896E+06	 6.371E+05	-8.263E+02	-7.042E-02	-5.187E-01	-2.781E-03	 1.290E-02	-4.239E-03	 8.160E-05
       8.590000	-6.773E+03	-1.822E+05	 6.210E+01	 4.052E+06	-2.935E+05	-8.173E+02	 3.535E+04	-1.789E+05	 6.210E+01	 4.011E+06	 6.472E+05	-8.173E+02	-7.718E-02	-5.398E-01	-3.029E-03	 1.347E-02	-4.590E-03	 1.005E-04
       8.600000	-7.132E+03	-1.850E+05	 1.876E+01	 4.164E+06	-3.095E+05	-8.069E+02	 3.564E+04	-1.817E+05	 1.876E+01	 4.123E+06	 6.571E+05	-8.069E+02	-8.357E-02	-5.604E-01	-3.282E-03	 1.402E-02	-4.923E-03	 1.203E-04
       8.610000	-7.474E+03	-1.876E+05	-2.668E+01	 4.270E+06	-3.248E+05	-7.955E+02	 3.592E+04	-1.843E+05	-2.668E+01	 4.231E+06	 6.669E+05	-7.955E+02	-8.954E-02	-5.803E-01	-3.536E-03	 1.456E-02	-5.236E-03	 1.408E-04
       8.620000	-7.799E+03	-1.902E+05	-7.363E+01	 4.373E+06	-3.392E+05	-7.840E+02	 3.619E+04	-1.869E+05	-7.363E+01	 4.334E+06	 6.765E+05	-7.840E+02	-9.509E-02	-5.995E-01	-3.790E-03	 1.508E-02	-5.529E-03	 1.618E-04
       8.630000	-8.105E+03	-1.926E+05	-1.215E+02	 4.470E+06	-3.527E+05	-7.729E+02	 3.644E+04	-1.893E+05	-1.215E+02	 4.432E+06	 6.858E+05	-7.729E+02	-1.002E-01	-6.179E-01	-4.041E-03	 1.558E-02	-5.800E-03	 1.829E-04
       8.640000	-8.391E+03	-1.948E+05	-1.695E+02	 4.563E+06	-3.652E+05	-7.632E+02	 3.668E+04	-1.915E+05	-1.695E+02	 4.524E+06	 6.949E+05	-7.632E+02	-1.048E-01	-6.354E-01	-4.286E-03	 1.605E-02	-6.047E-03	 2.038E-04
       8.650000	-8.656E+03	-1.970E+05	-2.171E+02	 4.649E+06	-3.768E+05	-7.556E+02	 3.691E+04	-1.937E+05	-2.171E+02	 4.611E+06	 7.035E+05	-7.556E+02	-1.089E-01	-6.519E-01	-4.523E-03	 1.650E-02	-6.269E-03	 2.240E-04
       8.660000	-8.899E+03	-1.989E+05	-2.635E+02	 4.730E+06	-3.873E+05	-7.511E+02	 3.713E+04	-1.956E+05	-2.635E+02	 4.692E+06	 7.119E+05	-7.511E+02	-1.125E-01	-6.673E-01	-4.750E-03	 1.692E-02	-6.466E-03	 2.433E-04
       8.670000	-9.120E+03	-2.008E+05	-3.081E+02	 4.805E+06	-3.968E+05	-7.505E+02	 3.734E+04	-1.975E+05	-3.081E+02	 4.767E+06	 7.199E+05	-7.505E+02	-1.156E-01	-6.816E-01	-4.963E-03	 1.730E-02	-6.635E-03	 2.611E-04
       8.680000	-9.317E+03	-2.024E+05	-3.501E+02	 4.873E+06	-4.051E+05	-7.545E+02	 3.753E+04	-1.992E+05	-3.501E+02	 4.835E+06	 7.275E+05	-7.545E+02	-1.182E-01	-6.946E-01	-5.161E-03	 1.766E-02	-6.776E-03	 2.772E-04
       8.690000	-9.488E+03	-2.040E+05	-3.890E+02	 4.934E+06	-4.122E+05	-7.640E+02	 3.772E+04	-2.007E+05	-3.890E+02	 4.897E+06	 7.347E+05	-7.640E+02	-1.201E-01	-7.063E-01	-5.342E-03	 1.798E-02	-6.889E-03	 2.910E-04
       8.700000	-9.634E+03	-2.053E+05	-4.242E+02	 4.989E+06	-4.182E+05	-7.794E+02	 3.789E+04	-2.020E+05	-4.242E+02	 4.951E+06	 7.414E+05	-7.794E+02	-1.216E-01	-7.167E-01	-5.503E-03	 1.826E-02	-6.972E-03	 3.024E-04
       8.710000	-9.753E+03	-2.065E+05	-4.550E+02	 5.036E+06	-4.229E+05	-8.012E+02	 3.805E+04	-2.032E+05	-4.550E+02	 4.998E+06	 7.478E+05	-8.012E+02	-1.224E-01	-7.257E-01	-5.642E-03	 1.850E-02	-7.025E-03	 3.109E-04
       8.720000	-9.843E+03	-2.075E+05	-4.811E+02	 5.076E+06	-4.263E+05	-8.295E+02	 3.819E+04	-2.042E+05	-4.811E+02	 5.038E+06	 7.536E+05	-8.295E+02	-1.227E-01	-7.333E-01	-5.759E-03	 1.870E-02	-7.049E-03	 3.165E-04
       8.730000	-9.905E+03	-2.084E+05	-5.021E+02	 5.109E+06	-4.284E+05	-8.645E+02	 3.833E+04	-2.051E+05	-5.021E+02	 5.070E+06	 7.590E+05	-8.645E+02	-1.224E-01	-7.393E-01	-5.851E-03	 1.887E-02	-7.043E-03	 3.190E-04
       8.740000	-9.938E+03	-2.090E+05	-5.176E+02	 5.133E+06	-4.293E+05	-9.058E+02	 3.845E+04	-2.057E+05	-5.176E+02	 5.094E+06	 7.639E+05	-9.058E+02	-1.215E-01	-7.439E-01	-5.919E-03	 1.899E-02	-7.007E-03	 3.184E-04
       8.750000	-9.940E+03	-2.095E+05	-5.274E+02	 5.150E+06	-4.287E+05	-9.532E+02	 3.855E+04	-2.062E+05	-5.274E+02	 5.110E+06	 7.683E+05	-9.532E+02	-1.200E-01	-7.470E-01	-5.961E-03	 1.907E-02	-6.941E-03	 3.147E-04
       8.760000	-9.911E+03	-2.098E+05	-5.315E+02	 5.159E+06	-4.268E+05	-1.006E+03	 3.864E+04	-2.064E+05	-5.315E+02	 5.118E+06	 7.721E+05	-1.006E+03	-1.180E-01	-7.486E-01	-5.976E-03	 1.911E-02	-6.847E-03	 3.080E-04
       8.770000	-9.850E+03	-2.098E+05	-5.297E+02	 5.159E+06	-4.235E+05	-1.063E+03	 3.872E+04	-2.065E+05	-5.297E+02	 5.118E+06	 7.754E+05	-1.063E+03	-1.154E-01	-7.486E-01	-5.966E-03	 1.910E-02	-6.724E-03	 2.985E-04
       8.780000	-9.758E+03	-2.097E+05	-5.221E+02	 5.151E+06	-4.189E+05	-1.125E+03	 3.877E+04	-2.063E+05	-5.221E+02	 5.109E+06	 7.781E+05	-1.125E+03	-1.122E-01	-7.471E-01	-5.931E-03	 1.906E-02	-6.574E-03	 2.864E-04
       8.790000	-9.633E+03	-2.094E+05	-5.089E+02	 5.135E+06	-4.128E+05	-1.188E+03	 3.882E+04	-2.059E+05	-5.089E+02	 5.092E+06	 7.803E+05	-1.188E+03	-1.085E-01	-7.442E-01	-5.870E-03	 1.898E-02	-6.397E-03	 2.722E-04
       8.800000	-9.475E+03	-2.088E+05	-4.903E+02	 5.111E+06	-4.054E+05	-1.254E+03	 3.884E+04	-2.054E+05	-4.903E+02	 5.067E+06	 7.819E+05	-1.254E+03	-1.043E-01	-7.397E-01	-5.785E-03	 1.886E-02	-6.195E-03	 2.560E-04
       8.810000	-9.285E+03	-2.080E+05	-4.666E+02	 5.078E+06	-3.966E+05	-1.321E+03	 3.885E+04	-2.046E+05	-4.666E+02	 5.033E+06	 7.830E+05	-1.321E+03	-9.954E-02	-7.338E-01	-5.678E-03	 1.870E-02	-5.967E-03	 2.382E-04
       8.820000	-9.062E+03	-2.070E+05	-4.381E+02	 5.037E+06	-3.865E+05	-1.387E+03	 3.883E+04	-2.035E+05	-4.381E+02	 4.991E+06	 7.834E+05	-1.387E+03	-9.429E-02	-7.265E-01	-5.549E-03	 1.850E-02	-5.716E-03	 2.192E-04
       8.830000	-8.807E+03	-2.058E+05	-4.053E+02	 4.988E+06	-3.750E+05	-1.451E+03	 3.880E+04	-2.023E+05	-4.053E+02	 4.941E+06	 7.834E+05	-1.451E+03	-8.855E-02	-7.178E-01	-5.400E-03	 1.827E-02	-5.443E-03	 1.992E-04
       8.840000	-8.520E+03	-2.044E+05	-3.686E+02	 4.932E+06	-3.622E+05	-1.514E+03	 3.875E+04	-2.008E+05	-3.686E+02	 4.883E+06	 7.827E+05	-1.514E+03	-8.235E-02	-7.078E-01	-5.232E-03	 1.800E-02	-5.148E-03	 1.785E-04
