
These predictions were generated by SeaState on 08-Apr-2022 at 13:45:53.




      Time                          Wave1Elev                          Wave1Elv1                          Wave1Elv2                          Wave2Elev                          Wave2Elv1                          Wave2Elv2                            FVel1xi                            FVel1yi                            FVel1zi                            FAcc1xi                            FAcc1yi                            FAcc1zi                             FDynP1                            FVel2xi                            FVel2yi                            FVel2zi                            FAcc2xi                            FAcc2yi                            FAcc2zi                             FDynP2
   (sec)                                (m)                                (m)                                (m)                                (m)                                (m)                                (m)                              (m/s)                              (m/s)                              (m/s)                            (m/s^2)                            (m/s^2)                            (m/s^2)                               (Pa)                              (m/s)                              (m/s)                              (m/s)                            (m/s^2)                            (m/s^2)                            (m/s^2)                               (Pa)
    1.4625                     -0.4664040E+00                     -0.4664040E+00                      0.0000000E+00                      0.6249796E+00                      0.6249796E+00                      0.0000000E+00                     -0.1397776E+00                      0.0000000E+00                      0.3305167E+00                      0.1968554E+00                      0.0000000E+00                      0.8993575E-01                     -0.2514386E+04                      0.2170782E+00                      0.0000000E+00                      0.1060343E+00                      0.3629289E-01                      0.0000000E+00                     -0.1641019E+00                      0.2925071E+04
    1.4750                     -0.4618862E+00                     -0.4618862E+00                      0.0000000E+00                      0.6271539E+00                      0.6271539E+00                      0.0000000E+00                     -0.1372842E+00                      0.0000000E+00                      0.3315872E+00                      0.1976558E+00                      0.0000000E+00                      0.8844296E-01                     -0.2472366E+04                      0.2174742E+00                      0.0000000E+00                      0.1039750E+00                      0.3474914E-01                      0.0000000E+00                     -0.1642188E+00                      0.2937669E+04
    1.4875                     -0.4573684E+00                     -0.4573684E+00                      0.0000000E+00                      0.6293283E+00                      0.6293283E+00                      0.0000000E+00                     -0.1347909E+00                      0.0000000E+00                      0.3326576E+00                      0.1984561E+00                      0.0000000E+00                      0.8695017E-01                     -0.2430345E+04                      0.2178703E+00                      0.0000000E+00                      0.1019156E+00                      0.3320538E-01                      0.0000000E+00                     -0.1643357E+00                      0.2950268E+04
    1.5000                     -0.4528507E+00                     -0.4528507E+00                      0.0000000E+00                      0.6315027E+00                      0.6315027E+00                      0.0000000E+00                     -0.1322976E+00                      0.0000000E+00                      0.3337281E+00                      0.1992565E+00                      0.0000000E+00                      0.8545738E-01                     -0.2388325E+04                      0.2182663E+00                      0.0000000E+00                      0.9985626E-01                      0.3166163E-01                      0.0000000E+00                     -0.1644525E+00                      0.2962865E+04
    1.5125                     -0.4483329E+00                     -0.4483329E+00                      0.0000000E+00                      0.6336771E+00                      0.6336771E+00                      0.0000000E+00                     -0.1298043E+00                      0.0000000E+00                      0.3347985E+00                      0.2000568E+00                      0.0000000E+00                      0.8396461E-01                     -0.2346304E+04                      0.2186623E+00                      0.0000000E+00                      0.9779692E-01                      0.3011787E-01                      0.0000000E+00                     -0.1645694E+00                      0.2975463E+04
    1.5250                     -0.4438151E+00                     -0.4438151E+00                      0.0000000E+00                      0.6358514E+00                      0.6358514E+00                      0.0000000E+00                     -0.1273109E+00                      0.0000000E+00                      0.3358689E+00                      0.2008571E+00                      0.0000000E+00                      0.8247182E-01                     -0.2304284E+04                      0.2190583E+00                      0.0000000E+00                      0.9573757E-01                      0.2857412E-01                      0.0000000E+00                     -0.1646863E+00                      0.2988061E+04
    1.5375                     -0.4392974E+00                     -0.4392974E+00                      0.0000000E+00                      0.6380258E+00                      0.6380258E+00                      0.0000000E+00                     -0.1248176E+00                      0.0000000E+00                      0.3369394E+00                      0.2016575E+00                      0.0000000E+00                      0.8097903E-01                     -0.2262264E+04                      0.2194543E+00                      0.0000000E+00                      0.9367822E-01                      0.2703036E-01                      0.0000000E+00                     -0.1648031E+00                      0.3000659E+04
    1.5500                     -0.4347796E+00                     -0.4347796E+00                      0.0000000E+00                      0.6402002E+00                      0.6402002E+00                      0.0000000E+00                     -0.1223243E+00                      0.0000000E+00                      0.3380098E+00                      0.2024578E+00                      0.0000000E+00                      0.7948625E-01                     -0.2220243E+04                      0.2198503E+00                      0.0000000E+00                      0.9161888E-01                      0.2548661E-01                      0.0000000E+00                     -0.1649200E+00                      0.3013257E+04
    1.5625                     -0.4302619E+00                     -0.4302619E+00                      0.0000000E+00                      0.6423746E+00                      0.6423746E+00                      0.0000000E+00                     -0.1198309E+00                      0.0000000E+00                      0.3390803E+00                      0.2032582E+00                      0.0000000E+00                      0.7799346E-01                     -0.2178223E+04                      0.2202463E+00                      0.0000000E+00                      0.8955953E-01                      0.2394285E-01                      0.0000000E+00                     -0.1650369E+00                      0.3025855E+04
    1.5750                     -0.4257441E+00                     -0.4257441E+00                      0.0000000E+00                      0.6445490E+00                      0.6445490E+00                      0.0000000E+00                     -0.1173376E+00                      0.0000000E+00                      0.3401507E+00                      0.2040585E+00                      0.0000000E+00                      0.7650067E-01                     -0.2136202E+04                      0.2206423E+00                      0.0000000E+00                      0.8750017E-01                      0.2239910E-01                      0.0000000E+00                     -0.1651537E+00                      0.3038453E+04
    1.5875                     -0.4212264E+00                     -0.4212264E+00                      0.0000000E+00                      0.6467233E+00                      0.6467233E+00                      0.0000000E+00                     -0.1148443E+00                      0.0000000E+00                      0.3412212E+00                      0.2048589E+00                      0.0000000E+00                      0.7500789E-01                     -0.2094182E+04                      0.2210383E+00                      0.0000000E+00                      0.8544083E-01                      0.2085534E-01                      0.0000000E+00                     -0.1652706E+00                      0.3051051E+04
    1.6000                     -0.4167086E+00                     -0.4167086E+00                      0.0000000E+00                      0.6488976E+00                      0.6488976E+00                      0.0000000E+00                     -0.1123509E+00                      0.0000000E+00                      0.3422917E+00                      0.2056592E+00                      0.0000000E+00                      0.7351510E-01                     -0.2052162E+04                      0.2214343E+00                      0.0000000E+00                      0.8338147E-01                      0.1931159E-01                      0.0000000E+00                     -0.1653875E+00                      0.3063649E+04
    1.6125                     -0.4114200E+00                     -0.4114200E+00                      0.0000000E+00                      0.6509701E+00                      0.6509701E+00                      0.0000000E+00                     -0.1097142E+00                      0.0000000E+00                      0.3430504E+00                      0.2062891E+00                      0.0000000E+00                      0.7189277E-01                     -0.2008298E+04                      0.2215211E+00                      0.0000000E+00                      0.8132104E-01                      0.1776780E-01                      0.0000000E+00                     -0.1652810E+00                      0.3072097E+04
    1.6250                     -0.4061315E+00                     -0.4061315E+00                      0.0000000E+00                      0.6530426E+00                      0.6530426E+00                      0.0000000E+00                     -0.1070773E+00                      0.0000000E+00                      0.3438091E+00                      0.2069189E+00                      0.0000000E+00                      0.7027043E-01                     -0.1964434E+04                      0.2216079E+00                      0.0000000E+00                      0.7926061E-01                      0.1622401E-01                      0.0000000E+00                     -0.1651744E+00                      0.3080545E+04
    1.6375                     -0.4008430E+00                     -0.4008430E+00                      0.0000000E+00                      0.6551150E+00                      0.6551150E+00                      0.0000000E+00                     -0.1044406E+00                      0.0000000E+00                      0.3445680E+00                      0.2075488E+00                      0.0000000E+00                      0.6864808E-01                     -0.1920570E+04                      0.2216946E+00                      0.0000000E+00                      0.7720017E-01                      0.1468022E-01                      0.0000000E+00                     -0.1650679E+00                      0.3088994E+04
    1.6500                     -0.3955544E+00                     -0.3955544E+00                      0.0000000E+00                      0.6571875E+00                      0.6571875E+00                      0.0000000E+00                     -0.1018038E+00                      0.0000000E+00                      0.3453267E+00                      0.2081787E+00                      0.0000000E+00                      0.6702574E-01                     -0.1876706E+04                      0.2217814E+00                      0.0000000E+00                      0.7513972E-01                      0.1313643E-01                      0.0000000E+00                     -0.1649614E+00                      0.3097442E+04
    1.6625                     -0.3902659E+00                     -0.3902659E+00                      0.0000000E+00                      0.6592599E+00                      0.6592599E+00                      0.0000000E+00                     -0.9916699E-01                      0.0000000E+00                      0.3460855E+00                      0.2088086E+00                      0.0000000E+00                      0.6540341E-01                     -0.1832842E+04                      0.2218682E+00                      0.0000000E+00                      0.7307928E-01                      0.1159264E-01                      0.0000000E+00                     -0.1648548E+00                      0.3105890E+04
    1.6750                     -0.3849773E+00                     -0.3849773E+00                      0.0000000E+00                      0.6613324E+00                      0.6613324E+00                      0.0000000E+00                     -0.9653018E-01                      0.0000000E+00                      0.3468443E+00                      0.2094385E+00                      0.0000000E+00                      0.6378108E-01                     -0.1788978E+04                      0.2219550E+00                      0.0000000E+00                      0.7101884E-01                      0.1004885E-01                      0.0000000E+00                     -0.1647483E+00                      0.3114339E+04
    1.6875                     -0.3796888E+00                     -0.3796888E+00                      0.0000000E+00                      0.6634048E+00                      0.6634048E+00                      0.0000000E+00                     -0.9389341E-01                      0.0000000E+00                      0.3476031E+00                      0.2100684E+00                      0.0000000E+00                      0.6215874E-01                     -0.1745114E+04                      0.2220418E+00                      0.0000000E+00                      0.6895839E-01                      0.8505058E-02                      0.0000000E+00                     -0.1646418E+00                      0.3122788E+04
    1.7000                     -0.3744003E+00                     -0.3744003E+00                      0.0000000E+00                      0.6654773E+00                      0.6654773E+00                      0.0000000E+00                     -0.9125660E-01                      0.0000000E+00                      0.3483619E+00                      0.2106982E+00                      0.0000000E+00                      0.6053640E-01                     -0.1701250E+04                      0.2221285E+00                      0.0000000E+00                      0.6689796E-01                      0.6961272E-02                      0.0000000E+00                     -0.1645353E+00                      0.3131236E+04
    1.7125                     -0.3691117E+00                     -0.3691117E+00                      0.0000000E+00                      0.6675497E+00                      0.6675497E+00                      0.0000000E+00                     -0.8861984E-01                      0.0000000E+00                      0.3491206E+00                      0.2113281E+00                      0.0000000E+00                      0.5891406E-01                     -0.1657386E+04                      0.2222153E+00                      0.0000000E+00                      0.6483752E-01                      0.5417481E-02                      0.0000000E+00                     -0.1644287E+00                      0.3139684E+04
    1.7250                     -0.3638232E+00                     -0.3638232E+00                      0.0000000E+00                      0.6696221E+00                      0.6696221E+00                      0.0000000E+00                     -0.8598302E-01                      0.0000000E+00                      0.3498794E+00                      0.2119580E+00                      0.0000000E+00                      0.5729172E-01                     -0.1613522E+04                      0.2223021E+00                      0.0000000E+00                      0.6277707E-01                      0.3873691E-02                      0.0000000E+00                     -0.1643222E+00                      0.3148133E+04
    1.7375                     -0.3585346E+00                     -0.3585346E+00                      0.0000000E+00                      0.6716946E+00                      0.6716946E+00                      0.0000000E+00                     -0.8334625E-01                      0.0000000E+00                      0.3506382E+00                      0.2125879E+00                      0.0000000E+00                      0.5566939E-01                     -0.1569658E+04                      0.2223889E+00                      0.0000000E+00                      0.6071664E-01                      0.2329901E-02                      0.0000000E+00                     -0.1642157E+00                      0.3156581E+04
    1.7500                     -0.3532461E+00                     -0.3532461E+00                      0.0000000E+00                      0.6737670E+00                      0.6737670E+00                      0.0000000E+00                     -0.8070946E-01                      0.0000000E+00                      0.3513970E+00                      0.2132178E+00                      0.0000000E+00                      0.5404706E-01                     -0.1525794E+04                      0.2224756E+00                      0.0000000E+00                      0.5865620E-01                      0.7861125E-03                      0.0000000E+00                     -0.1641092E+00                      0.3165030E+04
    1.7625                     -0.3479576E+00                     -0.3479576E+00                      0.0000000E+00                      0.6758395E+00                      0.6758395E+00                      0.0000000E+00                     -0.7807266E-01                      0.0000000E+00                      0.3521558E+00                      0.2138477E+00                      0.0000000E+00                      0.5242472E-01                     -0.1481930E+04                      0.2225624E+00                      0.0000000E+00                      0.5659576E-01                     -0.7576771E-03                      0.0000000E+00                     -0.1640026E+00                      0.3173478E+04
    1.7750                     -0.3426690E+00                     -0.3426690E+00                      0.0000000E+00                      0.6779119E+00                      0.6779119E+00                      0.0000000E+00                     -0.7543588E-01                      0.0000000E+00                      0.3529145E+00                      0.2144775E+00                      0.0000000E+00                      0.5080238E-01                     -0.1438066E+04                      0.2226492E+00                      0.0000000E+00                      0.5453532E-01                     -0.2301468E-02                      0.0000000E+00                     -0.1638961E+00                      0.3181926E+04
    1.7875                     -0.3373805E+00                     -0.3373805E+00                      0.0000000E+00                      0.6799844E+00                      0.6799844E+00                      0.0000000E+00                     -0.7279908E-01                      0.0000000E+00                      0.3536733E+00                      0.2151074E+00                      0.0000000E+00                      0.4918003E-01                     -0.1394202E+04                      0.2227360E+00                      0.0000000E+00                      0.5247488E-01                     -0.3845257E-02                      0.0000000E+00                     -0.1637896E+00                      0.3190375E+04
    1.8000                     -0.3320919E+00                     -0.3320919E+00                      0.0000000E+00                      0.6820568E+00                      0.6820568E+00                      0.0000000E+00                     -0.7016229E-01                      0.0000000E+00                      0.3544322E+00                      0.2157373E+00                      0.0000000E+00                      0.4755770E-01                     -0.1350339E+04                      0.2228227E+00                      0.0000000E+00                      0.5041444E-01                     -0.5389046E-02                      0.0000000E+00                     -0.1636830E+00                      0.3198823E+04
    1.8125                     -0.3258922E+00                     -0.3258922E+00                      0.0000000E+00                      0.6838886E+00                      0.6838886E+00                      0.0000000E+00                     -0.6741884E-01                      0.0000000E+00                      0.3548545E+00                      0.2161693E+00                      0.0000000E+00                      0.4581867E-01                     -0.1305283E+04                      0.2226032E+00                      0.0000000E+00                      0.4839784E-01                     -0.6903171E-02                      0.0000000E+00                     -0.1633510E+00                      0.3203164E+04
    1.8250                     -0.3196925E+00                     -0.3196925E+00                      0.0000000E+00                      0.6857203E+00                      0.6857203E+00                      0.0000000E+00                     -0.6467538E-01                      0.0000000E+00                      0.3552768E+00                      0.2166013E+00                      0.0000000E+00                      0.4407965E-01                     -0.1260228E+04                      0.2223837E+00                      0.0000000E+00                      0.4638125E-01                     -0.8417295E-02                      0.0000000E+00                     -0.1630190E+00                      0.3207506E+04
    1.8375                     -0.3134928E+00                     -0.3134928E+00                      0.0000000E+00                      0.6875520E+00                      0.6875520E+00                      0.0000000E+00                     -0.6193193E-01                      0.0000000E+00                      0.3556992E+00                      0.2170334E+00                      0.0000000E+00                      0.4234064E-01                     -0.1215172E+04                      0.2221641E+00                      0.0000000E+00                      0.4436465E-01                     -0.9931418E-02                      0.0000000E+00                     -0.1626870E+00                      0.3211847E+04
    1.8500                     -0.3072931E+00                     -0.3072931E+00                      0.0000000E+00                      0.6893838E+00                      0.6893838E+00                      0.0000000E+00                     -0.5918849E-01                      0.0000000E+00                      0.3561216E+00                      0.2174654E+00                      0.0000000E+00                      0.4060161E-01                     -0.1170116E+04                      0.2219446E+00                      0.0000000E+00                      0.4234806E-01                     -0.1144554E-01                      0.0000000E+00                     -0.1623549E+00                      0.3216188E+04
    1.8625                     -0.3010934E+00                     -0.3010934E+00                      0.0000000E+00                      0.6912155E+00                      0.6912155E+00                      0.0000000E+00                     -0.5644502E-01                      0.0000000E+00                      0.3565440E+00                      0.2178973E+00                      0.0000000E+00                      0.3886259E-01                     -0.1125061E+04                      0.2217251E+00                      0.0000000E+00                      0.4033146E-01                     -0.1295967E-01                      0.0000000E+00                     -0.1620229E+00                      0.3220530E+04
    1.8750                     -0.2948937E+00                     -0.2948937E+00                      0.0000000E+00                      0.6930473E+00                      0.6930473E+00                      0.0000000E+00                     -0.5370156E-01                      0.0000000E+00                      0.3569663E+00                      0.2183293E+00                      0.0000000E+00                      0.3712356E-01                     -0.1080006E+04                      0.2215056E+00                      0.0000000E+00                      0.3831486E-01                     -0.1447379E-01                      0.0000000E+00                     -0.1616909E+00                      0.3224871E+04
    1.8875                     -0.2886939E+00                     -0.2886939E+00                      0.0000000E+00                      0.6948790E+00                      0.6948790E+00                      0.0000000E+00                     -0.5095812E-01                      0.0000000E+00                      0.3573887E+00                      0.2187614E+00                      0.0000000E+00                      0.3538454E-01                     -0.1034950E+04                      0.2212860E+00                      0.0000000E+00                      0.3629827E-01                     -0.1598792E-01                      0.0000000E+00                     -0.1613589E+00                      0.3229212E+04
    1.9000                     -0.2824942E+00                     -0.2824942E+00                      0.0000000E+00                      0.6967108E+00                      0.6967108E+00                      0.0000000E+00                     -0.4821467E-01                      0.0000000E+00                      0.3578111E+00                      0.2191934E+00                      0.0000000E+00                      0.3364552E-01                     -0.9898950E+03                      0.2210665E+00                      0.0000000E+00                      0.3428167E-01                     -0.1750204E-01                      0.0000000E+00                     -0.1610268E+00                      0.3233554E+04
    1.9125                     -0.2762945E+00                     -0.2762945E+00                      0.0000000E+00                      0.6985425E+00                      0.6985425E+00                      0.0000000E+00                     -0.4547120E-01                      0.0000000E+00                      0.3582334E+00                      0.2196254E+00                      0.0000000E+00                      0.3190649E-01                     -0.9448396E+03                      0.2208470E+00                      0.0000000E+00                      0.3226507E-01                     -0.1901617E-01                      0.0000000E+00                     -0.1606948E+00                      0.3237896E+04
    1.9250                     -0.2700948E+00                     -0.2700948E+00                      0.0000000E+00                      0.7003742E+00                      0.7003742E+00                      0.0000000E+00                     -0.4272776E-01                      0.0000000E+00                      0.3586558E+00                      0.2200574E+00                      0.0000000E+00                      0.3016747E-01                     -0.8997841E+03                      0.2206274E+00                      0.0000000E+00                      0.3024848E-01                     -0.2053029E-01                      0.0000000E+00                     -0.1603628E+00                      0.3242237E+04
    1.9375                     -0.2638951E+00                     -0.2638951E+00                      0.0000000E+00                      0.7022060E+00                      0.7022060E+00                      0.0000000E+00                     -0.3998430E-01                      0.0000000E+00                      0.3590782E+00                      0.2204895E+00                      0.0000000E+00                      0.2842845E-01                     -0.8547286E+03                      0.2204079E+00                      0.0000000E+00                      0.2823188E-01                     -0.2204442E-01                      0.0000000E+00                     -0.1600307E+00                      0.3246578E+04
    1.9500                     -0.2576954E+00                     -0.2576954E+00                      0.0000000E+00                      0.7040377E+00                      0.7040377E+00                      0.0000000E+00                     -0.3724085E-01                      0.0000000E+00                      0.3595006E+00                      0.2209215E+00                      0.0000000E+00                      0.2668943E-01                     -0.8096732E+03                      0.2201884E+00                      0.0000000E+00                      0.2621529E-01                     -0.2355854E-01                      0.0000000E+00                     -0.1596987E+00                      0.3250920E+04
    1.9625                     -0.2514957E+00                     -0.2514957E+00                      0.0000000E+00                      0.7058695E+00                      0.7058695E+00                      0.0000000E+00                     -0.3449740E-01                      0.0000000E+00                      0.3599229E+00                      0.2213535E+00                      0.0000000E+00                      0.2495040E-01                     -0.7646177E+03                      0.2199689E+00                      0.0000000E+00                      0.2419869E-01                     -0.2507266E-01                      0.0000000E+00                     -0.1593667E+00                      0.3255261E+04
    1.9750                     -0.2452960E+00                     -0.2452960E+00                      0.0000000E+00                      0.7077012E+00                      0.7077012E+00                      0.0000000E+00                     -0.3175394E-01                      0.0000000E+00                      0.3603452E+00                      0.2217855E+00                      0.0000000E+00                      0.2321138E-01                     -0.7195622E+03                      0.2197494E+00                      0.0000000E+00                      0.2218210E-01                     -0.2658679E-01                      0.0000000E+00                     -0.1590347E+00                      0.3259602E+04
    1.9875                     -0.2390963E+00                     -0.2390963E+00                      0.0000000E+00                      0.7095330E+00                      0.7095330E+00                      0.0000000E+00                     -0.2901049E-01                      0.0000000E+00                      0.3607676E+00                      0.2222175E+00                      0.0000000E+00                      0.2147236E-01                     -0.6745068E+03                      0.2195298E+00                      0.0000000E+00                      0.2016550E-01                     -0.2810091E-01                      0.0000000E+00                     -0.1587027E+00                      0.3263944E+04
    2.0000                     -0.2328965E+00                     -0.2328965E+00                      0.0000000E+00                      0.7113647E+00                      0.7113647E+00                      0.0000000E+00                     -0.2626703E-01                      0.0000000E+00                      0.3611900E+00                      0.2226496E+00                      0.0000000E+00                      0.1973333E-01                     -0.6294514E+03                      0.2193103E+00                      0.0000000E+00                      0.1814890E-01                     -0.2961504E-01                      0.0000000E+00                     -0.1583706E+00                      0.3268285E+04
    2.0125                     -0.2257149E+00                     -0.2257149E+00                      0.0000000E+00                      0.7127520E+00                      0.7127520E+00                      0.0000000E+00                     -0.2345937E-01                      0.0000000E+00                      0.3612545E+00                      0.2228549E+00                      0.0000000E+00                      0.1789786E-01                     -0.5839031E+03                      0.2187936E+00                      0.0000000E+00                      0.1622121E-01                     -0.3106789E-01                      0.0000000E+00                     -0.1578142E+00                      0.3268653E+04
    2.0250                     -0.2185332E+00                     -0.2185332E+00                      0.0000000E+00                      0.7141394E+00                      0.7141394E+00                      0.0000000E+00                     -0.2065169E-01                      0.0000000E+00                      0.3613191E+00                      0.2230602E+00                      0.0000000E+00                      0.1606238E-01                     -0.5383550E+03                      0.2182768E+00                      0.0000000E+00                      0.1429351E-01                     -0.3252076E-01                      0.0000000E+00                     -0.1572577E+00                      0.3269021E+04
    2.0375                     -0.2113516E+00                     -0.2113516E+00                      0.0000000E+00                      0.7155268E+00                      0.7155268E+00                      0.0000000E+00                     -0.1784403E-01                      0.0000000E+00                      0.3613836E+00                      0.2232656E+00                      0.0000000E+00                      0.1422691E-01                     -0.4928069E+03                      0.2177600E+00                      0.0000000E+00                      0.1236581E-01                     -0.3397362E-01                      0.0000000E+00                     -0.1567012E+00                      0.3269388E+04
    2.0500                     -0.2041699E+00                     -0.2041699E+00                      0.0000000E+00                      0.7169141E+00                      0.7169141E+00                      0.0000000E+00                     -0.1503635E-01                      0.0000000E+00                      0.3614481E+00                      0.2234709E+00                      0.0000000E+00                      0.1239143E-01                     -0.4472586E+03                      0.2172432E+00                      0.0000000E+00                      0.1043811E-01                     -0.3542648E-01                      0.0000000E+00                     -0.1561447E+00                      0.3269756E+04
    2.0625                     -0.1969882E+00                     -0.1969882E+00                      0.0000000E+00                      0.7183015E+00                      0.7183015E+00                      0.0000000E+00                     -0.1222868E-01                      0.0000000E+00                      0.3615126E+00                      0.2236763E+00                      0.0000000E+00                      0.1055595E-01                     -0.4017105E+03                      0.2167264E+00                      0.0000000E+00                      0.8510413E-02                     -0.3687934E-01                      0.0000000E+00                     -0.1555883E+00                      0.3270124E+04
    2.0750                     -0.1898066E+00                     -0.1898066E+00                      0.0000000E+00                      0.7196888E+00                      0.7196888E+00                      0.0000000E+00                     -0.9421004E-02                      0.0000000E+00                      0.3615771E+00                      0.2238816E+00                      0.0000000E+00                      0.8720473E-02                     -0.3561623E+03                      0.2162097E+00                      0.0000000E+00                      0.6582713E-02                     -0.3833220E-01                      0.0000000E+00                     -0.1550318E+00                      0.3270492E+04
    2.0875                     -0.1826249E+00                     -0.1826249E+00                      0.0000000E+00                      0.7210761E+00                      0.7210761E+00                      0.0000000E+00                     -0.6613335E-02                      0.0000000E+00                      0.3616416E+00                      0.2240870E+00                      0.0000000E+00                      0.6884996E-02                     -0.3106142E+03                      0.2156929E+00                      0.0000000E+00                      0.4655014E-02                     -0.3978506E-01                      0.0000000E+00                     -0.1544753E+00                      0.3270859E+04
    2.1000                     -0.1754433E+00                     -0.1754433E+00                      0.0000000E+00                      0.7224635E+00                      0.7224635E+00                      0.0000000E+00                     -0.3805662E-02                      0.0000000E+00                      0.3617061E+00                      0.2242923E+00                      0.0000000E+00                      0.5049519E-02                     -0.2650659E+03                      0.2151762E+00                      0.0000000E+00                      0.2727316E-02                     -0.4123792E-01                      0.0000000E+00                     -0.1539189E+00                      0.3271227E+04
    2.1125                     -0.1682616E+00                     -0.1682616E+00                      0.0000000E+00                      0.7238508E+00                      0.7238508E+00                      0.0000000E+00                     -0.9979894E-03                      0.0000000E+00                      0.3617706E+00                      0.2244976E+00                      0.0000000E+00                      0.3214043E-02                     -0.2195178E+03                      0.2146594E+00                      0.0000000E+00                      0.7996183E-03                     -0.4269079E-01                      0.0000000E+00                     -0.1533624E+00                      0.3271594E+04
    2.1250                     -0.1610799E+00                     -0.1610799E+00                      0.0000000E+00                      0.7252382E+00                      0.7252382E+00                      0.0000000E+00                      0.1809682E-02                      0.0000000E+00                      0.3618352E+00                      0.2247030E+00                      0.0000000E+00                      0.1378566E-02                     -0.1739696E+03                      0.2141426E+00                      0.0000000E+00                     -0.1128080E-02                     -0.4414365E-01                      0.0000000E+00                     -0.1528059E+00                      0.3271962E+04
    2.1375                     -0.1538983E+00                     -0.1538983E+00                      0.0000000E+00                      0.7266256E+00                      0.7266256E+00                      0.0000000E+00                      0.4617356E-02                      0.0000000E+00                      0.3618996E+00                      0.2249083E+00                      0.0000000E+00                     -0.4569121E-03                     -0.1284214E+03                      0.2136258E+00                      0.0000000E+00                     -0.3055779E-02                     -0.4559650E-01                      0.0000000E+00                     -0.1522494E+00                      0.3272330E+04
    2.1500                     -0.1467166E+00                     -0.1467166E+00                      0.0000000E+00                      0.7280129E+00                      0.7280129E+00                      0.0000000E+00                      0.7425027E-02                      0.0000000E+00                      0.3619642E+00                      0.2251137E+00                      0.0000000E+00                     -0.2292389E-02                     -0.8287322E+02                      0.2131091E+00                      0.0000000E+00                     -0.4983477E-02                     -0.4704937E-01                      0.0000000E+00                     -0.1516930E+00                      0.3272697E+04
    2.1625                     -0.1395350E+00                     -0.1395350E+00                      0.0000000E+00                      0.7294003E+00                      0.7294003E+00                      0.0000000E+00                      0.1023270E-01                      0.0000000E+00                      0.3620287E+00                      0.2253190E+00                      0.0000000E+00                     -0.4127867E-02                     -0.3732503E+02                      0.2125923E+00                      0.0000000E+00                     -0.6911175E-02                     -0.4850223E-01                      0.0000000E+00                     -0.1511365E+00                      0.3273065E+04
    2.1750                     -0.1323533E+00                     -0.1323533E+00                      0.0000000E+00                      0.7307876E+00                      0.7307876E+00                      0.0000000E+00                      0.1304037E-01                      0.0000000E+00                      0.3620932E+00                      0.2255243E+00                      0.0000000E+00                     -0.5963341E-02                      0.8223129E+01                      0.2120755E+00                      0.0000000E+00                     -0.8838875E-02                     -0.4995509E-01                      0.0000000E+00                     -0.1505800E+00                      0.3273433E+04
    2.1875                     -0.1251716E+00                     -0.1251716E+00                      0.0000000E+00                      0.7321749E+00                      0.7321749E+00                      0.0000000E+00                      0.1584804E-01                      0.0000000E+00                      0.3621578E+00                      0.2257297E+00                      0.0000000E+00                     -0.7798819E-02                      0.5377132E+02                      0.2115588E+00                      0.0000000E+00                     -0.1076657E-01                     -0.5140796E-01                      0.0000000E+00                     -0.1500236E+00                      0.3273800E+04
    2.2000                     -0.1179900E+00                     -0.1179900E+00                      0.0000000E+00                      0.7335623E+00                      0.7335623E+00                      0.0000000E+00                      0.1865571E-01                      0.0000000E+00                      0.3622222E+00                      0.2259350E+00                      0.0000000E+00                     -0.9634297E-02                      0.9931952E+02                      0.2110420E+00                      0.0000000E+00                     -0.1269427E-01                     -0.5286082E-01                      0.0000000E+00                     -0.1494671E+00                      0.3274168E+04
    2.2125                     -0.1098437E+00                     -0.1098437E+00                      0.0000000E+00                      0.7342578E+00                      0.7342578E+00                      0.0000000E+00                      0.2147944E-01                      0.0000000E+00                      0.3619124E+00                      0.2258857E+00                      0.0000000E+00                     -0.1153754E-01                      0.1446232E+03                      0.2102436E+00                      0.0000000E+00                     -0.1448862E-01                     -0.5421900E-01                      0.0000000E+00                     -0.1486913E+00                      0.3270785E+04
    2.2250                     -0.1016974E+00                     -0.1016974E+00                      0.0000000E+00                      0.7349532E+00                      0.7349532E+00                      0.0000000E+00                      0.2430316E-01                      0.0000000E+00                      0.3616024E+00                      0.2258365E+00                      0.0000000E+00                     -0.1344078E-01                      0.1899268E+03                      0.2094451E+00                      0.0000000E+00                     -0.1628297E-01                     -0.5557719E-01                      0.0000000E+00                     -0.1479156E+00                      0.3267403E+04
    2.2375                     -0.9355113E-01                     -0.9355113E-01                      0.0000000E+00                      0.7356487E+00                      0.7356487E+00                      0.0000000E+00                      0.2712688E-01                      0.0000000E+00                      0.3612925E+00                      0.2257872E+00                      0.0000000E+00                     -0.1534403E-01                      0.2352305E+03                      0.2086467E+00                      0.0000000E+00                     -0.1807731E-01                     -0.5693537E-01                      0.0000000E+00                     -0.1471398E+00                      0.3264020E+04
    2.2500                     -0.8540485E-01                     -0.8540485E-01                      0.0000000E+00                      0.7363442E+00                      0.7363442E+00                      0.0000000E+00                      0.2995060E-01                      0.0000000E+00                      0.3609826E+00                      0.2257378E+00                      0.0000000E+00                     -0.1724727E-01                      0.2805341E+03                      0.2078483E+00                      0.0000000E+00                     -0.1987166E-01                     -0.5829356E-01                      0.0000000E+00                     -0.1463640E+00                      0.3260637E+04
