## This file was generated by InflowWind_Driver on May-19-2021 at 14:03:30
## This file contains the wind velocity at the 1000 points specified in the file Points.inp
#
#        T                X                Y                Z                U                V                W
#       (s)              (m)              (m)              (m)             (m/s)            (m/s)            (m/s)
      30.1000000        0.5000000       -1.5000000      150.5000000       15.1490889       -0.2252532        0.2565012
      30.1000000        0.5000000       -0.5000000      150.5000000       15.0550613       -0.3554924       -0.0037443
      30.1000000        0.5000000        0.5000000      150.5000000       14.7939663       -0.4116825       -0.1361140
      30.1000000        0.5000000        1.5000000      150.5000000       14.3658047       -0.3938237       -0.1406080
      30.1000000        0.5000000        2.5000000      150.5000000       13.9376431       -0.3759648       -0.1451020
      30.1000000        0.5000000        3.5000000      150.5000000       13.5094814       -0.3581059       -0.1495960
      30.1000000        0.5000000        4.5000000      150.5000000       13.0813198       -0.3402470       -0.1540900
      30.1000000        0.5000000       -4.5000000      151.5000000       15.2677183       -0.0469939        0.5474347
      30.1000000        0.5000000       -3.5000000      151.5000000       15.1734734       -0.1292969        0.3913609
      30.1000000        0.5000000       -2.5000000      151.5000000       15.0792284       -0.2116000        0.2352871
      30.1000000        0.5000000       -1.5000000      151.5000000       14.9849834       -0.2939031        0.0792132
      30.1000000        0.5000000       -0.5000000      151.5000000       14.8907394       -0.3762062       -0.0768606
      30.1000000        0.5000000        0.5000000      151.5000000       14.6422014       -0.4012480       -0.1328352
      30.1000000        0.5000000        1.5000000      151.5000000       14.2393703       -0.3690287       -0.0887106
      30.1000000        0.5000000        2.5000000      151.5000000       13.8365402       -0.3368092       -0.0445860
      30.1000000        0.5000000        3.5000000      151.5000000       13.4337101       -0.3045898       -0.0004614
      30.1000000        0.5000000        4.5000000      151.5000000       13.0308790       -0.2723705        0.0436632
      30.1000000        0.5000000       -4.5000000      152.5000000       15.1042633       -0.2594520        0.0576317
      30.1000000        0.5000000       -3.5000000      152.5000000       15.0098019       -0.2938190        0.0057296
      30.1000000        0.5000000       -2.5000000      152.5000000       14.9153404       -0.3281860       -0.0461726
      30.1000000        0.5000000       -1.5000000      152.5000000       14.8208780       -0.3625530       -0.0980747
      30.1000000        0.5000000       -0.5000000      152.5000000       14.7264166       -0.3969201       -0.1499769
      30.1000000        0.5000000        0.5000000      152.5000000       14.4904366       -0.3908136       -0.1295564
      30.1000000        0.5000000        1.5000000      152.5000000       14.1129370       -0.3442337       -0.0368132
      30.1000000        0.5000000        2.5000000      152.5000000       13.7354374       -0.2976537        0.0559300
      30.1000000        0.5000000        3.5000000      152.5000000       13.3579378       -0.2510738        0.1486732
      30.1000000        0.5000000        4.5000000      152.5000000       12.9804382       -0.2044939        0.2414164
      30.1000000        0.5000000       -4.5000000      153.5000000       15.2297516       -0.1384206        0.0200947
      30.1000000        0.5000000       -3.5000000      153.5000000       15.1431150       -0.1584065       -0.0392246
      30.1000000        0.5000000       -2.5000000      153.5000000       15.0564785       -0.1783924       -0.0985439
      30.1000000        0.5000000       -1.5000000      153.5000000       14.9698420       -0.1983783       -0.1578632
      30.1000000        0.5000000       -0.5000000      153.5000000       14.8832045       -0.2183642       -0.2171824
      30.1000000        0.5000000        0.5000000      153.5000000       14.6611109       -0.2348315       -0.2037766
      30.1000000        0.5000000        1.5000000      153.5000000       14.3035612       -0.2477802       -0.1176456
      30.1000000        0.5000000        2.5000000      153.5000000       13.9460106       -0.2607290       -0.0315146
      30.1000000        0.5000000        3.5000000      153.5000000       13.5884600       -0.2736777        0.0546164
      30.1000000        0.5000000        4.5000000      153.5000000       13.2309093       -0.2866265        0.1407474
      30.1000000        0.5000000       -4.5000000      154.5000000       15.4997149        0.1493589        0.2086951
      30.1000000        0.5000000       -3.5000000      154.5000000       15.4249239        0.1269763        0.0861632
      30.1000000        0.5000000       -2.5000000      154.5000000       15.3501329        0.1045937       -0.0363688
      30.1000000        0.5000000       -1.5000000      154.5000000       15.2753420        0.0822111       -0.1589007
      30.1000000        0.5000000       -0.5000000      154.5000000       15.2005510        0.0598285       -0.2814326
      30.1000000        0.5000000        0.5000000      154.5000000       14.9930096       -0.0060741       -0.3167471
      30.1000000        0.5000000        1.5000000      154.5000000       14.6527166       -0.1154969       -0.2648442
      30.1000000        0.5000000        2.5000000      154.5000000       14.3124237       -0.2249196       -0.2129413
      30.1000000        0.5000000        3.5000000      154.5000000       13.9721308       -0.3343424       -0.1610385
      30.1000000        0.5000000        4.5000000      154.5000000       13.6318388       -0.4437652       -0.1091356
      30.1000000        1.5000000       -4.5000000      145.5000000       15.6812267        0.3998137        0.8161998
      30.1000000        1.5000000       -3.5000000      145.5000000       15.7116613        0.1747996        0.5692835
      30.1000000        1.5000000       -2.5000000      145.5000000       15.7420959       -0.0502145        0.3223671
      30.1000000        1.5000000       -1.5000000      145.5000000       15.7725306       -0.2752286        0.0754508
      30.1000000        1.5000000       -0.5000000      145.5000000       15.8029652       -0.5002427       -0.1714656
      30.1000000        1.5000000        0.5000000      145.5000000       15.6127338       -0.6675116       -0.3959256
      30.1000000        1.5000000        1.5000000      145.5000000       15.2018356       -0.7770353       -0.5979293
      30.1000000        1.5000000        2.5000000      145.5000000       14.7909374       -0.8865589       -0.7999330
      30.1000000        1.5000000        3.5000000      145.5000000       14.3800392       -0.9960827       -1.0019366
      30.1000000        1.5000000        4.5000000      145.5000000       13.9691410       -1.1056063       -1.2039403
      30.1000000        1.5000000       -4.5000000      146.5000000       15.5279551        0.3821396        1.3262700
      30.1000000        1.5000000       -3.5000000      146.5000000       15.5273905        0.1692765        0.9617088
      30.1000000        1.5000000       -2.5000000      146.5000000       15.5268250       -0.0435866        0.5971476
      30.1000000        1.5000000       -1.5000000      146.5000000       15.5262604       -0.2564498        0.2325865
      30.1000000        1.5000000       -0.5000000      146.5000000       15.5256948       -0.4693129       -0.1319747
      30.1000000        1.5000000        0.5000000      146.5000000       15.3238363       -0.6194895       -0.3939735
      30.1000000        1.5000000        1.5000000      146.5000000       14.9206829       -0.7069796       -0.5534100
      30.1000000        1.5000000        2.5000000      146.5000000       14.5175295       -0.7944697       -0.7128464
      30.1000000        1.5000000        3.5000000      146.5000000       14.1143761       -0.8819598       -0.8722829
      30.1000000        1.5000000        4.5000000      146.5000000       13.7112236       -0.9694499       -1.0317193
      30.1000000        1.5000000       -4.5000000      147.5000000       15.3746834        0.3644655        1.8363402
      30.1000000        1.5000000       -3.5000000      147.5000000       15.3431187        0.1637534        1.3541342
      30.1000000        1.5000000       -2.5000000      147.5000000       15.3115540       -0.0369588        0.8719282
      30.1000000        1.5000000       -1.5000000      147.5000000       15.2799892       -0.2376709        0.3897222
      30.1000000        1.5000000       -0.5000000      147.5000000       15.2484255       -0.4383831       -0.0924838
      30.1000000        1.5000000        0.5000000      147.5000000       15.0349388       -0.5714674       -0.3920214
      30.1000000        1.5000000        1.5000000      147.5000000       14.6395302       -0.6369240       -0.5088907
      30.1000000        1.5000000        2.5000000      147.5000000       14.2441225       -0.7023805       -0.6257599
      30.1000000        1.5000000        3.5000000      147.5000000       13.8487139       -0.7678370       -0.7426292
      30.1000000        1.5000000        4.5000000      147.5000000       13.4533052       -0.8332935       -0.8594984
      30.1000000        1.5000000       -4.5000000      148.5000000       15.2628460        0.3158070        1.8647311
      30.1000000        1.5000000       -3.5000000      148.5000000       15.2310400        0.1310090        1.3805472
      30.1000000        1.5000000       -2.5000000      148.5000000       15.1992340       -0.0537889        0.8963633
      30.1000000        1.5000000       -1.5000000      148.5000000       15.1674280       -0.2385869        0.4121795
      30.1000000        1.5000000       -0.5000000      148.5000000       15.1356220       -0.4233848       -0.0720044
      30.1000000        1.5000000        0.5000000      148.5000000       14.9129839       -0.5344618       -0.3490942
      30.1000000        1.5000000        1.5000000      148.5000000       14.4995136       -0.5718179       -0.4190900
      30.1000000        1.5000000        2.5000000      148.5000000       14.0860434       -0.6091740       -0.4890858
      30.1000000        1.5000000        3.5000000      148.5000000       13.6725721       -0.6465301       -0.5590816
      30.1000000        1.5000000        4.5000000      148.5000000       13.2591019       -0.6838862       -0.6290773
      30.1000000        1.5000000       -4.5000000      149.5000000       15.1924429        0.2361634        1.4114345
      30.1000000        1.5000000       -3.5000000      149.5000000       15.1911545        0.0710430        1.0409417
      30.1000000        1.5000000       -2.5000000      149.5000000       15.1898670       -0.0940775        0.6704488
      30.1000000        1.5000000       -1.5000000      149.5000000       15.1885786       -0.2591979        0.2999560
      30.1000000        1.5000000       -0.5000000      149.5000000       15.1872902       -0.4243183       -0.0705368
      30.1000000        1.5000000        0.5000000      149.5000000       14.9579754       -0.5084729       -0.2651912
      30.1000000        1.5000000        1.5000000      149.5000000       14.5006351       -0.5116616       -0.2840072
      30.1000000        1.5000000        2.5000000      149.5000000       14.0432940       -0.5148503       -0.3028232
      30.1000000        1.5000000        3.5000000      149.5000000       13.5859528       -0.5180390       -0.3216391
      30.1000000        1.5000000        4.5000000      149.5000000       13.1286125       -0.5212278       -0.3404551
      30.1000000        1.5000000       -4.5000000      150.5000000       15.1220398        0.1565198        0.9581379
      30.1000000        1.5000000       -3.5000000      150.5000000       15.1512699        0.0110769        0.7013361
      30.1000000        1.5000000       -2.5000000      150.5000000       15.1804991       -0.1343660        0.4445343
      30.1000000        1.5000000       -1.5000000      150.5000000       15.2097282       -0.2798089        0.1877325
      30.1000000        1.5000000       -0.5000000      150.5000000       15.2389584       -0.4252518       -0.0690693
      30.1000000        1.5000000        0.5000000      150.5000000       15.0029678       -0.4824840       -0.1812882
      30.1000000        1.5000000        1.5000000      150.5000000       14.5017557       -0.4515053       -0.1489244
      30.1000000        1.5000000        2.5000000      150.5000000       14.0005445       -0.4205266       -0.1165606
      30.1000000        1.5000000        3.5000000      150.5000000       13.4993334       -0.3895480       -0.0841967
      30.1000000        1.5000000        4.5000000      150.5000000       12.9981222       -0.3585693       -0.0518329
      30.1000000        1.5000000       -4.5000000      151.5000000       15.0516376        0.0768763        0.5048414
      30.1000000        1.5000000       -3.5000000      151.5000000       15.1113844       -0.0488891        0.3617306
      30.1000000        1.5000000       -2.5000000      151.5000000       15.1711321       -0.1746545        0.2186198
      30.1000000        1.5000000       -1.5000000      151.5000000       15.2308788       -0.3004200        0.0755091
      30.1000000        1.5000000       -0.5000000      151.5000000       15.2906265       -0.4261854       -0.0676017
      30.1000000        1.5000000        0.5000000      151.5000000       15.0479593       -0.4564950       -0.0973853
      30.1000000        1.5000000        1.5000000      151.5000000       14.5028772       -0.3913490       -0.0138416
      30.1000000        1.5000000        2.5000000      151.5000000       13.9577961       -0.3262030        0.0697021
      30.1000000        1.5000000        3.5000000      151.5000000       13.4127150       -0.2610569        0.1532457
      30.1000000        1.5000000        4.5000000      151.5000000       12.8676329       -0.1959108        0.2367894
      30.1000000        1.5000000       -4.5000000      152.5000000       14.9812346       -0.0027673        0.0515448
      30.1000000        1.5000000       -3.5000000      152.5000000       15.0714989       -0.1088552        0.0221251
      30.1000000        1.5000000       -2.5000000      152.5000000       15.1617641       -0.2149431       -0.0072947
      30.1000000        1.5000000       -1.5000000      152.5000000       15.2520294       -0.3210310       -0.0367144
      30.1000000        1.5000000       -0.5000000      152.5000000       15.3422937       -0.4271189       -0.0661341
      30.1000000        1.5000000        0.5000000      152.5000000       15.0929508       -0.4305061       -0.0134823
      30.1000000        1.5000000        1.5000000      152.5000000       14.5039988       -0.3311927        0.1212412
      30.1000000        1.5000000        2.5000000      152.5000000       13.9150467       -0.2318793        0.2559647
      30.1000000        1.5000000        3.5000000      152.5000000       13.3260956       -0.1325658        0.3906881
      30.1000000        1.5000000        4.5000000      152.5000000       12.7371435       -0.0332524        0.5254116
      30.1000000        1.5000000       -4.5000000      153.5000000       15.1438551        0.1227251       -0.0668721
      30.1000000        1.5000000       -3.5000000      153.5000000       15.2078991        0.0356553       -0.1100279
      30.1000000        1.5000000       -2.5000000      153.5000000       15.2719421       -0.0514145       -0.1531837
      30.1000000        1.5000000       -1.5000000      153.5000000       15.3359861       -0.1384843       -0.1963396
      30.1000000        1.5000000       -0.5000000      153.5000000       15.4000292       -0.2255541       -0.2394954
      30.1000000        1.5000000        0.5000000      153.5000000       15.1581907       -0.2455647       -0.1784409
      30.1000000        1.5000000        1.5000000      153.5000000       14.6104708       -0.1985159       -0.0131761
      30.1000000        1.5000000        2.5000000      153.5000000       14.0627499       -0.1514672        0.1520887
      30.1000000        1.5000000        3.5000000      153.5000000       13.5150299       -0.1044184        0.3173535
      30.1000000        1.5000000        4.5000000      153.5000000       12.9673100       -0.0573697        0.4826183
      30.1000000        1.5000000       -4.5000000      154.5000000       15.4229908        0.3507876       -0.0178458
      30.1000000        1.5000000       -3.5000000      154.5000000       15.4324427        0.2824062       -0.1384526
      30.1000000        1.5000000       -2.5000000      154.5000000       15.4418945        0.2140247       -0.2590593
      30.1000000        1.5000000       -1.5000000      154.5000000       15.4513464        0.1456433       -0.3796661
      30.1000000        1.5000000       -0.5000000      154.5000000       15.4607983        0.0772618       -0.5002729
      30.1000000        1.5000000        0.5000000      154.5000000       15.2335558        0.0188547       -0.4678329
      30.1000000        1.5000000        1.5000000      154.5000000       14.7696190       -0.0295782       -0.2823462
      30.1000000        1.5000000        2.5000000      154.5000000       14.3056812       -0.0780110       -0.0968594
      30.1000000        1.5000000        3.5000000      154.5000000       13.8417444       -0.1264439        0.0886273
      30.1000000        1.5000000        4.5000000      154.5000000       13.3778076       -0.1748768        0.2741140
      30.1000000        2.5000000       -4.5000000      145.5000000       15.6200275        0.7829744        0.7352701
      30.1000000        2.5000000       -3.5000000      145.5000000       15.6503334        0.4649151        0.3925743
      30.1000000        2.5000000       -2.5000000      145.5000000       15.6806383        0.1468558        0.0498785
      30.1000000        2.5000000       -1.5000000      145.5000000       15.7109442       -0.1712035       -0.2928173
      30.1000000        2.5000000       -0.5000000      145.5000000       15.7412491       -0.4892628       -0.6355131
      30.1000000        2.5000000        0.5000000      145.5000000       15.5847292       -0.6855690       -0.8904019
      30.1000000        2.5000000        1.5000000      145.5000000       15.2413826       -0.7601221       -1.0574837
      30.1000000        2.5000000        2.5000000      145.5000000       14.8980360       -0.8346751       -1.2245654
      30.1000000        2.5000000        3.5000000      145.5000000       14.5546894       -0.9092281       -1.3916471
      30.1000000        2.5000000        4.5000000      145.5000000       14.2113428       -0.9837812       -1.5587288
      30.1000000        2.5000000       -4.5000000      146.5000000       15.4378214        0.7960260        1.1827906
      30.1000000        2.5000000       -3.5000000      146.5000000       15.4713039        0.5078536        0.7364209
      30.1000000        2.5000000       -2.5000000      146.5000000       15.5047874        0.2196812        0.2900510
      30.1000000        2.5000000       -1.5000000      146.5000000       15.5382700       -0.0684913       -0.1563188
      30.1000000        2.5000000       -0.5000000      146.5000000       15.5717535       -0.3566637       -0.6026886
      30.1000000        2.5000000        0.5000000      146.5000000       15.4273605       -0.5171672       -0.8815620
      30.1000000        2.5000000        1.5000000      146.5000000       15.1050911       -0.5500018       -0.9929390
      30.1000000        2.5000000        2.5000000      146.5000000       14.7828217       -0.5828363       -1.1043160
      30.1000000        2.5000000        3.5000000      146.5000000       14.4605532       -0.6156709       -1.2156930
      30.1000000        2.5000000        4.5000000      146.5000000       14.1382837       -0.6485055       -1.3270700
      30.1000000        2.5000000       -4.5000000      147.5000000       15.2556152        0.8090776        1.6303113
      30.1000000        2.5000000       -3.5000000      147.5000000       15.2922754        0.5507920        1.0802674
      30.1000000        2.5000000       -2.5000000      147.5000000       15.3289356        0.2925065        0.5302236
      30.1000000        2.5000000       -1.5000000      147.5000000       15.3655968        0.0342209       -0.0198202
      30.1000000        2.5000000       -0.5000000      147.5000000       15.4022570       -0.2240646       -0.5698640
      30.1000000        2.5000000        0.5000000      147.5000000       15.2699919       -0.3487654       -0.8727221
      30.1000000        2.5000000        1.5000000      147.5000000       14.9687996       -0.3398815       -0.9283943
      30.1000000        2.5000000        2.5000000      147.5000000       14.6676083       -0.3309976       -0.9840665
      30.1000000        2.5000000        3.5000000      147.5000000       14.3664169       -0.3221137       -1.0397388
      30.1000000        2.5000000        4.5000000      147.5000000       14.0652256       -0.3132298       -1.0954111
      30.1000000        2.5000000       -4.5000000      148.5000000       15.1823549        0.7199343        1.6457878
      30.1000000        2.5000000       -3.5000000      148.5000000       15.2188282        0.4946499        1.1198865
      30.1000000        2.5000000       -2.5000000      148.5000000       15.2553024        0.2693654        0.5939851
      30.1000000        2.5000000       -1.5000000      148.5000000       15.2917757        0.0440810        0.0680838
      30.1000000        2.5000000       -0.5000000      148.5000000       15.3282499       -0.1812035       -0.4578175
      30.1000000        2.5000000        0.5000000      148.5000000       15.1839714       -0.2788458       -0.7261963
      30.1000000        2.5000000        1.5000000      148.5000000       14.8589411       -0.2488460       -0.7370527
      30.1000000        2.5000000        2.5000000      148.5000000       14.5339108       -0.2188462       -0.7479091
      30.1000000        2.5000000        3.5000000      148.5000000       14.2088804       -0.1888463       -0.7587654
      30.1000000        2.5000000        4.5000000      148.5000000       13.8838501       -0.1588465       -0.7696218
      30.1000000        2.5000000       -4.5000000      149.5000000       15.2180424        0.5285944        1.2292129
      30.1000000        2.5000000       -3.5000000      149.5000000       15.2509651        0.3394254        0.8552728
      30.1000000        2.5000000       -2.5000000      149.5000000       15.2838869        0.1502563        0.4813327
      30.1000000        2.5000000       -1.5000000      149.5000000       15.3168097       -0.0389128        0.1073925
      30.1000000        2.5000000       -0.5000000      149.5000000       15.3497324       -0.2280818       -0.2665476
      30.1000000        2.5000000        0.5000000      149.5000000       15.1693001       -0.3074100       -0.4419824
      30.1000000        2.5000000        1.5000000      149.5000000       14.7755136       -0.2768972       -0.4189120
      30.1000000        2.5000000        2.5000000      149.5000000       14.3817282       -0.2463844       -0.3958415
      30.1000000        2.5000000        3.5000000      149.5000000       13.9879417       -0.2158716       -0.3727710
      30.1000000        2.5000000        4.5000000      149.5000000       13.5941553       -0.1853589       -0.3497006
      30.1000000        2.5000000       -4.5000000      150.5000000       15.2537298        0.3372545        0.8126380
      30.1000000        2.5000000       -3.5000000      150.5000000       15.2831011        0.1842009        0.5906591
      30.1000000        2.5000000       -2.5000000      150.5000000       15.3124723        0.0311472        0.3686802
      30.1000000        2.5000000       -1.5000000      150.5000000       15.3418436       -0.1219065        0.1467013
      30.1000000        2.5000000       -0.5000000      150.5000000       15.3712149       -0.2749602       -0.0752777
      30.1000000        2.5000000        0.5000000      150.5000000       15.1546288       -0.3359742       -0.1577685
      30.1000000        2.5000000        1.5000000      150.5000000       14.6920872       -0.3049484       -0.1007712
      30.1000000        2.5000000        2.5000000      150.5000000       14.2295456       -0.2739227       -0.0437739
      30.1000000        2.5000000        3.5000000      150.5000000       13.7670031       -0.2428969        0.0132234
      30.1000000        2.5000000        4.5000000      150.5000000       13.3044615       -0.2118712        0.0702206
      30.1000000        2.5000000       -4.5000000      151.5000000       15.2894182        0.1459146        0.3960632
      30.1000000        2.5000000       -3.5000000      151.5000000       15.3152380        0.0289763        0.3260455
      30.1000000        2.5000000       -2.5000000      151.5000000       15.3410578       -0.0879620        0.2560277
      30.1000000        2.5000000       -1.5000000      151.5000000       15.3668776       -0.2049003        0.1860100
      30.1000000        2.5000000       -0.5000000      151.5000000       15.3926973       -0.3218386        0.1159922
      30.1000000        2.5000000        0.5000000      151.5000000       15.1399584       -0.3645383        0.1264454
      30.1000000        2.5000000        1.5000000      151.5000000       14.6086607       -0.3329996        0.2173695
      30.1000000        2.5000000        2.5000000      151.5000000       14.0773630       -0.3014610        0.3082936
      30.1000000        2.5000000        3.5000000      151.5000000       13.5460653       -0.2699223        0.3992178
      30.1000000        2.5000000        4.5000000      151.5000000       13.0147676       -0.2383835        0.4901419
      30.1000000        2.5000000       -4.5000000      152.5000000       15.3251057       -0.0454253       -0.0205116
      30.1000000        2.5000000       -3.5000000      152.5000000       15.3473740       -0.1262482        0.0614318
      30.1000000        2.5000000       -2.5000000      152.5000000       15.3696423       -0.2070711        0.1433752
      30.1000000        2.5000000       -1.5000000      152.5000000       15.3919115       -0.2878940        0.2253187
      30.1000000        2.5000000       -0.5000000      152.5000000       15.4141798       -0.3687169        0.3072621
      30.1000000        2.5000000        0.5000000      152.5000000       15.1252871       -0.3931025        0.4106593
      30.1000000        2.5000000        1.5000000      152.5000000       14.5252333       -0.3610509        0.5355102
      30.1000000        2.5000000        2.5000000      152.5000000       13.9251804       -0.3289992        0.6603612
      30.1000000        2.5000000        3.5000000      152.5000000       13.3251266       -0.2969475        0.7852122
      30.1000000        2.5000000        4.5000000      152.5000000       12.7250738       -0.2648959        0.9100631
      30.1000000        2.5000000       -4.5000000      153.5000000       15.5335226        0.0224206       -0.1134917
      30.1000000        2.5000000       -3.5000000      153.5000000       15.5092421       -0.0397049       -0.0420359
      30.1000000        2.5000000       -2.5000000      153.5000000       15.4849606       -0.1018303        0.0294199
      30.1000000        2.5000000       -1.5000000      153.5000000       15.4606800       -0.1639558        0.1008757
      30.1000000        2.5000000       -0.5000000      153.5000000       15.4363995       -0.2260813        0.1723315
      30.1000000        2.5000000        0.5000000      153.5000000       15.1434402       -0.2636860        0.2782971
      30.1000000        2.5000000        1.5000000      153.5000000       14.5818024       -0.2767701        0.4187725
      30.1000000        2.5000000        2.5000000      153.5000000       14.0201645       -0.2898541        0.5592479
      30.1000000        2.5000000        3.5000000      153.5000000       13.4585266       -0.3029381        0.6997234
      30.1000000        2.5000000        4.5000000      153.5000000       12.8968887       -0.3160221        0.8401988
      30.1000000        2.5000000       -4.5000000      154.5000000       15.8283052        0.2198620       -0.0446711
      30.1000000        2.5000000       -3.5000000      154.5000000       15.7359762        0.1677248       -0.0649290
      30.1000000        2.5000000       -2.5000000      154.5000000       15.6436462        0.1155877       -0.0851869
      30.1000000        2.5000000       -1.5000000      154.5000000       15.5513172        0.0634505       -0.1054448
      30.1000000        2.5000000       -0.5000000      154.5000000       15.4589882        0.0113133       -0.1257026
      30.1000000        2.5000000        0.5000000      154.5000000       15.1780062       -0.0552776       -0.0623573
      30.1000000        2.5000000        1.5000000      154.5000000       14.7083702       -0.1363221        0.0845912
      30.1000000        2.5000000        2.5000000      154.5000000       14.2387342       -0.2173666        0.2315397
      30.1000000        2.5000000        3.5000000      154.5000000       13.7690983       -0.2984110        0.3784882
      30.1000000        2.5000000        4.5000000      154.5000000       13.2994623       -0.3794555        0.5254368
      30.1000000        3.5000000       -4.5000000      145.5000000       15.3702354        0.6436957        0.2898823
      30.1000000        3.5000000       -3.5000000      145.5000000       15.3796768        0.4356090        0.1098398
      30.1000000        3.5000000       -2.5000000      145.5000000       15.3891182        0.2275224       -0.0702027
      30.1000000        3.5000000       -1.5000000      145.5000000       15.3985596        0.0194358       -0.2502452
      30.1000000        3.5000000       -0.5000000      145.5000000       15.4080009       -0.1886508       -0.4302877
      30.1000000        3.5000000        0.5000000      145.5000000       15.3169127       -0.3443523       -0.6965984
      30.1000000        3.5000000        1.5000000      145.5000000       15.1252937       -0.4476687       -1.0491771
      30.1000000        3.5000000        2.5000000      145.5000000       14.9336748       -0.5509851       -1.4017558
      30.1000000        3.5000000        3.5000000      145.5000000       14.7420559       -0.6543015       -1.7543346
      30.1000000        3.5000000        4.5000000      145.5000000       14.5504370       -0.7576178       -2.1069133
      30.1000000        3.5000000       -4.5000000      146.5000000       15.1597652        0.7570117        0.7486755
      30.1000000        3.5000000       -3.5000000      146.5000000       15.1932487        0.5729850        0.4435626
      30.1000000        3.5000000       -2.5000000      146.5000000       15.2267313        0.3889584        0.1384497
      30.1000000        3.5000000       -1.5000000      146.5000000       15.2602148        0.2049317       -0.1666632
      30.1000000        3.5000000       -0.5000000      146.5000000       15.2936983        0.0209051       -0.4717762
      30.1000000        3.5000000        0.5000000      146.5000000       15.2196140       -0.0877679       -0.7745149
      30.1000000        3.5000000        1.5000000      146.5000000       15.0379610       -0.1210873       -1.0748794
      30.1000000        3.5000000        2.5000000      146.5000000       14.8563089       -0.1544067       -1.3752439
      30.1000000        3.5000000        3.5000000      146.5000000       14.6746559       -0.1877261       -1.6756085
      30.1000000        3.5000000        4.5000000      146.5000000       14.4930038       -0.2210455       -1.9759730
      30.1000000        3.5000000       -4.5000000      147.5000000       14.9492941        0.8703276        1.2074687
      30.1000000        3.5000000       -3.5000000      147.5000000       15.0068197        0.7103609        0.7772855
      30.1000000        3.5000000       -2.5000000      147.5000000       15.0643454        0.5503943        0.3471021
      30.1000000        3.5000000       -1.5000000      147.5000000       15.1218710        0.3904277       -0.0830812
      30.1000000        3.5000000       -0.5000000      147.5000000       15.1793957        0.2304610       -0.5132645
      30.1000000        3.5000000        0.5000000      147.5000000       15.1223154        0.1688165       -0.8524314
      30.1000000        3.5000000        1.5000000      147.5000000       14.9506292        0.2054941       -1.1005818
      30.1000000        3.5000000        2.5000000      147.5000000       14.7789431        0.2421717       -1.3487321
      30.1000000        3.5000000        3.5000000      147.5000000       14.6072559        0.2788492       -1.5968823
      30.1000000        3.5000000        4.5000000      147.5000000       14.4355698        0.3155268       -1.8450327
      30.1000000        3.5000000       -4.5000000      148.5000000       14.9720869        0.7844819        1.2816151
      30.1000000        3.5000000       -3.5000000      148.5000000       15.0190144        0.6708092        0.8598156
      30.1000000        3.5000000       -2.5000000      148.5000000       15.0659409        0.5571365        0.4380161
      30.1000000        3.5000000       -1.5000000      148.5000000       15.1128683        0.4434638        0.0162165
      30.1000000        3.5000000       -0.5000000      148.5000000       15.1597948        0.3297912       -0.4055830
      30.1000000        3.5000000        0.5000000      148.5000000       15.0754938        0.3002385       -0.7125672
      30.1000000        3.5000000        1.5000000      148.5000000       14.8599663        0.3548058       -0.9047361
      30.1000000        3.5000000        2.5000000      148.5000000       14.6444378        0.4093732       -1.0969050
      30.1000000        3.5000000        3.5000000      148.5000000       14.4289103        0.4639405       -1.2890739
      30.1000000        3.5000000        4.5000000      148.5000000       14.2133818        0.5185079       -1.4812428
      30.1000000        3.5000000       -4.5000000      149.5000000       15.2281475        0.4994710        0.9711081
      30.1000000        3.5000000       -3.5000000      149.5000000       15.2298346        0.4543267        0.6911488
      30.1000000        3.5000000       -2.5000000      149.5000000       15.2315216        0.4091823        0.4111896
      30.1000000        3.5000000       -1.5000000      149.5000000       15.2332087        0.3640380        0.1312303
      30.1000000        3.5000000       -0.5000000      149.5000000       15.2348967        0.3188936       -0.1487289
      30.1000000        3.5000000        0.5000000      149.5000000       15.0791502        0.3064959       -0.3549186
      30.1000000        3.5000000        1.5000000      149.5000000       14.7659721        0.3268449       -0.4873388
      30.1000000        3.5000000        2.5000000      149.5000000       14.4527941        0.3471939       -0.6197589
      30.1000000        3.5000000        3.5000000      149.5000000       14.1396151        0.3675429       -0.7521790
      30.1000000        3.5000000        4.5000000      149.5000000       13.8264370        0.3878919       -0.8845992
      30.1000000        3.5000000       -4.5000000      150.5000000       15.4842081        0.2144601        0.6606010
      30.1000000        3.5000000       -3.5000000      150.5000000       15.4406557        0.2378441        0.5224820
      30.1000000        3.5000000       -2.5000000      150.5000000       15.3971024        0.2612281        0.3843631
      30.1000000        3.5000000       -1.5000000      150.5000000       15.3535500        0.2846121        0.2462441
      30.1000000        3.5000000       -0.5000000      150.5000000       15.3099976        0.3079960        0.1081252
      30.1000000        3.5000000        0.5000000      150.5000000       15.0828075        0.3127533        0.0027300
      30.1000000        3.5000000        1.5000000      150.5000000       14.6719780        0.2988840       -0.0699414
      30.1000000        3.5000000        2.5000000      150.5000000       14.2611494        0.2850147       -0.1426128
      30.1000000        3.5000000        3.5000000      150.5000000       13.8503199        0.2711453       -0.2152842
      30.1000000        3.5000000        4.5000000      150.5000000       13.4394913        0.2572760       -0.2879556
      30.1000000        3.5000000       -4.5000000      151.5000000       15.7402678       -0.0705507        0.3500938
      30.1000000        3.5000000       -3.5000000      151.5000000       15.6514759        0.0213616        0.3538152
      30.1000000        3.5000000       -2.5000000      151.5000000       15.5626841        0.1132739        0.3575366
