
Predictions were generated on 29-Sep-2025 at 15:44:05 using HydroDyn Driver, compiled on Sep 29 2025 at 14:49:13 as a 64-bit application using double precision at commit v4.1.2-165-g1d0ee6c2-dirty
 linked with  NWTC Subroutine Library

Description from the driver input file: NREL 5.0 MW offshore baseline floating platform HydroDyn input properties for the OC4 Semi-submersible.

Time	B1WvsFxi	B1WvsFyi	B1WvsFzi	B1WvsMxi	B1WvsMyi	B1WvsMzi
(s)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)
   42.9000	   3.685700E+06	   6.855328E+06	   4.143370E+05	   1.609957E+08	  -8.999645E+07	  -6.066291E+07
   43.0000	   3.637456E+06	   6.808180E+06	   5.463537E+05	   1.636325E+08	  -8.895168E+07	  -6.203264E+07
   43.1000	   3.577149E+06	   6.730781E+06	   6.765546E+05	   1.654620E+08	  -8.735369E+07	  -6.289534E+07
   43.2000	   3.505298E+06	   6.624024E+06	   8.044108E+05	   1.664736E+08	  -8.522136E+07	  -6.325554E+07
   43.3000	   3.422616E+06	   6.488782E+06	   9.297218E+05	   1.666631E+08	  -8.258058E+07	  -6.309712E+07
   43.4000	   3.329765E+06	   6.325940E+06	   1.052308E+06	   1.660308E+08	  -7.946122E+07	  -6.240753E+07
   43.5000	   3.227342E+06	   6.136434E+06	   1.171966E+06	   1.645819E+08	  -7.589540E+07	  -6.118133E+07
   43.6000	   3.115878E+06	   5.921250E+06	   1.288463E+06	   1.623264E+08	  -7.191695E+07	  -5.942003E+07
   43.7000	   2.995846E+06	   5.681431E+06	   1.401534E+06	   1.592787E+08	  -6.756135E+07	  -5.713173E+07
   43.8000	   2.867673E+06	   5.418054E+06	   1.510890E+06	   1.554573E+08	  -6.286500E+07	  -5.433105E+07
   43.9000	   2.731746E+06	   5.132272E+06	   1.616206E+06	   1.508850E+08	  -5.786460E+07	  -5.103824E+07
   44.0000	   2.588415E+06	   4.825268E+06	   1.717131E+06	   1.455882E+08	  -5.259704E+07	  -4.727883E+07
   44.1000	   2.438019E+06	   4.498308E+06	   1.813295E+06	   1.395971E+08	  -4.709914E+07	  -4.308309E+07
   44.2000	   2.280887E+06	   4.152700E+06	   1.904305E+06	   1.329447E+08	  -4.140700E+07	  -3.848508E+07
   44.3000	   2.117345E+06	   3.789814E+06	   1.989758E+06	   1.256675E+08	  -3.555610E+07	  -3.352220E+07
   44.4000	   1.947731E+06	   3.411088E+06	   2.069240E+06	   1.178044E+08	  -2.958092E+07	  -2.823443E+07
   44.5000	   1.772400E+06	   3.017998E+06	   2.142342E+06	   1.093965E+08	  -2.351490E+07	  -2.266371E+07
   44.6000	   1.591734E+06	   2.612089E+06	   2.208656E+06	   1.004871E+08	  -1.739033E+07	  -1.685324E+07
   44.7000	   1.406140E+06	   2.194951E+06	   2.267783E+06	   9.112130E+07	  -1.123821E+07	  -1.084702E+07
   44.8000	   1.216059E+06	   1.768223E+06	   2.319346E+06	   8.134563E+07	  -5.088274E+06	  -4.689222E+06
   44.9000	   1.021996E+06	   1.333618E+06	   2.362980E+06	   7.120872E+07	   1.030203E+06	   1.575411E+06
   45.0000	   8.244802E+05	   8.928690E+05	   2.398353E+06	   6.075972E+07	   7.089622E+06	   7.903142E+06
   45.1000	   6.240707E+05	   4.477249E+05	   2.425172E+06	   5.004801E+07	   1.306407E+07	   1.425175E+07
   45.2000	   4.214512E+05	   7.508219E+01	   2.443205E+06	   3.912306E+07	   1.893062E+07	   2.058024E+07
   45.3000	   2.174124E+05	  -4.480989E+05	   2.452311E+06	   2.803466E+07	   2.466845E+07	   2.685031E+07
   45.4000	   1.259575E+04	  -8.950639E+05	   2.452333E+06	   1.683299E+07	   3.025447E+07	   3.302626E+07
   45.5000	  -1.923388E+05	  -1.339091E+06	   2.443138E+06	   5.568066E+06	   3.566647E+07	   3.907387E+07
   45.6000	  -3.967090E+05	  -1.778450E+06	   2.424649E+06	  -5.710620E+06	   4.088347E+07	   4.496054E+07
   45.7000	  -5.998126E+05	  -2.211425E+06	   2.396808E+06	  -1.695406E+07	   4.588542E+07	   5.065527E+07
   45.8000	  -8.009340E+05	  -2.636311E+06	   2.359615E+06	  -2.811391E+07	   5.065345E+07	   5.612868E+07
   45.9000	  -9.993411E+05	  -3.051416E+06	   2.313105E+06	  -3.914258E+07	   5.516961E+07	   6.135301E+07
   46.0000	  -1.194298E+06	  -3.455082E+06	   2.257359E+06	  -4.999337E+07	   5.941697E+07	   6.630234E+07
   46.1000	  -1.385062E+06	  -3.845683E+06	   2.192497E+06	  -6.062043E+07	   6.337962E+07	   7.095224E+07
   46.2000	  -1.570891E+06	  -4.221629E+06	   2.118687E+06	  -7.097898E+07	   6.704258E+07	   7.528013E+07
   46.3000	  -1.751050E+06	  -4.581382E+06	   2.036134E+06	  -8.102518E+07	   7.039184E+07	   7.926514E+07
   46.4000	  -1.924813E+06	  -4.923450E+06	   1.945084E+06	  -9.071637E+07	   7.341433E+07	   8.288774E+07
   46.5000	  -2.091469E+06	  -5.246417E+06	   1.845825E+06	  -1.000113E+08	   7.609813E+07	   8.613063E+07
   46.6000	  -2.250325E+06	  -5.548914E+06	   1.738677E+06	  -1.088697E+08	   7.843210E+07	   8.897769E+07
   46.7000	  -2.400714E+06	  -5.829654E+06	   1.623998E+06	  -1.172530E+08	   8.040621E+07	   9.141481E+07
   46.8000	  -2.541989E+06	  -6.087438E+06	   1.502173E+06	  -1.251236E+08	   8.201162E+07	   9.342934E+07
   46.9000	  -2.673550E+06	  -6.321142E+06	   1.373624E+06	  -1.324461E+08	   8.324038E+07	   9.501048E+07
   47.0000	  -2.794823E+06	  -6.529728E+06	   1.238792E+06	  -1.391864E+08	   8.408598E+07	   9.614908E+07
   47.1000	  -2.905276E+06	  -6.712273E+06	   1.098148E+06	  -1.453123E+08	   8.454302E+07	   9.683776E+07
   47.2000	  -3.004419E+06	  -6.867954E+06	   9.521794E+05	  -1.507931E+08	   8.460748E+07	   9.707093E+07
   47.3000	  -3.091813E+06	  -6.996039E+06	   8.013968E+05	  -1.556011E+08	   8.427671E+07	   9.684503E+07
   47.4000	  -3.167060E+06	  -7.095918E+06	   6.463238E+05	  -1.597101E+08	   8.354963E+07	   9.615803E+07
   47.5000	  -3.229820E+06	  -7.167092E+06	   4.874988E+05	  -1.630962E+08	   8.242670E+07	   9.501015E+07
   47.6000	  -3.279804E+06	  -7.209194E+06	   3.254705E+05	  -1.657386E+08	   8.090993E+07	   9.340362E+07
   47.7000	  -3.316768E+06	  -7.221947E+06	   1.607975E+05	  -1.676190E+08	   7.900340E+07	   9.134274E+07
   47.8000	  -3.340533E+06	  -7.205226E+06	  -5.954703E+03	  -1.687219E+08	   7.671289E+07	   8.883418E+07
   47.9000	  -3.350965E+06	  -7.159022E+06	  -1.742154E+05	  -1.690351E+08	   7.404614E+07	   8.588678E+07
   48.0000	  -3.347982E+06	  -7.083434E+06	  -3.434094E+05	  -1.685498E+08	   7.101282E+07	   8.251199E+07
   48.1000	  -3.331558E+06	  -6.978696E+06	  -5.129578E+05	  -1.672605E+08	   6.762488E+07	   7.872390E+07
   48.2000	  -3.301708E+06	  -6.845162E+06	  -6.822794E+05	  -1.651656E+08	   6.389612E+07	   7.453913E+07
   48.3000	  -3.258494E+06	  -6.683310E+06	  -8.507900E+05	  -1.622671E+08	   5.984278E+07	   6.997716E+07
   48.4000	  -3.202025E+06	  -6.493729E+06	  -1.017903E+06	  -1.585715E+08	   5.548294E+07	   6.506048E+07
   48.5000	  -3.132443E+06	  -6.277124E+06	  -1.183027E+06	  -1.540892E+08	   5.083708E+07	   5.981438E+07
   48.6000	  -3.049923E+06	  -6.034299E+06	  -1.345565E+06	  -1.488349E+08	   4.592746E+07	   5.426735E+07
   48.7000	  -2.954676E+06	  -5.766177E+06	  -1.504915E+06	  -1.428281E+08	   4.077851E+07	   4.845100E+07
   48.8000	  -2.846937E+06	  -5.473780E+06	  -1.660466E+06	  -1.360926E+08	   3.541634E+07	   4.240002E+07
   48.9000	  -2.726966E+06	  -5.158210E+06	  -1.811597E+06	  -1.286569E+08	   2.986893E+07	   3.615208E+07
   49.0000	  -2.595038E+06	  -4.820674E+06	  -1.957673E+06	  -1.205539E+08	   2.416566E+07	   2.974799E+07
   49.1000	  -2.451454E+06	  -4.462452E+06	  -2.098043E+06	  -1.118214E+08	   1.833716E+07	   2.323135E+07
   49.2000	  -2.296761E+06	  -4.085342E+06	  -2.232057E+06	  -1.024961E+08	   1.241329E+07	   1.665154E+07
   49.3000	  -2.131524E+06	  -3.691218E+06	  -2.359126E+06	  -9.262066E+07	   6.424132E+06	   1.006128E+07
   49.4000	  -1.956191E+06	  -3.281765E+06	  -2.478683E+06	  -8.224561E+07	   4.010622E+05	   3.513648E+06
   49.5000	  -1.771227E+06	  -2.858709E+06	  -2.590152E+06	  -7.142597E+07	  -5.624498E+06	  -2.937233E+06
   49.6000	  -1.577114E+06	  -2.423819E+06	  -2.692951E+06	  -6.022089E+07	  -1.162132E+07	  -9.236856E+06
   49.7000	  -1.374364E+06	  -1.978884E+06	  -2.786500E+06	  -4.869324E+07	  -1.755874E+07	  -1.533108E+07
   49.8000	  -1.163513E+06	  -1.525720E+06	  -2.870204E+06	  -3.690937E+07	  -2.340674E+07	  -2.116701E+07
   49.9000	  -9.451296E+05	  -1.066144E+06	  -2.943463E+06	  -2.493844E+07	  -2.913645E+07	  -2.669379E+07
   50.0000	  -7.198226E+05	  -6.019846E+05	  -3.005675E+06	  -1.285197E+07	  -3.472012E+07	  -3.186358E+07
   50.1000	  -4.882477E+05	  -1.350643E+05	  -3.056232E+06	  -7.232020E+05	  -4.013152E+07	  -3.663236E+07
   50.2000	  -2.511177E+05	   3.327957E+05	  -3.094534E+06	   1.137352E+07	  -4.534602E+07	  -4.096069E+07
   50.3000	  -9.206239E+03	   7.997796E+05	  -3.119991E+06	   2.336353E+07	  -5.034076E+07	  -4.481461E+07
   50.4000	   2.366393E+05	   1.264077E+06	  -3.132027E+06	   3.517252E+07	  -5.509472E+07	  -4.816622E+07
   50.5000	   4.854914E+05	   1.723879E+06	  -3.130099E+06	   4.672741E+07	  -5.958897E+07	  -5.099431E+07
   50.6000	   7.363376E+05	   2.177378E+06	  -3.113691E+06	   5.795699E+07	  -6.380644E+07	  -5.328471E+07
   50.7000	   9.880704E+05	   2.622764E+06	  -3.082354E+06	   6.879276E+07	  -6.773221E+07	  -5.503055E+07
   50.8000	   1.239490E+06	   3.058218E+06	  -3.035698E+06	   7.916962E+07	  -7.135339E+07	  -5.623253E+07
   50.9000	   1.489285E+06	   3.481396E+06	  -2.973684E+06	   8.903006E+07	  -7.465909E+07	  -5.687678E+07
   51.0000	   1.736074E+06	   3.889365E+06	  -2.896777E+06	   9.832128E+07	  -7.764314E+07	  -5.692746E+07
   51.1000	   1.978449E+06	   4.280414E+06	  -2.805002E+06	   1.069856E+08	  -8.030251E+07	  -5.640468E+07
   51.2000	   2.214926E+06	   4.652956E+06	  -2.698461E+06	   1.149706E+08	  -8.263525E+07	  -5.534044E+07
   51.3000	   2.443960E+06	   5.005482E+06	  -2.577345E+06	   1.222301E+08	  -8.463996E+07	  -5.377638E+07
   51.4000	   2.663952E+06	   5.336574E+06	  -2.441952E+06	   1.287240E+08	  -8.631598E+07	  -5.176241E+07
   51.5000	   2.873274E+06	   5.644876E+06	  -2.292686E+06	   1.344202E+08	  -8.766292E+07	  -4.935565E+07
   51.6000	   3.070290E+06	   5.929114E+06	  -2.130065E+06	   1.392928E+08	  -8.868024E+07	  -4.661874E+07
   51.7000	   3.253374E+06	   6.188096E+06	  -1.954731E+06	   1.433244E+08	  -8.936759E+07	  -4.361828E+07
   51.8000	   3.420941E+06	   6.420712E+06	  -1.767432E+06	   1.465036E+08	  -8.972452E+07	  -4.042307E+07
   51.9000	   3.571466E+06	   6.625915E+06	  -1.569045E+06	   1.488276E+08	  -8.975039E+07	  -3.710245E+07
   52.0000	   3.703509E+06	   6.802761E+06	  -1.360547E+06	   1.502999E+08	  -8.944454E+07	  -3.372467E+07
   52.1000	   3.815749E+06	   6.950390E+06	  -1.143032E+06	   1.509304E+08	  -8.880630E+07	  -3.035513E+07
   52.2000	   3.906994E+06	   7.068032E+06	  -9.176899E+05	   1.507354E+08	  -8.783518E+07	  -2.705503E+07
   52.3000	   3.976669E+06	   7.154666E+06	  -6.859789E+05	   1.497257E+08	  -8.654454E+07	  -2.382692E+07
   52.4000	   4.024277E+06	   7.209615E+06	  -4.494154E+05	   1.479136E+08	  -8.494969E+07	  -2.068224E+07
   52.5000	   4.049008E+06	   7.232804E+06	  -2.093766E+05	   1.453254E+08	  -8.305414E+07	  -1.768581E+07
   52.6000	   4.050267E+06	   7.224322E+06	   3.273750E+04	   1.419924E+08	  -8.086052E+07	  -1.489624E+07
   52.7000	   4.027659E+06	   7.184403E+06	   2.755197E+05	   1.379501E+08	  -7.837124E+07	  -1.236480E+07
   52.8000	   3.981012E+06	   7.113430E+06	   5.175689E+05	   1.332372E+08	  -7.558857E+07	  -1.013472E+07
   52.9000	   3.910378E+06	   7.011911E+06	   7.575031E+05	   1.278952E+08	  -7.251535E+07	  -8.240421E+06
   53.0000	   3.816026E+06	   6.880506E+06	   9.939712E+05	   1.219683E+08	  -6.915487E+07	  -6.707356E+06
   53.1000	   3.698436E+06	   6.719988E+06	   1.225665E+06	   1.155019E+08	  -6.551174E+07	  -5.551972E+06
   53.2000	   3.558293E+06	   6.531251E+06	   1.451332E+06	   1.085429E+08	  -6.159143E+07	  -4.781886E+06
   53.3000	   3.396468E+06	   6.315311E+06	   1.669779E+06	   1.011386E+08	  -5.740116E+07	  -4.396410E+06
   53.4000	   3.214004E+06	   6.073288E+06	   1.879884E+06	   9.333626E+07	  -5.294976E+07	  -4.387130E+06
   53.5000	   3.012108E+06	   5.806404E+06	   2.080602E+06	   8.518326E+07	  -4.824786E+07	  -4.738694E+06
   53.6000	   2.792111E+06	   5.515973E+06	   2.270969E+06	   7.672610E+07	  -4.330798E+07	  -5.429758E+06
   53.7000	   2.555466E+06	   5.203390E+06	   2.450110E+06	   6.801058E+07	  -3.814448E+07	  -6.433870E+06
   53.8000	   2.303687E+06	   4.870130E+06	   2.617224E+06	   5.907978E+07	  -3.277660E+07	  -7.720454E+06
   53.9000	   2.038132E+06	   4.517706E+06	   2.771571E+06	   4.996842E+07	  -2.723890E+07	  -9.260594E+06
   54.0000	   1.760360E+06	   4.147841E+06	   2.912519E+06	   4.071829E+07	  -2.155048E+07	  -1.103051E+07
   54.1000	   1.472023E+06	   3.762338E+06	   3.039550E+06	   3.137165E+07	  -1.572870E+07	  -1.300393E+07
   54.2000	   1.174839E+06	   3.363054E+06	   3.152220E+06	   2.197062E+07	  -9.792785E+06	  -1.515202E+07
   54.3000	   8.705562E+05	   2.951899E+06	   3.250176E+06	   1.255624E+07	  -3.763322E+06	  -1.744426E+07
   54.4000	   5.608998E+05	   2.530738E+06	   3.333174E+06	   3.167398E+06	   2.338638E+06	  -1.984915E+07
   54.5000	   2.475903E+05	   2.101436E+06	   3.401039E+06	  -6.158517E+06	   8.491087E+06	  -2.233470E+07
   54.6000	  -6.767933E+04	   1.665850E+06	   3.453683E+06	  -1.538550E+07	   1.467116E+07	  -2.486904E+07
   54.7000	  -3.832485E+05	   1.225817E+06	   3.491078E+06	  -2.447902E+07	   2.085527E+07	  -2.742103E+07
   54.8000	  -6.975014E+05	   7.831501E+05	   3.513263E+06	  -3.340597E+07	   2.701933E+07	  -2.996042E+07
   54.9000	  -1.008871E+06	   3.396350E+05	   3.520340E+06	  -4.213466E+07	   3.313884E+07	  -3.245847E+07
   55.0000	  -1.315849E+06	  -1.029777E+05	   3.512458E+06	  -5.063487E+07	   3.918907E+07	  -3.488804E+07
   55.1000	  -1.616987E+06	  -5.429739E+05	   3.489822E+06	  -5.887778E+07	   4.514526E+07	  -3.722388E+07
   55.2000	  -1.910901E+06	  -9.786801E+05	   3.452685E+06	  -6.683594E+07	   5.098269E+07	  -3.944275E+07
   55.3000	  -2.196268E+06	  -1.408470E+06	   3.401330E+06	  -7.448335E+07	   5.667679E+07	  -4.152346E+07
   55.4000	  -2.471836E+06	  -1.830756E+06	   3.336096E+06	  -8.179522E+07	   6.220347E+07	  -4.344699E+07
   55.5000	  -2.736414E+06	  -2.244002E+06	   3.257344E+06	  -8.874818E+07	   6.753898E+07	  -4.519637E+07
   55.6000	  -2.988877E+06	  -2.646718E+06	   3.165476E+06	  -9.532022E+07	   7.266016E+07	  -4.675669E+07
   55.7000	  -3.228161E+06	  -3.037461E+06	   3.060925E+06	  -1.014906E+08	   7.754442E+07	  -4.811511E+07
   55.8000	  -3.453262E+06	  -3.414843E+06	   2.944157E+06	  -1.072398E+08	   8.217014E+07	  -4.926048E+07
   55.9000	  -3.663232E+06	  -3.777521E+06	   2.815666E+06	  -1.125498E+08	   8.651630E+07	  -5.018354E+07
   56.0000	  -3.857185E+06	  -4.124201E+06	   2.675973E+06	  -1.174037E+08	   9.056281E+07	  -5.087655E+07
   56.1000	  -4.034284E+06	  -4.453642E+06	   2.525632E+06	  -1.217860E+08	   9.429046E+07	  -5.133335E+07
   56.2000	  -4.193749E+06	  -4.764656E+06	   2.365222E+06	  -1.256825E+08	   9.768122E+07	  -5.154898E+07
   56.3000	  -4.334844E+06	  -5.056105E+06	   2.195356E+06	  -1.290803E+08	   1.007177E+08	  -5.151976E+07
   56.4000	  -4.456886E+06	  -5.326900E+06	   2.016671E+06	  -1.319680E+08	   1.033840E+08	  -5.124312E+07
   56.5000	  -4.559245E+06	  -5.576012E+06	   1.829833E+06	  -1.343353E+08	   1.056653E+08	  -5.071738E+07
   56.6000	  -4.641340E+06	  -5.802466E+06	   1.635547E+06	  -1.361739E+08	   1.075475E+08	  -4.994168E+07
   56.7000	  -4.702633E+06	  -6.005344E+06	   1.434542E+06	  -1.374762E+08	   1.090183E+08	  -4.891601E+07
   56.8000	  -4.742654E+06	  -6.183783E+06	   1.227580E+06	  -1.382372E+08	   1.100663E+08	  -4.764102E+07
   56.9000	  -4.760966E+06	  -6.336993E+06	   1.015455E+06	  -1.384525E+08	   1.106814E+08	  -4.611800E+07
   57.0000	  -4.757212E+06	  -6.464249E+06	   7.989949E+05	  -1.381200E+08	   1.108549E+08	  -4.434886E+07
   57.1000	  -4.731092E+06	  -6.564896E+06	   5.790619E+05	  -1.372391E+08	   1.105796E+08	  -4.233622E+07
   57.2000	  -4.682354E+06	  -6.638354E+06	   3.565483E+05	  -1.358113E+08	   1.098496E+08	  -4.008327E+07
   57.3000	  -4.610872E+06	  -6.684098E+06	   1.323626E+05	  -1.338395E+08	   1.086616E+08	  -3.759609E+07
   57.4000	  -4.516534E+06	  -6.701687E+06	  -9.254560E+04	  -1.313291E+08	   1.070141E+08	  -3.488098E+07
   57.5000	  -4.399342E+06	  -6.690790E+06	  -3.171828E+05	  -1.282874E+08	   1.049064E+08	  -3.194312E+07
   57.6000	  -4.259365E+06	  -6.651190E+06	  -5.405261E+05	  -1.247237E+08	   1.023397E+08	  -2.878868E+07
   57.7000	  -4.096775E+06	  -6.582769E+06	  -7.615271E+05	  -1.206500E+08	   9.931695E+07	  -2.542483E+07
   57.8000	  -3.911864E+06	  -6.485529E+06	  -9.791161E+05	  -1.160802E+08	   9.584314E+07	  -2.186000E+07
   57.9000	  -3.705018E+06	  -6.359598E+06	  -1.192203E+06	  -1.110307E+08	   9.192497E+07	  -1.810381E+07
   58.0000	  -3.476772E+06	  -6.205230E+06	  -1.399688E+06	  -1.055201E+08	   8.757141E+07	  -1.416747E+07
   58.1000	  -3.227771E+06	  -6.022820E+06	  -1.600465E+06	  -9.956969E+07	   8.279335E+07	  -1.006380E+07
   58.2000	  -2.958817E+06	  -5.812915E+06	  -1.793426E+06	  -9.320253E+07	   7.760384E+07	  -5.807470E+06
   58.3000	  -2.670853E+06	  -5.576202E+06	  -1.977472E+06	  -8.644442E+07	   7.201821E+07	  -1.415171E+06
   58.4000	  -2.364968E+06	  -5.313529E+06	  -2.151527E+06	  -7.932306E+07	   6.605395E+07	   3.094303E+06
   58.5000	  -2.042422E+06	  -5.025906E+06	  -2.314538E+06	  -7.186835E+07	   5.973070E+07	   7.699827E+06
   58.6000	  -1.704629E+06	  -4.714510E+06	  -2.465493E+06	  -6.411218E+07	   5.307064E+07	   1.237786E+07
   58.7000	  -1.353168E+06	  -4.380673E+06	  -2.603431E+06	  -5.608814E+07	   4.609804E+07	   1.710244E+07
   58.8000	  -9.897833E+05	  -4.025894E+06	  -2.727447E+06	  -4.783141E+07	   3.883956E+07	   2.184509E+07
   58.9000	  -6.163774E+05	  -3.651835E+06	  -2.836718E+06	  -3.937860E+07	   3.132416E+07	   2.657491E+07
   59.0000	  -2.350090E+05	  -3.260314E+06	  -2.930500E+06	  -3.076746E+07	   2.358306E+07	   3.125862E+07
   59.1000	   1.521168E+05	  -2.853293E+06	  -3.008151E+06	  -2.203660E+07	   1.564974E+07	   3.586079E+07
   59.2000	   5.426597E+05	  -2.432873E+06	  -3.069132E+06	  -1.322530E+07	   7.559841E+06	   4.034412E+07
   59.3000	   9.341609E+05	  -2.001287E+06	  -3.113032E+06	  -4.373141E+06	  -6.488564E+05	   4.466964E+07
   59.4000	   1.324056E+06	  -1.560874E+06	  -3.139554E+06	   4.480136E+06	  -8.936585E+06	   4.879727E+07
   59.5000	   1.709704E+06	  -1.114070E+06	  -3.148548E+06	   1.329503E+07	  -1.726165E+07	   5.268635E+07
   59.6000	   2.088409E+06	  -6.633848E+05	  -3.139996E+06	   2.203245E+07	  -2.558069E+07	   5.629610E+07
   59.7000	   2.457447E+06	  -2.113824E+05	  -3.114028E+06	   3.065401E+07	  -3.384871E+07	   5.958638E+07
   59.8000	   2.814096E+06	   2.393438E+05	  -3.070917E+06	   3.912220E+07	  -4.201934E+07	   6.251844E+07
   59.9000	   3.155678E+06	   6.861968E+05	  -3.011080E+06	   4.740065E+07	  -5.004521E+07	   6.505560E+07
   60.0000	   3.479584E+06	   1.126599E+06	  -2.935067E+06	   5.545410E+07	  -5.787799E+07	   6.716418E+07
   60.1000	   3.783732E+06	   1.558348E+06	  -2.843143E+06	   6.324548E+07	  -6.546602E+07	   6.881399E+07
   60.2000	   4.066022E+06	   1.979072E+06	  -2.735800E+06	   7.074151E+07	  -7.275946E+07	   6.998170E+07
   60.3000	   4.324234E+06	   2.386196E+06	  -2.613926E+06	   7.791370E+07	  -7.971160E+07	   7.065076E+07
   60.4000	   4.556341E+06	   2.777238E+06	  -2.478533E+06	   8.473531E+07	  -8.627714E+07	   7.081124E+07
   60.5000	   4.760533E+06	   3.149830E+06	  -2.330741E+06	   9.118146E+07	  -9.241247E+07	   7.046018E+07
   60.6000	   4.935254E+06	   3.501743E+06	  -2.171758E+06	   9.722902E+07	  -9.807616E+07	   6.960215E+07
   60.7000	   5.079216E+06	   3.830919E+06	  -2.002875E+06	   1.028565E+08	  -1.032297E+08	   6.824914E+07
   60.8000	   5.191429E+06	   4.135489E+06	  -1.825426E+06	   1.080441E+08	  -1.078378E+08	   6.642044E+07
   60.9000	   5.271216E+06	   4.413796E+06	  -1.640785E+06	   1.127733E+08	  -1.118685E+08	   6.414237E+07
   61.0000	   5.318205E+06	   4.664420E+06	  -1.450329E+06	   1.170273E+08	  -1.152941E+08	   6.144818E+07
   61.1000	   5.332360E+06	   4.886180E+06	  -1.255432E+06	   1.207904E+08	  -1.180911E+08	   5.837717E+07
   61.2000	   5.313946E+06	   5.078122E+06	  -1.057434E+06	   1.240483E+08	  -1.202407E+08	   5.497374E+07
   61.3000	   5.263556E+06	   5.239580E+06	  -8.576269E+05	   1.267883E+08	  -1.217287E+08	   5.128688E+07
   61.4000	   5.182064E+06	   5.370129E+06	  -6.572349E+05	   1.289985E+08	  -1.225461E+08	   4.736884E+07
   61.5000	   5.070622E+06	   5.469580E+06	  -4.573946E+05	   1.306691E+08	  -1.226886E+08	   4.327306E+07
   61.6000	   4.930211E+06	   5.537751E+06	  -2.589222E+05	   1.318009E+08	  -1.221501E+08	   3.902912E+07
   61.7000	   4.762214E+06	   5.574554E+06	  -6.279997E+04	   1.323944E+08	  -1.209347E+08	   3.468913E+07
   61.8000	   4.568394E+06	   5.580194E+06	   1.299321E+05	   1.324476E+08	  -1.190553E+08	   3.031889E+07
   61.9000	   4.350654E+06	   5.555090E+06	   3.183283E+05	   1.319599E+08	  -1.165300E+08	   2.598206E+07
   62.0000	   4.111035E+06	   5.499877E+06	   5.015412E+05	   1.309319E+08	  -1.133819E+08	   2.173857E+07
   62.1000	   3.851658E+06	   5.415380E+06	   6.788242E+05	   1.293659E+08	  -1.096387E+08	   1.764372E+07
   62.2000	   3.574706E+06	   5.302608E+06	   8.495294E+05	   1.272656E+08	  -1.053316E+08	   1.374692E+07
   62.3000	   3.282378E+06	   5.162732E+06	   1.013104E+06	   1.246368E+08	  -1.004954E+08	   1.009104E+07
   62.4000	   2.976867E+06	   4.997070E+06	   1.169085E+06	   1.214872E+08	  -9.516794E+07	   6.711858E+06
   62.5000	   2.660331E+06	   4.807037E+06	   1.317091E+06	   1.178267E+08	  -8.938922E+07	   3.637730E+06
   62.6000	   2.334866E+06	   4.594170E+06	   1.456816E+06	   1.136676E+08	  -8.320095E+07	   8.893592E+05
   62.7000	   2.002491E+06	   4.360065E+06	   1.588020E+06	   1.090244E+08	  -7.664583E+07	  -1.520038E+06
   62.8000	   1.665128E+06	   4.106388E+06	   1.710521E+06	   1.039140E+08	  -6.976772E+07	  -3.584446E+06
   62.9000	   1.324588E+06	   3.834838E+06	   1.824183E+06	   9.835615E+07	  -6.261008E+07	  -5.304504E+06
   63.0000	   9.825774E+05	   3.546748E+06	   1.928746E+06	   9.238417E+07	  -5.520806E+07	  -6.676068E+06
   63.1000	   6.407576E+05	   3.243536E+06	   2.023998E+06	   8.602905E+07	  -4.760171E+07	  -7.696084E+06
   63.2000	   3.006866E+05	   2.926892E+06	   2.109840E+06	   7.931577E+07	  -3.983716E+07	  -8.372114E+06
   63.3000	  -3.621164E+04	   2.598531E+06	   2.186208E+06	   7.227142E+07	  -3.195935E+07	  -8.717537E+06
   63.4000	  -3.686419E+05	   2.260172E+06	   2.253062E+06	   6.492456E+07	  -2.401178E+07	  -8.750717E+06
   63.5000	  -6.954289E+05	   1.913533E+06	   2.310375E+06	   5.730522E+07	  -1.603614E+07	  -8.494089E+06
   63.6000	  -1.015510E+06	   1.560327E+06	   2.358146E+06	   4.944492E+07	  -8.072206E+06	  -7.973301E+06
   63.7000	  -1.327926E+06	   1.202239E+06	   2.396380E+06	   4.137628E+07	  -1.576910E+05	  -7.216386E+06
   63.8000	  -1.631808E+06	   8.409324E+05	   2.425106E+06	   3.313302E+07	   7.671837E+06	  -6.252844E+06
   63.9000	  -1.926370E+06	   4.780340E+05	   2.444362E+06	   2.474971E+07	   1.538293E+07	  -5.113023E+06
   64.0000	  -2.210895E+06	   1.151291E+05	   2.454198E+06	   1.626128E+07	   2.294436E+07	  -3.827380E+06
   64.1000	  -2.484724E+06	  -2.462402E+05	   2.454678E+06	   7.703236E+06	   3.032693E+07	  -2.425938E+06
   64.2000	  -2.747254E+06	  -6.045817E+05	   2.445883E+06	  -8.888715E+05	   3.750348E+07	  -9.377362E+05
   64.3000	  -2.997916E+06	  -9.584572E+05	   2.427902E+06	  -9.479565E+06	   4.444877E+07	   6.094814E+05
   64.4000	  -3.236176E+06	  -1.306480E+06	   2.400848E+06	  -1.803361E+07	   5.113933E+07	   2.189628E+06
   64.5000	  -3.461531E+06	  -1.647323E+06	   2.364850E+06	  -2.651623E+07	   5.755348E+07	   3.778448E+06
   64.6000	  -3.673500E+06	  -1.979720E+06	   2.320049E+06	  -3.489334E+07	   6.367099E+07	   5.353715E+06
