
These predictions were generated by SubDyn on 27-Nov-2023 at 17:00:45.




    Time	  M1N1TDxss	  M1N2TDxss
       s	        (m)	        (m)
   21.5300	 4.3695E-07	 3.5219E-01
   21.5400	 4.3732E-07	 3.5248E-01
   21.5500	 4.3769E-07	 3.5275E-01
   21.5600	 4.3805E-07	 3.5303E-01
   21.5700	 4.3842E-07	 3.5331E-01
   21.5800	 4.3878E-07	 3.5358E-01
   21.5900	 4.3914E-07	 3.5386E-01
   21.6000	 4.3950E-07	 3.5413E-01
   21.6100	 4.3986E-07	 3.5440E-01
   21.6200	 4.4021E-07	 3.5466E-01
   21.6300	 4.4056E-07	 3.5493E-01
   21.6400	 4.4091E-07	 3.5520E-01
   21.6500	 4.4126E-07	 3.5546E-01
   21.6600	 4.4161E-07	 3.5572E-01
   21.6700	 4.4195E-07	 3.5598E-01
   21.6800	 4.4229E-07	 3.5624E-01
   21.6900	 4.4263E-07	 3.5650E-01
   21.7000	 4.4296E-07	 3.5675E-01
   21.7100	 4.4329E-07	 3.5701E-01
   21.7200	 4.4362E-07	 3.5726E-01
   21.7300	 4.4395E-07	 3.5751E-01
   21.7400	 4.4427E-07	 3.5776E-01
   21.7500	 4.4460E-07	 3.5800E-01
   21.7600	 4.4492E-07	 3.5825E-01
   21.7700	 4.4523E-07	 3.5849E-01
   21.7800	 4.4555E-07	 3.5873E-01
   21.7900	 4.4586E-07	 3.5897E-01
   21.8000	 4.4617E-07	 3.5920E-01
   21.8100	 4.4647E-07	 3.5944E-01
   21.8200	 4.4678E-07	 3.5967E-01
   21.8300	 4.4708E-07	 3.5990E-01
   21.8400	 4.4737E-07	 3.6013E-01
   21.8500	 4.4767E-07	 3.6036E-01
   21.8600	 4.4796E-07	 3.6059E-01
   21.8700	 4.4825E-07	 3.6081E-01
   21.8800	 4.4854E-07	 3.6103E-01
   21.8900	 4.4882E-07	 3.6125E-01
   21.9000	 4.4910E-07	 3.6147E-01
   21.9100	 4.4938E-07	 3.6168E-01
   21.9200	 4.4965E-07	 3.6190E-01
   21.9300	 4.4993E-07	 3.6211E-01
   21.9400	 4.5019E-07	 3.6232E-01
   21.9500	 4.5046E-07	 3.6252E-01
   21.9600	 4.5072E-07	 3.6273E-01
   21.9700	 4.5098E-07	 3.6293E-01
   21.9800	 4.5124E-07	 3.6313E-01
   21.9900	 4.5149E-07	 3.6333E-01
   22.0000	 4.5174E-07	 3.6353E-01
   22.0100	 4.5199E-07	 3.6372E-01
   22.0200	 4.5224E-07	 3.6392E-01
   22.0300	 4.5248E-07	 3.6411E-01
   22.0400	 4.5272E-07	 3.6429E-01
   22.0500	 4.5295E-07	 3.6448E-01
   22.0600	 4.5319E-07	 3.6466E-01
   22.0700	 4.5342E-07	 3.6485E-01
   22.0800	 4.5364E-07	 3.6503E-01
   22.0900	 4.5387E-07	 3.6520E-01
   22.1000	 4.5409E-07	 3.6538E-01
   22.1100	 4.5430E-07	 3.6555E-01
   22.1200	 4.5452E-07	 3.6572E-01
   22.1300	 4.5473E-07	 3.6589E-01
   22.1400	 4.5494E-07	 3.6606E-01
   22.1500	 4.5514E-07	 3.6623E-01
   22.1600	 4.5534E-07	 3.6639E-01
   22.1700	 4.5554E-07	 3.6655E-01
   22.1800	 4.5574E-07	 3.6671E-01
   22.1900	 4.5593E-07	 3.6686E-01
   22.2000	 4.5612E-07	 3.6702E-01
   22.2100	 4.5630E-07	 3.6717E-01
   22.2200	 4.5649E-07	 3.6732E-01
   22.2300	 4.5667E-07	 3.6747E-01
   22.2400	 4.5684E-07	 3.6761E-01
   22.2500	 4.5702E-07	 3.6776E-01
   22.2600	 4.5719E-07	 3.6790E-01
   22.2700	 4.5735E-07	 3.6804E-01
   22.2800	 4.5752E-07	 3.6817E-01
   22.2900	 4.5768E-07	 3.6831E-01
   22.3000	 4.5784E-07	 3.6844E-01
   22.3100	 4.5799E-07	 3.6857E-01
   22.3200	 4.5815E-07	 3.6870E-01
   22.3300	 4.5830E-07	 3.6883E-01
   22.3400	 4.5844E-07	 3.6895E-01
   22.3500	 4.5858E-07	 3.6907E-01
   22.3600	 4.5872E-07	 3.6919E-01
   22.3700	 4.5886E-07	 3.6931E-01
   22.3800	 4.5900E-07	 3.6943E-01
   22.3900	 4.5913E-07	 3.6954E-01
   22.4000	 4.5925E-07	 3.6965E-01
   22.4100	 4.5938E-07	 3.6976E-01
   22.4200	 4.5950E-07	 3.6987E-01
   22.4300	 4.5962E-07	 3.6997E-01
   22.4400	 4.5974E-07	 3.7008E-01
   22.4500	 4.5985E-07	 3.7018E-01
   22.4600	 4.5996E-07	 3.7028E-01
   22.4700	 4.6007E-07	 3.7038E-01
   22.4800	 4.6017E-07	 3.7047E-01
   22.4900	 4.6028E-07	 3.7056E-01
   22.5000	 4.6038E-07	 3.7066E-01
   22.5100	 4.6047E-07	 3.7075E-01
   22.5200	 4.6057E-07	 3.7083E-01
   22.5300	 4.6066E-07	 3.7092E-01
   22.5400	 4.6074E-07	 3.7100E-01
   22.5500	 4.6083E-07	 3.7109E-01
   22.5600	 4.6091E-07	 3.7117E-01
   22.5700	 4.6099E-07	 3.7124E-01
   22.5800	 4.6107E-07	 3.7132E-01
   22.5900	 4.6114E-07	 3.7140E-01
   22.6000	 4.6122E-07	 3.7147E-01
   22.6100	 4.6129E-07	 3.7154E-01
   22.6200	 4.6135E-07	 3.7161E-01
   22.6300	 4.6142E-07	 3.7168E-01
   22.6400	 4.6148E-07	 3.7174E-01
   22.6500	 4.6154E-07	 3.7181E-01
   22.6600	 4.6159E-07	 3.7187E-01
   22.6700	 4.6165E-07	 3.7193E-01
   22.6800	 4.6170E-07	 3.7199E-01
   22.6900	 4.6175E-07	 3.7205E-01
   22.7000	 4.6180E-07	 3.7210E-01
   22.7100	 4.6184E-07	 3.7216E-01
   22.7200	 4.6188E-07	 3.7221E-01
   22.7300	 4.6193E-07	 3.7226E-01
   22.7400	 4.6196E-07	 3.7231E-01
   22.7500	 4.6200E-07	 3.7236E-01
   22.7600	 4.6203E-07	 3.7240E-01
   22.7700	 4.6206E-07	 3.7245E-01
   22.7800	 4.6209E-07	 3.7249E-01
   22.7900	 4.6212E-07	 3.7253E-01
   22.8000	 4.6215E-07	 3.7257E-01
   22.8100	 4.6217E-07	 3.7261E-01
   22.8200	 4.6219E-07	 3.7265E-01
   22.8300	 4.6221E-07	 3.7268E-01
   22.8400	 4.6223E-07	 3.7272E-01
   22.8500	 4.6224E-07	 3.7275E-01
   22.8600	 4.6225E-07	 3.7278E-01
   22.8700	 4.6226E-07	 3.7282E-01
   22.8800	 4.6227E-07	 3.7284E-01
   22.8900	 4.6228E-07	 3.7287E-01
   22.9000	 4.6229E-07	 3.7290E-01
   22.9100	 4.6229E-07	 3.7293E-01
   22.9200	 4.6230E-07	 3.7295E-01
   22.9300	 4.6230E-07	 3.7297E-01
   22.9400	 4.6230E-07	 3.7300E-01
   22.9500	 4.6229E-07	 3.7302E-01
   22.9600	 4.6229E-07	 3.7304E-01
   22.9700	 4.6228E-07	 3.7306E-01
   22.9800	 4.6228E-07	 3.7308E-01
   22.9900	 4.6227E-07	 3.7309E-01
   23.0000	 4.6226E-07	 3.7311E-01
   23.0100	 4.6225E-07	 3.7313E-01
   23.0200	 4.6224E-07	 3.7314E-01
   23.0300	 4.6222E-07	 3.7315E-01
   23.0400	 4.6221E-07	 3.7317E-01
   23.0500	 4.6219E-07	 3.7318E-01
   23.0600	 4.6218E-07	 3.7319E-01
   23.0700	 4.6216E-07	 3.7320E-01
   23.0800	 4.6214E-07	 3.7321E-01
   23.0900	 4.6212E-07	 3.7322E-01
   23.1000	 4.6210E-07	 3.7323E-01
   23.1100	 4.6207E-07	 3.7323E-01
   23.1200	 4.6205E-07	 3.7324E-01
   23.1300	 4.6203E-07	 3.7325E-01
   23.1400	 4.6200E-07	 3.7325E-01
   23.1500	 4.6198E-07	 3.7326E-01
   23.1600	 4.6195E-07	 3.7326E-01
   23.1700	 4.6192E-07	 3.7327E-01
   23.1800	 4.6190E-07	 3.7327E-01
   23.1900	 4.6187E-07	 3.7327E-01
   23.2000	 4.6184E-07	 3.7328E-01
   23.2100	 4.6181E-07	 3.7328E-01
   23.2200	 4.6178E-07	 3.7328E-01
   23.2300	 4.6175E-07	 3.7328E-01
   23.2400	 4.6172E-07	 3.7328E-01
   23.2500	 4.6168E-07	 3.7329E-01
   23.2600	 4.6165E-07	 3.7329E-01
   23.2700	 4.6162E-07	 3.7329E-01
   23.2800	 4.6159E-07	 3.7329E-01
   23.2900	 4.6156E-07	 3.7329E-01
   23.3000	 4.6152E-07	 3.7329E-01
   23.3100	 4.6149E-07	 3.7329E-01
   23.3200	 4.6146E-07	 3.7329E-01
   23.3300	 4.6142E-07	 3.7329E-01
   23.3400	 4.6139E-07	 3.7329E-01
   23.3500	 4.6136E-07	 3.7329E-01
   23.3600	 4.6132E-07	 3.7329E-01
   23.3700	 4.6129E-07	 3.7329E-01
   23.3800	 4.6126E-07	 3.7329E-01
   23.3900	 4.6123E-07	 3.7329E-01
   23.4000	 4.6119E-07	 3.7329E-01
   23.4100	 4.6116E-07	 3.7329E-01
   23.4200	 4.6113E-07	 3.7329E-01
   23.4300	 4.6110E-07	 3.7329E-01
   23.4400	 4.6107E-07	 3.7329E-01
   23.4500	 4.6104E-07	 3.7330E-01
   23.4600	 4.6101E-07	 3.7330E-01
   23.4700	 4.6098E-07	 3.7330E-01
   23.4800	 4.6095E-07	 3.7330E-01
   23.4900	 4.6092E-07	 3.7331E-01
   23.5000	 4.6089E-07	 3.7331E-01
   23.5100	 4.6087E-07	 3.7331E-01
   23.5200	 4.6084E-07	 3.7332E-01
   23.5300	 4.6081E-07	 3.7332E-01
   23.5400	 4.6079E-07	 3.7333E-01
   23.5500	 4.6076E-07	 3.7334E-01
   23.5600	 4.6074E-07	 3.7334E-01
   23.5700	 4.6072E-07	 3.7335E-01
   23.5800	 4.6070E-07	 3.7336E-01
   23.5900	 4.6068E-07	 3.7337E-01
   23.6000	 4.6066E-07	 3.7338E-01
   23.6100	 4.6064E-07	 3.7339E-01
   23.6200	 4.6063E-07	 3.7340E-01
   23.6300	 4.6061E-07	 3.7341E-01
   23.6400	 4.6060E-07	 3.7343E-01
   23.6500	 4.6058E-07	 3.7344E-01
   23.6600	 4.6057E-07	 3.7345E-01
   23.6700	 4.6056E-07	 3.7347E-01
   23.6800	 4.6055E-07	 3.7349E-01
   23.6900	 4.6054E-07	 3.7350E-01
   23.7000	 4.6054E-07	 3.7352E-01
   23.7100	 4.6053E-07	 3.7354E-01
   23.7200	 4.6053E-07	 3.7356E-01
   23.7300	 4.6053E-07	 3.7358E-01
   23.7400	 4.6053E-07	 3.7361E-01
   23.7500	 4.6053E-07	 3.7363E-01
   23.7600	 4.6053E-07	 3.7366E-01
   23.7700	 4.6054E-07	 3.7368E-01
   23.7800	 4.6054E-07	 3.7371E-01
   23.7900	 4.6055E-07	 3.7374E-01
   23.8000	 4.6056E-07	 3.7377E-01
   23.8100	 4.6057E-07	 3.7380E-01
   23.8200	 4.6059E-07	 3.7383E-01
   23.8300	 4.6060E-07	 3.7387E-01
   23.8400	 4.6062E-07	 3.7390E-01
   23.8500	 4.6064E-07	 3.7394E-01
   23.8600	 4.6066E-07	 3.7397E-01
   23.8700	 4.6068E-07	 3.7401E-01
   23.8800	 4.6071E-07	 3.7405E-01
   23.8900	 4.6074E-07	 3.7410E-01
   23.9000	 4.6077E-07	 3.7414E-01
   23.9100	 4.6080E-07	 3.7418E-01
   23.9200	 4.6083E-07	 3.7423E-01
   23.9300	 4.6087E-07	 3.7428E-01
   23.9400	 4.6091E-07	 3.7433E-01
   23.9500	 4.6095E-07	 3.7438E-01
   23.9600	 4.6099E-07	 3.7443E-01
   23.9700	 4.6104E-07	 3.7449E-01
   23.9800	 4.6108E-07	 3.7454E-01
   23.9900	 4.6113E-07	 3.7460E-01
   24.0000	 4.6119E-07	 3.7466E-01
   24.0100	 4.6124E-07	 3.7472E-01
   24.0200	 4.6130E-07	 3.7478E-01
   24.0300	 4.6136E-07	 3.7485E-01
   24.0400	 4.6142E-07	 3.7491E-01
   24.0500	 4.6148E-07	 3.7498E-01
   24.0600	 4.6155E-07	 3.7505E-01
   24.0700	 4.6162E-07	 3.7512E-01
   24.0800	 4.6170E-07	 3.7520E-01
   24.0900	 4.6177E-07	 3.7527E-01
   24.1000	 4.6185E-07	 3.7535E-01
   24.1100	 4.6193E-07	 3.7543E-01
   24.1200	 4.6201E-07	 3.7551E-01
   24.1300	 4.6210E-07	 3.7559E-01
   24.1400	 4.6219E-07	 3.7568E-01
   24.1500	 4.6228E-07	 3.7576E-01
   24.1600	 4.6237E-07	 3.7585E-01
   24.1700	 4.6247E-07	 3.7594E-01
   24.1800	 4.6257E-07	 3.7603E-01
   24.1900	 4.6267E-07	 3.7613E-01
   24.2000	 4.6278E-07	 3.7622E-01
   24.2100	 4.6289E-07	 3.7632E-01
   24.2200	 4.6300E-07	 3.7642E-01
   24.2300	 4.6311E-07	 3.7652E-01
   24.2400	 4.6323E-07	 3.7663E-01
   24.2500	 4.6335E-07	 3.7673E-01
   24.2600	 4.6347E-07	 3.7684E-01
   24.2700	 4.6360E-07	 3.7695E-01
   24.2800	 4.6373E-07	 3.7706E-01
   24.2900	 4.6386E-07	 3.7718E-01
   24.3000	 4.6399E-07	 3.7729E-01
   24.3100	 4.6413E-07	 3.7741E-01
   24.3200	 4.6427E-07	 3.7753E-01
   24.3300	 4.6441E-07	 3.7766E-01
   24.3400	 4.6456E-07	 3.7778E-01
   24.3500	 4.6471E-07	 3.7791E-01
   24.3600	 4.6486E-07	 3.7804E-01
   24.3700	 4.6502E-07	 3.7817E-01
   24.3800	 4.6518E-07	 3.7830E-01
   24.3900	 4.6534E-07	 3.7843E-01
   24.4000	 4.6551E-07	 3.7857E-01
   24.4100	 4.6567E-07	 3.7871E-01
   24.4200	 4.6585E-07	 3.7885E-01
   24.4300	 4.6602E-07	 3.7900E-01
   24.4400	 4.6620E-07	 3.7914E-01
   24.4500	 4.6638E-07	 3.7929E-01
   24.4600	 4.6656E-07	 3.7944E-01
   24.4700	 4.6675E-07	 3.7959E-01
   24.4800	 4.6694E-07	 3.7975E-01
   24.4900	 4.6713E-07	 3.7991E-01
   24.5000	 4.6733E-07	 3.8006E-01
   24.5100	 4.6753E-07	 3.8023E-01
   24.5200	 4.6773E-07	 3.8039E-01
   24.5300	 4.6793E-07	 3.8055E-01
   24.5400	 4.6814E-07	 3.8072E-01
   24.5500	 4.6835E-07	 3.8089E-01
   24.5600	 4.6857E-07	 3.8106E-01
   24.5700	 4.6879E-07	 3.8124E-01
   24.5800	 4.6901E-07	 3.8141E-01
   24.5900	 4.6923E-07	 3.8159E-01
   24.6000	 4.6946E-07	 3.8177E-01
   24.6100	 4.6969E-07	 3.8195E-01
   24.6200	 4.6992E-07	 3.8214E-01
   24.6300	 4.7016E-07	 3.8232E-01
   24.6400	 4.7040E-07	 3.8251E-01
   24.6500	 4.7064E-07	 3.8270E-01
   24.6600	 4.7089E-07	 3.8290E-01
   24.6700	 4.7114E-07	 3.8309E-01
   24.6800	 4.7139E-07	 3.8329E-01
   24.6900	 4.7164E-07	 3.8349E-01
   24.7000	 4.7190E-07	 3.8369E-01
   24.7100	 4.7216E-07	 3.8389E-01
   24.7200	 4.7242E-07	 3.8410E-01
   24.7300	 4.7269E-07	 3.8431E-01
   24.7400	 4.7296E-07	 3.8452E-01
   24.7500	 4.7323E-07	 3.8473E-01
   24.7600	 4.7351E-07	 3.8494E-01
   24.7700	 4.7379E-07	 3.8516E-01
   24.7800	 4.7407E-07	 3.8538E-01
   24.7900	 4.7435E-07	 3.8560E-01
   24.8000	 4.7464E-07	 3.8582E-01
   24.8100	 4.7493E-07	 3.8604E-01
   24.8200	 4.7522E-07	 3.8627E-01
   24.8300	 4.7552E-07	 3.8650E-01
   24.8400	 4.7581E-07	 3.8673E-01
   24.8500	 4.7612E-07	 3.8696E-01
   24.8600	 4.7642E-07	 3.8719E-01
   24.8700	 4.7673E-07	 3.8743E-01
   24.8800	 4.7704E-07	 3.8766E-01
   24.8900	 4.7735E-07	 3.8790E-01
   24.9000	 4.7766E-07	 3.8814E-01
   24.9100	 4.7798E-07	 3.8839E-01
   24.9200	 4.7830E-07	 3.8863E-01
   24.9300	 4.7862E-07	 3.8888E-01
   24.9400	 4.7895E-07	 3.8913E-01
   24.9500	 4.7928E-07	 3.8938E-01
   24.9600	 4.7961E-07	 3.8963E-01
   24.9700	 4.7994E-07	 3.8988E-01
   24.9800	 4.8028E-07	 3.9014E-01
   24.9900	 4.8061E-07	 3.9039E-01
   25.0000	 4.8095E-07	 3.9065E-01
   25.0100	 4.8133E-07	 3.9091E-01
   25.0200	 4.8171E-07	 3.9118E-01
   25.0300	 4.8209E-07	 3.9144E-01
   25.0400	 4.8247E-07	 3.9171E-01
   25.0500	 4.8286E-07	 3.9197E-01
   25.0600	 4.8324E-07	 3.9224E-01
   25.0700	 4.8363E-07	 3.9251E-01
   25.0800	 4.8402E-07	 3.9278E-01
   25.0900	 4.8442E-07	 3.9305E-01
   25.1000	 4.8481E-07	 3.9333E-01
   25.1100	 4.8521E-07	 3.9360E-01
   25.1200	 4.8561E-07	 3.9388E-01
   25.1300	 4.8601E-07	 3.9416E-01
   25.1400	 4.8641E-07	 3.9443E-01
   25.1500	 4.8681E-07	 3.9471E-01
   25.1600	 4.8722E-07	 3.9499E-01
   25.1700	 4.8762E-07	 3.9527E-01
   25.1800	 4.8803E-07	 3.9556E-01
   25.1900	 4.8844E-07	 3.9584E-01
   25.2000	 4.8885E-07	 3.9612E-01
   25.2100	 4.8926E-07	 3.9641E-01
   25.2200	 4.8967E-07	 3.9669E-01
   25.2300	 4.9008E-07	 3.9698E-01
   25.2400	 4.9049E-07	 3.9726E-01
   25.2500	 4.9091E-07	 3.9755E-01
   25.2600	 4.9132E-07	 3.9784E-01
   25.2700	 4.9173E-07	 3.9812E-01
   25.2800	 4.9215E-07	 3.9841E-01
   25.2900	 4.9256E-07	 3.9870E-01
   25.3000	 4.9298E-07	 3.9899E-01
   25.3100	 4.9340E-07	 3.9928E-01
   25.3200	 4.9381E-07	 3.9957E-01
   25.3300	 4.9423E-07	 3.9985E-01
   25.3400	 4.9465E-07	 4.0014E-01
   25.3500	 4.9506E-07	 4.0043E-01
   25.3600	 4.9548E-07	 4.0072E-01
   25.3700	 4.9590E-07	 4.0101E-01
   25.3800	 4.9631E-07	 4.0130E-01
   25.3900	 4.9673E-07	 4.0158E-01
   25.4000	 4.9714E-07	 4.0187E-01
   25.4100	 4.9756E-07	 4.0216E-01
   25.4200	 4.9797E-07	 4.0245E-01
   25.4300	 4.9838E-07	 4.0273E-01
   25.4400	 4.9880E-07	 4.0302E-01
   25.4500	 4.9921E-07	 4.0330E-01
   25.4600	 4.9962E-07	 4.0359E-01
   25.4700	 5.0003E-07	 4.0387E-01
   25.4800	 5.0044E-07	 4.0416E-01
   25.4900	 5.0085E-07	 4.0444E-01
   25.5000	 5.0126E-07	 4.0472E-01
   25.5100	 5.0166E-07	 4.0500E-01
   25.5200	 5.0207E-07	 4.0528E-01
   25.5300	 5.0247E-07	 4.0556E-01
   25.5400	 5.0287E-07	 4.0584E-01
   25.5500	 5.0327E-07	 4.0612E-01
   25.5600	 5.0367E-07	 4.0639E-01
   25.5700	 5.0407E-07	 4.0667E-01
   25.5800	 5.0446E-07	 4.0694E-01
   25.5900	 5.0485E-07	 4.0722E-01
   25.6000	 5.0524E-07	 4.0749E-01
   25.6100	 5.0563E-07	 4.0776E-01
   25.6200	 5.0602E-07	 4.0802E-01
   25.6300	 5.0641E-07	 4.0829E-01
   25.6400	 5.0679E-07	 4.0856E-01
   25.6500	 5.0717E-07	 4.0882E-01
   25.6600	 5.0755E-07	 4.0908E-01
   25.6700	 5.0793E-07	 4.0934E-01
   25.6800	 5.0830E-07	 4.0960E-01
   25.6900	 5.0867E-07	 4.0986E-01
   25.7000	 5.0904E-07	 4.1012E-01
   25.7100	 5.0940E-07	 4.1037E-01
   25.7200	 5.0977E-07	 4.1062E-01
   25.7300	 5.1013E-07	 4.1087E-01
   25.7400	 5.1049E-07	 4.1112E-01
   25.7500	 5.1084E-07	 4.1136E-01
   25.7600	 5.1119E-07	 4.1161E-01
   25.7700	 5.1154E-07	 4.1185E-01
   25.7800	 5.1189E-07	 4.1209E-01
   25.7900	 5.1223E-07	 4.1233E-01
   25.8000	 5.1257E-07	 4.1256E-01
   25.8100	 5.1290E-07	 4.1279E-01
   25.8200	 5.1324E-07	 4.1303E-01
   25.8300	 5.1357E-07	 4.1325E-01
   25.8400	 5.1389E-07	 4.1348E-01
   25.8500	 5.1421E-07	 4.1370E-01
   25.8600	 5.1453E-07	 4.1392E-01
   25.8700	 5.1485E-07	 4.1414E-01
   25.8800	 5.1516E-07	 4.1436E-01
   25.8900	 5.1547E-07	 4.1457E-01
   25.9000	 5.1577E-07	 4.1478E-01
   25.9100	 5.1607E-07	 4.1499E-01
   25.9200	 5.1637E-07	 4.1519E-01
   25.9300	 5.1666E-07	 4.1540E-01
   25.9400	 5.1695E-07	 4.1560E-01
   25.9500	 5.1723E-07	 4.1579E-01
   25.9600	 5.1751E-07	 4.1599E-01
   25.9700	 5.1779E-07	 4.1618E-01
   25.9800	 5.1806E-07	 4.1636E-01
   25.9900	 5.1832E-07	 4.1655E-01
   26.0000	 5.1859E-07	 4.1673E-01
   26.0100	 5.1885E-07	 4.1691E-01
   26.0200	 5.1910E-07	 4.1709E-01
   26.0300	 5.1935E-07	 4.1726E-01
   26.0400	 5.1959E-07	 4.1743E-01
   26.0500	 5.1983E-07	 4.1760E-01
   26.0600	 5.2007E-07	 4.1776E-01
   26.0700	 5.2030E-07	 4.1792E-01
   26.0800	 5.2053E-07	 4.1808E-01
   26.0900	 5.2075E-07	 4.1823E-01
   26.1000	 5.2097E-07	 4.1838E-01
   26.1100	 5.2118E-07	 4.1853E-01
   26.1200	 5.2139E-07	 4.1867E-01
   26.1300	 5.2159E-07	 4.1881E-01
   26.1400	 5.2179E-07	 4.1895E-01
   26.1500	 5.2198E-07	 4.1908E-01
   26.1600	 5.2217E-07	 4.1921E-01
   26.1700	 5.2235E-07	 4.1934E-01
   26.1800	 5.2253E-07	 4.1946E-01
   26.1900	 5.2270E-07	 4.1958E-01
   26.2000	 5.2286E-07	 4.1970E-01
   26.2100	 5.2303E-07	 4.1981E-01
   26.2200	 5.2318E-07	 4.1992E-01
   26.2300	 5.2334E-07	 4.2002E-01
   26.2400	 5.2348E-07	 4.2012E-01
   26.2500	 5.2362E-07	 4.2022E-01
   26.2600	 5.2376E-07	 4.2032E-01
   26.2700	 5.2389E-07	 4.2041E-01
   26.2800	 5.2402E-07	 4.2049E-01
   26.2900	 5.2413E-07	 4.2058E-01
   26.3000	 5.2425E-07	 4.2066E-01
   26.3100	 5.2436E-07	 4.2073E-01
   26.3200	 5.2446E-07	 4.2080E-01
   26.3300	 5.2456E-07	 4.2087E-01
   26.3400	 5.2465E-07	 4.2094E-01
   26.3500	 5.2474E-07	 4.2100E-01
   26.3600	 5.2482E-07	 4.2105E-01
   26.3700	 5.2490E-07	 4.2111E-01
   26.3800	 5.2497E-07	 4.2115E-01
   26.3900	 5.2503E-07	 4.2120E-01
   26.4000	 5.2509E-07	 4.2124E-01
   26.4100	 5.2515E-07	 4.2128E-01
   26.4200	 5.2520E-07	 4.2131E-01
   26.4300	 5.2524E-07	 4.2134E-01
   26.4400	 5.2528E-07	 4.2137E-01
   26.4500	 5.2531E-07	 4.2139E-01
   26.4600	 5.2534E-07	 4.2141E-01
   26.4700	 5.2536E-07	 4.2142E-01
   26.4800	 5.2537E-07	 4.2143E-01
   26.4900	 5.2538E-07	 4.2144E-01
   26.5000	 5.2538E-07	 4.2144E-01
   26.5100	 5.2538E-07	 4.2144E-01
   26.5200	 5.2538E-07	 4.2144E-01
   26.5300	 5.2536E-07	 4.2143E-01
   26.5400	 5.2534E-07	 4.2141E-01
   26.5500	 5.2532E-07	 4.2140E-01
   26.5600	 5.2529E-07	 4.2138E-01
   26.5700	 5.2525E-07	 4.2135E-01
   26.5800	 5.2521E-07	 4.2132E-01
   26.5900	 5.2517E-07	 4.2129E-01
   26.6000	 5.2511E-07	 4.2126E-01
   26.6100	 5.2506E-07	 4.2122E-01
   26.6200	 5.2499E-07	 4.2117E-01
   26.6300	 5.2493E-07	 4.2112E-01
   26.6400	 5.2485E-07	 4.2107E-01
   26.6500	 5.2477E-07	 4.2102E-01
   26.6600	 5.2469E-07	 4.2096E-01
   26.6700	 5.2459E-07	 4.2090E-01
   26.6800	 5.2450E-07	 4.2083E-01
   26.6900	 5.2440E-07	 4.2076E-01
   26.7000	 5.2429E-07	 4.2068E-01
   26.7100	 5.2418E-07	 4.2061E-01
   26.7200	 5.2406E-07	 4.2052E-01
   26.7300	 5.2394E-07	 4.2044E-01
   26.7400	 5.2381E-07	 4.2035E-01
   26.7500	 5.2367E-07	 4.2026E-01
   26.7600	 5.2353E-07	 4.2016E-01
   26.7700	 5.2339E-07	 4.2006E-01
   26.7800	 5.2324E-07	 4.1996E-01
   26.7900	 5.2308E-07	 4.1985E-01
   26.8000	 5.2292E-07	 4.1974E-01
   26.8100	 5.2276E-07	 4.1962E-01
   26.8200	 5.2259E-07	 4.1950E-01
   26.8300	 5.2241E-07	 4.1938E-01
   26.8400	 5.2223E-07	 4.1926E-01
   26.8500	 5.2205E-07	 4.1913E-01
   26.8600	 5.2186E-07	 4.1900E-01
   26.8700	 5.2166E-07	 4.1886E-01
   26.8800	 5.2146E-07	 4.1872E-01
   26.8900	 5.2125E-07	 4.1858E-01
   26.9000	 5.2104E-07	 4.1843E-01
   26.9100	 5.2083E-07	 4.1829E-01
   26.9200	 5.2061E-07	 4.1813E-01
   26.9300	 5.2038E-07	 4.1798E-01
   26.9400	 5.2015E-07	 4.1782E-01
   26.9500	 5.1992E-07	 4.1766E-01
   26.9600	 5.1968E-07	 4.1749E-01
   26.9700	 5.1944E-07	 4.1732E-01
   26.9800	 5.1919E-07	 4.1715E-01
   26.9900	 5.1894E-07	 4.1698E-01
   27.0000	 5.1868E-07	 4.1680E-01
   27.0100	 5.1842E-07	 4.1662E-01
   27.0200	 5.1815E-07	 4.1643E-01
   27.0300	 5.1788E-07	 4.1625E-01
   27.0400	 5.1761E-07	 4.1606E-01
   27.0500	 5.1733E-07	 4.1586E-01
   27.0600	 5.1705E-07	 4.1567E-01
   27.0700	 5.1676E-07	 4.1547E-01
   27.0800	 5.1647E-07	 4.1527E-01
   27.0900	 5.1618E-07	 4.1506E-01
   27.1000	 5.1588E-07	 4.1486E-01
   27.1100	 5.1558E-07	 4.1465E-01
   27.1200	 5.1527E-07	 4.1443E-01
   27.1300	 5.1496E-07	 4.1422E-01
   27.1400	 5.1465E-07	 4.1400E-01
   27.1500	 5.1433E-07	 4.1378E-01
   27.1600	 5.1401E-07	 4.1356E-01
   27.1700	 5.1369E-07	 4.1334E-01
   27.1800	 5.1336E-07	 4.1311E-01
   27.1900	 5.1303E-07	 4.1288E-01
   27.2000	 5.1269E-07	 4.1265E-01
   27.2100	 5.1235E-07	 4.1241E-01
   27.2200	 5.1201E-07	 4.1218E-01
   27.2300	 5.1167E-07	 4.1194E-01
   27.2400	 5.1132E-07	 4.1170E-01
   27.2500	 5.1097E-07	 4.1145E-01
   27.2600	 5.1062E-07	 4.1121E-01
   27.2700	 5.1026E-07	 4.1096E-01
   27.2800	 5.0990E-07	 4.1071E-01
   27.2900	 5.0954E-07	 4.1046E-01
   27.3000	 5.0917E-07	 4.1021E-01
   27.3100	 5.0880E-07	 4.0995E-01
   27.3200	 5.0843E-07	 4.0970E-01
