0.0000,0.0000000E+00,0.0000000E+00,-0.7020000E-02,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,-0.3150450E-02,-0.3359702E-04,-0.9801498E+01,-0.1871791E-05,0.1581105E-03,0.1196926E-16
0.0100,0.1692058E-04,0.2260212E-05,-0.7015195E-02,0.1346774E-06,-0.9206547E-06,0.5621024E-08,0.3269104E-02,0.5009257E-03,0.9497376E-03,0.3006678E-04,-0.1771073E-03,0.1710307E-05,0.2853942E+00,0.6429242E-01,0.9086663E-01,0.3942567E-02,-0.1518326E-01,0.3761666E-03
0.0200,0.6166078E-04,0.1073286E-04,-0.7001397E-02,0.6529881E-06,-0.3312275E-05,0.5251439E-07,0.5438165E-02,0.1183054E-02,0.1779907E-02,0.7372118E-04,-0.2861164E-03,0.8905085E-05,0.1391356E+00,0.6183029E-01,0.7311367E-01,0.4238472E-02,-0.6008846E-02,0.1122654E-02
0.0300,0.1209969E-03,0.2510830E-04,-0.6980349E-02,0.1579255E-05,-0.6337348E-05,0.2036842E-06,0.6266565E-02,0.1590414E-02,0.2385146E-02,0.1067124E-03,-0.3070389E-03,0.2213601E-04,0.3817787E-01,0.5950094E-02,0.4639562E-01,0.1619970E-02,0.1294023E-02,0.1548617E-02
0.0400,0.1857077E-03,0.3934803E-04,-0.6954705E-02,0.2626141E-05,-0.9314320E-05,0.5061939E-06,0.6557399E-02,0.1192573E-02,0.2690493E-02,0.9964221E-04,-0.2779732E-03,0.3886412E-04,0.3910842E-01,-0.8615080E-01,0.1412025E-01,-0.3097905E-02,0.3551106E-02,0.1606175E-02
0.0500,0.2557399E-03,0.4529861E-04,-0.6927655E-02,0.3378172E-05,-0.1200926E-04,0.9628206E-06,0.7470615E-02,-0.1134948E-03,0.2662603E-02,0.4480493E-04,-0.2579372E-03,0.5113379E-04,0.1589036E+00,-0.1742612E+00,-0.1960270E-01,-0.7879516E-02,-0.3457412E-03,0.6575940E-03
0.0600,0.3418603E-03,0.3457081E-04,-0.6902538E-02,0.3378907E-05,-0.1474976E-04,0.1474859E-05,0.9834034E-02,-0.2106363E-02,0.2306538E-02,-0.4923066E-04,-0.2901965E-03,0.4919063E-04,0.3141627E+00,-0.2142673E+00,-0.5084438E-01,-0.1045362E-01,-0.6140941E-02,-0.1207190E-02
0.0700,0.4578599E-03,0.3344996E-05,-0.6882453E-02,0.2380289E-05,-0.1802425E-04,0.1863636E-05,0.1348372E-01,-0.4186370E-02,0.1665728E-02,-0.1544056E-03,-0.3669928E-03,0.2478409E-04,0.4029040E+00,-0.1939416E+00,-0.7595622E-01,-0.1024127E-01,-0.8575561E-02,-0.3769233E-02
0.0800,0.6120653E-03,-0.4692766E-04,-0.6869889E-02,0.3719631E-06,-0.2204809E-04,0.1874399E-05,0.1741906E-01,-0.5852696E-02,0.8166098E-03,-0.2485779E-03,-0.4377915E-03,-0.2705728E-04,0.3644835E+00,-0.1323953E+00,-0.9210365E-01,-0.8301187E-02,-0.4611902E-02,-0.6601849E-02
0.0900,0.8013864E-03,-0.1108150E-03,-0.6866448E-02,-0.2490492E-05,-0.2646719E-04,0.1228703E-05,0.2043239E-01,-0.6853860E-02,-0.1410713E-03,-0.3229814E-03,-0.4431682E-03,-0.1063999E-03,0.2256857E+00,-0.6726134E-01,-0.9746298E-01,-0.6619965E-02,0.4083195E-02,-0.9175644E-02
0.1000,0.1013771E-02,-0.1821114E-03,-0.6872662E-02,-0.6054233E-05,-0.3051211E-04,-0.3269766E-06,0.2190890E-01,-0.7307768E-02,-0.1095545E-02,-0.3879814E-03,-0.3575123E-03,-0.2078395E-03,0.6806030E-01,-0.2563022E-01,-0.9150031E-01,-0.6541464E-02,0.1298747E-01,-0.1092393E-01
0.1100,0.1234516E-02,-0.2564788E-03,-0.6887944E-02,-0.1030025E-04,-0.3334859E-04,-0.2963561E-05,0.2209749E-01,-0.7450681E-02,-0.1936500E-02,-0.4588001E-03,-0.2026390E-03,-0.3210918E-03,-0.1766359E-01,-0.5196481E-02,-0.7501339E-01,-0.7756596E-02,0.1715337E-01,-0.1148585E-01
0.1200,0.1455338E-02,-0.3311607E-03,-0.6910664E-02,-0.1530954E-04,-0.3457565E-04,-0.6738602E-05,0.2193206E-01,-0.7383058E-02,-0.2568521E-02,-0.5412811E-03,-0.3739325E-04,-0.4333048E-03,-0.2381004E-02,0.1931379E-01,-0.5020326E-01,-0.8682257E-02,0.1505737E-01,-0.1071282E-01
0.1300,0.1676486E-02,-0.4032343E-03,-0.6938370E-02,-0.2114743E-04,-0.3433249E-04,-0.1157565E-04,0.2225374E-01,-0.6923884E-02,-0.2924017E-02,-0.6238423E-03,0.8517489E-04,-0.5314790E-03,0.7418920E-01,0.7588645E-01,-0.2033377E-01,-0.7586450E-02,0.8940535E-02,-0.8730961E-02
0.1400,0.1904248E-02,-0.4669526E-03,-0.6968108E-02,-0.2769805E-04,-0.3315616E-04,-0.1728063E-04,0.2328597E-01,-0.5716430E-02,-0.2971521E-02,-0.6833417E-03,0.1465804E-03,-0.6055280E-03,0.1259507E+00,0.1680792E+00,0.1069719E-01,-0.4089687E-02,0.3599583E-02,-0.5989744E-02
0.1500,0.2142786E-02,-0.5136828E-03,-0.6996808E-02,-0.3464250E-04,-0.3152450E-04,-0.2358575E-04,0.2441171E-01,-0.3515809E-02,-0.2719203E-02,-0.7010300E-03,0.1753987E-03,-0.6508227E-03,0.8607438E-01,0.2714206E+00,0.3898064E-01,0.6278411E-03,0.2825375E-02,-0.3101638E-02
0.1600,0.2388468E-02,-0.5337506E-03,-0.7021664E-02,-0.4154411E-04,-0.2953244E-04,-0.3020679E-04,0.2466197E-01,-0.3985385E-03,-0.2212122E-02,-0.6743840E-03,0.2211257E-03,-0.6691173E-03,-0.4751513E-01,0.3461212E+00,0.6112057E-01,0.4500931E-02,0.6925031E-02,-0.7014987E-03
0.1700,0.2629282E-02,-0.5200996E-03,-0.7040482E-02,-0.4803785E-04,-0.2684113E-04,-0.3690720E-04,0.2335590E-01,0.3200602E-02,-0.1525031E-02,-0.6196831E-03,0.3198143E-03,-0.6678946E-03,-0.2153927E+00,0.3656167E+00,0.7463016E-01,0.6122065E-02,0.1292861E-01,0.7362274E-03
0.1800,0.2849654E-02,-0.4705543E-03,-0.7051915E-02,-0.5394978E-04,-0.2291309E-04,-0.4354343E-04,0.2061445E-01,0.6724430E-02,-0.7512463E-03,-0.5598641E-03,0.4663787E-03,-0.6579098E-03,-0.3190461E+00,0.3317092E+00,0.7839173E-01,0.5549599E-02,0.1568015E-01,0.1052897E-02
0.1900,0.3040310E-02,-0.3879288E-03,-0.7055582E-02,-0.5930711E-04,-0.1753247E-04,-0.5008130E-04,0.1735672E-01,0.9767090E-02,0.1065015E-04,-0.5104096E-03,0.6144269E-03,-0.6502126E-03,-0.3195827E+00,0.2740402E+00,0.7230437E-01,0.4280685E-02,0.1331979E-01,0.3274480E-03
0.2000,0.3199732E-02,-0.2773862E-03,-0.7052086E-02,-0.6420563E-04,-0.1085220E-04,-0.5659057E-04,0.1456088E-01,0.1226504E-01,0.6665709E-03,-0.4696696E-03,0.7164651E-03,-0.6531105E-03,-0.2234678E+00,0.2270009E+00,0.5752430E-01,0.4004745E-02,0.6321917E-02,-0.9652647E-03
