
Predictions were generated on 08-Jul-2024 at 15:43:25 using HydroDyn Driver, compiled on Jul  8 2024 at 15:37:46 as a 64-bit application using double precision at commit -128-NOTFOUND
 linked with  NWTC Subroutine Library

Description from the driver input file: NREL 5.0 MW offshore fixed-bottom HydroDyn input properties for the OC4 Jacket.

Time	Wave1Elev	HydroFxi	HydroFyi	HydroFzi	HydroMxi	HydroMyi	HydroMzi
(s)	(m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)
    6.2400	   1.370023E+00	   1.061963E+05	   1.168544E+04	   2.815308E+06	   4.330066E+05	  -2.713070E+06	  -1.274856E+06
    6.2500	   1.366913E+00	   1.113448E+05	   2.753102E+03	   2.816136E+06	   9.419227E+04	  -2.817504E+06	  -1.332232E+06
    6.2600	   1.367220E+00	   1.103381E+05	  -4.636835E+03	   2.817078E+06	  -2.040561E+05	  -2.747964E+06	  -1.363263E+06
    6.2700	   1.367527E+00	   1.072124E+05	  -1.091608E+04	   2.817941E+06	  -4.722493E+05	  -2.639577E+06	  -1.353107E+06
    6.2800	   1.367834E+00	   1.079473E+05	  -1.736529E+04	   2.818600E+06	  -7.456431E+05	  -2.665151E+06	  -1.293223E+06
    6.2900	   1.368141E+00	   1.135535E+05	  -2.452077E+04	   2.818930E+06	  -1.037676E+06	  -2.850801E+06	  -1.179336E+06
    6.3000	   1.368448E+00	   1.304134E+05	  -3.267986E+04	   2.818849E+06	  -1.355036E+06	  -3.380026E+06	  -1.014938E+06
    6.3100	   1.368755E+00	   1.485134E+05	  -4.057890E+04	   2.818330E+06	  -1.659255E+06	  -3.956542E+06	  -8.099718E+05
    6.3200	   1.369061E+00	   1.625796E+05	  -4.798050E+04	   2.817405E+06	  -1.942496E+06	  -4.422075E+06	  -5.772129E+05
    6.3300	   1.369368E+00	   1.676607E+05	  -5.295370E+04	   2.816186E+06	  -2.147769E+06	  -4.628580E+06	  -3.292981E+05
    6.3400	   1.369675E+00	   1.656477E+05	  -5.573512E+04	   2.814812E+06	  -2.281909E+06	  -4.627346E+06	  -7.828416E+04
    6.3500	   1.369982E+00	   1.643365E+05	  -5.651485E+04	   2.813450E+06	  -2.350922E+06	  -4.642952E+06	   1.672432E+05
    6.3600	   1.370289E+00	   1.613165E+05	  -5.630175E+04	   2.812304E+06	  -2.385112E+06	  -4.601580E+06	   4.053411E+05
    6.3700	   1.370596E+00	   1.608632E+05	  -5.479443E+04	   2.811555E+06	  -2.376822E+06	  -4.626366E+06	   6.317348E+05
    6.3800	   1.370903E+00	   1.559338E+05	  -5.116053E+04	   2.811333E+06	  -2.303148E+06	  -4.510884E+06	   8.453840E+05
    6.3900	   1.371210E+00	   1.459127E+05	  -4.408509E+04	   2.811733E+06	  -2.127068E+06	  -4.237617E+06	   1.046534E+06
    6.4000	   1.371517E+00	   1.273531E+05	  -3.293788E+04	   2.812750E+06	  -1.831433E+06	  -3.707452E+06	   1.226327E+06
    6.4100	   1.371824E+00	   1.107577E+05	  -1.803140E+04	   2.814295E+06	  -1.426221E+06	  -3.230402E+06	   1.378380E+06
    6.4200	   1.372131E+00	   9.556490E+04	  -4.253600E+02	   2.816242E+06	  -9.428595E+05	  -2.793725E+06	   1.491913E+06
    6.4300	   1.372438E+00	   8.794438E+04	   1.855746E+04	   2.818399E+06	  -4.198894E+05	  -2.582258E+06	   1.555050E+06
    6.4400	   1.372745E+00	   8.377593E+04	   3.725723E+04	   2.820510E+06	   9.447754E+04	  -2.481180E+06	   1.560157E+06
    6.4500	   1.373052E+00	   7.396738E+04	   5.615687E+04	   2.822356E+06	   6.151260E+05	  -2.229408E+06	   1.505797E+06
    6.4600	   1.373359E+00	   5.846805E+04	   7.490074E+04	   2.823714E+06	   1.132728E+06	  -1.830094E+06	   1.397043E+06
    6.4700	   1.373666E+00	   2.820355E+04	   9.393505E+04	   2.824448E+06	   1.661683E+06	  -1.019802E+06	   1.250249E+06
    6.4800	   1.373973E+00	  -2.823101E+03	   1.103734E+05	   2.824484E+06	   2.118864E+06	  -2.084705E+05	   1.083620E+06
    6.4900	   1.374280E+00	  -2.913859E+04	   1.229324E+05	   2.823805E+06	   2.468096E+06	   4.447974E+05	   9.187879E+05
    6.5000	   1.374587E+00	  -4.260502E+04	   1.283796E+05	   2.822478E+06	   2.615885E+06	   7.048117E+05	   7.759429E+05
    6.5100	   1.374733E+00	  -4.745857E+04	   1.264679E+05	   2.820704E+06	   2.555412E+06	   6.981422E+05	   6.643369E+05
    6.5200	   1.374880E+00	  -5.559977E+04	   1.169792E+05	   2.818668E+06	   2.280038E+06	   7.775023E+05	   5.873443E+05
    6.5300	   1.375026E+00	  -6.984940E+04	   1.016146E+05	   2.816597E+06	   1.838697E+06	   1.029939E+06	   5.333069E+05
    6.5400	   1.375173E+00	  -9.312586E+04	   8.273238E+04	   2.814769E+06	   1.299207E+06	   1.546656E+06	   4.896246E+05
    6.5500	   1.375319E+00	  -1.145569E+05	   6.128960E+04	   2.813391E+06	   6.881758E+05	   2.016167E+06	   4.274149E+05
    6.5600	   1.375466E+00	  -1.279297E+05	   3.876110E+04	   2.812658E+06	   4.750243E+04	   2.262737E+06	   3.288417E+05
    6.5700	   1.375612E+00	  -1.235556E+05	   1.573578E+04	   2.812653E+06	  -6.065129E+05	   2.007531E+06	   1.745307E+05
    6.5800	   1.375758E+00	  -1.048331E+05	  -5.665168E+03	   2.813377E+06	  -1.212402E+06	   1.352092E+06	  -3.975089E+04
    6.5900	   1.375905E+00	  -8.671230E+04	  -2.471249E+04	   2.814780E+06	  -1.748913E+06	   7.344061E+05	  -3.058010E+05
    6.6000	   1.376051E+00	  -7.860611E+04	  -3.906481E+04	   2.816731E+06	  -2.147174E+06	   4.286808E+05	  -6.011028E+05
    6.6100	   1.376198E+00	  -8.824416E+04	  -4.741599E+04	   2.819000E+06	  -2.367863E+06	   6.599234E+05	  -8.943668E+05
    6.6200	   1.376344E+00	  -7.942646E+04	  -5.049086E+04	   2.821390E+06	  -2.430703E+06	   3.656968E+05	  -1.153948E+06
    6.6300	   1.376491E+00	  -7.774795E+04	  -4.672323E+04	   2.823606E+06	  -2.288072E+06	   2.928477E+05	  -1.347784E+06
    6.6400	   1.376637E+00	  -5.566729E+04	  -3.772984E+04	   2.825356E+06	  -1.985084E+06	  -3.673947E+05	  -1.455206E+06
    6.6500	   1.376784E+00	  -4.359077E+04	  -2.392714E+04	   2.826614E+06	  -1.532238E+06	  -7.305456E+05	  -1.462198E+06
    6.6600	   1.376930E+00	  -2.374074E+04	  -8.163723E+03	   2.827202E+06	  -1.011500E+06	  -1.320322E+06	  -1.383644E+06
    6.6700	   1.377076E+00	  -1.350950E+04	   1.074490E+04	   2.827091E+06	  -3.873188E+05	  -1.633245E+06	  -1.230965E+06
    6.6800	   1.377223E+00	  -1.183068E+03	   2.936560E+04	   2.826316E+06	   2.397458E+05	  -2.014691E+06	  -1.038915E+06
    6.6900	   1.377369E+00	   7.813680E+03	   4.852165E+04	   2.825004E+06	   8.927071E+05	  -2.309155E+06	  -8.358645E+05
    6.7000	   1.377516E+00	   1.789185E+04	   6.710847E+04	   2.823331E+06	   1.537821E+06	  -2.646764E+06	  -6.503051E+05
    6.7100	   1.377662E+00	   2.737181E+04	   8.539742E+04	   2.821504E+06	   2.180918E+06	  -2.979273E+06	  -4.987704E+05
    6.7200	   1.377809E+00	   3.131778E+04	   1.011006E+05	   2.819744E+06	   2.752522E+06	  -3.161691E+06	  -3.871815E+05
    6.7300	   1.377955E+00	   2.444292E+04	   1.139549E+05	   2.818275E+06	   3.242668E+06	  -3.037324E+06	  -3.083361E+05
    6.7400	   1.378102E+00	   2.984384E+03	   1.217625E+05	   2.817289E+06	   3.584813E+06	  -2.492473E+06	  -2.481369E+05
    6.7500	   1.378248E+00	  -2.192134E+04	   1.231556E+05	   2.816884E+06	   3.736722E+06	  -1.848575E+06	  -1.877245E+05
    6.7600	   1.372823E+00	  -4.571023E+04	   1.178498E+05	   2.817294E+06	   3.688167E+06	  -1.241525E+06	  -1.114894E+05
    6.7700	   1.367398E+00	  -6.985010E+04	   1.069137E+05	   2.818316E+06	   3.468916E+06	  -6.155216E+05	  -1.131503E+04
    6.7800	   1.361973E+00	  -9.446115E+04	   9.175378E+04	   2.819832E+06	   3.119035E+06	   3.711280E+04	   1.129269E+05
    6.7900	   1.356548E+00	  -1.235406E+05	   7.376741E+04	   2.821659E+06	   2.679039E+06	   8.368815E+05	   2.523612E+05
    6.8000	   1.351123E+00	  -1.571819E+05	   5.379312E+04	   2.823622E+06	   2.173864E+06	   1.789531E+06	   3.938385E+05
    6.8100	   1.345698E+00	  -1.901454E+05	   3.170434E+04	   2.825520E+06	   1.600845E+06	   2.743410E+06	   5.217575E+05
    6.8200	   1.340274E+00	  -2.169079E+05	   8.098553E+03	   2.827157E+06	   9.790118E+05	   3.537546E+06	   6.229550E+05
    6.8300	   1.334849E+00	  -2.361521E+05	  -1.736064E+04	   2.828392E+06	   3.001977E+05	   4.132958E+06	   6.899296E+05
    6.8400	   1.329424E+00	  -2.442439E+05	  -4.393457E+04	   2.829151E+06	  -4.125447E+05	   4.421089E+06	   7.218741E+05
    6.8500	   1.323999E+00	  -2.440774E+05	  -6.952455E+04	   2.829408E+06	  -1.096676E+06	   4.482923E+06	   7.212798E+05
    6.8600	   1.318574E+00	  -2.300388E+05	  -9.287588E+04	   2.829169E+06	  -1.714721E+06	   4.149064E+06	   6.958944E+05
    6.8700	   1.313149E+00	  -2.070528E+05	  -1.134848E+05	   2.828532E+06	  -2.251829E+06	   3.557338E+06	   6.556315E+05
    6.8800	   1.307724E+00	  -1.802960E+05	  -1.315244E+05	   2.827630E+06	  -2.713482E+06	   2.853710E+06	   6.072281E+05
    6.8900	   1.302299E+00	  -1.540807E+05	  -1.471037E+05	   2.826616E+06	  -3.103848E+06	   2.159094E+06	   5.556968E+05
    6.9000	   1.296874E+00	  -1.311291E+05	  -1.604891E+05	   2.825676E+06	  -3.432356E+06	   1.549516E+06	   5.009754E+05
    6.9100	   1.291449E+00	  -1.116951E+05	  -1.708812E+05	   2.824954E+06	  -3.677720E+06	   1.030806E+06	   4.367327E+05
    6.9200	   1.286024E+00	  -9.217058E+04	  -1.772825E+05	   2.824552E+06	  -3.813114E+06	   4.975282E+05	   3.554775E+05
    6.9300	   1.280600E+00	  -7.577665E+04	  -1.780381E+05	   2.824560E+06	  -3.792326E+06	   4.595077E+04	   2.492420E+05
    6.9400	   1.275175E+00	  -5.372120E+04	  -1.726687E+05	   2.824958E+06	  -3.603067E+06	  -5.788632E+05	   1.144300E+05
    6.9500	   1.269750E+00	  -3.496944E+04	  -1.613115E+05	   2.825717E+06	  -3.250471E+06	  -1.111618E+06	  -4.734222E+04
    6.9600	   1.264325E+00	  -2.008797E+04	  -1.456414E+05	   2.826731E+06	  -2.783828E+06	  -1.532118E+06	  -2.271130E+05
    6.9700	   1.258900E+00	  -1.830830E+04	  -1.268292E+05	   2.827886E+06	  -2.236782E+06	  -1.566916E+06	  -4.088233E+05
    6.9800	   1.253475E+00	  -2.704284E+04	  -1.073217E+05	   2.829038E+06	  -1.679923E+06	  -1.287670E+06	  -5.762796E+05
    6.9900	   1.248050E+00	  -4.880731E+04	  -8.775335E+04	   2.830066E+06	  -1.130572E+06	  -6.166694E+05	  -7.110104E+05
    7.0000	   1.242625E+00	  -7.377616E+04	  -6.865118E+04	   2.830847E+06	  -6.026214E+05	   1.624361E+05	  -8.023942E+05
    7.0100	   1.234440E+00	  -9.383092E+04	  -4.959911E+04	   2.831409E+06	  -8.240737E+04	   8.205763E+05	  -8.427508E+05
    7.0200	   1.226256E+00	  -1.109434E+05	  -3.147537E+04	   2.831660E+06	   4.056149E+05	   1.410414E+06	  -8.350834E+05
    7.0300	   1.218071E+00	  -1.244661E+05	  -1.514142E+04	   2.831630E+06	   8.372767E+05	   1.911832E+06	  -7.877591E+05
    7.0400	   1.209886E+00	  -1.403831E+05	  -2.207196E+03	   2.831381E+06	   1.166050E+06	   2.497218E+06	  -7.182388E+05
    7.0500	   1.201701E+00	  -1.603638E+05	   6.331231E+03	   2.831008E+06	   1.362721E+06	   3.212262E+06	  -6.424396E+05
    7.0600	   1.193516E+00	  -1.823429E+05	   1.050666E+04	   2.830602E+06	   1.427595E+06	   3.992678E+06	  -5.750822E+05
    7.0700	   1.185332E+00	  -1.999188E+05	   1.135605E+04	   2.830284E+06	   1.389840E+06	   4.647674E+06	  -5.240822E+05
    7.0800	   1.177147E+00	  -2.076300E+05	   1.040370E+04	   2.830165E+06	   1.292656E+06	   5.013776E+06	  -4.886002E+05
    7.0900	   1.168962E+00	  -1.983118E+05	   8.662264E+03	   2.830297E+06	   1.164369E+06	   4.877024E+06	  -4.603818E+05
    7.1000	   1.160777E+00	  -1.735919E+05	   6.452024E+03	   2.830711E+06	   1.013400E+06	   4.280269E+06	  -4.267182E+05
    7.1100	   1.152593E+00	  -1.399948E+05	   2.377297E+03	   2.831391E+06	   7.983855E+05	   3.409755E+06	  -3.733922E+05
    7.1200	   1.144408E+00	  -1.100687E+05	  -4.303449E+03	   2.832258E+06	   4.976023E+05	   2.628854E+06	  -2.907798E+05
    7.1300	   1.136223E+00	  -9.017918E+04	  -1.329223E+04	   2.833260E+06	   1.203744E+05	   2.122040E+06	  -1.704545E+05
    7.1400	   1.128038E+00	  -8.391905E+04	  -2.339490E+04	   2.834290E+06	  -2.971999E+05	   1.995512E+06	  -1.849204E+04
    7.1500	   1.119853E+00	  -7.705120E+04	  -3.353251E+04	   2.835232E+06	  -7.219227E+05	   1.835739E+06	   1.572882E+05
    7.1600	   1.111669E+00	  -5.985018E+04	  -4.164518E+04	   2.835988E+06	  -1.091267E+06	   1.361937E+06	   3.405183E+05
    7.1700	   1.103484E+00	  -2.810186E+04	  -4.697895E+04	   2.836482E+06	  -1.380446E+06	   4.545209E+05	   5.100988E+05
    7.1800	   1.095299E+00	   1.355450E+04	  -5.009576E+04	   2.836703E+06	  -1.602914E+06	  -7.488263E+05	   6.511813E+05
    7.1900	   1.087114E+00	   5.302504E+04	  -5.120608E+04	   2.836646E+06	  -1.761878E+06	  -1.893702E+06	   7.491418E+05
    7.2000	   1.078930E+00	   8.110966E+04	  -5.048489E+04	   2.836344E+06	  -1.859697E+06	  -2.711452E+06	   8.005332E+05
    7.2100	   1.070745E+00	   8.768753E+04	  -4.752206E+04	   2.835880E+06	  -1.882325E+06	  -2.906182E+06	   8.088232E+05
    7.2200	   1.062560E+00	   7.630780E+04	  -4.117533E+04	   2.835356E+06	  -1.794895E+06	  -2.581002E+06	   7.857190E+05
    7.2300	   1.054375E+00	   5.878498E+04	  -3.003106E+04	   2.834872E+06	  -1.555368E+06	  -2.080892E+06	   7.457775E+05
    7.2400	   1.046191E+00	   4.337107E+04	  -1.525174E+04	   2.834544E+06	  -1.198050E+06	  -1.646438E+06	   7.050744E+05
    7.2500	   1.038006E+00	   3.400711E+04	   3.113467E+03	   2.834441E+06	  -7.253683E+05	  -1.393101E+06	   6.737466E+05
    7.2600	   1.025534E+00	   2.548705E+04	   2.369756E+04	   2.834748E+06	  -1.789021E+05	  -1.182457E+06	   6.557494E+05
    7.2700	   1.013063E+00	   1.978563E+03	   4.617474E+04	   2.835406E+06	   4.296350E+05	  -5.394965E+05	   6.463849E+05
    7.2800	   1.000592E+00	  -3.493139E+04	   6.981284E+04	   2.836385E+06	   1.076451E+06	   4.888002E+05	   6.334507E+05
    7.2900	   9.881204E-01	  -7.700829E+04	   9.553617E+04	   2.837603E+06	   1.786444E+06	   1.661596E+06	   6.024714E+05
    7.3000	   9.756490E-01	  -1.133268E+05	   1.225415E+05	   2.838960E+06	   2.534384E+06	   2.660687E+06	   5.399942E+05
    7.3100	   9.631777E-01	  -1.347948E+05	   1.503148E+05	   2.840327E+06	   3.304153E+06	   3.221025E+06	   4.379912E+05
    7.3200	   9.507064E-01	  -1.404837E+05	   1.764395E+05	   2.841589E+06	   4.025011E+06	   3.315674E+06	   2.971818E+05
    7.3300	   9.382349E-01	  -1.355184E+05	   1.986981E+05	   2.842660E+06	   4.632852E+06	   3.093691E+06	   1.258501E+05
    7.3400	   9.257636E-01	  -1.280547E+05	   2.137340E+05	   2.843463E+06	   5.030754E+06	   2.792082E+06	  -6.184314E+04
    7.3500	   9.132923E-01	  -1.213846E+05	   2.212245E+05	   2.843934E+06	   5.211124E+06	   2.505524E+06	  -2.486882E+05
    7.3600	   9.008210E-01	  -1.187101E+05	   2.212038E+05	   2.844053E+06	   5.177107E+06	   2.326708E+06	  -4.179275E+05
    7.3700	   8.883496E-01	  -1.200523E+05	   2.153562E+05	   2.843850E+06	   4.980210E+06	   2.256436E+06	  -5.547574E+05
    7.3800	   8.758782E-01	  -1.188747E+05	   2.029688E+05	   2.843413E+06	   4.601708E+06	   2.104086E+06	  -6.493054E+05
    7.3900	   8.634069E-01	  -1.125274E+05	   1.849408E+05	   2.842868E+06	   4.069832E+06	   1.792902E+06	  -6.975887E+05
    7.4000	   8.509356E-01	  -9.932541E+04	   1.602743E+05	   2.842335E+06	   3.356831E+06	   1.273757E+06	  -7.013010E+05
    7.4100	   8.384643E-01	  -9.112937E+04	   1.299481E+05	   2.841938E+06	   2.491920E+06	   8.936866E+05	  -6.693036E+05
    7.4200	   8.259929E-01	  -1.013385E+05	   9.608212E+04	   2.841830E+06	   1.536994E+06	   1.045948E+06	  -6.103855E+05
    7.4300	   8.135216E-01	  -1.291051E+05	   6.205493E+04	   2.842092E+06	   5.900416E+05	   1.707195E+06	  -5.370160E+05
    7.4400	   8.010502E-01	  -1.670952E+05	   3.078274E+04	   2.842778E+06	  -2.650904E+05	   2.665289E+06	  -4.555363E+05
    7.4500	   7.885789E-01	  -2.029802E+05	   4.286505E+03	   2.843810E+06	  -9.710734E+05	   3.562875E+06	  -3.724639E+05
    7.4600	   7.761075E-01	  -2.341635E+05	  -1.633355E+04	   2.845154E+06	  -1.497509E+06	   4.327067E+06	  -2.844812E+05
    7.4700	   7.636362E-01	  -2.588873E+05	  -3.251719E+04	   2.846737E+06	  -1.888347E+06	   4.908664E+06	  -1.919229E+05
    7.4800	   7.511649E-01	  -2.865214E+05	  -4.452936E+04	   2.848431E+06	  -2.153255E+06	   5.583232E+06	  -9.303248E+04
    7.4900	   7.386935E-01	  -3.177271E+05	  -5.135733E+04	   2.850114E+06	  -2.264033E+06	   6.371228E+06	   1.175258E+04
    7.5000	   7.262222E-01	  -3.509994E+05	  -5.244212E+04	   2.851607E+06	  -2.205701E+06	   7.229408E+06	   1.141950E+05
    7.5100	   7.103042E-01	  -3.760917E+05	  -4.690291E+04	   2.852881E+06	  -1.953416E+06	   7.876208E+06	   2.091606E+05
    7.5200	   6.943862E-01	  -3.939504E+05	  -3.639308E+04	   2.853738E+06	  -1.556037E+06	   8.323478E+06	   2.839918E+05
    7.5300	   6.784683E-01	  -3.948905E+05	  -2.220620E+04	   2.854133E+06	  -1.051384E+06	   8.288272E+06	   3.324362E+05
    7.5400	   6.625503E-01	  -3.817655E+05	  -6.837461E+03	   2.854085E+06	  -5.120127E+05	   7.853249E+06	   3.471012E+05
    7.5500	   6.466323E-01	  -3.562771E+05	   8.871991E+03	   2.853655E+06	   3.810465E+04	   7.066786E+06	   3.282222E+05
    7.5600	   6.307144E-01	  -3.287343E+05	   2.314910E+04	   2.852979E+06	   5.477646E+05	   6.228372E+06	   2.785031E+05
    7.5700	   6.147964E-01	  -2.965905E+05	   3.555386E+04	   2.852215E+06	   1.004588E+06	   5.261204E+06	   2.067662E+05
    7.5800	   5.988784E-01	  -2.680593E+05	   4.593910E+04	   2.851532E+06	   1.404724E+06	   4.403852E+06	   1.217044E+05
    7.5900	   5.829605E-01	  -2.444745E+05	   5.341788E+04	   2.851094E+06	   1.722371E+06	   3.695019E+06	   3.530281E+04
    7.6000	   5.670425E-01	  -2.186391E+05	   5.687728E+04	   2.851037E+06	   1.924734E+06	   2.923483E+06	  -4.546139E+04
    7.6100	   5.511246E-01	  -1.923277E+05	   5.543138E+04	   2.851449E+06	   1.985246E+06	   2.141213E+06	  -1.122661E+05
    7.6200	   5.352066E-01	  -1.616300E+05	   4.880602E+04	   2.852340E+06	   1.894710E+06	   1.233555E+06	  -1.671381E+05
    7.6300	   5.192886E-01	  -1.352869E+05	   3.819591E+04	   2.853700E+06	   1.686452E+06	   4.551911E+05	  -2.099374E+05
    7.6400	   5.033706E-01	  -1.174453E+05	   2.534331E+04	   2.855441E+06	   1.409622E+06	  -7.316321E+04	  -2.487561E+05
    7.6500	   4.874527E-01	  -1.155500E+05	   1.165964E+04	   2.857434E+06	   1.103616E+06	  -1.344949E+05	  -2.886167E+05
    7.6600	   4.715347E-01	  -1.320841E+05	  -2.038017E+03	   2.859556E+06	   7.906368E+05	   3.444532E+05	  -3.368476E+05
    7.6700	   4.556168E-01	  -1.577075E+05	  -1.560148E+04	   2.861617E+06	   4.737184E+05	   1.091208E+06	  -3.952307E+05
    7.6800	   4.396988E-01	  -1.878577E+05	  -2.908577E+04	   2.863464E+06	   1.503771E+05	   1.973684E+06	  -4.634465E+05
    7.6900	   4.237809E-01	  -2.167674E+05	  -4.218713E+04	   2.864941E+06	  -1.709135E+05	   2.824686E+06	  -5.370164E+05
    7.7000	   4.078629E-01	  -2.449865E+05	  -5.388150E+04	   2.865938E+06	  -4.601019E+05	   3.660879E+06	  -6.040918E+05
    7.7100	   3.919449E-01	  -2.719414E+05	  -6.374928E+04	   2.866417E+06	  -7.043859E+05	   4.465560E+06	  -6.520748E+05
    7.7200	   3.760270E-01	  -3.069465E+05	  -7.127396E+04	   2.866404E+06	  -8.875582E+05	   5.511802E+06	  -6.646862E+05
    7.7300	   3.601090E-01	  -3.416872E+05	  -7.658321E+04	   2.865972E+06	  -1.012022E+06	   6.556468E+06	  -6.266668E+05
    7.7400	   3.441910E-01	  -3.741771E+05	  -8.222723E+04	   2.865248E+06	  -1.150938E+06	   7.541988E+06	  -5.276976E+05
    7.7500	   3.282731E-01	  -3.956717E+05	  -8.896159E+04	   2.864408E+06	  -1.325155E+06	   8.213673E+06	  -3.647338E+05
    7.7600	   3.157069E-01	  -3.962914E+05	  -9.658622E+04	   2.863498E+06	  -1.527789E+06	   8.293314E+06	  -1.448199E+05
    7.7700	   3.031406E-01	  -3.825963E+05	  -1.040031E+05	   2.862797E+06	  -1.726285E+06	   7.961312E+06	   1.172565E+05
    7.7800	   2.905744E-01	  -3.623404E+05	  -1.106785E+05	   2.862451E+06	  -1.905126E+06	   7.443846E+06	   4.001224E+05
    7.7900	   2.780083E-01	  -3.208996E+05	  -1.147775E+05	   2.862520E+06	  -2.010983E+06	   6.309470E+06	   6.764391E+05
    7.8000	   2.654420E-01	  -2.821786E+05	  -1.165187E+05	   2.863075E+06	  -2.050943E+06	   5.255294E+06	   9.308626E+05
    7.8100	   2.528758E-01	  -2.431189E+05	  -1.165543E+05	   2.864108E+06	  -2.045074E+06	   4.190625E+06	   1.139943E+06
    7.8200	   2.403096E-01	  -2.143568E+05	  -1.149214E+05	   2.865566E+06	  -1.995523E+06	   3.424957E+06	   1.296791E+06
    7.8300	   2.277434E-01	  -1.848592E+05	  -1.115662E+05	   2.867320E+06	  -1.901876E+06	   2.635771E+06	   1.394257E+06
    7.8400	   2.151772E-01	  -1.497801E+05	  -1.042007E+05	   2.869193E+06	  -1.698151E+06	   1.680536E+06	   1.432302E+06
    7.8500	   2.026110E-01	  -1.195801E+05	  -9.197201E+04	   2.871058E+06	  -1.360105E+06	   8.662186E+05	   1.419673E+06
    7.8600	   1.900448E-01	  -9.321421E+04	  -7.505338E+04	   2.872766E+06	  -8.931336E+05	   1.623061E+05	   1.366172E+06
    7.8700	   1.774786E-01	  -8.055980E+04	  -5.518036E+04	   2.874197E+06	  -3.478345E+05	  -1.424649E+05	   1.285670E+06
    7.8800	   1.649124E-01	  -7.617999E+04	  -3.467684E+04	   2.875270E+06	   2.084109E+05	  -2.068110E+05	   1.189470E+06
    7.8900	   1.523462E-01	  -8.526279E+04	  -1.526689E+04	   2.875955E+06	   7.258866E+05	   1.213443E+05	   1.081613E+06
    7.9000	   1.397800E-01	  -9.756598E+04	   2.561184E+03	   2.876224E+06	   1.191153E+06	   5.429386E+05	   9.594767E+05
    7.9100	   1.272138E-01	  -1.077333E+05	   1.951880E+04	   2.876094E+06	   1.625836E+06	   9.002851E+05	   8.153639E+05
    7.9200	   1.146476E-01	  -1.159039E+05	   3.536671E+04	   2.875686E+06	   2.023747E+06	   1.196347E+06	   6.408271E+05
    7.9300	   1.020814E-01	  -1.255773E+05	   4.967470E+04	   2.875127E+06	   2.373099E+06	   1.531406E+06	   4.279231E+05
    7.9400	   8.951517E-02	  -1.420666E+05	   6.063304E+04	   2.874562E+06	   2.621820E+06	   2.058646E+06	   1.755676E+05
    7.9500	   7.694896E-02	  -1.733455E+05	   6.659685E+04	   2.874152E+06	   2.722432E+06	   3.010462E+06	  -1.116787E+05
    7.9600	   6.438276E-02	  -2.128543E+05	   6.666059E+04	   2.873967E+06	   2.648923E+06	   4.195170E+06	  -4.235718E+05
    7.9700	   5.181656E-02	  -2.510466E+05	   6.125132E+04	   2.874056E+06	   2.413968E+06	   5.334820E+06	  -7.423573E+05
    7.9800	   3.925036E-02	  -2.745592E+05	   5.146111E+04	   2.874426E+06	   2.049400E+06	   6.040386E+06	  -1.049328E+06
    7.9900	   2.668414E-02	  -2.848732E+05	   3.895342E+04	   2.875067E+06	   1.603650E+06	   6.357110E+06	  -1.325783E+06
    8.0000	   1.411794E-02	  -2.827841E+05	   2.467239E+04	   2.875937E+06	   1.104131E+06	   6.309624E+06	  -1.555121E+06
    8.0100	   4.764482E-03	  -2.738334E+05	   8.740951E+03	   2.876768E+06	   5.542308E+05	   6.071054E+06	  -1.728846E+06
    8.0200	  -4.588985E-03	  -2.646548E+05	  -8.130108E+03	   2.877648E+06	  -2.507578E+04	   5.825533E+06	  -1.838183E+06
    8.0300	  -1.394244E-02	  -2.593380E+05	  -2.517010E+04	   2.878498E+06	  -6.108802E+05	   5.693924E+06	  -1.881918E+06
    8.0400	  -2.329590E-02	  -2.543984E+05	  -4.301974E+04	   2.879299E+06	  -1.221940E+06	   5.575897E+06	  -1.860575E+06
    8.0500	  -3.264936E-02	  -2.432987E+05	  -5.868289E+04	   2.880008E+06	  -1.770272E+06	   5.281683E+06	  -1.781246E+06
    8.0600	  -4.200283E-02	  -2.174008E+05	  -6.986498E+04	   2.880607E+06	  -2.188086E+06	   4.558789E+06	  -1.647629E+06
    8.0700	  -5.135629E-02	  -1.873005E+05	  -7.459266E+04	   2.881116E+06	  -2.416930E+06	   3.716870E+06	  -1.470507E+06
    8.0800	  -6.070974E-02	  -1.545882E+05	  -7.322198E+04	   2.881574E+06	  -2.466212E+06	   2.800414E+06	  -1.256237E+06
    8.0900	  -7.006321E-02	  -1.337671E+05	  -6.612148E+04	   2.882018E+06	  -2.345425E+06	   2.230780E+06	  -1.013719E+06
    8.1000	  -7.941666E-02	  -1.236377E+05	  -5.589824E+04	   2.882498E+06	  -2.129605E+06	   1.970578E+06	  -7.488098E+05
    8.1100	  -8.877012E-02	  -1.207589E+05	  -4.317865E+04	   2.883058E+06	  -1.836154E+06	   1.916380E+06	  -4.692128E+05
    8.1200	  -9.812359E-02	  -1.198340E+05	  -2.798142E+04	   2.883723E+06	  -1.465032E+06	   1.911450E+06	  -1.809265E+05
    8.1300	  -1.074770E-01	  -1.110125E+05	  -9.539442E+03	   2.884475E+06	  -9.935924E+05	   1.664898E+06	   1.087592E+05
    8.1400	  -1.168305E-01	  -9.844282E+04	   1.335676E+04	   2.885260E+06	  -3.864705E+05	   1.295028E+06	   3.926825E+05
