  0.0050  0.0  -6.168375916972002E-06  0.0  0.0  0.0  0.0 -0.0  -2.467299633720981E-03 -0.0  0.0 -0.0 -0.0 -0.0  -4.934193406243702E-01 -0.0  0.0 -0.0 -0.0  0.0   7.853658655910339E-04  0.0  0.0  0.0  0.0 -0.0   1.570602541550243E-01 -0.0  0.0 -0.0 -0.0 -0.0  -7.751250403502620E-03 -0.0  0.0 -0.0 -0.0
  0.0055  0.0  -7.463702631410607E-06  0.0  0.0  0.0  0.0 -0.0  -2.714006158669603E-03 -0.0  0.0 -0.0 -0.0 -0.0  -4.934065562621285E-01 -0.0  0.0 -0.0 -0.0  0.0   8.638949914682283E-04  0.0  0.0  0.0  0.0 -0.0   1.570561847661342E-01 -0.0  0.0 -0.0 -0.0 -0.0  -8.526301809873880E-03 -0.0  0.0 -0.0 -0.0
  0.0060  0.0  -8.882380959550351E-06  0.0  0.0  0.0  0.0 -0.0  -2.960705987077821E-03 -0.0  0.0 -0.0 -0.0 -0.0  -4.933925544682574E-01 -0.0  0.0 -0.0 -0.0  0.0   9.424219857704088E-04  0.0  0.0  0.0  0.0 -0.0   1.570517278567208E-01 -0.0  0.0 -0.0 -0.0 -0.0  -9.301332178442999E-03 -0.0  0.0 -0.0 -0.0
  0.0065  0.0  -1.042440740094130E-05  0.0  0.0  0.0  0.0 -0.0  -3.207398510238331E-03 -0.0  0.0 -0.0 -0.0 -0.0  -4.933773352773048E-01 -0.0  0.0 -0.0 -0.0  0.0   1.020946654740023E-03  0.0  0.0  0.0  0.0 -0.0   1.570468834377808E-01 -0.0  0.0 -0.0 -0.0 -0.0  -1.007633959689959E-02 -0.0  0.0 -0.0 -0.0
  0.0070  0.0  -1.208977815080059E-05  0.0  0.0  0.0  0.0 -0.0  -3.454083119461854E-03 -0.0  0.0 -0.0 -0.0 -0.0  -4.933608987268226E-01 -0.0  0.0 -0.0 -0.0  0.0   1.099468804625255E-03  0.0  0.0  0.0  0.0 -0.0   1.570416515212676E-01 -0.0  0.0 -0.0 -0.0 -0.0  -1.085132215298987E-02 -0.0  0.0 -0.0 -0.0
  0.0075  0.0  -1.387848909997075E-05  0.0  0.0  0.0  0.0 -0.0  -3.700759206078640E-03 -0.0  0.0 -0.0 -0.0 -0.0  -4.933432448573664E-01 -0.0  0.0 -0.0 -0.0  0.0   1.177988241680508E-03  0.0  0.0  0.0  0.0 -0.0   1.570360321200903E-01 -0.0  0.0 -0.0 -0.0 -0.0  -1.162627793452145E-02 -0.0  0.0 -0.0 -0.0
  0.0080  0.0  -1.579053583500301E-05  0.0  0.0  0.0  0.0 -0.0  -3.947426161439968E-03 -0.0  0.0 -0.0 -0.0 -0.0  -4.933243737124952E-01 -0.0  0.0 -0.0 -0.0  0.0   1.256504772166874E-03  0.0  0.0  0.0  0.0 -0.0   1.570300252481142E-01 -0.0  0.0 -0.0 -0.0 -0.0  -1.240120502936796E-02 -0.0  0.0 -0.0 -0.0
  0.0085  0.0  -1.782591363809483E-05  0.0  0.0  0.0  0.0 -0.0  -4.194083376919644E-03 -0.0  0.0 -0.0 -0.0 -0.0  -4.933042853387719E-01 -0.0  0.0 -0.0 -0.0  0.0   1.335018202352620E-03  0.0  0.0  0.0  0.0 -0.0   1.570236309201607E-01 -0.0  0.0 -0.0 -0.0 -0.0  -1.317610152547383E-02 -0.0  0.0 -0.0 -0.0
  0.0090  0.0  -1.998461748717317E-05  0.0  0.0  0.0  0.0 -0.0  -4.440730243915509E-03 -0.0  0.0 -0.0 -0.0 -0.0  -4.932829797857624E-01 -0.0  0.0 -0.0 -0.0  0.0   1.413528338513663E-03  0.0  0.0  0.0  0.0 -0.0   1.570168491520071E-01 -0.0  0.0 -0.0 -0.0 -0.0  -1.395096551085897E-02 -0.0  0.0 -0.0 -0.0
  0.0095  0.0  -2.226664205583206E-05  0.0  0.0  0.0  0.0 -0.0  -4.687366153850936E-03 -0.0  0.0 -0.0 -0.0 -0.0  -4.932604571060362E-01 -0.0  0.0 -0.0 -0.0  0.0   1.492034986934044E-03  0.0  0.0  0.0  0.0 -0.0   1.570096799603869E-01 -0.0  0.0 -0.0 -0.0 -0.0  -1.472579507362355E-02 -0.0  0.0 -0.0 -0.0
  0.0100  0.0  -2.467198171342277E-05  0.0  0.0  0.0  0.0 -0.0  -4.933990498176337E-03 -0.0  0.0 -0.0 -0.0 -0.0  -4.932367173551656E-01 -0.0  0.0 -0.0 -0.0  0.0   1.570537953906415E-03  0.0  0.0  0.0  0.0 -0.0   1.570021233629893E-01 -0.0  0.0 -0.0 -0.0 -0.0  -1.550058830195263E-02 -0.0  0.0 -0.0 -0.0
  0.0105  0.0  -2.720063052499139E-05  0.0  0.0  0.0  0.0 -0.0  -5.180602668370658E-03 -0.0  0.0 -0.0 -0.0 -0.0  -4.932117605917260E-01 -0.0  0.0 -0.0 -0.0  0.0   1.649037045732506E-03  0.0  0.0  0.0  0.0 -0.0   1.569941793784593E-01 -0.0  0.0 -0.0 -0.0 -0.0  -1.627534328412094E-02 -0.0  0.0 -0.0 -0.0
  0.0110  0.0  -2.985258225135512E-05  0.0  0.0  0.0  0.0 -0.0  -5.427202055942881E-03 -0.0  0.0 -0.0 -0.0 -0.0  -4.931855868772960E-01 -0.0  0.0 -0.0 -0.0  0.0   1.727532068723613E-03  0.0  0.0  0.0  0.0 -0.0   1.569858480263981E-01 -0.0  0.0 -0.0 -0.0 -0.0  -1.705005810849758E-02 -0.0  0.0 -0.0 -0.0
  0.0115  0.0  -3.262783034908845E-05  0.0  0.0  0.0  0.0 -0.0  -5.673788052433536E-03 -0.0  0.0 -0.0 -0.0 -0.0  -4.931581962764566E-01 -0.0  0.0 -0.0 -0.0  0.0   1.806022829201070E-03  0.0  0.0  0.0  0.0 -0.0   1.569771293273624E-01 -0.0  0.0 -0.0 -0.0 -0.0  -1.782473086355073E-02 -0.0  0.0 -0.0 -0.0
  0.0120  0.0  -3.552636797053699E-05  0.0  0.0  0.0  0.0 -0.0  -5.920360049416184E-03 -0.0  0.0 -0.0 -0.0 -0.0  -4.931295888567911E-01 -0.0  0.0 -0.0 -0.0  0.0   1.884509133496727E-03  0.0  0.0  0.0  0.0 -0.0   1.569680233028647E-01 -0.0  0.0 -0.0 -0.0 -0.0  -1.859935963785239E-02 -0.0  0.0 -0.0 -0.0
  0.0125  0.0  -3.854818796385218E-05  0.0  0.0  0.0  0.0 -0.0  -6.166917438498937E-03 -0.0  0.0 -0.0 -0.0 -0.0  -4.930997646888858E-01 -0.0  0.0 -0.0 -0.0  0.0   1.962990787953431E-03  0.0  0.0  0.0  0.0 -0.0   1.569585299753732E-01 -0.0  0.0 -0.0 -0.0 -0.0  -1.937394252008304E-02 -0.0  0.0 -0.0 -0.0
  0.0130  0.0  -4.169328287299823E-05  0.0  0.0  0.0  0.0 -0.0  -6.413459611325945E-03 -0.0  0.0 -0.0 -0.0 -0.0  -4.930687238463287E-01 -0.0  0.0 -0.0 -0.0  0.0   2.041467598925500E-03  0.0  0.0  0.0  0.0 -0.0   1.569486493683118E-01 -0.0  0.0 -0.0 -0.0 -0.0  -2.014847759903644E-02 -0.0  0.0 -0.0 -0.0
  0.0135  0.0  -4.496164493775212E-05  0.0  0.0  0.0  0.0 -0.0  -6.659985959578904E-03 -0.0  0.0 -0.0 -0.0 -0.0  -4.930364664057100E-01 -0.0  0.0 -0.0 -0.0  0.0   2.119939372779205E-03  0.0  0.0  0.0  0.0 -0.0   1.569383815060599E-01 -0.0  0.0 -0.0 -0.0 -0.0  -2.092296296362425E-02 -0.0  0.0 -0.0 -0.0
  0.0140  0.0  -4.835326609376606E-05  0.0  0.0  0.0  0.0 -0.0  -6.906495874978560E-03 -0.0  0.0 -0.0 -0.0 -0.0  -4.930029924466218E-01 -0.0  0.0 -0.0 -0.0  0.0   2.198405915893245E-03  0.0  0.0  0.0  0.0 -0.0   1.569277264139524E-01 -0.0  0.0 -0.0 -0.0 -0.0  -2.169739670288085E-02 -0.0  0.0 -0.0 -0.0
  0.0145  0.0  -5.186813797254664E-05  0.0  0.0  0.0  0.0 -0.0  -7.152988749286198E-03 -0.0  0.0 -0.0 -0.0 -0.0  -4.929683020516578E-01 -0.0  0.0 -0.0 -0.0  0.0   2.276867034659225E-03  0.0  0.0  0.0  0.0 -0.0   1.569166841182797E-01 -0.0  0.0 -0.0 -0.0 -0.0  -2.247177690596796E-02 -0.0  0.0 -0.0 -0.0
  0.0150  0.0  -5.550625190149650E-05  0.0  0.0  0.0  0.0 -0.0  -7.399463974305153E-03 -0.0  0.0 -0.0 -0.0 -0.0  -4.929323953064129E-01 -0.0  0.0 -0.0 -0.0  0.0   2.355322535482133E-03  0.0  0.0  0.0  0.0 -0.0   1.569052546462876E-01 -0.0  0.0 -0.0 -0.0 -0.0  -2.324610166217940E-02 -0.0  0.0 -0.0 -0.0
  0.0155  0.0  -5.926759890394206E-05  0.0  0.0  0.0  0.0 -0.0  -7.645920941882312E-03 -0.0  0.0 -0.0 -0.0 -0.0  -4.928952722994835E-01 -0.0  0.0 -0.0 -0.0  0.0   2.433772224780821E-03  0.0  0.0  0.0  0.0 -0.0   1.568934380261771E-01 -0.0  0.0 -0.0 -0.0 -0.0  -2.402036906094582E-02 -0.0  0.0 -0.0 -0.0
  0.0160  0.0  -6.315216969912663E-05  0.0  0.0  0.0  0.0 -0.0  -7.892359043909607E-03 -0.0  0.0 -0.0 -0.0 -0.0  -4.928569331224670E-01 -0.0  0.0 -0.0 -0.0  0.0   2.512215908988478E-03  0.0  0.0  0.0  0.0 -0.0   1.568812342871046E-01 -0.0  0.0 -0.0 -0.0 -0.0  -2.479457719183938E-02 -0.0  0.0 -0.0 -0.0
  0.0165  0.0  -6.715995470225194E-05  0.0  0.0  0.0  0.0 -0.0  -8.138777672325516E-03 -0.0  0.0 -0.0 -0.0 -0.0  -4.928173778699616E-01 -0.0  0.0 -0.0 -0.0  0.0   2.590653394553112E-03  0.0  0.0  0.0  0.0 -0.0   1.568686434591816E-01 -0.0  0.0 -0.0 -0.0 -0.0  -2.556872414457848E-02 -0.0  0.0 -0.0 -0.0
  0.0170  0.0  -7.129094402451297E-05  0.0  0.0  0.0  0.0 -0.0  -8.385176219116570E-03 -0.0  0.0 -0.0 -0.0 -0.0  -4.927766066395658E-01 -0.0  0.0 -0.0 -0.0  0.0   2.669084487938024E-03  0.0  0.0  0.0  0.0 -0.0   1.568556655734748E-01 -0.0  0.0 -0.0 -0.0 -0.0  -2.634280800903245E-02 -0.0  0.0 -0.0 -0.0
  0.0175  0.0  -7.554512747310477E-05  0.0  0.0  0.0  0.0 -0.0  -8.631554076318850E-03 -0.0  0.0 -0.0 -0.0 -0.0  -4.927346195318785E-01 -0.0  0.0 -0.0 -0.0  0.0   2.747508995622288E-03  0.0  0.0  0.0  0.0 -0.0   1.568423006620057E-01 -0.0  0.0 -0.0 -0.0 -0.0  -2.711682687522633E-02 -0.0  0.0 -0.0 -0.0
  0.0180  0.0  -7.992249455125028E-05  0.0  0.0  0.0  0.0 -0.0  -8.877910636019485E-03 -0.0  0.0 -0.0 -0.0 -0.0  -4.926914166504989E-01 -0.0  0.0 -0.0 -0.0  0.0   2.825926724101227E-03  0.0  0.0  0.0  0.0 -0.0   1.568285487577509E-01 -0.0  0.0 -0.0 -0.0 -0.0  -2.789077883334550E-02 -0.0  0.0 -0.0 -0.0
  0.0185  0.0  -8.442303445822807E-05  0.0  0.0  0.0  0.0 -0.0  -9.124245290358149E-03 -0.0  0.0 -0.0 -0.0 -0.0  -4.926469981020256E-01 -0.0  0.0 -0.0 -0.0  0.0   2.904337479886891E-03  0.0  0.0  0.0  0.0 -0.0   1.568144098946419E-01 -0.0  0.0 -0.0 -0.0 -0.0  -2.866466197374043E-02 -0.0  0.0 -0.0 -0.0
  0.0190  0.0  -8.904673608940705E-05  0.0  0.0  0.0  0.0 -0.0  -9.370557431528575E-03 -0.0  0.0 -0.0 -0.0 -0.0  -4.926013639960572E-01 -0.0  0.0 -0.0 -0.0  0.0   2.982741069508535E-03  0.0  0.0  0.0  0.0 -0.0   1.567998841075650E-01 -0.0  0.0 -0.0 -0.0 -0.0  -2.943847438693141E-02 -0.0  0.0 -0.0 -0.0
  0.0195  0.0  -9.379358803627419E-05  0.0  0.0  0.0  0.0 -0.0  -9.616846451780041E-03 -0.0  0.0 -0.0 -0.0 -0.0  -4.925545144451912E-01 -0.0  0.0 -0.0 -0.0  0.0   3.061137299513096E-03  0.0  0.0  0.0  0.0 -0.0   1.567849714323611E-01 -0.0  0.0 -0.0 -0.0 -0.0  -3.021221416361324E-02 -0.0  0.0 -0.0 -0.0
  0.0200  0.0  -9.866357858642066E-05  0.0  0.0  0.0  0.0 -0.0  -9.863111743418867E-03 -0.0  0.0 -0.0 -0.0 -0.0  -4.925064495650241E-01 -0.0  0.0 -0.0 -0.0  0.0   3.139525976465669E-03  0.0  0.0  0.0  0.0 -0.0   1.567696719058257E-01 -0.0  0.0 -0.0 -0.0 -0.0  -3.098587939465993E-02 -0.0  0.0 -0.0 -0.0
  0.0205  0.0  -1.036566957236459E-04  0.0  0.0  0.0  0.0 -0.0  -1.010935269880993E-02 -0.0  0.0 -0.0 -0.0 -0.0  -4.924571694741514E-01 -0.0  0.0 -0.0 -0.0  0.0   3.217906906949986E-03  0.0  0.0  0.0  0.0 -0.0   1.567539855657089E-01 -0.0  0.0 -0.0 -0.0 -0.0  -3.175946817112943E-02 -0.0  0.0 -0.0 -0.0
  0.0210  0.0  -1.087729271279231E-04  0.0  0.0  0.0  0.0 -0.0  -1.035556871037815E-02 -0.0  0.0 -0.0 -0.0 -0.0  -4.924066742941667E-01 -0.0  0.0 -0.0 -0.0  0.0   3.296279897568893E-03  0.0  0.0  0.0  0.0 -0.0   1.567379124507151E-01 -0.0  0.0 -0.0 -0.0 -0.0  -3.253297858426832E-02 -0.0  0.0 -0.0 -0.0
  0.0215  0.0  -1.140122601754681E-04  0.0  0.0  0.0  0.0 -0.0  -1.060175917060999E-02 -0.0  0.0 -0.0 -0.0 -0.0  -4.923549641496620E-01 -0.0  0.0 -0.0 -0.0  0.0   3.374644754944827E-03  0.0  0.0  0.0  0.0 -0.0   1.567214526005032E-01 -0.0  0.0 -0.0 -0.0 -0.0  -3.330640872551657E-02 -0.0  0.0 -0.0 -0.0
  0.0220  0.0  -1.193746819387401E-04  0.0  0.0  0.0  0.0 -0.0  -1.084792347205497E-02 -0.0  0.0 -0.0 -0.0 -0.0  -4.923020391682267E-01 -0.0  0.0 -0.0 -0.0  0.0   3.453001285720289E-03  0.0  0.0  0.0  0.0 -0.0   1.567046060556863E-01 -0.0  0.0 -0.0 -0.0 -0.0  -3.407975668651218E-02 -0.0  0.0 -0.0 -0.0
  0.0225  0.0  -1.248601791864964E-04  0.0  0.0  0.0  0.0 -0.0  -1.109406100732715E-02 -0.0  0.0 -0.0 -0.0 -0.0  -4.922478994804481E-01 -0.0  0.0 -0.0 -0.0  0.0   3.531349296558335E-03  0.0  0.0  0.0  0.0 -0.0   1.566873728578314E-01 -0.0  0.0 -0.0 -0.0 -0.0  -3.485302055909595E-02 -0.0  0.0 -0.0 -0.0
  0.0230  0.0  -1.304687383838141E-04  0.0  0.0  0.0  0.0 -0.0  -1.134017116910661E-02 -0.0  0.0 -0.0 -0.0 -0.0  -4.921925452199104E-01 -0.0  0.0 -0.0 -0.0  0.0   3.609688594143030E-03  0.0  0.0  0.0  0.0 -0.0   1.566697530494599E-01 -0.0  0.0 -0.0 -0.0 -0.0  -3.562619843531610E-02 -0.0  0.0 -0.0 -0.0
  0.0235  0.0  -1.362003456921446E-04  0.0  0.0  0.0  0.0 -0.0  -1.158625335014101E-02 -0.0  0.0 -0.0 -0.0 -0.0  -4.921359765231948E-01 -0.0  0.0 -0.0 -0.0  0.0   3.688018985179949E-03  0.0  0.0  0.0  0.0 -0.0   1.566517466740468E-01 -0.0  0.0 -0.0 -0.0 -0.0  -3.639928840743313E-02 -0.0  0.0 -0.0 -0.0
  0.0240  0.0  -1.420549869693005E-04  0.0  0.0  0.0  0.0 -0.0  -1.183230694324702E-02 -0.0  0.0 -0.0 -0.0 -0.0  -4.920781935298790E-01 -0.0  0.0 -0.0 -0.0  0.0   3.766340276396636E-03  0.0  0.0  0.0  0.0 -0.0   1.566333537760211E-01 -0.0  0.0 -0.0 -0.0 -0.0  -3.717228856792435E-02 -0.0  0.0 -0.0 -0.0
  0.0245  0.0  -1.480326477695526E-04  0.0  0.0  0.0  0.0 -0.0  -1.207833134131187E-02 -0.0  0.0 -0.0 -0.0 -0.0  -4.920191963825366E-01 -0.0  0.0 -0.0 -0.0  0.0   3.844652274543092E-03  0.0  0.0  0.0  0.0 -0.0   1.566145744007654E-01 -0.0  0.0 -0.0 -0.0 -0.0  -3.794519700948872E-02 -0.0  0.0 -0.0 -0.0
  0.0250  0.0  -1.541333133436018E-04  0.0  0.0  0.0  0.0 -0.0  -1.232432593729480E-02 -0.0  0.0 -0.0 -0.0 -0.0  -4.919589852267374E-01 -0.0  0.0 -0.0 -0.0  0.0   3.922954786392248E-03  0.0  0.0  0.0  0.0 -0.0   1.565954085946159E-01 -0.0  0.0 -0.0 -0.0 -0.0  -3.871801182505148E-02 -0.0  0.0 -0.0 -0.0
  0.0255  0.0  -1.603569686386697E-04  0.0  0.0  0.0  0.0 -0.0  -1.257029012422861E-02 -0.0  0.0 -0.0 -0.0 -0.0  -4.918975602110464E-01 -0.0  0.0 -0.0 -0.0  0.0   4.001247618740436E-03  0.0  0.0  0.0  0.0 -0.0   1.565758564048625E-01 -0.0  0.0 -0.0 -0.0 -0.0  -3.949073110776891E-02 -0.0  0.0 -0.0 -0.0
  0.0260  0.0  -1.667035982985052E-04  0.0  0.0  0.0  0.0 -0.0  -1.281622329522111E-02 -0.0  0.0 -0.0 -0.0 -0.0  -4.918349214870235E-01 -0.0  0.0 -0.0 -0.0  0.0   4.079530578407878E-03  0.0  0.0  0.0  0.0 -0.0   1.565559178797481E-01 -0.0  0.0 -0.0 -0.0 -0.0  -4.026335295103300E-02 -0.0  0.0 -0.0 -0.0
  0.0265  0.0  -1.731731866634334E-04  0.0  0.0  0.0  0.0 -0.0  -1.306212484345665E-02 -0.0  0.0 -0.0 -0.0 -0.0  -4.917710692092238E-01 -0.0  0.0 -0.0 -0.0  0.0   4.157803472239151E-03  0.0  0.0  0.0  0.0 -0.0   1.565355930684691E-01 -0.0  0.0 -0.0 -0.0 -0.0  -4.103587544847614E-02 -0.0  0.0 -0.0 -0.0
  0.0270  0.0  -1.797657177703832E-04  0.0  0.0  0.0  0.0 -0.0  -1.330799416219761E-02 -0.0  0.0 -0.0 -0.0 -0.0  -4.917060035351964E-01 -0.0  0.0 -0.0 -0.0  0.0   4.236066107103672E-03  0.0  0.0  0.0  0.0 -0.0   1.565148820211749E-01 -0.0  0.0 -0.0 -0.0 -0.0  -4.180829669397586E-02 -0.0  0.0 -0.0 -0.0
  0.0275  0.0  -1.864811753529358E-04  0.0  0.0  0.0  0.0 -0.0  -1.355383064478588E-02 -0.0  0.0 -0.0 -0.0 -0.0  -4.916397246254842E-01 -0.0  0.0 -0.0 -0.0  0.0   4.314318289896169E-03  0.0  0.0  0.0  0.0 -0.0   1.564937847889681E-01 -0.0  0.0 -0.0 -0.0 -0.0  -4.258061478165954E-02 -0.0  0.0 -0.0 -0.0
  0.0280  0.0  -1.933195428413734E-04  0.0  0.0  0.0  0.0 -0.0  -1.379963368464438E-02 -0.0  0.0 -0.0 -0.0 -0.0  -4.915722326436241E-01 -0.0  0.0 -0.0 -0.0  0.0   4.392559827537158E-03  0.0  0.0  0.0  0.0 -0.0   1.564723014239039E-01 -0.0  0.0 -0.0 -0.0 -0.0  -4.335282780590905E-02 -0.0  0.0 -0.0 -0.0
  0.0285  0.0  -2.002808033627068E-04  0.0  0.0  0.0  0.0 -0.0  -1.404540267527856E-02 -0.0  0.0 -0.0 -0.0 -0.0  -4.915035277561456E-01 -0.0  0.0 -0.0 -0.0  0.0   4.470790526973426E-03  0.0  0.0  0.0  0.0 -0.0   1.564504319789903E-01 -0.0  0.0 -0.0 -0.0 -0.0  -4.412493386136554E-02 -0.0  0.0 -0.0 -0.0
  0.0290  0.0  -2.073649397407173E-04  0.0  0.0  0.0  0.0 -0.0  -1.429113701027783E-02 -0.0  0.0 -0.0 -0.0 -0.0  -4.914336101325713E-01 -0.0  0.0 -0.0 -0.0  0.0   4.549010195178497E-03  0.0  0.0  0.0  0.0 -0.0   1.564281765081881E-01 -0.0  0.0 -0.0 -0.0 -0.0  -4.489693104293405E-02 -0.0  0.0 -0.0 -0.0
  0.0295  0.0  -2.145719344959912E-04  0.0  0.0  0.0  0.0 -0.0  -1.453683608331718E-02 -0.0  0.0 -0.0 -0.0 -0.0  -4.913624799454160E-01 -0.0  0.0 -0.0 -0.0  0.0   4.627218639153113E-03  0.0  0.0  0.0  0.0 -0.0   1.564055350664105E-01 -0.0  0.0 -0.0 -0.0 -0.0  -4.566881744578827E-02 -0.0  0.0 -0.0 -0.0
  0.0300  0.0  -2.219017698460030E-04  0.0  0.0  0.0  0.0 -0.0  -1.478249928815855E-02 -0.0  0.0 -0.0 -0.0 -0.0  -4.912901373701863E-01 -0.0  0.0 -0.0 -0.0  0.0   4.705415665925716E-03  0.0  0.0  0.0  0.0 -0.0   1.563825077095229E-01 -0.0  0.0 -0.0 -0.0 -0.0  -4.644059116537525E-02 -0.0  0.0 -0.0 -0.0
  0.0305  0.0  -2.293544277050946E-04  0.0  0.0  0.0  0.0 -0.0  -1.502812601865242E-02 -0.0  0.0 -0.0 -0.0 -0.0  -4.912165825853804E-01 -0.0  0.0 -0.0 -0.0  0.0   4.783601082552914E-03  0.0  0.0  0.0  0.0 -0.0   1.563590944943430E-01 -0.0  0.0 -0.0 -0.0 -0.0  -4.721225029742006E-02 -0.0  0.0 -0.0 -0.0
  0.0310  0.0  -2.369298896845867E-04  0.0  0.0  0.0  0.0 -0.0  -1.527371566873923E-02 -0.0  0.0 -0.0 -0.0 -0.0  -4.911418157724873E-01 -0.0  0.0 -0.0 -0.0  0.0   4.861774696119966E-03  0.0  0.0  0.0  0.0 -0.0   1.563352954786407E-01 -0.0  0.0 -0.0 -0.0 -0.0  -4.798379293793049E-02 -0.0  0.0 -0.0 -0.0
  0.0315  0.0  -2.446281370927644E-04  0.0  0.0  0.0  0.0 -0.0  -1.551926763245096E-02 -0.0  0.0 -0.0 -0.0 -0.0  -4.910658371159868E-01 -0.0  0.0 -0.0 -0.0  0.0   4.939936313741251E-03  0.0  0.0  0.0  0.0 -0.0   1.563111107211377E-01 -0.0  0.0 -0.0 -0.0 -0.0  -4.875521718320179E-02 -0.0  0.0 -0.0 -0.0
  0.0320  0.0  -2.524491509349885E-04  0.0  0.0  0.0  0.0 -0.0  -1.576478130391252E-02 -0.0  0.0 -0.0 -0.0 -0.0  -4.909886468033486E-01 -0.0  0.0 -0.0 -0.0  0.0   5.018085742560745E-03  0.0  0.0  0.0  0.0 -0.0   1.562865402815073E-01 -0.0  0.0 -0.0 -0.0 -0.0  -4.952652112982128E-02 -0.0  0.0 -0.0 -0.0
  0.0325  0.0  -2.603929119136747E-04  0.0  0.0  0.0  0.0 -0.0  -1.601025607734334E-02 -0.0  0.0 -0.0 -0.0 -0.0  -4.909102450250322E-01 -0.0  0.0 -0.0 -0.0  0.0   5.096222789752502E-03  0.0  0.0  0.0  0.0 -0.0   1.562615842203748E-01 -0.0  0.0 -0.0 -0.0 -0.0  -5.029770287467318E-02 -0.0  0.0 -0.0 -0.0
